"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"1",884,884,"[25, 246, 718, 853]",0,2.1,2.7,1,28,0.00011499
"21",884,884,"[28, 248, 720, 854]",0,2.3,2.6,1,50,2.57462e-06
"343",884,884,"[33, 250, 720, 857]",0,2.4,2.8,1,88,1.0309e-07
"346",884,884,"[29, 253, 720, 857]",0,2.4,2.75,1,13,0.0126919
"612",884,884,"[35, 253, 722, 859]",0,2.6,2.65,1,71,3.73958e-07
"617",884,884,"[35, 255, 722, 859]",0,2.65,2.6,1,48,2.73633e-06
"844",200,200,"[172, 340, 782, 988]",0,2.65,3.65,1,81,1.87576e-07
"905",200,200,"[173, 336, 784, 990]",0,2.55,4,1,54,1.6448e-06
"1613",200,200,"[171, 338, 783, 989]",0,2.55,3.8,1,14,0.0120676
"1752",200,200,"[173, 339, 785, 991]",0,2.6,4.1,1,51,2.43077e-06
"1782",815,815,"[96, 415, 654, 1132]",0,2.25,6.35,1,33,4.07638e-05
"1791",815,815,"[98, 415, 656, 1132]",0,2.4,6.3,1,34,2.68894e-05
"1805",277,277,"[39, 290, 598, 957]",0,2.7,6.3,1,22,0.000615507
"1891",815,815,"[99, 416, 657, 1133]",0,2.4,6.5,1,61,9.03963e-07
"1944",815,815,"[99, 416, 657, 1137]",0,2.45,6.45,1,63,7.01475e-07
"1965",815,815,"[102, 419, 660, 1137]",0,2.6,6.3,1,5,0.0218616
"2060",907,907,"[88, 215, 607, 689]",0,2.95,2.15,1,44,5.41148e-06
"2061",907,907,"[89, 215, 607, 689]",0,2.95,2.2,1,43,5.72352e-06
"2069",907,907,"[93, 219, 607, 689]",0,3.05,2.25,1,53,1.69567e-06
"2074",907,907,"[89, 216, 608, 689]",0,2.95,2.3,1,48,2.73633e-06
"2128",907,907,"[87, 214, 607, 687]",0,2.95,1.95,1,25,0.000168162
"2301",907,907,"[93, 219, 614, 689]",0,3.1,2.4,1,11,0.0161309
"2353",1993,1993,"[365, 643, 824, 1053]",0,3.05,2.65,1,94,8.58708e-08
"2356",1993,1993,"[366, 643, 824, 1054]",0,3.05,2.75,1,13,0.0126919
"2747",1220,1220,"[302, 494, 566, 1055]",0,3.05,4.05,1,41,7.37567e-06
"2752",1220,1220,"[303, 495, 566, 1055]",0,3.05,4.15,1,81,1.87576e-07
"2898",1220,1220,"[303, 496, 565, 1067]",0,3.05,4.3,1,4,0.0251609
"3053",1328,1328,"[73, 603, 1009, 1021]",0,3.05,5.95,1,17,0.00856533
"3113",277,277,"[40, 290, 601, 961]",0,2.85,6.25,1,1,0.0421204
"3187",1328,1328,"[73, 604, 1010, 1021]",0,3.05,6.05,1,78,2.49197e-07
"3188",1328,1328,"[74, 604, 1010, 1021]",0,3.05,6.1,1,56,1.27636e-06
"3191",1328,1328,"[73, 606, 1010, 1021]",0,3.1,6.05,1,65,6.60018e-07
"3221",1328,1328,"[73, 604, 1015, 1021]",0,3.1,6.1,1,59,9.60742e-07
"3254",277,277,"[40, 298, 597, 957]",0,2.8,6.15,1,20,0.00229175
"3266",277,277,"[40, 298, 600, 957]",0,2.85,6.15,1,92,9.12645e-08
"3272",277,277,"[40, 290, 601, 957]",0,2.8,6.25,1,77,2.56904e-07
"3818",277,277,"[40, 290, 601, 958]",0,2.8,6.3,1,89,9.9997e-08
"4044",1827,1827,"[45, 110, 894, 1170]",0,3.1,6.45,1,77,2.56904e-07
"4240",1993,1993,"[369, 647, 826, 1054]",0,3.25,2.65,1,60,9.3192e-07
"4601",1993,1993,"[374, 652, 829, 1060]",0,3.5,3,1,53,1.69567e-06
"4694",1993,1993,"[373, 651, 828, 1059]",0,3.45,2.85,1,90,9.6997e-08
"4815",1993,1993,"[371, 649, 828, 1069]",0,3.4,3.1,1,31,6.30188e-05
"5019",1220,1220,"[304, 496, 567, 1074]",0,3.15,4.35,1,43,5.72352e-06
"5045",427,427,"[274, 510, 715, 1194]",0,3.7,4.9,1,24,0.000275276
"5047",427,427,"[274, 511, 715, 1194]",0,3.7,4.95,1,90,9.6997e-08
"5156",427,427,"[269, 508, 710, 1192]",0,3.55,4.65,1,83,1.7649e-07
"5158",427,427,"[273, 508, 710, 1192]",0,3.6,4.65,1,15,0.0118329
"5257",1268,1268,"[221, 345, 481, 922]",0,3.5,5.8,1,48,2.73633e-06
"5542",1520,1520,"[111, 346, 818, 1014]",0,3.3,6.05,1,33,4.07638e-05
"5577",1339,1339,"[74, 426, 819, 961]",0,3.2,6.2,1,72,3.62739e-07
"5711",1339,1339,"[75, 427, 820, 965]",0,3.25,6.4,1,56,1.27636e-06
"5712",1339,1339,"[77, 427, 820, 965]",0,3.3,6.35,1,90,9.6997e-08
"5982",1339,1339,"[75, 425, 820, 962]",0,3.15,6.45,1,9,0.0169614
"5986",1339,1339,"[75, 427, 820, 962]",0,3.2,6.4,1,60,9.3192e-07
"5987",1339,1339,"[77, 427, 820, 962]",0,3.25,6.35,1,99,7.37402e-08
"5988",1339,1339,"[78, 427, 820, 962]",0,3.25,6.4,1,64,6.80431e-07
"5990",1827,1827,"[50, 108, 894, 1171]",0,3.1,6.6,1,68,4.96809e-07
"5991",1827,1827,"[50, 110, 894, 1171]",0,3.15,6.55,1,71,3.73958e-07
"6009",1827,1827,"[45, 112, 893, 1170]",0,3.15,6.4,1,39,9.97375e-06
"6120",1827,1827,"[50, 110, 894, 1173]",0,3.2,6.5,1,92,9.12645e-08
"6213",1827,1827,"[50, 114, 900, 1173]",0,3.4,6.5,1,16,0.0106729
"6474",1827,1827,"[51, 112, 897, 1174]",0,3.3,6.6,1,48,2.73633e-06
"6485",1827,1827,"[51, 112, 897, 1176]",0,3.35,6.55,1,89,9.9997e-08
"6994",1966,1966,"[523, 732, 864, 1029]",0,3.8,2.6,1,8,0.0192212
"7662",709,709,"[191, 354, 545, 1030]",0,3.9,2.85,1,77,2.56904e-07
"7663",709,709,"[194, 354, 545, 1030]",0,3.95,2.8,1,2,0.0341583
"7664",709,709,"[195, 354, 545, 1030]",0,3.95,2.85,1,57,1.23807e-06
"8410",1966,1966,"[526, 749, 873, 1035]",0,4.1,3.05,1,38,1.18883e-05
"8416",1966,1966,"[526, 749, 876, 1035]",0,4.15,3.05,1,77,2.56904e-07
"8500",1966,1966,"[526, 749, 873, 1031]",0,4.05,3.05,1,34,2.68894e-05
"8691",645,645,"[59, 167, 551, 1169]",0,4.1,3.9,1,34,2.68894e-05
"8977",645,645,"[56, 162, 544, 1157]",0,3.85,3.65,1,91,9.40871e-08
"9051",645,645,"[55, 160, 544, 1162]",0,3.85,3.6,1,26,0.000142959
"9057",645,645,"[56, 162, 544, 1162]",0,3.9,3.6,1,88,1.0309e-07
"9622",1191,1191,"[142, 641, 679, 903]",0,3.85,4.45,1,98,7.60208e-08
"9634",1191,1191,"[137, 641, 678, 905]",0,3.85,4.4,1,85,1.36956e-07
"9705",1191,1191,"[141, 641, 678, 906]",0,3.95,4.35,1,53,1.69567e-06
"9734",1191,1191,"[142, 641, 679, 906]",0,3.95,4.45,1,54,1.6448e-06
"9841",1191,1191,"[141, 638, 678, 902]",0,3.8,4.25,1,75,3.31062e-07
"9842",1191,1191,"[141, 639, 678, 902]",0,3.8,4.3,1,83,1.7649e-07
"10025",1191,1191,"[138, 642, 680, 904]",0,3.85,4.55,1,14,0.0120676
"10131",1268,1268,"[224, 353, 486, 925]",0,3.85,5.85,1,7,0.0199487
"10160",1268,1268,"[224, 351, 485, 926]",0,3.8,5.85,1,56,1.27636e-06
"10162",1268,1268,"[224, 351, 486, 926]",0,3.8,5.9,1,83,1.7649e-07
"10173",709,709,"[196, 360, 553, 1040]",0,4.3,2.8,1,19,0.00297381
"10175",709,709,"[196, 362, 553, 1040]",0,4.35,2.75,1,51,2.43077e-06
"10387",645,645,"[64, 166, 563, 1167]",0,4.3,3.6,1,12,0.0128727
"10392",645,645,"[61, 165, 564, 1167]",0,4.25,3.55,1,83,1.7649e-07
"10855",350,350,"[330, 449, 538, 918]",0,4.7,4.85,1,82,1.81948e-07
"11022",350,350,"[327, 449, 536, 919]",0,4.6,5,1,39,9.97375e-06
"11183",350,350,"[327, 449, 536, 917]",0,4.55,4.95,1,43,5.72352e-06
"11613",350,350,"[329, 448, 538, 915]",0,4.6,4.75,1,3,0.0279262
"11670",350,350,"[331, 450, 539, 919]",0,4.7,5.05,1,63,7.01475e-07
"11794",1039,1039,"[283, 393, 885, 1051]",0,5.15,3.45,1,15,0.0118329
"11902",912,912,"[150, 389, 767, 1117]",0,5.05,4.45,1,29,8.80389e-05
"11957",912,912,"[150, 389, 767, 1111]",0,5,4.5,1,33,4.07638e-05
"12291",912,912,"[151, 399, 767, 1119]",0,5.1,4.75,1,81,1.87576e-07
"12475",912,912,"[148, 392, 768, 1113]",0,4.95,4.9,1,67,5.12174e-07
