"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"151",265,265,"[288, 729, 834, 958]",0,2,1.9,1,76,1.85728e-07
"156",265,265,"[288, 731, 837, 958]",0,2.1,1.8,1,12,0.0141788
"250",265,265,"[291, 732, 839, 960]",0,2.15,2.1,1,98,6.46385e-08
"254",265,265,"[291, 733, 839, 960]",0,2.15,2.15,1,80,1.35607e-07
"257",265,265,"[291, 736, 839, 960]",0,2.2,2.1,1,47,1.42754e-06
"1003",1452,1452,"[28, 151, 479, 1158]",0,2.6,3.5,1,68,3.48391e-07
"1403",1452,1452,"[28, 149, 472, 1155]",0,2.4,3.6,1,7,0.0232371
"1649",209,209,"[155, 259, 435, 981]",0,2.05,3.65,1,31,7.84374e-06
"1651",209,209,"[157, 259, 435, 981]",0,2.1,3.7,1,98,6.46385e-08
"1665",209,209,"[155, 259, 436, 981]",0,2.05,3.7,1,34,5.78477e-06
"1747",1452,1452,"[28, 143, 470, 1151]",0,2.25,3.55,1,88,1.06281e-07
"2000",1452,1452,"[28, 144, 473, 1152]",0,2.3,3.65,1,47,1.42754e-06
"2413",1452,1452,"[28, 151, 479, 1156]",0,2.55,3.55,1,61,6.3391e-07
"2436",1590,1590,"[29, 345, 527, 862]",0,2.5,3.9,1,32,7.60843e-06
"2446",1590,1590,"[29, 345, 524, 860]",0,2.4,3.95,1,64,4.77157e-07
"2447",1590,1590,"[30, 345, 524, 860]",0,2.4,4,1,15,0.00944675
"2635",209,209,"[158, 263, 438, 981]",0,2.2,3.8,1,4,0.0266789
"2720",1326,1326,"[167, 508, 739, 1075]",0,2.7,6.65,1,76,1.85728e-07
"2722",1326,1326,"[167, 509, 739, 1075]",0,2.7,6.7,1,87,1.09568e-07
"2739",1326,1326,"[167, 505, 737, 1072]",0,2.55,6.65,1,47,1.42754e-06
"2770",1326,1326,"[167, 505, 737, 1068]",0,2.5,6.6,1,35,5.63902e-06
"2871",1326,1326,"[167, 505, 739, 1071]",0,2.6,6.6,1,77,1.80156e-07
"3144",1366,1366,"[14, 397, 716, 1088]",0,3,6.05,1,76,1.85728e-07
"3156",1366,1366,"[18, 400, 716, 1088]",0,3.1,6.05,1,72,2.54373e-07
"3204",1366,1366,"[18, 400, 720, 1088]",0,3.15,6.05,1,72,2.54373e-07
"3622",1366,1366,"[15, 400, 721, 1093]",0,3.15,6.25,1,11,0.0153695
"3743",1326,1326,"[174, 511, 738, 1070]",0,2.75,6.4,1,8,0.0215787
"3747",1326,1326,"[174, 513, 738, 1070]",0,2.8,6.4,1,67,3.59166e-07
"3922",619,619,"[186, 385, 636, 1002]",0,3.6,5.7,1,61,6.3391e-07
"4050",1366,1366,"[17, 402, 716, 1091]",0,3.2,5.95,1,41,2.51953e-06
"4406",1241,1241,"[115, 417, 583, 789]",0,3.3,6.45,1,95,7.08233e-08
"4999",1241,1241,"[118, 421, 584, 798]",0,3.5,6.7,1,67,3.59166e-07
"5409",1241,1241,"[115, 418, 584, 797]",0,3.4,6.6,1,45,1.83961e-06
"5775",1241,1241,"[118, 420, 584, 793]",0,3.45,6.6,1,97,6.66376e-08
"5838",1241,1241,"[117, 421, 587, 793]",0,3.45,6.65,1,11,0.0153695
"6231",1362,1362,"[365, 430, 550, 885]",0,4.1,2.6,1,3,0.0291279
"6276",1362,1362,"[367, 431, 551, 886]",0,4.15,2.75,1,23,2.37604e-05
"6298",1092,1092,"[72, 459, 868, 913]",0,3.75,4.95,1,41,2.51953e-06
"6299",1092,1092,"[72, 459, 870, 913]",0,3.8,4.9,1,34,5.78477e-06
"6302",1092,1092,"[68, 459, 868, 915]",0,3.75,5.05,1,9,0.0186891
"6347",619,619,"[189, 387, 643, 1002]",0,3.8,5.65,1,12,0.0141788
"6348",619,619,"[187, 388, 639, 1003]",0,3.75,5.75,1,47,1.42754e-06
"6353",619,619,"[187, 388, 643, 1003]",0,3.8,5.75,1,85,1.1645e-07
"6406",442,442,"[6, 213, 986, 1118]",0,3.95,6.1,1,10,0.015886
"6432",442,442,"[6, 216, 988, 1118]",0,4.05,6.15,1,64,4.77157e-07
"6434",442,442,"[9, 216, 988, 1118]",0,4.1,6.15,1,47,1.42754e-06
"6436",619,619,"[187, 388, 644, 1004]",0,3.8,5.85,1,77,1.80156e-07
"6437",442,442,"[1, 209, 986, 1117]",0,3.8,6,1,93,9.12671e-08
"6440",442,442,"[4, 209, 986, 1117]",0,3.85,6.05,1,72,2.54373e-07
"6578",1414,1414,"[131, 593, 901, 1129]",0,4.55,1.65,1,92,9.40898e-08
"6588",1414,1414,"[135, 598, 901, 1129]",0,4.65,1.7,1,13,0.0136553
"6634",1414,1414,"[138, 595, 894, 1123]",0,4.5,2.05,1,52,1.01103e-06
"6635",1414,1414,"[141, 595, 894, 1123]",0,4.55,2,1,53,9.80699e-07
"6650",1414,1414,"[138, 599, 894, 1123]",0,4.55,2.05,1,70,3.27801e-07
"6848",1414,1414,"[141, 599, 894, 1131]",0,4.65,2.05,1,26,1.43352e-05
"6948",1414,1414,"[138, 600, 897, 1131]",0,4.6,2.3,1,79,1.39801e-07
"7103",375,375,"[220, 292, 765, 1049]",0,4.65,5.15,1,9,0.0186891
"7128",375,375,"[219, 296, 766, 1049]",0,4.75,5.15,1,21,3.48351e-05
"7130",375,375,"[218, 292, 764, 1044]",0,4.45,5.25,1,80,1.35607e-07
"7132",375,375,"[218, 292, 763, 1047]",0,4.5,5.25,1,67,3.59166e-07
"7140",375,375,"[218, 292, 766, 1047]",0,4.55,5.25,1,63,4.91914e-07
"7194",752,752,"[98, 579, 806, 1062]",0,5.2,3.5,1,67,3.59166e-07
"7379",752,752,"[96, 575, 802, 1057]",0,5,3.4,1,84,1.20052e-07
"7397",752,752,"[98, 575, 803, 1057]",0,5.05,3.45,1,11,0.0153695
"7547",752,752,"[97, 576, 807, 1061]",0,5.15,3.45,1,86,1.12957e-07
"7681",17,17,"[38, 192, 910, 1111]",0,4.95,5.5,1,83,1.23765e-07
"7692",17,17,"[38, 192, 910, 1108]",0,4.9,5.5,1,86,1.12957e-07
"7705",17,17,"[38, 192, 909, 1110]",0,4.95,5.4,1,9,0.0186891
"7791",1525,1525,"[127, 314, 676, 811]",0,5.6,2.25,1,58,8.42159e-07
"7806",1525,1525,"[123, 314, 680, 811]",0,5.6,2.25,1,57,8.68205e-07
"7809",1525,1525,"[127, 314, 680, 811]",0,5.65,2.25,1,55,9.22739e-07
"7823",1525,1525,"[128, 314, 681, 811]",0,5.65,2.35,1,30,8.73198e-06
"7830",1525,1525,"[123, 314, 682, 811]",0,5.6,2.35,1,81,1.31539e-07
"7832",1525,1525,"[125, 314, 682, 811]",0,5.6,2.45,1,89,1.03093e-07
"7909",1525,1525,"[129, 314, 681, 812]",0,5.65,2.45,1,26,1.43352e-05
"8057",1525,1525,"[129, 314, 678, 813]",0,5.6,2.55,1,31,7.84374e-06
"8067",1525,1525,"[125, 325, 679, 813]",0,5.6,2.7,1,2,0.0327551
"8412",752,752,"[98, 579, 810, 1062]",0,5.25,3.55,1,50,1.07453e-06
"8452",52,52,"[41, 286, 568, 1147]",0,5.25,4.5,1,86,1.12957e-07
"8453",52,52,"[42, 286, 568, 1147]",0,5.25,4.55,1,99,6.26994e-08
"8454",52,52,"[45, 286, 568, 1147]",0,5.3,4.5,1,91,9.69998e-08
"8456",52,52,"[47, 286, 568, 1147]",0,5.3,4.6,1,26,1.43352e-05
"8470",52,52,"[51, 286, 568, 1148]",0,5.4,4.5,1,1,0.0370035
"8472",52,52,"[42, 286, 566, 1149]",0,5.25,4.55,1,96,6.86986e-08
"8477",52,52,"[42, 287, 566, 1149]",0,5.25,4.6,1,67,3.59166e-07
"8480",52,52,"[41, 286, 568, 1149]",0,5.3,4.5,1,55,9.22739e-07
"8481",52,52,"[42, 286, 568, 1149]",0,5.3,4.55,1,52,1.01103e-06
"8493",17,17,"[49, 196, 911, 1114]",0,5.3,5.3,1,53,9.80699e-07
"8495",17,17,"[49, 198, 911, 1114]",0,5.3,5.4,1,54,9.51278e-07
"8572",877,877,"[514, 698, 783, 821]",0,6.05,2.8,1,61,6.3391e-07
"8624",877,877,"[516, 699, 784, 824]",0,6.05,3.15,1,14,0.0132205
"8647",877,877,"[516, 710, 784, 825]",0,6.1,3.3,1,83,1.23765e-07
"8651",877,877,"[516, 709, 785, 825]",0,6.1,3.3,1,82,1.27593e-07
"8652",877,877,"[516, 710, 785, 825]",0,6.1,3.35,1,57,8.68205e-07
"8663",877,877,"[516, 709, 785, 829]",0,6.15,3.35,1,29,8.88828e-06
"8664",877,877,"[516, 710, 785, 829]",0,6.15,3.4,1,51,1.0423e-06
"8785",904,904,"[239, 339, 486, 1162]",0,5.95,4.15,1,48,1.38471e-06
"8794",904,904,"[238, 338, 482, 1161]",0,5.9,3.95,1,87,1.09568e-07
"8872",904,904,"[240, 342, 485, 1166]",0,6.1,4.05,1,14,0.0132205
"9032",904,904,"[240, 341, 485, 1165]",0,6.1,3.95,1,21,3.48351e-05
"9144",581,581,"[372, 605, 696, 1031]",0,5.85,6.35,1,27,1.27217e-05
"9145",581,581,"[372, 606, 696, 1031]",0,5.85,6.4,1,77,1.80156e-07
"9247",581,581,"[373, 606, 697, 1030]",0,5.85,6.45,1,59,8.16895e-07
"9253",581,581,"[373, 609, 697, 1030]",0,5.9,6.45,1,53,9.80699e-07
"9406",581,581,"[376, 610, 713, 1032]",0,6.15,6.4,1,6,0.0255203
"9912",1097,1097,"[201, 492, 623, 844]",0,6.7,2.6,1,56,8.95057e-07
"9913",1097,1097,"[201, 496, 623, 844]",0,6.75,2.65,1,27,1.27217e-05
"10203",1040,1040,"[411, 650, 995, 1100]",0,6.35,2.25,1,14,0.0132205
"10372",1040,1040,"[412, 650, 996, 1101]",0,6.35,2.4,1,86,1.12957e-07
"10497",1040,1040,"[408, 650, 993, 1105]",0,6.3,2.4,1,81,1.31539e-07
"10498",1040,1040,"[411, 650, 993, 1105]",0,6.35,2.35,1,83,1.23765e-07
"10499",1040,1040,"[412, 650, 993, 1105]",0,6.35,2.4,1,61,6.3391e-07
"10535",1040,1040,"[412, 650, 996, 1105]",0,6.4,2.4,1,63,4.91914e-07
"10731",1963,1963,"[617, 670, 772, 1079]",0,6.4,3.85,1,19,5.1646e-05
"10739",1963,1963,"[617, 670, 773, 1079]",0,6.4,3.9,1,17,8.51874e-05
"10754",1963,1963,"[617, 669, 769, 1077]",0,6.3,3.9,1,42,2.44395e-06
"10755",1963,1963,"[617, 670, 769, 1077]",0,6.3,3.95,1,52,1.01103e-06
"10764",1963,1963,"[617, 657, 772, 1077]",0,6.3,3.85,1,77,1.80156e-07
"10766",1963,1963,"[617, 658, 772, 1077]",0,6.3,3.9,1,5,0.025993
"10769",1963,1963,"[617, 669, 772, 1077]",0,6.35,3.85,1,44,1.8965e-06
"10771",1963,1963,"[617, 670, 772, 1077]",0,6.35,3.9,1,47,1.42754e-06
"10780",1963,1963,"[617, 670, 773, 1077]",0,6.35,3.95,1,80,1.35607e-07
"10874",904,904,"[242, 343, 489, 1168]",0,6.3,3.95,1,64,4.77157e-07
"10885",904,904,"[243, 343, 491, 1168]",0,6.4,3.9,1,50,1.07453e-06
"11081",2,2,"[65, 253, 467, 1042]",0,6.75,4.5,1,35,5.63902e-06
"11259",2,2,"[61, 244, 464, 1038]",0,6.4,4.5,1,52,1.01103e-06
"11270",2,2,"[60, 249, 464, 1038]",0,6.4,4.6,1,83,1.23765e-07
"11271",2,2,"[61, 249, 464, 1038]",0,6.45,4.55,1,30,8.73198e-06
"11323",2,2,"[66, 248, 466, 1038]",0,6.6,4.55,1,14,0.0132205
"11457",2,2,"[65, 253, 467, 1041]",0,6.75,4.45,1,39,3.24682e-06
"11793",1740,1740,"[101, 378, 875, 951]",0,6.3,6.15,1,37,4.18405e-06
