"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"1",1677,1677,"[71, 586, 712, 1041]",0,2,2.2,1,53,1.62492e-06
"4",1677,1677,"[71, 587, 712, 1041]",0,2.05,2.15,1,52,1.67517e-06
"24",1677,1677,"[72, 586, 713, 1044]",0,2.05,2.4,1,8,0.0180154
"152",641,641,"[45, 349, 650, 1188]",0,1.9,5.15,1,25,0.000114854
"153",641,641,"[47, 349, 650, 1188]",0,1.95,5.15,1,77,2.46186e-07
"154",641,641,"[48, 349, 650, 1188]",0,1.95,5.2,1,27,6.43235e-05
"166",641,641,"[50, 351, 651, 1188]",0,2.1,5.1,1,16,0.0115467
"210",641,641,"[51, 350, 651, 1190]",0,2.15,5.05,1,70,3.69439e-07
"302",1677,1677,"[76, 590, 715, 1043]",0,2.3,2.3,1,90,6.32247e-08
"317",2060,2060,"[627, 942, 1061, 1101]",0,2.6,3.9,1,46,2.9566e-06
"638",2060,2060,"[633, 947, 1064, 1102]",0,2.7,4.25,1,81,1.7975e-07
"819",2060,2060,"[628, 944, 1067, 1104]",0,2.65,4.4,1,11,0.0143113
"940",2060,2060,"[633, 947, 1066, 1103]",0,2.75,4.3,1,52,1.67517e-06
"1331",765,765,"[87, 187, 475, 880]",0,2.45,5,1,20,0.000468791
"1436",765,765,"[93, 187, 473, 883]",0,2.5,5,1,39,6.06747e-06
"1470",765,765,"[93, 187, 475, 883]",0,2.55,5,1,46,2.9566e-06
"1710",641,641,"[53, 350, 651, 1190]",0,2.2,5,1,75,2.61649e-07
"2039",765,765,"[94, 188, 475, 884]",0,2.55,5.15,1,4,0.0264014
"2290",641,641,"[53, 351, 651, 1190]",0,2.2,5.05,1,98,2.77981e-08
"2518",641,641,"[54, 353, 661, 1194]",0,2.55,5.15,1,22,0.000389041
"2712",2026,2026,"[502, 751, 1112, 1209]",0,3.1,4.55,1,54,1.57617e-06
"2801",2026,2026,"[502, 751, 1112, 1208]",0,3.1,4.5,1,57,1.18642e-06
"2883",2060,2060,"[633, 951, 1066, 1103]",0,2.8,4.35,1,77,2.46186e-07
"3287",213,213,"[103, 131, 503, 1114]",0,3.15,4.85,1,37,7.81891e-06
"3289",2026,2026,"[503, 752, 1114, 1211]",0,3.1,4.85,1,21,0.000414411
"3464",2026,2026,"[502, 752, 1114, 1205]",0,3.05,4.65,1,82,1.74357e-07
"3521",2026,2026,"[503, 752, 1114, 1206]",0,3.05,4.75,1,65,5.21634e-07
"3540",2026,2026,"[503, 752, 1121, 1206]",0,3.1,4.7,1,58,1.15082e-06
"3751",32,32,"[164, 240, 362, 797]",0,3.65,1.85,1,49,2.22549e-06
"3915",32,32,"[132, 242, 368, 801]",0,3.65,2.15,1,67,4.90805e-07
"4095",516,516,"[435, 921, 1126, 1222]",0,3.4,2.55,1,60,8.93039e-07
"4096",516,516,"[439, 921, 1126, 1222]",0,3.45,2.6,1,90,6.32247e-08
"4100",516,516,"[439, 921, 1134, 1222]",0,3.5,2.6,1,25,0.000114854
"4101",516,516,"[435, 921, 1126, 1219]",0,3.35,2.6,1,95,3.69302e-08
"4102",516,516,"[439, 921, 1126, 1219]",0,3.4,2.65,1,97,2.86579e-08
"4119",516,516,"[436, 922, 1126, 1220]",0,3.35,2.75,1,18,0.00971478
"4390",2066,2066,"[782, 840, 1085, 1143]",0,3.75,3.2,1,33,1.32099e-05
"4410",765,765,"[105, 197, 477, 893]",0,3.15,4.6,1,34,1.28643e-05
"4742",1945,1945,"[102, 131, 282, 385]",0,3.3,4.8,1,22,0.000389041
"4744",1945,1945,"[106, 131, 282, 385]",0,3.35,4.8,1,92,5.94881e-08
"4768",1945,1945,"[107, 131, 282, 387]",0,3.4,4.85,1,85,1.08241e-07
"4854",1945,1945,"[106, 131, 282, 388]",0,3.4,4.85,1,57,1.18642e-06
"5061",213,213,"[106, 130, 505, 1121]",0,3.35,4.65,1,2,0.048334
"5171",1537,1537,"[282, 387, 755, 1210]",0,3.4,4.75,1,7,0.0194414
"5273",430,430,"[331, 546, 802, 1132]",0,3.5,6.6,1,5,0.0245298
"5277",430,430,"[328, 543, 793, 1136]",0,3.3,6.6,1,23,0.000168895
"5355",430,430,"[331, 546, 802, 1137]",0,3.55,6.65,1,85,1.08241e-07
"5357",430,430,"[335, 546, 802, 1137]",0,3.6,6.7,1,46,2.9566e-06
"5608",32,32,"[167, 241, 369, 803]",0,3.8,2.2,1,17,0.0104854
"5625",946,946,"[59, 176, 531, 966]",0,3.85,2.15,1,76,2.538e-07
"5878",946,946,"[58, 174, 534, 967]",0,3.95,1.95,1,67,4.90805e-07
"5893",946,946,"[56, 175, 535, 967]",0,3.9,2.1,1,13,0.0131842
"6046",946,946,"[63, 179, 535, 969]",0,4.1,2.2,1,98,2.77981e-08
"6131",1868,1868,"[63, 246, 535, 787]",0,4.05,2.35,1,32,1.94286e-05
"6181",2066,2066,"[788, 841, 1083, 1142]",0,3.9,2.9,1,98,2.77981e-08
"6188",2066,2066,"[788, 841, 1083, 1143]",0,3.9,2.95,1,9,0.0150078
"6194",2066,2066,"[781, 841, 1084, 1140]",0,3.75,3.05,1,64,5.37767e-07
"6254",2066,2066,"[786, 841, 1088, 1146]",0,3.95,3.15,1,43,4.0379e-06
"6329",2066,2066,"[781, 841, 1084, 1143]",0,3.8,3.05,1,66,5.05985e-07
"6331",2066,2066,"[786, 841, 1084, 1143]",0,3.85,3.1,1,99,2.69642e-08
