"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"10133",543,543,"[97, 449, 865, 1033]",0,3.55,6.65,1,38,1.96641e-05
"10134",543,543,"[100, 449, 865, 1033]",0,3.6,6.6,1,92,9.26496e-08
"10135",543,543,"[97, 452, 865, 1033]",0,3.6,6.6,1,96,6.7647e-08
"10136",543,543,"[100, 452, 865, 1033]",0,3.65,6.55,1,72,6.56419e-07
"10165",1862,1862,"[218, 338, 420, 793]",0,4.45,2.05,1,88,1.26893e-07
"10168",1862,1862,"[217, 335, 421, 793]",0,4.4,2.05,1,49,6.17853e-06
"10172",1862,1862,"[218, 336, 421, 793]",0,4.4,2.15,1,15,0.012908
"10174",1862,1862,"[215, 338, 421, 793]",0,4.4,2.1,1,85,1.6858e-07
"10177",1862,1862,"[218, 338, 421, 793]",0,4.45,2.1,1,88,1.26893e-07
"10219",1862,1862,"[215, 338, 421, 794]",0,4.4,2.15,1,53,3.72056e-06
"10221",1862,1862,"[217, 338, 421, 794]",0,4.45,2.1,1,49,6.17853e-06
"10337",1862,1862,"[214, 334, 419, 792]",0,4.15,2.45,1,97,6.56176e-08
"10544",1843,1843,"[245, 502, 552, 721]",0,4.05,4.7,1,44,1.08116e-05
"10548",1843,1843,"[245, 505, 552, 721]",0,4.1,4.6,1,74,5.09381e-07
"10571",1843,1843,"[244, 504, 550, 724]",0,4.15,4.4,1,1,0.0582296
"10979",1843,1843,"[247, 513, 564, 728]",0,4.45,4.45,1,31,7.07137e-05
"11136",1843,1843,"[248, 514, 565, 729]",0,4.45,4.65,1,62,1.30866e-06
"11160",409,409,"[25, 558, 879, 929]",0,4.25,5.15,1,27,0.000180107
"11168",409,409,"[25, 558, 884, 929]",0,4.3,5.1,1,82,2.2396e-07
"11473",1418,1418,"[119, 726, 887, 1213]",0,4.25,5.05,1,76,4.79277e-07
"11475",1418,1418,"[119, 727, 887, 1213]",0,4.25,5.1,1,9,0.0184937
"11494",1418,1418,"[122, 734, 890, 1213]",0,4.45,5.05,1,42,1.39325e-05
"11555",409,409,"[34, 559, 885, 930]",0,4.4,5.3,1,69,7.19227e-07
"11741",1625,1625,"[78, 546, 671, 968]",0,4.85,5.15,1,55,2.88716e-06
"11773",751,751,"[78, 736, 943, 1077]",0,4.9,5.1,1,4,0.0269185
"11778",409,409,"[37, 567, 884, 933]",0,4.55,5,1,19,0.0102893
"11789",409,409,"[37, 566, 884, 938]",0,4.6,4.95,1,94,8.7174e-08
"11846",1625,1625,"[78, 549, 676, 972]",0,5,5.35,1,82,2.2396e-07
"11914",1625,1625,"[78, 549, 672, 969]",0,4.9,5.3,1,55,2.88716e-06
"11957",1625,1625,"[80, 549, 672, 971]",0,4.95,5.35,1,20,0.00826188
"11973",1625,1625,"[78, 549, 676, 971]",0,5,5.3,1,97,6.56176e-08
"12012",1967,1967,"[574, 854, 995, 1108]",0,4.95,6.6,1,74,5.09381e-07
"12120",1967,1967,"[571, 855, 997, 1105]",0,4.85,6.95,1,45,1.02603e-05
"12381",208,208,"[51, 163, 282, 1046]",0,5.4,3.25,1,45,1.02603e-05
"12397",208,208,"[51, 163, 281, 1048]",0,5.45,3.15,1,91,9.5515e-08
"12465",208,208,"[51, 163, 281, 1050]",0,5.45,3.25,1,99,6.17396e-08
"12475",208,208,"[51, 163, 282, 1050]",0,5.45,3.3,1,44,1.08116e-05
"12544",208,208,"[51, 163, 287, 1053]",0,5.55,3.3,1,68,7.41471e-07
"12724",110,110,"[300, 522, 739, 1084]",0,5.45,4.9,1,42,1.39325e-05
"12741",110,110,"[297, 520, 737, 1080]",0,5.15,4.95,1,22,0.00688725
"12857",1967,1967,"[574, 857, 1000, 1108]",0,5.05,6.65,1,70,6.9765e-07
"12993",1967,1967,"[575, 858, 1000, 1110]",0,5.05,6.85,1,10,0.016568
"13097",1519,1519,"[256, 373, 1059, 1179]",0,5.95,2.75,1,91,9.5515e-08
"13403",1519,1519,"[255, 376, 1055, 1179]",0,5.95,2.75,1,17,0.0118161
"13422",1519,1519,"[256, 374, 1054, 1180]",0,5.9,2.8,1,71,6.7672e-07
"13423",1519,1519,"[252, 374, 1055, 1180]",0,5.85,2.8,1,69,7.19227e-07
"13425",1519,1519,"[256, 374, 1055, 1180]",0,5.9,2.85,1,66,9.55504e-07
"13476",208,208,"[59, 166, 287, 1053]",0,5.65,3.2,1,2,0.0314708
"13483",208,208,"[51, 163, 291, 1053]",0,5.6,3.3,1,59,1.73858e-06
"13544",2058,2058,"[692, 812, 952, 1045]",0,5.5,4.2,1,21,0.00706688
"13550",2058,2058,"[696, 814, 952, 1045]",0,5.6,4.15,1,83,2.17242e-07
"13639",2058,2058,"[697, 812, 952, 1045]",0,5.55,4.25,1,79,3.60761e-07
"13755",1175,1175,"[236, 921, 1090, 1143]",0,5.9,4.5,1,55,2.88716e-06
"13760",1175,1175,"[236, 924, 1090, 1143]",0,5.95,4.45,1,74,5.09381e-07
"13764",1175,1175,"[236, 925, 1090, 1143]",0,5.95,4.5,1,59,1.73858e-06
"14215",1175,1175,"[234, 925, 1091, 1136]",0,5.85,4.6,1,44,1.08116e-05
"14808",1322,1322,"[280, 603, 681, 987]",0,5.85,6.7,1,66,9.55504e-07
"14852",1322,1322,"[276, 602, 684, 987]",0,5.85,6.55,1,11,0.0156658
"14929",1322,1322,"[276, 601, 680, 990]",0,5.85,6.45,1,70,6.9765e-07
"15394",1519,1519,"[259, 377, 1063, 1185]",0,6.25,2.65,1,44,1.08116e-05
"15511",1519,1519,"[255, 377, 1059, 1182]",0,6.1,2.7,1,94,8.7174e-08
"15615",1519,1519,"[256, 375, 1066, 1182]",0,6.1,2.8,1,47,7.96202e-06
"16070",1434,1434,"[107, 439, 637, 901]",0,6.4,4.4,1,53,3.72056e-06
"16165",1175,1175,"[236, 924, 1095, 1143]",0,6.05,4.35,1,13,0.0138653
"16415",473,473,"[90, 462, 748, 1220]",0,7,3.1,1,79,3.60761e-07
"16617",473,473,"[89, 458, 747, 1220]",0,6.85,3.25,1,17,0.0118161
"16642",473,473,"[90, 463, 748, 1220]",0,7,3.15,1,66,9.55504e-07
"16785",1434,1434,"[111, 440, 633, 902]",0,6.6,3.85,1,68,7.41471e-07
"16788",1434,1434,"[111, 440, 633, 899]",0,6.55,3.85,1,91,9.5515e-08
"16812",1434,1434,"[112, 441, 634, 900]",0,6.55,4.05,1,12,0.0149538
"16845",1467,1467,"[71, 381, 1069, 1148]",0,6.6,5.95,1,55,2.88716e-06
"16848",1467,1467,"[69, 381, 1072, 1148]",0,6.6,5.95,1,62,1.30866e-06
"16849",1467,1467,"[71, 381, 1072, 1148]",0,6.65,5.95,1,55,2.88716e-06
"16876",1467,1467,"[73, 382, 1072, 1149]",0,6.7,6.1,1,14,0.0135152
