"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"108",1137,1137,"[45, 124, 402, 978]",0,1.8,3.6,1,55,6.60119e-07
"354",711,711,"[226, 562, 833, 1074]",0,1.8,3.85,1,93,4.44113e-08
"414",1137,1137,"[45, 124, 403, 980]",0,1.85,3.6,1,71,1.87604e-07
"421",1137,1137,"[47, 123, 404, 980]",0,1.95,3.4,1,14,0.0100942
"502",711,711,"[226, 562, 833, 1076]",0,1.85,3.85,1,66,2.6489e-07
"505",711,711,"[231, 562, 833, 1076]",0,1.9,3.9,1,54,6.80535e-07
"657",711,711,"[229, 566, 833, 1079]",0,2,3.8,1,8,0.0130399
"716",711,711,"[231, 562, 833, 1080]",0,1.95,3.95,1,68,2.49235e-07
"981",711,711,"[232, 563, 834, 1080]",0,1.95,4.1,1,35,3.98672e-06
"1109",55,55,"[325, 417, 640, 710]",0,2.6,3.35,1,90,5.90011e-08
"1166",1069,1069,"[54, 644, 864, 1130]",0,2.75,3.2,1,46,1.27656e-06
"1679",55,55,"[327, 427, 645, 711]",0,2.7,3.6,1,83,8.85401e-08
"1682",55,55,"[326, 428, 645, 711]",0,2.7,3.6,1,3,0.0280553
"1721",55,55,"[327, 431, 641, 712]",0,2.7,3.6,1,31,5.7183e-06
"1804",55,55,"[327, 410, 639, 708]",0,2.45,3.6,1,62,4.39888e-07
"2025",1137,1137,"[51, 126, 406, 985]",0,2.15,3.6,1,99,3.051e-08
"2222",1069,1069,"[59, 645, 865, 1132]",0,2.8,3.45,1,13,0.0104047
"2363",1838,1838,"[68, 113, 422, 702]",0,2.35,4.5,1,90,5.90011e-08
"2394",1838,1838,"[71, 120, 423, 702]",0,2.5,4.6,1,18,7.42937e-05
"2659",1838,1838,"[65, 114, 414, 697]",0,2.2,4.5,1,53,7.01582e-07
"2728",711,711,"[236, 570, 838, 1084]",0,2.3,4.2,1,40,2.89956e-06
"2914",1838,1838,"[68, 117, 424, 702]",0,2.4,4.65,1,11,0.0119918
"2920",1554,1554,"[146, 595, 760, 1020]",0,2.7,5.3,1,27,1.27394e-05
"2921",1554,1554,"[147, 595, 760, 1020]",0,2.7,5.35,1,79,1.21265e-07
"3015",1554,1554,"[147, 595, 760, 1021]",0,2.75,5.3,1,51,9.04101e-07
"3459",238,238,"[73, 436, 916, 1134]",0,3.05,3.2,1,46,1.27656e-06
"3542",238,238,"[73, 440, 915, 1135]",0,3.1,3.2,1,80,1.17627e-07
"3651",1069,1069,"[58, 647, 864, 1132]",0,2.85,3.3,1,85,8.33074e-08
"3764",238,238,"[74, 426, 914, 1136]",0,2.9,3.4,1,1,0.0476847
"3933",55,55,"[327, 431, 648, 712]",0,2.8,3.6,1,87,7.83839e-08
"4666",1571,1571,"[449, 671, 782, 1107]",0,2.9,4.6,1,59,4.81978e-07
"4680",1571,1571,"[450, 671, 782, 1108]",0,2.9,4.7,1,67,2.56943e-07
"4711",1571,1571,"[450, 671, 786, 1111]",0,3,4.65,1,6,0.0137365
"4844",1554,1554,"[146, 595, 764, 1020]",0,2.75,5.35,1,28,9.65317e-06
"4845",1554,1554,"[147, 595, 764, 1020]",0,2.75,5.4,1,99,3.051e-08
"4883",1554,1554,"[143, 599, 763, 1021]",0,2.8,5.15,1,4,0.0262853
"4895",1554,1554,"[147, 595, 764, 1021]",0,2.8,5.35,1,59,4.81978e-07
"4924",1554,1554,"[145, 599, 762, 1023]",0,2.9,5.05,1,86,8.08082e-08
"4977",1530,1530,"[196, 363, 510, 1012]",0,3.15,2.15,1,41,2.72237e-06
"5169",1530,1530,"[198, 361, 508, 1014]",0,3.25,1.85,1,57,6.21106e-07
"5179",1530,1530,"[200, 358, 510, 1014]",0,3.2,2.1,1,7,0.0135607
"5187",1530,1530,"[198, 358, 511, 1014]",0,3.25,1.85,1,56,6.40315e-07
"5505",1530,1530,"[204, 366, 514, 1017]",0,3.45,2.15,1,43,2.05631e-06
"5625",496,496,"[24, 470, 627, 721]",0,3.6,2.8,1,14,0.0100942
"5783",496,496,"[27, 472, 628, 725]",0,3.7,2.9,1,94,4.3079e-08
"5789",496,496,"[24, 476, 628, 725]",0,3.7,2.9,1,46,1.27656e-06
"5796",496,496,"[23, 470, 621, 723]",0,3.6,2.65,1,68,2.49235e-07
"5813",496,496,"[23, 470, 627, 727]",0,3.7,2.7,1,73,1.45581e-07
"5868",496,496,"[27, 470, 627, 724]",0,3.7,2.7,1,77,1.28882e-07
"5949",496,496,"[23, 472, 628, 728]",0,3.7,2.9,1,43,2.05631e-06
"6048",238,238,"[74, 443, 914, 1136]",0,3.1,3.4,1,99,3.051e-08
"6055",238,238,"[75, 443, 916, 1136]",0,3.2,3.3,1,83,8.85401e-08
"6073",238,238,"[75, 443, 921, 1136]",0,3.25,3.35,1,29,7.5129e-06
"6100",238,238,"[75, 443, 920, 1138]",0,3.3,3.25,1,31,5.7183e-06
"6216",238,238,"[74, 443, 918, 1136]",0,3.15,3.45,1,95,4.17866e-08
"6217",238,238,"[75, 443, 918, 1136]",0,3.2,3.4,1,99,3.051e-08
"6266",238,238,"[77, 445, 918, 1140]",0,3.3,3.6,1,17,9.54274e-05
"6321",1571,1571,"[450, 678, 786, 1115]",0,3.15,4.75,1,34,4.11002e-06
"6322",1571,1571,"[452, 678, 786, 1115]",0,3.2,4.7,1,83,8.85401e-08
"6323",1571,1571,"[453, 678, 786, 1115]",0,3.2,4.75,1,76,1.32868e-07
"6454",1937,1937,"[33, 248, 367, 635]",0,4.1,3.25,1,99,3.051e-08
"6469",1937,1937,"[32, 248, 367, 633]",0,4.1,3.1,1,56,6.40315e-07
"6565",236,236,"[349, 490, 807, 830]",0,4.6,2,1,16,0.000129979
"6594",236,236,"[350, 491, 812, 831]",0,4.65,2.25,1,46,1.27656e-06
"6646",236,236,"[342, 489, 806, 826]",0,4.45,1.9,1,40,2.89956e-06
"6648",236,236,"[345, 489, 806, 826]",0,4.5,1.9,1,48,9.90608e-07
"6653",236,236,"[345, 490, 806, 826]",0,4.5,1.95,1,53,7.01582e-07
"6675",236,236,"[345, 484, 808, 826]",0,4.45,2.05,1,5,0.0185378
"6723",236,236,"[350, 491, 812, 826]",0,4.6,2.2,1,59,4.81978e-07
"7106",236,236,"[346, 485, 808, 827]",0,4.45,2.2,1,48,9.90608e-07
"7107",236,236,"[342, 490, 808, 827]",0,4.45,2.1,1,90,5.90011e-08
"7156",236,236,"[350, 491, 812, 827]",0,4.6,2.25,1,46,1.27656e-06
"7163",1937,1937,"[36, 251, 368, 633]",0,4.25,3.15,1,74,1.41214e-07
"7206",1937,1937,"[35, 251, 368, 634]",0,4.25,3.15,1,95,4.17866e-08
"7212",1937,1937,"[37, 252, 368, 634]",0,4.3,3.25,1,2,0.0288054
"7231",1937,1937,"[35, 251, 368, 636]",0,4.3,3.1,1,34,4.11002e-06
"7234",1937,1937,"[38, 251, 368, 636]",0,4.4,3.15,1,99,3.051e-08
"7259",1937,1937,"[35, 251, 368, 637]",0,4.3,3.15,1,93,4.44113e-08
"7335",1275,1275,"[172, 793, 862, 1086]",0,4.35,4.05,1,20,4.23209e-05
"7337",1275,1275,"[171, 794, 862, 1086]",0,4.3,4.1,1,15,0.000217228
"7343",1275,1275,"[172, 798, 862, 1086]",0,4.4,4.1,1,99,3.051e-08
"7345",1275,1275,"[171, 801, 862, 1086]",0,4.4,4.05,1,86,8.08082e-08
"7382",1275,1275,"[170, 801, 862, 1089]",0,4.45,4.05,1,4,0.0262853
"7430",802,802,"[217, 379, 575, 936]",0,5.65,2.95,1,14,0.0100942
"7501",45,45,"[188, 457, 685, 876]",0,5.75,4.4,1,83,8.85401e-08
"7978",1157,1157,"[274, 586, 1028, 1103]",0,5.75,4.5,1,21,3.73503e-05
"7980",1157,1157,"[274, 583, 1028, 1104]",0,5.7,4.55,1,66,2.6489e-07
"8367",1667,1667,"[82, 655, 999, 1123]",0,5.55,4.4,1,90,5.90011e-08
"8408",1667,1667,"[82, 655, 1003, 1123]",0,5.6,4.4,1,66,2.6489e-07
"8409",1667,1667,"[87, 655, 1003, 1123]",0,5.65,4.35,1,68,2.49235e-07
"8411",1667,1667,"[89, 655, 1003, 1123]",0,5.65,4.45,1,34,4.11002e-06
"8472",1667,1667,"[94, 658, 1003, 1124]",0,5.75,4.5,1,31,5.7183e-06
"8549",1157,1157,"[273, 583, 1028, 1103]",0,5.65,4.6,1,23,2.7521e-05
"8550",1157,1157,"[273, 584, 1028, 1103]",0,5.65,4.65,1,25,1.64168e-05
"8661",1667,1667,"[84, 655, 1000, 1120]",0,5.5,4.6,1,9,0.0123529
"8852",1206,1206,"[152, 313, 902, 1034]",0,5.7,5.85,1,71,1.87604e-07
"8861",1206,1206,"[152, 313, 903, 1034]",0,5.7,5.9,1,38,3.63857e-06
"9088",460,460,"[150, 737, 875, 971]",0,5.5,6.95,1,6,0.0137365
"9131",460,460,"[151, 734, 875, 968]",0,5.4,7.1,1,59,4.81978e-07
"9144",460,460,"[151, 738, 875, 971]",0,5.5,7.05,1,48,9.90608e-07
"9231",802,802,"[220, 388, 578, 938]",0,5.9,2.9,1,63,4.26692e-07
"9242",802,802,"[220, 387, 579, 938]",0,5.9,2.9,1,22,3.30921e-05
"9246",802,802,"[220, 388, 579, 938]",0,5.9,2.95,1,71,1.87604e-07
"9541",45,45,"[191, 463, 688, 900]",0,6.05,4.4,1,12,0.0109127
"9542",45,45,"[193, 463, 688, 900]",0,6.1,4.4,1,74,1.41214e-07
"9545",45,45,"[193, 464, 688, 900]",0,6.1,4.45,1,84,8.58839e-08
"9566",45,45,"[191, 460, 688, 876]",0,5.9,4.45,1,29,7.5129e-06
"9705",1157,1157,"[275, 591, 1035, 1105]",0,5.9,4.6,1,10,0.0121606
"9711",1157,1157,"[276, 587, 1036, 1105]",0,5.85,4.7,1,86,8.08082e-08
"9727",1157,1157,"[276, 591, 1037, 1105]",0,5.9,4.75,1,46,1.27656e-06
"10500",636,636,"[4, 211, 241, 909]",0,6.1,5.85,1,37,3.75111e-06
"10508",636,636,"[4, 211, 241, 910]",0,6.1,5.9,1,31,5.7183e-06
"10557",1206,1206,"[165, 320, 909, 1053]",0,6.1,5.9,1,93,4.44113e-08
"10563",1206,1206,"[165, 320, 910, 1053]",0,6.1,5.95,1,49,9.60889e-07
"10982",1206,1206,"[164, 315, 908, 1051]",0,6.05,5.6,1,80,1.17627e-07
"10985",1206,1206,"[164, 317, 908, 1051]",0,6.05,5.7,1,31,5.7183e-06
"10991",1206,1206,"[163, 316, 909, 1051]",0,6.05,5.65,1,1,0.0476847
"11148",1206,1206,"[164, 315, 905, 1042]",0,5.95,5.65,1,90,5.90011e-08
"11162",1206,1206,"[165, 313, 906, 1042]",0,5.9,5.85,1,20,4.23209e-05
"11352",366,366,"[3, 239, 815, 991]",0,5.9,6.4,1,40,2.89956e-06
"11400",366,366,"[9, 242, 821, 991]",0,6.15,6.35,1,34,4.11002e-06
"11415",366,366,"[2, 238, 813, 987]",0,5.85,6.15,1,61,4.53493e-07
"11507",366,366,"[2, 238, 813, 990]",0,5.9,6.15,1,60,4.67519e-07
"11553",366,366,"[6, 243, 817, 990]",0,6.05,6.3,1,7,0.0135607
"12004",1033,1033,"[337, 553, 744, 928]",0,6.6,2.95,1,10,0.0121606
"12108",1033,1033,"[336, 552, 742, 927]",0,6.6,2.7,1,48,9.90608e-07
"12163",1033,1033,"[336, 552, 750, 927]",0,6.65,2.75,1,57,6.21106e-07
"12829",1512,1512,"[15, 306, 750, 951]",0,6.75,2.8,1,2,0.0288054
"13036",45,45,"[194, 465, 691, 899]",0,6.25,4.35,1,32,5.42529e-06
"13041",1358,1358,"[210, 269, 398, 962]",0,6.35,5.55,1,32,5.42529e-06
"13042",1358,1358,"[213, 269, 398, 962]",0,6.4,5.5,1,36,3.86712e-06
"13047",1358,1358,"[210, 272, 398, 962]",0,6.4,5.6,1,78,1.25015e-07
"13137",1358,1358,"[209, 271, 397, 961]",0,6.4,5.4,1,6,0.0137365
"13238",1358,1358,"[209, 269, 397, 957]",0,6.3,5.35,1,99,3.051e-08
"13240",1358,1358,"[213, 269, 397, 957]",0,6.35,5.35,1,95,4.17866e-08
"13248",1358,1358,"[209, 271, 397, 957]",0,6.35,5.35,1,90,5.90011e-08
"13478",863,863,"[499, 519, 1057, 1066]",0,6.3,5.15,1,13,0.0104047
"13624",863,863,"[501, 520, 1058, 1067]",0,6.3,5.4,1,48,9.90608e-07
"13844",1675,1675,"[107, 664, 773, 1052]",0,6.25,5.9,1,43,2.05631e-06
"13882",1675,1675,"[107, 665, 773, 1060]",0,6.3,5.95,1,5,0.0185378
"13889",1675,1675,"[107, 664, 775, 1060]",0,6.35,5.85,1,84,8.58839e-08
"13991",366,366,"[8, 245, 819, 995]",0,6.3,6.1,1,69,2.41758e-07
"14022",1675,1675,"[110, 661, 773, 1053]",0,6.25,6.05,1,27,1.27394e-05
"14037",1675,1675,"[110, 666, 774, 1053]",0,6.3,6.15,1,57,6.21106e-07
"14060",1675,1675,"[110, 666, 777, 1053]",0,6.35,6.15,1,50,9.32063e-07
"14126",1512,1512,"[19, 308, 753, 954]",0,7,2.35,1,27,1.27394e-05
"14145",1512,1512,"[14, 308, 755, 954]",0,6.95,2.4,1,18,7.42937e-05
"14353",1512,1512,"[16, 306, 756, 953]",0,6.85,2.8,1,67,2.56943e-07
