"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"2010",1115,1115,"[298, 434, 1081, 1256]",0,3.8,5.05,1,70,2.59219e-07
"2014",1115,1115,"[299, 437, 1081, 1256]",0,3.85,5.1,1,76,1.7808e-07
"2047",168,168,"[467, 677, 780, 1060]",0,3.75,6.05,1,41,3.82841e-06
"2049",168,168,"[471, 677, 780, 1060]",0,3.8,6.1,1,40,3.94681e-06
"2064",168,168,"[471, 688, 782, 1060]",0,3.95,6.1,1,74,1.89266e-07
"2119",168,168,"[466, 673, 781, 1054]",0,3.55,6.35,1,91,5.21752e-08
"2121",168,168,"[469, 673, 781, 1054]",0,3.6,6.35,1,91,5.21752e-08
"2124",168,168,"[468, 678, 781, 1054]",0,3.65,6.25,1,5,0.0251689
"2179",795,795,"[1, 267, 497, 964]",0,4.2,2.55,1,20,0.000354081
"2183",795,795,"[1, 267, 501, 964]",0,4.25,2.5,1,67,3.44376e-07
"2211",795,795,"[1, 267, 501, 965]",0,4.25,2.55,1,48,1.95191e-06
"2266",606,606,"[221, 593, 719, 937]",0,4.3,3.85,1,9,0.0128966
"2271",606,606,"[222, 595, 719, 937]",0,4.35,3.85,1,78,1.67555e-07
"2810",606,606,"[216, 591, 714, 935]",0,4.15,3.6,1,48,1.95191e-06
"2999",413,413,"[265, 454, 812, 1003]",0,4.1,4.5,1,91,5.21752e-08
"3077",413,413,"[265, 456, 814, 1003]",0,4.1,4.7,1,81,1.26122e-07
"3078",413,413,"[266, 456, 814, 1003]",0,4.1,4.75,1,71,2.51442e-07
"3079",413,413,"[265, 456, 816, 1003]",0,4.15,4.6,1,10,0.0126339
"3167",795,795,"[1, 268, 503, 964]",0,4.35,2.4,1,46,2.51535e-06
"3207",795,795,"[5, 272, 503, 970]",0,4.65,2.35,1,86,7.36694e-08
"3237",795,795,"[5, 272, 503, 974]",0,4.7,2.4,1,29,3.24198e-05
"3367",795,795,"[5, 268, 503, 968]",0,4.5,2.45,1,6,0.0224629
"3578",795,795,"[3, 267, 504, 965]",0,4.35,2.6,1,64,4.57509e-07
"3682",219,219,"[207, 329, 1105, 1184]",0,4.75,3.15,1,92,5.06099e-08
"3822",219,219,"[207, 329, 1105, 1185]",0,4.75,3.2,1,94,3.92733e-08
"3939",219,219,"[205, 329, 1101, 1178]",0,4.55,3.05,1,44,3.46317e-06
"3999",219,219,"[205, 329, 1101, 1182]",0,4.6,3.1,1,44,3.46317e-06
"4005",219,219,"[208, 330, 1101, 1182]",0,4.7,3.2,1,12,0.0112917
"4158",219,219,"[203, 328, 1099, 1180]",0,4.4,3.3,1,38,5.08609e-06
"4241",1199,1199,"[152, 390, 542, 823]",0,4.9,3.9,1,15,0.00807403
"4250",1199,1199,"[153, 390, 543, 823]",0,4.95,3.95,1,96,3.69523e-08
"4255",700,700,"[539, 612, 878, 1107]",0,4.95,3.35,1,38,5.08609e-06
"4264",700,700,"[539, 612, 880, 1107]",0,5,3.3,1,71,2.51442e-07
"4307",606,606,"[222, 599, 719, 937]",0,4.4,3.9,1,70,2.59219e-07
"4473",700,700,"[549, 612, 880, 1107]",0,5.05,3.35,1,60,5.16788e-07
"4528",1199,1199,"[157, 395, 550, 827]",0,5.25,3.8,1,65,4.43784e-07
"4609",700,700,"[549, 613, 884, 1108]",0,5.15,3.4,1,23,9.55525e-05
"4624",700,700,"[550, 614, 882, 1109]",0,5.15,3.6,1,2,0.0377194
"4650",194,194,"[288, 739, 978, 1140]",0,5.9,2.15,1,38,5.08609e-06
"4673",194,194,"[288, 736, 977, 1148]",0,5.9,2.1,1,17,0.00579839
"4684",194,194,"[288, 737, 978, 1148]",0,5.9,2.2,1,73,1.95119e-07
"4686",194,194,"[288, 739, 978, 1148]",0,5.95,2.15,1,54,1.10593e-06
"4718",1564,1564,"[47, 345, 943, 1029]",0,5.95,2.55,1,43,3.60215e-06
"4770",1199,1199,"[157, 396, 561, 827]",0,5.35,3.95,1,55,1.07275e-06
"4771",1199,1199,"[157, 398, 561, 827]",0,5.4,3.9,1,26,4.56182e-05
"4790",1251,1251,"[382, 511, 1025, 1190]",0,5.7,3.45,1,35,8.75064e-06
"4946",1251,1251,"[383, 511, 1026, 1191]",0,5.7,3.6,1,16,0.00644172
"5314",1145,1145,"[175, 580, 628, 1064]",0,5.95,4.05,1,17,0.00579839
"5471",830,830,"[44, 400, 704, 807]",0,5.95,5.1,1,40,3.94681e-06
"5479",830,830,"[45, 401, 703, 806]",0,5.85,5.35,1,55,1.07275e-06
"5528",387,387,"[146, 536, 645, 1136]",0,5.6,6,1,95,3.80951e-08
"5539",387,387,"[146, 536, 650, 1136]",0,5.65,6,1,7,0.0216913
"5623",387,387,"[148, 538, 646, 1146]",0,5.65,6.35,1,25,4.92707e-05
"5635",387,387,"[148, 538, 646, 1138]",0,5.6,6.35,1,83,9.78709e-08
"5660",387,387,"[147, 537, 645, 1132]",0,5.55,6.15,1,60,5.16788e-07
"5795",1564,1564,"[69, 351, 948, 1041]",0,6.4,2.15,1,27,3.73102e-05
"5835",1564,1564,"[46, 347, 944, 1034]",0,6.1,2.2,1,1,0.0512049
"5844",1564,1564,"[70, 351, 944, 1034]",0,6.3,2.2,1,75,1.83588e-07
"5944",1446,1446,"[388, 579, 746, 1066]",0,6.05,3.8,1,11,0.0123792
"6019",1145,1145,"[181, 587, 631, 1072]",0,6.3,4.35,1,28,3.62006e-05
"6084",1145,1145,"[179, 580, 630, 1068]",0,6.1,4.1,1,69,2.67236e-07
"6085",1145,1145,"[180, 580, 630, 1068]",0,6.1,4.15,1,54,1.10593e-06
"6091",1145,1145,"[181, 581, 630, 1068]",0,6.1,4.25,1,40,3.94681e-06
"6098",1145,1145,"[179, 584, 630, 1068]",0,6.15,4.1,1,91,5.21752e-08
"6274",830,830,"[68, 404, 709, 808]",0,6.15,5.3,1,10,0.0126339
"6362",1519,1519,"[309, 446, 1011, 1171]",0,6.25,5.95,1,88,6.93155e-08
"6368",1519,1519,"[309, 449, 1011, 1171]",0,6.3,5.95,1,74,1.89266e-07
"6480",1519,1519,"[318, 446, 1012, 1172]",0,6.3,6.05,1,9,0.0128966
"6482",1519,1519,"[309, 447, 1012, 1172]",0,6.25,6.1,1,96,3.69523e-08
"6623",1074,1074,"[169, 602, 992, 1039]",0,6.35,3.35,1,70,2.59219e-07
"6626",1074,1074,"[169, 602, 993, 1039]",0,6.35,3.4,1,80,1.30023e-07
"6629",1074,1074,"[169, 602, 997, 1039]",0,6.4,3.4,1,38,5.08609e-06
"6681",1074,1074,"[169, 602, 992, 1045]",0,6.4,3.3,1,40,3.94681e-06
"6684",1074,1074,"[173, 604, 992, 1045]",0,6.55,3.25,1,75,1.83588e-07
"6693",1074,1074,"[173, 604, 996, 1045]",0,6.6,3.2,1,87,7.14593e-08
"6700",1074,1074,"[173, 604, 997, 1045]",0,6.6,3.3,1,25,4.92707e-05
"6715",1074,1074,"[171, 601, 993, 1038]",0,6.4,3.3,1,4,0.0279964
"6751",959,959,"[76, 376, 665, 1129]",0,6.55,4.95,1,89,6.72361e-08
"6797",241,241,"[136, 215, 571, 778]",0,6.7,5.25,1,18,0.00145726
"6814",241,241,"[137, 214, 570, 774]",0,6.7,5.05,1,8,0.0184063
"6851",241,241,"[136, 215, 571, 775]",0,6.65,5.25,1,51,1.46924e-06
"6858",241,241,"[136, 213, 571, 776]",0,6.6,5.3,1,78,1.67555e-07
"6867",959,959,"[76, 376, 666, 1131]",0,6.6,5.05,1,43,3.60215e-06
"6868",959,959,"[78, 376, 666, 1131]",0,6.65,5.05,1,54,1.10593e-06
"6869",959,959,"[76, 376, 667, 1131]",0,6.6,5.1,1,14,0.00822842
"6899",1519,1519,"[323, 449, 1015, 1174]",0,6.5,5.9,1,78,1.67555e-07
"6934",1519,1519,"[309, 448, 1016, 1171]",0,6.35,5.95,1,46,2.51535e-06
"6937",1519,1519,"[309, 449, 1016, 1171]",0,6.35,6,1,77,1.72738e-07
"7075",1519,1519,"[324, 449, 1019, 1174]",0,6.55,6.05,1,88,6.93155e-08
"7076",1519,1519,"[324, 451, 1019, 1174]",0,6.6,6.05,1,53,1.14013e-06
"7077",632,632,"[312, 425, 889, 1231]",0,6.35,6.65,1,95,3.80951e-08
"7080",632,632,"[326, 425, 889, 1231]",0,6.45,6.65,1,58,6.65964e-07
"7081",632,632,"[312, 428, 889, 1231]",0,6.4,6.65,1,7,0.0216913
