"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"98",1605,1605,"[336, 746, 1054, 1135]",0,1.8,3.1,1,12,0.0131898
"127",1605,1605,"[337, 741, 1049, 1137]",0,1.8,2.9,1,52,3.58851e-06
"128",1605,1605,"[337, 744, 1049, 1137]",0,1.85,2.85,1,51,3.6995e-06
"187",1605,1605,"[340, 746, 1054, 1138]",0,1.95,3.1,1,51,3.6995e-06
"448",1660,1660,"[108, 596, 707, 1127]",0,2.6,1.9,1,26,6.86279e-05
"468",1660,1660,"[105, 593, 709, 1127]",0,2.45,2,1,6,0.0194999
"471",1660,1660,"[108, 593, 709, 1127]",0,2.55,2,1,97,1.32008e-07
"500",1660,1660,"[102, 588, 701, 1123]",0,2.2,1.8,1,51,3.6995e-06
"784",1660,1660,"[103, 593, 705, 1124]",0,2.3,2,1,90,1.98097e-07
"1029",1605,1605,"[341, 749, 1056, 1144]",0,2.2,3.05,1,82,3.71594e-07
"1033",1605,1605,"[341, 748, 1055, 1143]",0,2.2,2.9,1,54,3.37643e-06
"1113",208,208,"[16, 129, 293, 990]",0,2.3,4.6,1,49,4.76739e-06
"1161",208,208,"[17, 130, 294, 991]",0,2.35,4.75,1,78,5.08936e-07
"1415",208,208,"[21, 129, 294, 996]",0,2.5,4.7,1,8,0.0155847
"1619",1904,1904,"[154, 287, 447, 492]",0,2.5,5.65,1,11,0.0143947
"1672",1904,1904,"[153, 284, 444, 489]",0,2.3,5.85,1,67,9.19041e-07
"1675",1904,1904,"[153, 284, 445, 489]",0,2.3,5.9,1,64,1.22096e-06
"1681",1904,1904,"[153, 284, 448, 489]",0,2.35,5.85,1,69,8.64725e-07
"1682",1904,1904,"[153, 288, 448, 489]",0,2.4,5.85,1,98,1.28048e-07
"1717",1660,1660,"[108, 594, 709, 1132]",0,2.6,2.1,1,47,6.14355e-06
"2305",208,208,"[23, 135, 296, 995]",0,2.7,4.6,1,38,1.74663e-05
"2740",1356,1356,"[118, 198, 477, 926]",0,3.35,1.85,1,40,1.35538e-05
"2845",1356,1356,"[123, 202, 478, 929]",0,3.55,1.95,1,75,6.7613e-07
"2875",1356,1356,"[123, 203, 479, 930]",0,3.55,2.1,1,13,0.0123118
"2944",1614,1614,"[355, 509, 599, 1018]",0,3.2,3.5,1,86,2.71315e-07
"2948",1614,1614,"[355, 511, 599, 1018]",0,3.25,3.45,1,5,0.020545
"2952",1614,1614,"[357, 512, 599, 1018]",0,3.3,3.5,1,83,3.60446e-07
"3089",1614,1614,"[358, 514, 601, 1020]",0,3.5,3.3,1,51,3.6995e-06
"3117",1614,1614,"[357, 512, 598, 1021]",0,3.35,3.45,1,58,2.0332e-06
"3162",1614,1614,"[357, 512, 602, 1021]",0,3.4,3.5,1,84,3.49633e-07
"3209",1686,1686,"[6, 216, 313, 1146]",0,3.55,5.35,1,16,0.00871968
"3232",1686,1686,"[6, 216, 313, 1153]",0,3.6,5.4,1,74,6.97041e-07
"3269",911,911,"[275, 530, 1031, 1156]",0,3.55,6.45,1,3,0.0332128
"3272",911,911,"[276, 527, 1024, 1157]",0,3.45,6.4,1,54,3.37643e-06
"3361",911,911,"[277, 530, 1031, 1158]",0,3.55,6.65,1,81,3.83087e-07
"3372",911,911,"[277, 530, 1032, 1158]",0,3.55,6.7,1,91,1.92155e-07
"3423",718,718,"[315, 503, 656, 950]",0,3.95,1.95,1,4,0.0316627
"3490",1356,1356,"[125, 205, 481, 933]",0,3.75,1.95,1,77,5.24677e-07
"3532",718,718,"[320, 500, 652, 941]",0,3.85,2.05,1,30,3.92166e-05
"3560",718,718,"[315, 499, 655, 941]",0,3.85,1.95,1,90,1.98097e-07
"3565",718,718,"[320, 503, 655, 941]",0,3.95,1.95,1,94,1.75374e-07
"3853",718,718,"[320, 500, 656, 953]",0,3.95,2.15,1,60,1.57777e-06
"3855",718,718,"[320, 503, 656, 953]",0,4,2.1,1,60,1.57777e-06
"4062",1576,1576,"[437, 762, 857, 946]",0,3.9,3.05,1,22,0.000170982
"4242",1576,1576,"[429, 763, 857, 958]",0,3.9,3.2,1,80,3.94935e-07
"4244",1576,1576,"[438, 763, 857, 958]",0,3.95,3.25,1,47,6.14355e-06
"4247",1576,1576,"[438, 764, 857, 958]",0,4,3.2,1,45,7.91694e-06
"4253",1576,1576,"[438, 766, 857, 958]",0,4,3.3,1,52,3.58851e-06
"4475",1686,1686,"[8, 216, 313, 1153]",0,3.65,5.35,1,34,2.39219e-05
"4638",2042,2042,"[620, 836, 1027, 1169]",0,3.8,5.7,1,94,1.75374e-07
"4708",2042,2042,"[620, 836, 1027, 1170]",0,3.8,5.75,1,25,7.14305e-05
"4710",2042,2042,"[620, 837, 1027, 1170]",0,3.8,5.8,1,23,0.000115464
"4804",2042,2042,"[619, 836, 1041, 1172]",0,3.95,5.65,1,16,0.00871968
"4943",1252,1252,"[363, 426, 694, 905]",0,3.75,6.55,1,66,9.47465e-07
"4953",1252,1252,"[360, 421, 695, 905]",0,3.65,6.6,1,11,0.0143947
"5469",911,911,"[277, 530, 1031, 1165]",0,3.6,6.7,1,43,8.41422e-06
"5472",911,911,"[277, 530, 1032, 1165]",0,3.6,6.75,1,36,2.25081e-05
"5619",1252,1252,"[364, 427, 697, 906]",0,3.75,6.85,1,43,8.41422e-06
"5949",1424,1424,"[56, 663, 714, 1112]",0,4.45,2.85,1,30,3.92166e-05
"6116",882,882,"[57, 415, 921, 1103]",0,4.5,3.2,1,86,2.71315e-07
"6128",882,882,"[50, 411, 917, 1100]",0,4.3,3.2,1,9,0.0150951
"6222",1576,1576,"[438, 764, 857, 963]",0,4.05,3.15,1,70,8.38784e-07
"6541",1576,1576,"[442, 770, 859, 965]",0,4.15,3.55,1,10,0.0147212
"6828",1426,1426,"[64, 560, 782, 850]",0,4.5,4.7,1,21,0.00027841
"6948",1426,1426,"[77, 559, 792, 851]",0,4.55,4.95,1,1,0.060126
"6965",2042,2042,"[623, 844, 1040, 1176]",0,4.15,5.65,1,47,6.14355e-06
"7106",2042,2042,"[622, 844, 1040, 1171]",0,4.1,5.5,1,97,1.32008e-07
"7112",2042,2042,"[622, 840, 1041, 1171]",0,4.05,5.55,1,91,1.92155e-07
"7483",13,13,"[30, 251, 522, 1057]",0,4.95,2.6,1,56,2.62011e-06
"7486",13,13,"[29, 252, 522, 1057]",0,4.95,2.6,1,90,1.98097e-07
"7495",13,13,"[30, 252, 523, 1057]",0,4.95,2.7,1,58,2.0332e-06
"7622",1424,1424,"[78, 661, 720, 1114]",0,4.7,2.5,1,18,0.00600993
"7778",1424,1424,"[78, 670, 723, 1118]",0,4.9,2.4,1,32,3.08272e-05
"7852",1424,1424,"[56, 664, 717, 1116]",0,4.55,3,1,34,2.39219e-05
"7982",882,882,"[81, 419, 925, 1108]",0,4.75,3.4,1,31,3.25709e-05
"8008",1426,1426,"[65, 565, 791, 850]",0,4.6,4.75,1,60,1.57777e-06
"8017",1426,1426,"[63, 563, 781, 849]",0,4.55,4.45,1,52,3.58851e-06
"8037",1426,1426,"[75, 563, 791, 849]",0,4.65,4.55,1,58,2.0332e-06
"8150",1725,1725,"[211, 403, 756, 898]",0,4.95,5.15,1,10,0.0147212
"8573",1725,1725,"[206, 400, 757, 897]",0,4.75,5.3,1,81,3.83087e-07
"8791",441,441,"[260, 370, 680, 737]",0,5.35,1.95,1,63,1.25872e-06
"8857",441,441,"[259, 371, 680, 730]",0,5.3,1.95,1,31,3.25709e-05
"9025",441,441,"[255, 369, 673, 728]",0,5.05,2.6,1,2,0.0517015
"9134",441,441,"[268, 375, 676, 732]",0,5.35,2.35,1,30,3.92166e-05
"9254",13,13,"[29, 255, 521, 1060]",0,5.05,2.5,1,14,0.00996909
"9448",1877,1877,"[271, 455, 578, 681]",0,5.3,3,1,51,3.6995e-06
"9748",1877,1877,"[271, 462, 582, 689]",0,5.55,3.1,1,88,2.5528e-07
"10121",1877,1877,"[266, 461, 579, 683]",0,5.3,3.35,1,92,1.8639e-07
"10148",1877,1877,"[267, 461, 580, 683]",0,5.3,3.45,1,97,1.32008e-07
"10692",1877,1877,"[266, 459, 583, 686]",0,5.4,3.2,1,8,0.0155847
"10846",131,131,"[381, 570, 880, 988]",0,5.35,4.2,1,28,5.07629e-05
"10847",131,131,"[385, 570, 880, 988]",0,5.4,4.2,1,30,3.92166e-05
"10923",131,131,"[378, 567, 881, 984]",0,5.15,4.3,1,83,3.60446e-07
"10971",131,131,"[383, 571, 881, 986]",0,5.3,4.4,1,64,1.22096e-06
"10986",131,131,"[381, 576, 881, 986]",0,5.35,4.35,1,15,0.00953156
"11022",1725,1725,"[210, 402, 761, 901]",0,5.1,5.05,1,73,7.18599e-07
"11381",1302,1302,"[96, 188, 815, 885]",0,5.05,6.55,1,7,0.0163837
"11390",1302,1302,"[95, 190, 817, 885]",0,5.15,6.55,1,60,1.57777e-06
"11399",1302,1302,"[95, 190, 818, 885]",0,5.15,6.6,1,88,2.5528e-07
"11462",1302,1302,"[96, 192, 821, 889]",0,5.3,6.7,1,68,8.9147e-07
"11621",1302,1302,"[96, 192, 820, 888]",0,5.3,6.6,1,95,1.70113e-07
"11665",1302,1302,"[96, 192, 825, 888]",0,5.35,6.65,1,27,6.29661e-05
"11686",2062,2062,"[628, 734, 829, 1008]",0,5.1,6.4,1,61,1.33778e-06
"11822",2062,2062,"[630, 739, 831, 1012]",0,5.35,6.35,1,95,1.70113e-07
"11829",2062,2062,"[630, 739, 834, 1012]",0,5.4,6.35,1,93,1.80798e-07
"11865",2062,2062,"[630, 738, 831, 1013]",0,5.35,6.35,1,12,0.0131898
"11866",2062,2062,"[629, 739, 831, 1013]",0,5.35,6.35,1,80,3.94935e-07
"11898",1243,1243,"[149, 391, 533, 812]",0,5.6,3.8,1,60,1.57777e-06
"11978",1243,1243,"[149, 395, 533, 807]",0,5.55,3.8,1,17,0.00640558
"12050",110,110,"[328, 465, 643, 1095]",0,6.1,5.1,1,5,0.020545
"12056",110,110,"[325, 465, 647, 1095]",0,6.1,5.05,1,61,1.33778e-06
"12057",110,110,"[326, 465, 647, 1095]",0,6.1,5.1,1,86,2.71315e-07
"12130",110,110,"[328, 468, 647, 1097]",0,6.25,5.05,1,62,1.29765e-06
"12159",110,110,"[331, 473, 648, 1097]",0,6.35,5.15,1,34,2.39219e-05
"12165",110,110,"[326, 466, 643, 1096]",0,6.05,5.25,1,94,1.75374e-07
"12186",110,110,"[327, 466, 643, 1098]",0,6.1,5.3,1,86,2.71315e-07
"12204",110,110,"[330, 470, 648, 1098]",0,6.25,5.35,1,84,3.49633e-07
"12251",1796,1796,"[38, 240, 554, 607]",0,6.55,5.05,1,20,0.000438514
"12329",1796,1796,"[38, 240, 554, 613]",0,6.65,5.05,1,66,9.47465e-07
"12358",1796,1796,"[43, 249, 555, 613]",0,6.9,5.1,1,70,8.38784e-07
"12464",1796,1796,"[45, 250, 557, 616]",0,7,5.3,1,72,7.40824e-07
"12596",1796,1796,"[39, 241, 555, 608]",0,6.55,5.25,1,31,3.25709e-05
"12781",1796,1796,"[47, 250, 557, 616]",0,7.05,5.25,1,77,5.24677e-07
"12784",1796,1796,"[48, 249, 558, 616]",0,7.05,5.3,1,9,0.0150951
