"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"9",1523,1523,"[243, 364, 654, 1079]",0,2.75,4.45,1,17,0.0124149
"139",1523,1523,"[239, 369, 654, 1083]",0,2.85,4.45,1,68,3.33039e-07
"140",1523,1523,"[242, 369, 654, 1083]",0,2.9,4.45,1,58,8.0505e-07
"411",382,382,"[46, 216, 448, 1103]",0,2.6,6,1,17,0.0124149
"456",562,562,"[103, 479, 592, 822]",0,2.25,5.6,1,95,5.58371e-08
"524",562,562,"[102, 483, 597, 822]",0,2.3,5.7,1,53,1.37825e-06
"527",562,562,"[102, 484, 597, 822]",0,2.3,5.75,1,56,1.03744e-06
"528",562,562,"[103, 484, 597, 822]",0,2.35,5.7,1,99,4.94322e-08
"554",562,562,"[102, 480, 599, 822]",0,2.25,5.85,1,42,3.43466e-06
"558",562,562,"[102, 484, 599, 822]",0,2.3,5.85,1,53,1.37825e-06
"559",562,562,"[104, 484, 599, 822]",0,2.35,5.85,1,42,3.43466e-06
"568",562,562,"[103, 483, 602, 822]",0,2.4,5.7,1,43,3.33162e-06
"641",562,562,"[103, 484, 596, 823]",0,2.4,5.65,1,9,0.0165388
"985",382,382,"[46, 217, 449, 1104]",0,2.6,6.15,1,68,3.33039e-07
"1016",382,382,"[47, 222, 450, 1104]",0,2.8,6.05,1,37,7.12969e-06
"1018",382,382,"[49, 222, 450, 1104]",0,2.85,6.1,1,29,2.94488e-05
"1157",382,382,"[46, 217, 451, 1100]",0,2.6,6.15,1,66,3.53958e-07
"1288",1626,1626,"[2, 152, 561, 1010]",0,3.05,2.05,1,19,0.000332184
"1294",1626,1626,"[4, 153, 562, 1010]",0,3.1,2.2,1,58,8.0505e-07
"1310",1626,1626,"[2, 152, 566, 1010]",0,3.1,2.1,1,85,9.18095e-08
"1506",55,55,"[283, 394, 535, 700]",0,3.15,3.6,1,75,2.2193e-07
"1519",55,55,"[287, 397, 535, 700]",0,3.25,3.65,1,76,2.15272e-07
"1531",55,55,"[287, 398, 536, 701]",0,3.25,3.8,1,79,1.62039e-07
"1985",1430,1430,"[161, 358, 755, 1004]",0,3.2,4.15,1,58,8.0505e-07
"2019",1430,1430,"[162, 355, 753, 1005]",0,3.1,4.3,1,14,0.0134459
"2076",1430,1430,"[162, 355, 756, 1005]",0,3.15,4.35,1,95,5.58371e-08
"2079",1430,1430,"[162, 356, 756, 1005]",0,3.15,4.4,1,88,6.91068e-08
"2085",1430,1430,"[162, 352, 757, 1005]",0,3.15,4.35,1,89,6.70336e-08
"2091",1430,1430,"[162, 355, 757, 1005]",0,3.2,4.35,1,54,1.3369e-06
"2094",1430,1430,"[162, 356, 757, 1005]",0,3.2,4.4,1,50,1.83102e-06
"2415",382,382,"[51, 226, 453, 1107]",0,3.1,6.2,1,24,0.000121388
"2431",382,382,"[51, 226, 456, 1107]",0,3.2,6.2,1,56,1.03744e-06
"2432",1626,1626,"[5, 157, 567, 1014]",0,3.3,2.4,1,11,0.0155495
"2465",55,55,"[291, 399, 542, 706]",0,3.6,3.4,1,37,7.12969e-06
"2499",55,55,"[287, 401, 540, 705]",0,3.4,3.8,1,80,1.57178e-07
"2861",55,55,"[288, 397, 538, 703]",0,3.4,3.45,1,11,0.0155495
"3257",1028,1028,"[297, 631, 953, 1092]",0,3.6,3.95,1,88,6.91068e-08
"3259",1028,1028,"[301, 631, 953, 1092]",0,3.65,3.95,1,70,3.13356e-07
"3273",1028,1028,"[294, 631, 951, 1087]",0,3.4,3.95,1,29,2.94488e-05
"3292",1028,1028,"[304, 631, 953, 1087]",0,3.6,3.95,1,74,2.28793e-07
"3313",1585,1585,"[16, 132, 417, 892]",0,3.95,4.05,1,8,0.0217689
"3356",1028,1028,"[301, 637, 955, 1093]",0,3.7,4.15,1,98,5.0961e-08
"3361",1028,1028,"[302, 638, 955, 1093]",0,3.7,4.25,1,1,0.0437507
"3626",1028,1028,"[297, 631, 952, 1088]",0,3.45,4.05,1,37,7.12969e-06
"3717",1430,1430,"[166, 358, 758, 1008]",0,3.4,4.3,1,37,7.12969e-06
