"","lambda","gamma","suppSize"
"1",0.0378273,0,0
"2",0.037449,0,1
"3",0.0320164,0,2
"4",0.0258092,0,3
"5",0.0254759,0,4
"6",0.0251719,0,5
"7",0.0237606,0,6
"8",0.0202745,0,8
"9",0.0172589,0,10
"10",0.0167772,0,12
"11",0.0160051,0,16
"12",0.0151659,0,19
"13",0.0138303,0,20
"14",0.012711,0,21
"15",0.00924747,0,24
"16",0.00874248,0,25
"17",0.00224939,0,26
"18",0.000566216,0,26
"19",0.000452973,0,27
"20",0.000368624,0,28
"21",0.000253731,0,29
"22",0.00015096,0,30
"23",0.00012237,0,30
"24",9.78958e-05,0,31
"25",8.08605e-05,0,33
"26",4.4167e-05,0,34
"27",4.22277e-05,0,35
"28",3.88315e-05,0,36
"29",3.67998e-05,0,36
"30",2.94398e-05,0,40
"31",2.75072e-05,0,40
"32",2.64469e-05,0,41
"33",2.25584e-05,0,43
"34",1.16514e-05,0,46
"35",1.13018e-05,0,46
"36",9.04148e-06,0,51
"37",8.77024e-06,0,51
"38",7.01619e-06,0,52
"39",6.8057e-06,0,55
"40",6.60153e-06,0,55
"41",4.57932e-06,0,55
"42",3.66346e-06,0,58
"43",3.55355e-06,0,58
"44",2.84284e-06,0,61
"45",2.75756e-06,0,64
"46",2.67483e-06,0,64
"47",2.13986e-06,0,67
"48",2.07567e-06,0,66
"49",2.0134e-06,0,67
"50",1.953e-06,0,67
"51",1.5624e-06,0,70
"52",1.51552e-06,0,72
"53",1.47006e-06,0,73
"54",1.42596e-06,0,73
"55",1.14077e-06,0,75
"56",1.10654e-06,0,76
"57",1.07335e-06,0,77
"58",1.04115e-06,0,77
"59",8.32917e-07,0,79
"60",8.07929e-07,0,80
"61",7.83691e-07,0,82
"62",7.60181e-07,0,83
"63",7.37375e-07,0,83
"64",5.899e-07,0,85
"65",5.72203e-07,0,85
"66",4.57763e-07,0,89
"67",4.4403e-07,0,91
"68",4.30709e-07,0,91
"69",4.17788e-07,0,92
"70",4.05254e-07,0,92
"71",3.24203e-07,0,97
"72",3.14477e-07,0,99
"73",3.05043e-07,0,101
"74",2.95891e-07,0,101
"75",2.36713e-07,0,104
"76",2.29612e-07,0,106
"77",2.22723e-07,0,106
"78",1.78179e-07,0,107
"79",1.72833e-07,0,109
"80",1.67648e-07,0,109
"81",1.34119e-07,0,114
"82",1.30095e-07,0,116
"83",1.26192e-07,0,117
"84",1.22407e-07,0,119
"85",1.18734e-07,0,120
"86",1.15172e-07,0,120
"87",1.11717e-07,0,120
"88",8.93737e-08,0,121
"89",8.66925e-08,0,123
"90",8.40917e-08,0,123
"91",6.72734e-08,0,125
"92",6.52552e-08,0,127
"93",6.32975e-08,0,129
"94",6.13986e-08,0,128
"95",5.95566e-08,0,128
"96",4.76453e-08,0,129
"97",4.62159e-08,0,132
"98",4.48295e-08,0,133
"99",4.34846e-08,0,135
"100",4.218e-08,0,137
