"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"198",2064,2064,"[549, 775, 870, 973]",0,2.05,6.6,1,17,0.00950678
"241",2061,2061,"[574, 624, 801, 962]",0,2.4,2.2,1,60,8.12669e-07
"600",2061,2061,"[571, 620, 800, 958]",0,2.25,2.2,1,11,0.015445
"660",2061,2061,"[574, 623, 800, 961]",0,2.4,2.05,1,60,8.12669e-07
"1372",369,369,"[247, 422, 559, 1115]",0,2.65,2.8,1,21,0.000244038
"1457",369,369,"[246, 423, 560, 1112]",0,2.55,2.95,1,3,0.0282229
"1458",369,369,"[247, 423, 560, 1112]",0,2.6,2.9,1,46,2.69052e-06
"1459",369,369,"[248, 423, 560, 1112]",0,2.6,2.95,1,82,1.07924e-07
"1460",369,369,"[250, 423, 560, 1112]",0,2.65,2.95,1,75,1.96373e-07
"1465",369,369,"[247, 417, 551, 1109]",0,2.4,2.85,1,19,0.000690679
"2208",478,478,"[5, 291, 420, 827]",0,2.55,3.15,1,14,0.0131336
"2218",478,478,"[5, 291, 423, 827]",0,2.6,3.1,1,48,2.08785e-06
"2220",478,478,"[5, 293, 423, 827]",0,2.65,3.05,1,35,1.03013e-05
"2222",1526,1526,"[67, 179, 342, 1029]",0,2.15,3.65,1,72,2.60884e-07
"2226",1526,1526,"[67, 179, 345, 1029]",0,2.2,3.65,1,8,0.0186187
"2232",98,98,"[171, 465, 637, 890]",0,2.75,3.9,1,82,1.07924e-07
"2429",525,525,"[412, 501, 609, 847]",0,2.6,5.6,1,7,0.0192027
"2541",525,525,"[408, 502, 610, 848]",0,2.55,5.75,1,33,1.57454e-05
"2547",525,525,"[408, 502, 613, 848]",0,2.6,5.7,1,30,2.92425e-05
"2549",525,525,"[413, 502, 613, 848]",0,2.65,5.75,1,85,9.84997e-08
"2552",525,525,"[411, 504, 613, 848]",0,2.7,5.6,1,25,7.44304e-05
"2583",525,525,"[405, 499, 607, 826]",0,2.25,5.75,1,32,1.99772e-05
"2798",2064,2064,"[550, 780, 874, 973]",0,2.2,6.6,1,68,3.57308e-07
"2813",2064,2064,"[550, 780, 871, 973]",0,2.15,6.65,1,85,9.84997e-08
"2816",2064,2064,"[565, 780, 871, 973]",0,2.25,6.65,1,24,0.000107865
"2876",98,98,"[168, 467, 637, 890]",0,2.75,3.85,1,32,1.99772e-05
"2914",98,98,"[171, 468, 642, 890]",0,2.9,3.9,1,23,0.000148942
"3244",98,98,"[173, 470, 640, 893]",0,2.85,4.35,1,5,0.0212076
"3450",455,455,"[127, 586, 770, 1103]",0,3.1,5.9,1,79,1.73847e-07
"3482",455,455,"[127, 586, 773, 1103]",0,3.15,5.9,1,67,3.68359e-07
"3558",455,455,"[127, 586, 770, 1102]",0,3.1,5.85,1,68,3.57308e-07
"3681",455,455,"[125, 582, 770, 1099]",0,2.95,5.95,1,55,1.14746e-06
"4060",455,455,"[127, 583, 770, 1098]",0,3,5.9,1,11,0.015445
"4337",1029,1029,"[369, 703, 900, 1031]",0,3.6,2.25,1,18,0.0089786
"4403",1988,1988,"[690, 711, 976, 1076]",0,3.6,2.1,1,68,3.57308e-07
"4405",1988,1988,"[690, 711, 977, 1076]",0,3.65,2.05,1,67,3.68359e-07
"4460",1988,1988,"[691, 713, 979, 1078]",0,3.65,2.4,1,51,1.57156e-06
"4462",825,825,"[95, 592, 900, 1033]",0,3.7,2.2,1,76,1.90482e-07
"4468",1029,1029,"[369, 702, 900, 1033]",0,3.65,2.15,1,92,6.5638e-08
"4486",1029,1029,"[368, 702, 901, 1033]",0,3.7,2.15,1,60,8.12669e-07
"4532",1988,1988,"[691, 709, 978, 1077]",0,3.6,2.3,1,51,1.57156e-06
"4784",1988,1988,"[692, 713, 979, 1078]",0,3.65,2.45,1,88,8.9898e-08
"4800",1988,1988,"[692, 713, 979, 1080]",0,3.7,2.4,1,86,9.55447e-08
"5027",797,797,"[99, 313, 435, 923]",0,3.55,3.4,1,15,0.0101762
"5030",797,797,"[93, 312, 436, 923]",0,3.5,3.4,1,62,6.30631e-07
"5032",797,797,"[94, 313, 436, 923]",0,3.5,3.5,1,51,1.57156e-06
"5043",797,797,"[99, 313, 438, 923]",0,3.6,3.45,1,86,9.55447e-08
"5079",797,797,"[94, 313, 436, 924]",0,3.5,3.55,1,99,4.37397e-08
"5109",98,98,"[177, 474, 648, 899]",0,3.2,4.3,1,93,6.36689e-08
"5116",98,98,"[176, 472, 647, 898]",0,3.2,4.05,1,51,1.57156e-06
"5117",98,98,"[176, 473, 647, 898]",0,3.2,4.1,1,40,5.75773e-06
"5124",531,531,"[31, 333, 516, 736]",0,3.65,4.15,1,66,3.79751e-07
"5155",531,531,"[31, 333, 516, 733]",0,3.6,4.1,1,27,5.42334e-05
"5446",494,494,"[185, 225, 481, 728]",0,3.25,6.55,1,93,6.36689e-08
"5475",494,494,"[192, 230, 483, 728]",0,3.45,6.35,1,82,1.07924e-07
"5564",494,494,"[184, 224, 482, 724]",0,3.2,6.5,1,46,2.69052e-06
"5612",494,494,"[192, 228, 481, 727]",0,3.35,6.4,1,78,1.79224e-07
"5614",494,494,"[185, 229, 481, 727]",0,3.3,6.5,1,13,0.0146159
"5712",494,494,"[184, 224, 482, 720]",0,3.15,6.45,1,44,3.46717e-06
"5742",494,494,"[192, 228, 481, 723]",0,3.3,6.4,1,93,6.36689e-08
"6187",940,940,"[11, 233, 371, 881]",0,3.85,2.25,1,83,1.04687e-07
"6215",940,940,"[12, 238, 374, 881]",0,3.95,2.35,1,10,0.0157419
"6398",940,940,"[15, 241, 373, 884]",0,4.1,2.25,1,66,3.79751e-07
"6402",940,940,"[15, 241, 374, 884]",0,4.1,2.3,1,66,3.79751e-07
"6540",825,825,"[109, 599, 905, 1036]",0,4.1,2.2,1,79,1.73847e-07
"6549",825,825,"[108, 598, 908, 1036]",0,4.15,2.05,1,53,1.21953e-06
"6554",1988,1988,"[694, 711, 980, 1079]",0,3.8,2.05,1,22,0.000191304
"6575",1029,1029,"[368, 703, 902, 1037]",0,3.75,2.25,1,62,6.30631e-07
"6657",1988,1988,"[694, 715, 979, 1080]",0,3.8,2.25,1,11,0.015445
