"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"6173",522,522,"[498, 874, 895, 1023]",0,4.35,6.9,1,14,0.0127218
"6185",522,522,"[498, 874, 898, 1023]",0,4.4,6.9,1,84,1.49676e-07
"6280",522,522,"[498, 874, 898, 1022]",0,4.4,6.85,1,66,4.61642e-07
"6373",1681,1681,"[305, 503, 723, 1103]",0,4.65,6.6,1,17,0.00529163
"6376",1681,1681,"[306, 503, 724, 1103]",0,4.7,6.6,1,22,0.000309432
"6440",522,522,"[499, 876, 900, 1021]",0,4.35,7.2,1,60,8.14776e-07
"6493",522,522,"[502, 877, 897, 1024]",0,4.4,7.3,1,46,3.27071e-06
"6513",522,522,"[502, 879, 903, 1024]",0,4.55,7.25,1,42,6.56566e-06
"6632",760,760,"[119, 438, 580, 782]",0,5.1,2.65,1,75,2.38719e-07
"6650",727,727,"[356, 558, 696, 782]",0,5.1,2.7,1,97,8.3081e-08
"6667",727,727,"[353, 558, 700, 782]",0,5.1,2.65,1,1,0.0301497
"6707",1112,1112,"[62, 169, 752, 1150]",0,4.9,2.8,1,14,0.0127218
"6712",760,760,"[120, 438, 580, 784]",0,5.1,2.8,1,74,2.46102e-07
"6728",1112,1112,"[63, 169, 752, 1151]",0,4.9,2.9,1,65,4.75919e-07
"6730",1112,1112,"[63, 170, 752, 1151]",0,4.9,2.95,1,60,8.14776e-07
"7027",1112,1112,"[66, 174, 755, 1154]",0,5.1,2.9,1,35,1.59412e-05
"7221",144,144,"[31, 531, 594, 910]",0,4.9,3.3,1,2,0.0298432
"7225",144,144,"[28, 531, 595, 910]",0,4.85,3.35,1,92,9.67482e-08
"7326",404,404,"[40, 726, 753, 977]",0,4.85,3.3,1,36,1.33521e-05
"7379",1177,1177,"[218, 575, 824, 1113]",0,5.05,3.95,1,15,0.0104823
"7624",404,404,"[41, 736, 757, 977]",0,4.95,3.4,1,5,0.0223761
"7708",1177,1177,"[219, 575, 825, 1113]",0,5.05,4.05,1,79,1.74298e-07
"7814",1336,1336,"[100, 601, 950, 1169]",0,4.95,6.4,1,67,4.47792e-07
"7946",1336,1336,"[100, 601, 950, 1170]",0,4.95,6.45,1,75,2.38719e-07
"8113",1336,1336,"[103, 604, 950, 1173]",0,5.1,6.5,1,3,0.0274681
"8248",1681,1681,"[309, 507, 741, 1109]",0,4.95,6.85,1,25,9.97895e-05
"8316",1507,1507,"[306, 477, 901, 1171]",0,4.85,6.6,1,36,1.33521e-05
"8344",760,760,"[124, 442, 582, 785]",0,5.4,2.35,1,38,1.11032e-05
"8452",760,760,"[127, 447, 589, 795]",0,5.75,2.65,1,77,2.24611e-07
"8454",727,727,"[358, 565, 703, 795]",0,5.55,2.75,1,37,1.14466e-05
"8541",727,727,"[357, 562, 700, 785]",0,5.3,2.6,1,41,6.63662e-06
"8811",727,727,"[358, 562, 699, 787]",0,5.3,2.7,1,59,8.39975e-07
"8876",727,727,"[358, 562, 700, 791]",0,5.35,2.8,1,63,6.13298e-07
"8965",727,727,"[358, 562, 700, 793]",0,5.4,2.75,1,86,1.4083e-07
"9222",727,727,"[358, 565, 699, 789]",0,5.4,2.65,1,53,1.48252e-06
"9352",760,760,"[123, 441, 584, 790]",0,5.35,2.75,1,10,0.015535
"9686",1759,1759,"[537, 577, 830, 938]",0,5.4,3.8,1,93,9.38458e-08
"9688",1759,1759,"[541, 577, 830, 938]",0,5.45,3.8,1,23,0.000186423
"9786",1618,1618,"[362, 606, 814, 1034]",0,5.45,6.1,1,40,7.09687e-06
"9872",1618,1618,"[362, 606, 815, 1038]",0,5.5,6.15,1,56,1.11592e-06
"10013",1129,1129,"[59, 135, 550, 1119]",0,5.6,6.05,1,79,1.74298e-07
"10014",1129,1129,"[60, 135, 550, 1119]",0,5.6,6.1,1,71,3.96427e-07
"10092",1618,1618,"[359, 603, 812, 1032]",0,5.25,6.45,1,12,0.013528
"10441",1618,1618,"[364, 603, 812, 1036]",0,5.35,6.45,1,77,2.24611e-07
"10536",1336,1336,"[104, 604, 955, 1174]",0,5.25,6.5,1,21,0.000366732
"10616",1336,1336,"[105, 604, 955, 1172]",0,5.25,6.45,1,63,6.13298e-07
"10621",1336,1336,"[105, 607, 955, 1172]",0,5.3,6.4,1,55,1.15043e-06
"10682",1129,1129,"[61, 135, 551, 1120]",0,5.6,6.25,1,8,0.0171005
"10789",1336,1336,"[106, 603, 954, 1173]",0,5.3,6.35,1,81,1.63997e-07
"10806",1336,1336,"[106, 604, 955, 1173]",0,5.3,6.45,1,89,1.28531e-07
"10839",1336,1336,"[104, 608, 958, 1173]",0,5.35,6.45,1,25,9.97895e-05
"10865",1336,1336,"[104, 603, 954, 1175]",0,5.3,6.3,1,69,4.21328e-07
"10871",1336,1336,"[104, 608, 954, 1175]",0,5.35,6.35,1,83,1.54305e-07
"10883",1336,1336,"[104, 608, 955, 1175]",0,5.35,6.4,1,80,1.69069e-07
"11143",1618,1618,"[359, 604, 817, 1037]",0,5.35,6.6,1,83,1.54305e-07
"11220",1163,1163,"[408, 660, 882, 969]",0,6.1,2.2,1,55,1.15043e-06
"11393",1163,1163,"[405, 656, 882, 964]",0,5.95,2.15,1,9,0.0166057
"11472",1163,1163,"[404, 657, 883, 965]",0,5.95,2.25,1,53,1.48252e-06
"11473",1163,1163,"[405, 657, 883, 965]",0,5.95,2.3,1,90,1.24676e-07
"11502",1163,1163,"[409, 661, 883, 965]",0,6.05,2.35,1,46,3.27071e-06
"11521",373,373,"[160, 545, 944, 1137]",0,6.1,3.7,1,14,0.0127218
"11529",373,373,"[160, 545, 947, 1137]",0,6.15,3.7,1,66,4.61642e-07
"11552",1613,1613,"[386, 705, 844, 994]",0,6.45,3.7,1,19,0.000828704
"11564",1613,1613,"[393, 710, 844, 994]",0,6.55,3.7,1,83,1.54305e-07
"11595",1613,1613,"[399, 710, 845, 994]",0,6.65,3.7,1,48,2.53807e-06
"11762",1613,1613,"[399, 705, 845, 995]",0,6.65,3.65,1,26,9.30757e-05
"11771",1613,1613,"[400, 710, 845, 995]",0,6.7,3.8,1,88,1.32507e-07
"11852",1613,1613,"[400, 715, 846, 997]",0,6.85,3.85,1,38,1.11032e-05
"11872",1613,1613,"[400, 713, 849, 995]",0,6.85,3.75,1,6,0.0205727
