"","lambda","gamma","suppSize"
"1",0.0711608,0,0
"2",0.0704492,0,1
"3",0.0336085,0,2
"4",0.031559,0,3
"5",0.0255272,0,4
"6",0.0192293,0,5
"7",0.0166542,0,7
"8",0.0158755,0,8
"9",0.0153438,0,12
"10",0.014951,0,15
"11",0.0142356,0,19
"12",0.012907,0,22
"13",0.0102695,0,23
"14",0.00992163,0,24
"15",0.00239509,0,25
"16",0.00176525,0,26
"17",0.00122539,0,27
"18",0.000551376,0,28
"19",0.000478313,0,29
"20",0.000321206,0,29
"21",0.000248719,0,30
"22",0.000219433,0,32
"23",6.77563e-05,0,34
"24",5.94823e-05,0,37
"25",5.44388e-05,0,40
"26",4.99548e-05,0,41
"27",3.75785e-05,0,41
"28",2.8572e-05,0,44
"29",2.77148e-05,0,44
"30",2.11195e-05,0,47
"31",2.0486e-05,0,47
"32",1.63888e-05,0,49
"33",1.58971e-05,0,49
"34",1.27177e-05,0,50
"35",1.23362e-05,0,51
"36",1.19661e-05,0,51
"37",9.57285e-06,0,51
"38",7.65828e-06,0,51
"39",6.12663e-06,0,51
"40",4.9013e-06,0,53
"41",4.75426e-06,0,54
"42",4.61163e-06,0,56
"43",4.47329e-06,0,58
"44",4.33909e-06,0,58
"45",3.47127e-06,0,60
"46",3.36713e-06,0,60
"47",2.69371e-06,0,63
"48",2.61289e-06,0,65
"49",2.53451e-06,0,65
"50",2.02761e-06,0,70
"51",1.96678e-06,0,71
"52",1.90777e-06,0,71
"53",1.52622e-06,0,72
"54",1.48043e-06,0,73
"55",1.4336e-06,0,75
"56",1.39059e-06,0,76
"57",1.34887e-06,0,77
"58",1.30841e-06,0,77
"59",1.26915e-06,0,77
"60",1.01532e-06,0,82
"61",9.84864e-07,0,83
"62",9.55318e-07,0,83
"63",7.64255e-07,0,87
"64",7.41327e-07,0,87
"65",7.19087e-07,0,90
"66",6.97515e-07,0,90
"67",5.58012e-07,0,92
"68",5.41271e-07,0,94
"69",5.25033e-07,0,95
"70",5.09282e-07,0,101
"71",4.94004e-07,0,102
"72",4.79184e-07,0,102
"73",3.83347e-07,0,103
"74",3.71846e-07,0,104
"75",3.60691e-07,0,104
"76",2.88553e-07,0,107
"77",2.79896e-07,0,111
"78",2.71499e-07,0,111
"79",2.63354e-07,0,111
"80",2.10684e-07,0,112
"81",2.04363e-07,0,114
"82",1.98232e-07,0,117
"83",1.92285e-07,0,118
"84",1.86517e-07,0,117
"85",1.80921e-07,0,118
"86",1.75493e-07,0,118
"87",1.70229e-07,0,118
"88",1.36183e-07,0,119
"89",1.32097e-07,0,120
"90",1.28135e-07,0,121
"91",1.2429e-07,0,121
"92",9.94324e-08,0,124
"93",9.64494e-08,0,125
"94",9.35559e-08,0,125
"95",9.07493e-08,0,126
"96",8.80268e-08,0,128
"97",8.5386e-08,0,129
"98",8.28244e-08,0,129
"99",6.62595e-08,0,132
"100",6.42717e-08,0,133
