"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"27",1449,1449,"[14, 328, 795, 973]",0,1.9,2.2,1,34,3.55632e-05
"28",1449,1449,"[16, 328, 795, 973]",0,1.95,2.15,1,85,1.49588e-07
"32",1449,1449,"[16, 329, 795, 973]",0,1.95,2.2,1,53,2.2598e-06
"231",1449,1449,"[20, 328, 796, 978]",0,2.15,2,1,73,4.65974e-07
"283",1449,1449,"[16, 324, 795, 972]",0,1.9,2.1,1,47,4.23245e-06
"291",1449,1449,"[14, 328, 795, 972]",0,1.9,2.15,1,37,2.2787e-05
"512",1449,1449,"[17, 329, 799, 976]",0,2.15,2.2,1,16,0.0107379
"665",1449,1449,"[20, 331, 800, 979]",0,2.35,2.05,1,74,4.51995e-07
"667",1449,1449,"[24, 331, 800, 979]",0,2.4,2.1,1,72,4.80386e-07
"671",1715,1715,"[275, 402, 556, 841]",0,2.9,2.4,1,30,7.10362e-05
"675",1715,1715,"[275, 403, 558, 845]",0,2.95,2.75,1,42,8.46259e-06
"773",1715,1715,"[275, 402, 556, 844]",0,2.95,2.4,1,97,7.05981e-08
"775",1715,1715,"[275, 402, 561, 844]",0,3,2.45,1,84,1.54214e-07
"1023",2020,2020,"[706, 915, 936, 1063]",0,2.55,2.65,1,57,1.63961e-06
"1065",2020,2020,"[707, 916, 933, 1064]",0,2.5,2.8,1,53,2.2598e-06
"1191",2020,2020,"[707, 916, 933, 1066]",0,2.55,2.75,1,93,7.97454e-08
"1219",2020,2020,"[708, 919, 935, 1066]",0,2.7,2.6,1,24,0.000476822
"1405",2020,2020,"[706, 915, 932, 1067]",0,2.55,2.65,1,58,1.59042e-06
"1427",2020,2020,"[707, 916, 933, 1067]",0,2.55,2.8,1,84,1.54214e-07
"1481",2020,2020,"[706, 915, 936, 1067]",0,2.6,2.7,1,61,1.19714e-06
"1498",2020,2020,"[709, 920, 936, 1067]",0,2.7,2.8,1,8,0.0187798
"1825",1099,1099,"[134, 144, 479, 903]",0,2.85,3.2,1,5,0.0215984
"2153",1099,1099,"[134, 143, 476, 902]",0,2.8,3.1,1,87,1.40747e-07
"2161",1099,1099,"[136, 143, 479, 902]",0,2.9,3.05,1,49,3.28438e-06
"2254",854,854,"[213, 220, 628, 753]",0,2.85,4.15,1,72,4.80386e-07
"2255",854,854,"[215, 220, 628, 753]",0,2.9,4.1,1,53,2.2598e-06
"2264",854,854,"[213, 220, 624, 748]",0,2.7,4.2,1,9,0.0184307
"2269",854,854,"[213, 220, 628, 748]",0,2.75,4.15,1,84,1.54214e-07
"2637",1715,1715,"[277, 403, 562, 845]",0,3.05,2.8,1,45,5.45419e-06
"2697",1715,1715,"[276, 408, 561, 844]",0,3.1,2.5,1,4,0.0232997
"2704",1715,1715,"[276, 408, 563, 844]",0,3.15,2.5,1,88,1.36525e-07
"2918",1099,1099,"[139, 147, 483, 910]",0,3.15,3.15,1,61,1.19714e-06
"3739",532,532,"[6, 194, 522, 740]",0,3.6,2.1,1,94,7.73531e-08
"3756",532,532,"[8, 199, 522, 740]",0,3.65,2.25,1,53,2.2598e-06
"4044",532,532,"[6, 194, 521, 735]",0,3.55,2,1,11,0.0147649
"4731",2089,2089,"[512, 644, 819, 1016]",0,3.9,2.4,1,2,0.0315513
"4735",2089,2089,"[508, 642, 817, 1009]",0,3.7,2.4,1,34,3.55632e-05
"4739",1520,1520,"[154, 450, 884, 1014]",0,3.5,3.4,1,16,0.0107379
"4740",1520,1520,"[154, 452, 884, 1014]",0,3.55,3.35,1,88,1.36525e-07
"4748",1520,1520,"[152, 448, 886, 1012]",0,3.55,3.05,1,45,5.45419e-06
"4750",1520,1520,"[153, 449, 883, 1013]",0,3.5,3.2,1,79,2.64015e-07
"4756",1520,1520,"[153, 449, 887, 1013]",0,3.55,3.25,1,73,4.65974e-07
"4828",1520,1520,"[152, 448, 884, 1007]",0,3.45,3.15,1,35,3.05086e-05
"4884",1520,1520,"[155, 451, 885, 1015]",0,3.5,3.6,1,99,6.64257e-08
"5289",513,513,"[429, 682, 864, 1054]",0,3.55,3.95,1,47,4.23245e-06
"5313",513,513,"[429, 682, 865, 1054]",0,3.6,3.95,1,51,3.09027e-06
"5319",513,513,"[429, 686, 865, 1054]",0,3.65,3.95,1,87,1.40747e-07
"5454",513,513,"[422, 683, 866, 1057]",0,3.55,4.25,1,47,4.23245e-06
"5527",513,513,"[430, 686, 866, 1052]",0,3.6,4.15,1,14,0.011865
"5562",513,513,"[429, 686, 865, 1056]",0,3.65,4.05,1,86,1.451e-07
"5686",730,730,"[50, 158, 764, 1076]",0,3.9,5.15,1,29,7.88927e-05
"5895",1574,1574,"[434, 577, 726, 1094]",0,4.35,2.35,1,58,1.59042e-06
"5896",1574,1574,"[434, 578, 726, 1094]",0,4.35,2.4,1,62,1.16123e-06
"6035",1574,1574,"[435, 581, 728, 1098]",0,4.5,2.4,1,15,0.0115162
"6070",1451,1451,"[65, 238, 363, 1084]",0,4.4,3.65,1,23,0.000670892
"6156",1926,1926,"[41, 304, 467, 534]",0,4.3,4.55,1,42,8.46259e-06
"6162",1926,1926,"[41, 304, 470, 534]",0,4.35,4.55,1,92,8.22118e-08
"6281",1451,1451,"[52, 236, 362, 1079]",0,4.1,4.25,1,17,0.00930434
"6385",1926,1926,"[43, 307, 468, 536]",0,4.35,4.85,1,94,7.73531e-08
"6450",1926,1926,"[38, 304, 467, 534]",0,4.25,4.6,1,47,4.23245e-06
"6455",1926,1926,"[38, 304, 468, 534]",0,4.25,4.65,1,58,1.59042e-06
"6456",1926,1926,"[41, 304, 468, 534]",0,4.3,4.6,1,67,8.22422e-07
"6458",1926,1926,"[38, 304, 470, 534]",0,4.3,4.6,1,95,7.50325e-08
"6677",1926,1926,"[43, 305, 469, 540]",0,4.35,4.9,1,6,0.0200194
