"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"57",376,376,"[361, 547, 880, 1018]",0,2.1,4.85,1,98,6.33739e-08
"66",376,376,"[361, 547, 878, 1019]",0,2.05,4.95,1,19,0.000120739
"106",376,376,"[360, 544, 877, 1017]",0,2.05,4.6,1,10,0.0151388
"141",890,890,"[84, 577, 801, 1165]",0,2.2,4.5,1,8,0.0185828
"174",376,376,"[364, 545, 876, 1017]",0,2.1,4.6,1,99,6.14727e-08
"175",376,376,"[364, 545, 879, 1017]",0,2.15,4.6,1,71,2.5711e-07
"192",890,890,"[86, 580, 801, 1166]",0,2.35,4.45,1,64,4.67821e-07
"196",890,890,"[84, 582, 801, 1166]",0,2.3,4.5,1,57,8.51219e-07
"225",376,376,"[363, 544, 879, 1016]",0,2.15,4.45,1,74,2.34657e-07
"342",376,376,"[365, 546, 877, 1021]",0,2.15,4.75,1,39,3.85975e-06
"435",376,376,"[365, 546, 881, 1018]",0,2.15,4.85,1,39,3.85975e-06
"593",1312,1312,"[340, 820, 1147, 1282]",0,2.7,4.9,1,79,1.66192e-07
"594",1312,1312,"[343, 820, 1147, 1282]",0,2.75,4.85,1,81,1.5637e-07
"630",717,717,"[351, 596, 1111, 1272]",0,2.2,4.9,1,66,4.40173e-07
"634",717,717,"[351, 601, 1111, 1272]",0,2.25,4.95,1,54,1.13086e-06
"644",717,717,"[349, 597, 1115, 1272]",0,2.2,5,1,13,0.0140465
"854",717,717,"[357, 603, 1119, 1279]",0,2.65,4.95,1,28,1.71339e-05
"887",1312,1312,"[340, 820, 1146, 1279]",0,2.65,4.9,1,32,8.06827e-06
"900",1312,1312,"[343, 820, 1147, 1279]",0,2.7,4.9,1,82,1.51679e-07
"1531",717,717,"[356, 602, 1114, 1275]",0,2.55,4.75,1,79,1.66192e-07
"1669",1312,1312,"[340, 820, 1146, 1275]",0,2.6,4.85,1,45,2.18688e-06
"1670",1312,1312,"[343, 820, 1146, 1275]",0,2.65,4.8,1,83,1.47129e-07
"1695",717,717,"[352, 597, 1116, 1273]",0,2.25,5.15,1,92,9.2249e-08
"1730",1312,1312,"[340, 821, 1148, 1280]",0,2.65,5.1,1,99,6.14727e-08
"1787",717,717,"[354, 604, 1116, 1274]",0,2.45,5.05,1,48,1.64611e-06
"2023",1708,1708,"[79, 562, 1027, 1207]",0,2.45,6.3,1,6,0.0201555
"2114",1708,1708,"[75, 562, 1028, 1208]",0,2.4,6.4,1,57,8.51219e-07
"2115",1708,1708,"[78, 562, 1028, 1208]",0,2.45,6.35,1,59,8.00912e-07
"2346",80,80,"[148, 464, 909, 1134]",0,3.15,3.25,1,53,1.16583e-06
"2384",80,80,"[148, 464, 909, 1135]",0,3.15,3.3,1,62,6.02863e-07
"2597",1319,1319,"[343, 656, 849, 1171]",0,2.9,4.6,1,34,7.08304e-06
"2765",1312,1312,"[343, 820, 1150, 1281]",0,2.8,4.75,1,79,1.66192e-07
"2838",1312,1312,"[343, 821, 1151, 1282]",0,2.8,4.9,1,4,0.0259018
"2866",1312,1312,"[346, 820, 1147, 1278]",0,2.75,4.85,1,73,2.41915e-07
"2931",1353,1353,"[63, 423, 659, 1044]",0,3.3,1.85,1,55,1.09693e-06
"2932",1353,1353,"[66, 423, 659, 1044]",0,3.35,1.8,1,73,2.41915e-07
"2946",1353,1353,"[63, 420, 663, 1044]",0,3.3,1.8,1,98,6.33739e-08
"2951",1353,1353,"[66, 422, 663, 1044]",0,3.4,1.7,1,25,3.55882e-05
"3137",1353,1353,"[64, 424, 666, 1045]",0,3.35,2.1,1,90,9.80433e-08
"3142",1353,1353,"[64, 425, 666, 1045]",0,3.35,2.15,1,36,5.04243e-06
"3143",1353,1353,"[67, 425, 666, 1045]",0,3.4,2.1,1,37,4.89115e-06
"3175",1353,1353,"[63, 424, 660, 1046]",0,3.3,2.1,1,65,4.53787e-07
"3177",1353,1353,"[65, 424, 660, 1046]",0,3.3,2.2,1,54,1.13086e-06
"3178",1353,1353,"[68, 424, 660, 1046]",0,3.35,2.15,1,94,8.67971e-08
"3240",1353,1353,"[63, 420, 659, 1048]",0,3.3,1.9,1,12,0.0144353
"3944",1126,1126,"[115, 281, 410, 1228]",0,3.3,2.4,1,64,4.67821e-07
"3956",1126,1126,"[115, 281, 413, 1228]",0,3.35,2.4,1,72,2.49397e-07
"4124",1126,1126,"[111, 281, 413, 1227]",0,3.3,2.35,1,11,0.0148116
"4236",1126,1126,"[118, 285, 415, 1231]",0,3.55,2.35,1,39,3.85975e-06
"4404",139,139,"[404, 644, 774, 844]",0,3.3,2.8,1,22,4.91845e-05
"4410",139,139,"[404, 648, 774, 844]",0,3.35,2.85,1,76,2.20789e-07
"4423",139,139,"[404, 648, 777, 844]",0,3.4,2.85,1,64,4.67821e-07
"4441",139,139,"[404, 648, 778, 844]",0,3.4,2.9,1,32,8.06827e-06
"4454",139,139,"[404, 644, 780, 844]",0,3.4,2.8,1,71,2.5711e-07
"4585",139,139,"[405, 652, 777, 848]",0,3.55,2.85,1,7,0.019832
"5646",80,80,"[150, 462, 912, 1134]",0,3.2,3.15,1,12,0.0144353
"6180",80,80,"[150, 466, 915, 1141]",0,3.4,3.4,1,74,2.34657e-07
"6200",80,80,"[154, 467, 918, 1142]",0,3.6,3.4,1,28,1.71339e-05
"6208",80,80,"[150, 466, 915, 1136]",0,3.35,3.35,1,73,2.41915e-07
"6280",826,826,"[160, 668, 856, 930]",0,3.45,4.5,1,86,1.34281e-07
"6283",826,826,"[159, 669, 856, 930]",0,3.45,4.5,1,84,1.42715e-07
"6284",826,826,"[160, 669, 856, 930]",0,3.45,4.55,1,51,1.50236e-06
"6340",826,826,"[161, 668, 855, 929]",0,3.5,4.3,1,39,3.85975e-06
"6344",826,826,"[161, 681, 855, 929]",0,3.55,4.25,1,40,3.74396e-06
"6360",826,826,"[161, 668, 859, 929]",0,3.55,4.35,1,48,1.64611e-06
"6365",826,826,"[162, 681, 859, 929]",0,3.6,4.35,1,23,4.77826e-05
"6400",826,826,"[161, 668, 859, 932]",0,3.6,4.4,1,6,0.0201555
"6425",826,826,"[160, 669, 860, 930]",0,3.5,4.6,1,64,4.67821e-07
"6560",1462,1462,"[108, 239, 612, 1258]",0,3.3,6,1,27,2.1604e-05
"6574",1462,1462,"[108, 239, 613, 1258]",0,3.35,6,1,18,0.000360716
"6722",1462,1462,"[108, 239, 613, 1262]",0,3.4,6,1,72,2.49397e-07
"6844",1462,1462,"[108, 239, 612, 1265]",0,3.4,6,1,25,3.55882e-05
"7013",520,520,"[513, 701, 898, 1121]",0,4.15,3.6,1,27,2.1604e-05
"7079",520,520,"[513, 702, 899, 1122]",0,4.15,3.75,1,40,3.74396e-06
"7101",1462,1462,"[107, 242, 620, 1264]",0,3.7,5.8,1,50,1.54883e-06
"7102",1462,1462,"[107, 244, 620, 1264]",0,3.75,5.75,1,5,0.0229234
"7103",1462,1462,"[107, 242, 620, 1267]",0,3.75,5.85,1,67,4.26968e-07
"7335",954,954,"[122, 203, 369, 1191]",0,4.25,3.3,1,27,2.1604e-05
"7616",520,520,"[517, 743, 901, 1128]",0,4.5,3.6,1,9,0.0179934
"7620",520,520,"[519, 757, 901, 1128]",0,4.6,3.5,1,51,1.50236e-06
"7671",520,520,"[519, 743, 905, 1128]",0,4.6,3.6,1,90,9.80433e-08
"7680",954,954,"[122, 204, 371, 1192]",0,4.25,3.5,1,57,8.51219e-07
"7685",954,954,"[125, 204, 373, 1192]",0,4.35,3.4,1,2,0.0320038
"8671",761,761,"[22, 482, 996, 1234]",0,4.3,4.5,1,72,2.49397e-07
"8674",761,761,"[22, 482, 999, 1234]",0,4.35,4.5,1,48,1.64611e-06
"8676",761,761,"[22, 482, 1000, 1234]",0,4.35,4.55,1,49,1.59673e-06
"8678",761,761,"[22, 482, 1003, 1234]",0,4.4,4.55,1,37,4.89115e-06
"9056",761,761,"[23, 482, 999, 1235]",0,4.4,4.6,1,3,0.0267044
"9073",1821,1821,"[5, 321, 486, 751]",0,4.4,5.35,1,54,1.13086e-06
"9090",1821,1821,"[2, 325, 485, 750]",0,4.4,5.2,1,66,4.40173e-07
"9162",1821,1821,"[2, 321, 486, 735]",0,4.3,5.25,1,33,7.28429e-06
"9263",1821,1821,"[2, 325, 485, 734]",0,4.35,5.15,1,65,4.53787e-07
"9265",1821,1821,"[9, 325, 485, 734]",0,4.45,5.15,1,92,9.2249e-08
"9323",1821,1821,"[8, 324, 488, 720]",0,4.45,5.05,1,1,0.0510985
"9342",1593,1593,"[136, 453, 761, 1213]",0,5.05,2.75,1,20,9.87052e-05
"9387",1593,1593,"[138, 453, 762, 1214]",0,5.2,2.55,1,71,2.5711e-07
"9476",1256,1256,"[10, 264, 386, 1071]",0,4.9,4.55,1,17,0.00820966
"9477",1256,1256,"[14, 264, 386, 1071]",0,4.95,4.55,1,27,2.1604e-05
"9487",1181,1181,"[272, 866, 1158, 1294]",0,5.05,6.85,1,68,4.14159e-07
"9503",1181,1181,"[269, 863, 1158, 1292]",0,4.9,6.85,1,44,2.25452e-06
"9642",1181,1181,"[276, 866, 1160, 1291]",0,5.1,6.75,1,10,0.0151388
"9785",1593,1593,"[144, 454, 762, 1214]",0,5.35,2.35,1,39,3.85975e-06
"9947",1593,1593,"[143, 454, 771, 1220]",0,5.6,2.25,1,16,0.0108827
"10162",1593,1593,"[144, 456, 768, 1214]",0,5.45,2.45,1,65,4.53787e-07
"10254",1593,1593,"[142, 457, 769, 1215]",0,5.4,2.65,1,67,4.26968e-07
"10350",1593,1593,"[143, 460, 767, 1217]",0,5.55,2.35,1,79,1.66192e-07
"10388",1593,1593,"[143, 460, 769, 1217]",0,5.55,2.45,1,49,1.59673e-06
"10436",1593,1593,"[139, 457, 763, 1218]",0,5.3,2.7,1,73,2.41915e-07
"10477",1593,1593,"[142, 457, 765, 1218]",0,5.4,2.6,1,29,1.56287e-05
"10499",1593,1593,"[144, 454, 766, 1218]",0,5.45,2.45,1,53,1.16583e-06
"10512",1593,1593,"[142, 457, 766, 1218]",0,5.4,2.65,1,88,1.04202e-07
"10548",1593,1593,"[144, 456, 769, 1218]",0,5.5,2.55,1,58,8.25683e-07
"10755",637,637,"[45, 328, 446, 1007]",0,5.75,3.05,1,90,9.80433e-08
"10905",637,637,"[45, 327, 444, 1008]",0,5.65,3.25,1,77,2.14165e-07
"10907",637,637,"[45, 329, 444, 1008]",0,5.7,3.2,1,64,4.67821e-07
"10913",637,637,"[42, 329, 446, 1008]",0,5.7,3.2,1,27,2.1604e-05
"11141",1400,1400,"[509, 808, 964, 1079]",0,5.4,3.45,1,34,7.08304e-06
"11144",1400,1400,"[509, 812, 964, 1079]",0,5.45,3.5,1,36,5.04243e-06
"11251",1400,1400,"[509, 808, 964, 1089]",0,5.45,3.45,1,98,6.33739e-08
"11257",1400,1400,"[509, 817, 964, 1089]",0,5.55,3.55,1,71,2.5711e-07
"11289",1400,1400,"[509, 815, 964, 1090]",0,5.55,3.5,1,13,0.0140465
"11445",1569,1569,"[529, 591, 1037, 1253]",0,5.65,5.95,1,80,1.61206e-07
"11601",1569,1569,"[522, 584, 1034, 1254]",0,5.4,6.1,1,57,8.51219e-07
"11607",1569,1569,"[522, 587, 1034, 1254]",0,5.45,6.1,1,30,1.41429e-05
"11682",1569,1569,"[525, 588, 1040, 1254]",0,5.55,6.25,1,93,8.94815e-08
"11684",1569,1569,"[523, 589, 1040, 1254]",0,5.5,6.35,1,79,1.66192e-07
"11686",1569,1569,"[522, 592, 1040, 1254]",0,5.55,6.25,1,84,1.42715e-07
"11841",1569,1569,"[523, 593, 1036, 1256]",0,5.55,6.35,1,32,8.06827e-06
"11928",1569,1569,"[529, 587, 1043, 1256]",0,5.7,6.1,1,14,0.0127312
"11953",1181,1181,"[276, 872, 1164, 1294]",0,5.3,6.85,1,44,2.25452e-06
"12057",637,637,"[45, 333, 449, 1010]",0,5.9,3.2,1,73,2.41915e-07
"12135",637,637,"[47, 331, 448, 1008]",0,5.9,3.1,1,12,0.0144353
"12144",637,637,"[45, 331, 449, 1008]",0,5.85,3.15,1,95,8.41932e-08
"12185",1581,1581,"[530, 805, 886, 979]",0,6.1,5.25,1,3,0.0267044
"12230",1520,1520,"[198, 569, 990, 1199]",0,6.4,3.7,1,93,8.94815e-08
"12241",1520,1520,"[198, 569, 991, 1199]",0,6.4,3.75,1,72,2.49397e-07
"12249",1520,1520,"[198, 572, 991, 1199]",0,6.45,3.8,1,40,3.74396e-06
"12382",1520,1520,"[199, 571, 989, 1197]",0,6.5,3.5,1,42,2.90531e-06
"12401",1520,1520,"[197, 569, 989, 1198]",0,6.4,3.55,1,15,0.0124626
"12467",1581,1581,"[534, 807, 891, 984]",0,6.3,5.4,1,66,4.40173e-07
"12468",1581,1581,"[538, 807, 891, 984]",0,6.35,5.35,1,62,6.02863e-07
"12470",1581,1581,"[540, 807, 891, 984]",0,6.35,5.45,1,45,2.18688e-06
"12552",1581,1581,"[538, 805, 889, 982]",0,6.3,5.15,1,74,2.34657e-07
"12554",1581,1581,"[538, 807, 889, 982]",0,6.35,5.15,1,77,2.14165e-07
"12557",1581,1581,"[538, 805, 890, 982]",0,6.3,5.2,1,75,2.27617e-07
"12565",1581,1581,"[542, 807, 890, 982]",0,6.4,5.2,1,25,3.55882e-05
