"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"41",1993,1993,"[376, 671, 899, 1226]",0,2.15,2.05,1,57,1.17151e-06
"487",271,271,"[200, 529, 673, 972]",0,2.35,2.65,1,82,1.72167e-07
"503",271,271,"[201, 535, 673, 972]",0,2.5,2.6,1,65,6.24537e-07
"908",271,271,"[193, 528, 672, 965]",0,2.15,2.55,1,84,1.61992e-07
"1693",271,271,"[195, 534, 672, 967]",0,2.35,2.4,1,60,8.81822e-07
"1948",271,271,"[195, 528, 671, 966]",0,2.25,2.3,1,20,0.000632169
"2273",1993,1993,"[378, 671, 904, 1225]",0,2.15,2.3,1,10,0.0137881
"2303",1993,1993,"[376, 672, 903, 1226]",0,2.2,2.1,1,62,8.29706e-07
"2305",1993,1993,"[378, 672, 903, 1226]",0,2.2,2.2,1,88,1.4341e-07
"2816",256,256,"[206, 491, 691, 1162]",0,2.6,4.55,1,40,7.838e-06
"2818",256,256,"[219, 491, 691, 1162]",0,2.65,4.55,1,6,0.0198706
"2819",256,256,"[206, 492, 691, 1162]",0,2.6,4.6,1,33,3.28067e-05
"2895",271,271,"[221, 533, 678, 970]",0,2.7,2.2,1,96,6.30535e-08
"2957",271,271,"[223, 535, 680, 972]",0,2.7,2.6,1,2,0.0317413
"2977",227,227,"[74, 287, 640, 1185]",0,2.9,2.4,1,79,1.88641e-07
"3038",227,227,"[73, 286, 639, 1184]",0,2.9,2.2,1,14,0.0124069
"3057",227,227,"[78, 286, 640, 1184]",0,2.95,2.3,1,77,2.43094e-07
"3086",2088,2088,"[403, 594, 986, 1104]",0,2.9,4.4,1,8,0.0157657
"3087",2088,2088,"[405, 594, 986, 1104]",0,2.95,4.4,1,73,3.32942e-07
"3134",2088,2088,"[406, 594, 991, 1108]",0,3.1,4.65,1,34,3.20151e-05
"3298",331,331,"[94, 313, 888, 1037]",0,3.2,3.6,1,44,4.26905e-06
"3320",331,331,"[94, 311, 888, 1039]",0,3.2,3.65,1,25,0.000180143
"3343",331,331,"[96, 318, 892, 1042]",0,3.45,3.8,1,80,1.82981e-07
"3369",331,331,"[96, 315, 888, 1040]",0,3.3,3.8,1,34,3.20151e-05
"3388",331,331,"[96, 315, 892, 1040]",0,3.35,3.85,1,41,6.54705e-06
"3455",331,331,"[96, 318, 892, 1043]",0,3.45,3.85,1,80,1.82981e-07
"3616",331,331,"[104, 322, 895, 1045]",0,3.7,3.9,1,3,0.0266743
"3763",726,726,"[185, 644, 799, 1005]",0,3.4,6.45,1,24,0.000193718
"3790",726,726,"[185, 645, 800, 1006]",0,3.4,6.6,1,53,1.5031e-06
"3946",726,726,"[186, 645, 798, 1007]",0,3.35,6.7,1,73,3.32942e-07
"3947",726,726,"[187, 645, 798, 1007]",0,3.35,6.75,1,89,1.39108e-07
"3948",726,726,"[191, 645, 798, 1007]",0,3.4,6.75,1,90,1.34935e-07
"3951",726,726,"[187, 647, 798, 1007]",0,3.4,6.75,1,98,5.93271e-08
"4092",726,726,"[191, 647, 803, 1007]",0,3.6,6.7,1,4,0.0245496
"4289",365,365,"[6, 258, 410, 1283]",0,4.05,2.1,1,50,2.42123e-06
"4588",446,446,"[172, 327, 571, 1133]",0,4.2,3.2,1,75,2.58363e-07
"4606",446,446,"[174, 324, 568, 1125]",0,4.05,3.35,1,36,1.80453e-05
"4610",446,446,"[174, 328, 568, 1125]",0,4.1,3.4,1,88,1.4341e-07
"4617",2075,2075,"[350, 688, 952, 1053]",0,4.1,4.1,1,93,8.37676e-08
"4619",2075,2075,"[350, 686, 953, 1053]",0,4.05,4.15,1,9,0.0153137
"4757",569,569,"[114, 119, 844, 974]",0,3.9,5.15,1,39,9.30475e-06
"4806",569,569,"[114, 122, 844, 979]",0,4.05,5.15,1,80,1.82981e-07
"4807",569,569,"[115, 122, 844, 979]",0,4.05,5.2,1,96,6.30535e-08
"4816",569,569,"[115, 121, 845, 979]",0,4.1,5.1,1,94,8.12546e-08
"4818",569,569,"[114, 122, 845, 979]",0,4.1,5.1,1,90,1.34935e-07
"4819",569,569,"[115, 122, 845, 979]",0,4.1,5.15,1,98,5.93271e-08
"4893",569,569,"[113, 121, 845, 978]",0,4.1,4.95,1,43,4.62836e-06
"4928",569,569,"[117, 123, 847, 981]",0,4.15,5.45,1,75,2.58363e-07
"5070",326,326,"[11, 701, 778, 920]",0,3.8,6.3,1,16,0.0077047
"5098",326,326,"[11, 701, 783, 920]",0,3.85,6.35,1,64,6.43852e-07
"5099",326,326,"[12, 701, 783, 920]",0,3.85,6.4,1,73,3.32942e-07
"5117",1238,1238,"[41, 295, 908, 1236]",0,4.15,6.65,1,5,0.0237947
"5184",1238,1238,"[39, 294, 908, 1233]",0,4.05,6.6,1,85,1.57132e-07
"5208",1238,1238,"[39, 295, 908, 1234]",0,4.05,6.7,1,71,4.29049e-07
"5242",365,365,"[10, 260, 414, 1285]",0,4.3,2.2,1,16,0.0077047
"5243",365,365,"[10, 261, 414, 1285]",0,4.35,2.15,1,54,1.45801e-06
"5609",446,446,"[172, 330, 572, 1131]",0,4.3,2.95,1,11,0.0135797
"5717",446,446,"[176, 326, 574, 1132]",0,4.3,3.1,1,53,1.5031e-06
"5721",446,446,"[176, 327, 574, 1132]",0,4.3,3.15,1,55,1.41427e-06
"6078",314,314,"[34, 398, 1147, 1193]",0,4.55,4.15,1,60,8.81822e-07
"6079",314,314,"[34, 399, 1147, 1193]",0,4.55,4.2,1,59,9.09095e-07
"6125",2075,2075,"[359, 689, 958, 1057]",0,4.3,4.4,1,35,2.10696e-05
"6130",2075,2075,"[359, 689, 960, 1057]",0,4.35,4.35,1,28,9.9719e-05
"6167",314,314,"[35, 401, 1148, 1195]",0,4.6,4.45,1,35,2.10696e-05
"6204",314,314,"[35, 396, 1148, 1194]",0,4.55,4.35,1,76,2.50612e-07
"6207",314,314,"[35, 399, 1148, 1194]",0,4.6,4.3,1,83,1.67002e-07
"6213",314,314,"[35, 401, 1148, 1194]",0,4.6,4.4,1,30,7.50378e-05
"6215",314,314,"[28, 395, 1138, 1193]",0,4.4,4.3,1,1,0.0335973
"6263",569,569,"[116, 125, 852, 979]",0,4.3,5.2,1,13,0.0129627
"6426",1238,1238,"[41, 297, 913, 1238]",0,4.35,6.6,1,47,3.30042e-06
"6430",1238,1238,"[42, 298, 914, 1238]",0,4.35,6.75,1,97,6.11619e-08
"6432",1238,1238,"[46, 298, 914, 1238]",0,4.4,6.75,1,41,6.54705e-06
"6636",1609,1609,"[273, 548, 1078, 1273]",0,5.05,3.75,1,13,0.0129627
"6638",1609,1609,"[273, 552, 1078, 1273]",0,5.1,3.8,1,80,1.82981e-07
"6646",1609,1609,"[273, 549, 1078, 1276]",0,5.1,3.85,1,86,1.52418e-07
"7450",1609,1609,"[275, 555, 1098, 1279]",0,5.4,3.6,1,79,1.88641e-07
"7486",1417,1417,"[86, 826, 1098, 1304]",0,5.6,3.4,1,6,0.0198706
"7748",1609,1609,"[278, 553, 1098, 1281]",0,5.5,3.4,1,23,0.000217528
"7846",457,457,"[149, 525, 637, 1306]",0,5.7,3.6,1,26,0.000156341
