"","lambda","gamma","suppSize"
"1",0.0379157,0,1
"2",0.0312296,0,2
"3",0.0275385,0,3
"4",0.0270889,0,4
"5",0.0228716,0,6
"6",0.0204949,0,9
"7",0.0201209,0,10
"8",0.0180974,0,11
"9",0.0165869,0,12
"10",0.0160496,0,14
"11",0.0150345,0,15
"12",0.0148082,0,16
"13",0.0143124,0,18
"14",0.013595,0,19
"15",0.0120076,0,22
"16",0.00610664,0,23
"17",0.00573199,0,24
"18",0.00279885,0,25
"19",0.000837075,0,25
"20",0.00066966,0,26
"21",0.000433115,0,27
"22",0.000265488,0,27
"23",0.000186714,0,28
"24",0.000148478,0,29
"25",0.000139419,0,31
"26",0.000133737,0,32
"27",0.000117169,0,33
"28",6.88255e-05,0,33
"29",5.50604e-05,0,35
"30",3.38402e-05,0,36
"31",2.36961e-05,0,37
"32",2.08353e-05,0,38
"33",2.02493e-05,0,39
"34",1.87391e-05,0,40
"35",1.36513e-05,0,40
"36",1.0921e-05,0,41
"37",9.15276e-06,0,43
"38",8.87818e-06,0,43
"39",7.10254e-06,0,44
"40",6.81326e-06,0,45
"41",6.67519e-06,0,46
"42",5.75557e-06,0,47
"43",5.4134e-06,0,48
"44",5.0567e-06,0,49
"45",4.55868e-06,0,50
"46",4.04133e-06,0,50
"47",3.23306e-06,0,55
"48",3.13607e-06,0,56
"49",3.04199e-06,0,56
"50",2.43359e-06,0,59
"51",2.36058e-06,0,59
"52",1.88847e-06,0,63
"53",1.83181e-06,0,64
"54",1.77686e-06,0,64
"55",1.42149e-06,0,65
"56",1.37884e-06,0,69
"57",1.33748e-06,0,69
"58",1.06998e-06,0,70
"59",1.03788e-06,0,74
"60",1.00674e-06,0,74
"61",8.05396e-07,0,78
"62",7.81234e-07,0,78
"63",6.24987e-07,0,82
"64",6.06238e-07,0,84
"65",5.8805e-07,0,85
"66",5.70409e-07,0,85
"67",4.56327e-07,0,86
"68",4.42637e-07,0,88
"69",4.29358e-07,0,88
"70",3.43487e-07,0,93
"71",3.33182e-07,0,94
"72",3.23187e-07,0,96
"73",3.13491e-07,0,97
"74",3.04086e-07,0,96
"75",2.94964e-07,0,98
"76",2.86115e-07,0,98
"77",2.28892e-07,0,101
"78",2.22025e-07,0,101
"79",1.7762e-07,0,104
"80",1.72291e-07,0,105
"81",1.67123e-07,0,109
"82",1.62109e-07,0,108
"83",1.57246e-07,0,111
"84",1.52528e-07,0,113
"85",1.47952e-07,0,114
"86",1.43514e-07,0,116
"87",1.39208e-07,0,117
"88",1.35032e-07,0,117
"89",1.08026e-07,0,118
"90",1.04785e-07,0,118
"91",8.3828e-08,0,120
"92",8.13132e-08,0,121
"93",7.88738e-08,0,121
"94",6.3099e-08,0,122
"95",6.12061e-08,0,125
"96",5.93699e-08,0,125
"97",4.74959e-08,0,127
"98",4.6071e-08,0,129
"99",4.46889e-08,0,134
"100",4.33482e-08,0,137
