"","lambda","gamma","suppSize"
"1",0.08051,0,0
"2",0.0797049,0,1
"3",0.0372494,0,2
"4",0.0335389,0,3
"5",0.0242772,0,5
"6",0.0196359,0,6
"7",0.0192522,0,7
"8",0.018818,0,8
"9",0.0170617,0,9
"10",0.0159442,0,11
"11",0.0145983,0,13
"12",0.0137583,0,16
"13",0.0127399,0,19
"14",0.0122547,0,20
"15",0.0104856,0,21
"16",0.0085155,0,22
"17",0.00822997,0,23
"18",0.000653636,0,24
"19",0.000455593,0,26
"20",0.00018885,0,26
"21",0.00015108,0,29
"22",8.43407e-05,0,29
"23",6.11533e-05,0,30
"24",5.06262e-05,0,31
"25",4.52155e-05,0,33
"26",3.78535e-05,0,34
"27",3.29374e-05,0,35
"28",3.05962e-05,0,36
"29",2.72069e-05,0,36
"30",2.17655e-05,0,37
"31",1.83441e-05,0,38
"32",1.72024e-05,0,39
"33",1.38547e-05,0,39
"34",1.10838e-05,0,40
"35",1.07632e-05,0,42
"36",1.01366e-05,0,43
"37",9.27144e-06,0,43
"38",7.41715e-06,0,45
"39",7.2618e-06,0,47
"40",6.20354e-06,0,47
"41",4.96283e-06,0,48
"42",4.81395e-06,0,50
"43",4.66953e-06,0,50
"44",3.73562e-06,0,56
"45",3.62356e-06,0,57
"46",3.22766e-06,0,58
"47",3.0428e-06,0,59
"48",2.95152e-06,0,60
"49",2.86298e-06,0,61
"50",2.36731e-06,0,62
"51",2.29629e-06,0,62
"52",1.83703e-06,0,64
"53",1.78192e-06,0,65
"54",1.72846e-06,0,66
"55",1.67661e-06,0,65
"56",1.62631e-06,0,65
"57",1.30105e-06,0,65
"58",1.04084e-06,0,68
"59",1.00961e-06,0,71
"60",9.79325e-07,0,72
"61",9.49945e-07,0,72
"62",7.59956e-07,0,73
"63",7.37157e-07,0,74
"64",7.15043e-07,0,75
"65",6.93591e-07,0,75
"66",5.54873e-07,0,78
"67",5.38227e-07,0,80
"68",5.2208e-07,0,79
"69",5.06418e-07,0,81
"70",4.91225e-07,0,80
"71",4.76488e-07,0,80
"72",3.81191e-07,0,83
"73",3.69755e-07,0,83
"74",2.95804e-07,0,86
"75",2.8693e-07,0,89
"76",2.78322e-07,0,89
"77",2.22658e-07,0,90
"78",2.15978e-07,0,90
"79",1.72782e-07,0,96
"80",1.67599e-07,0,99
"81",1.62571e-07,0,98
"82",1.57694e-07,0,99
"83",1.52963e-07,0,101
"84",1.48374e-07,0,102
"85",1.43923e-07,0,102
"86",1.39605e-07,0,104
"87",1.35417e-07,0,108
"88",1.31354e-07,0,108
"89",1.05084e-07,0,110
"90",1.01931e-07,0,110
"91",9.88731e-08,0,112
"92",9.5907e-08,0,114
"93",9.30297e-08,0,116
"94",9.02388e-08,0,116
"95",8.75317e-08,0,116
"96",7.00253e-08,0,119
"97",6.79246e-08,0,119
"98",6.58868e-08,0,122
"99",6.39102e-08,0,125
"100",6.19929e-08,0,125
