"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"124",269,269,"[222, 510, 861, 1040]",0,2.6,4.6,1,47,2.95152e-06
"125",269,269,"[224, 510, 861, 1040]",0,2.65,4.6,1,68,5.06418e-07
"460",1620,1620,"[249, 401, 479, 862]",0,2.7,4.9,1,26,3.29374e-05
"581",1222,1222,"[333, 641, 972, 1236]",0,2.65,5.75,1,44,3.62356e-06
"582",1222,1222,"[334, 641, 972, 1236]",0,2.65,5.8,1,51,1.83703e-06
"706",1222,1222,"[338, 642, 973, 1237]",0,2.7,6,1,23,5.06262e-05
"942",185,185,"[117, 556, 827, 1101]",0,2.25,6.4,1,27,3.05962e-05
"972",185,185,"[118, 556, 828, 1101]",0,2.25,6.5,1,18,0.000455593
"1024",185,185,"[118, 556, 830, 1101]",0,2.25,6.6,1,71,3.81191e-07
"1057",185,185,"[117, 556, 832, 1101]",0,2.3,6.45,1,79,1.67599e-07
"1305",185,185,"[117, 562, 835, 1109]",0,2.5,6.35,1,3,0.0335389
"1570",1026,1026,"[264, 472, 720, 939]",0,2.95,2.1,1,7,0.018818
"1681",1026,1026,"[266, 472, 720, 940]",0,2.95,2.25,1,74,2.8693e-07
"1684",1026,1026,"[265, 473, 720, 940]",0,2.95,2.25,1,90,9.88731e-08
"1685",1026,1026,"[266, 473, 720, 940]",0,2.95,2.3,1,92,9.30297e-08
"1720",1026,1026,"[270, 495, 720, 940]",0,3.1,2.25,1,29,2.17655e-05
"1928",180,180,"[129, 390, 895, 1059]",0,2.9,2.25,1,43,3.73562e-06
"2386",180,180,"[130, 392, 897, 1064]",0,2.95,2.55,1,8,0.0170617
"2392",180,180,"[133, 395, 897, 1064]",0,3.05,2.55,1,48,2.86298e-06
"2426",180,180,"[133, 395, 900, 1064]",0,3.1,2.5,1,46,3.0428e-06
"2743",180,180,"[134, 396, 901, 1067]",0,3.15,2.65,1,95,7.00253e-08
"2870",180,180,"[134, 396, 898, 1065]",0,3.05,2.75,1,98,6.39102e-08
"3190",1620,1620,"[255, 403, 503, 868]",0,3.05,4.75,1,62,7.37157e-07
"3594",269,269,"[226, 510, 863, 1042]",0,2.8,4.5,1,71,3.81191e-07
"3628",377,377,"[50, 127, 226, 1043]",0,2.9,4.5,1,37,7.41715e-06
"3686",269,269,"[227, 511, 864, 1043]",0,2.8,4.7,1,4,0.0242772
"4130",104,104,"[50, 127, 758, 1126]",0,2.9,4.5,1,83,1.48374e-07
"4133",104,104,"[50, 128, 758, 1126]",0,2.9,4.55,1,85,1.39605e-07
"4140",104,104,"[49, 127, 761, 1126]",0,2.95,4.4,1,16,0.00822997
"4206",1068,1068,"[25, 613, 873, 1133]",0,2.8,4.7,1,52,1.78192e-06
"4208",1068,1068,"[29, 613, 873, 1133]",0,2.85,4.75,1,57,1.04084e-06
"4810",1620,1620,"[256, 406, 505, 869]",0,3.05,5.1,1,86,1.35417e-07
"4811",1620,1620,"[257, 406, 505, 869]",0,3.05,5.15,1,65,5.54873e-07
"5574",1068,1068,"[30, 613, 877, 1138]",0,2.95,4.9,1,10,0.0145983
"5684",1222,1222,"[337, 647, 975, 1239]",0,2.85,5.8,1,6,0.0192522
"5692",1222,1222,"[337, 646, 977, 1239]",0,2.9,5.75,1,73,2.95804e-07
"5730",1222,1222,"[336, 646, 974, 1238]",0,2.85,5.6,1,63,7.15043e-07
"5779",1222,1222,"[337, 642, 975, 1239]",0,2.8,5.85,1,85,1.39605e-07
"5780",1222,1222,"[338, 642, 975, 1239]",0,2.8,5.9,1,95,7.00253e-08
"5887",180,180,"[135, 397, 904, 1068]",0,3.2,2.8,1,24,4.52155e-05
"5980",1577,1577,"[383, 546, 769, 962]",0,3.35,3.95,1,79,1.67599e-07
"6029",1577,1577,"[383, 546, 772, 962]",0,3.4,3.95,1,43,3.73562e-06
"6302",487,487,"[5, 97, 239, 659]",0,3.5,4.55,1,65,5.54873e-07
"6341",487,487,"[10, 99, 240, 659]",0,3.6,4.6,1,43,3.73562e-06
"6517",487,487,"[10, 98, 236, 660]",0,3.5,4.75,1,58,1.00961e-06
"6546",487,487,"[5, 99, 238, 660]",0,3.55,4.5,1,14,0.0104856
"6592",487,487,"[5, 98, 239, 660]",0,3.5,4.65,1,92,9.30297e-08
"6593",487,487,"[6, 98, 239, 660]",0,3.5,4.7,1,97,6.58868e-08
"6960",487,487,"[2, 93, 228, 653]",0,3.2,4.45,1,20,0.00015108
"7764",1620,1620,"[258, 403, 508, 871]",0,3.2,4.7,1,76,2.22658e-07
"7775",1577,1577,"[381, 548, 767, 964]",0,3.25,4.25,1,11,0.0137583
"7778",1577,1577,"[381, 548, 770, 964]",0,3.3,4.25,1,79,1.67599e-07
"7780",1577,1577,"[378, 548, 771, 964]",0,3.25,4.3,1,78,1.72782e-07
"7781",1577,1577,"[381, 548, 771, 964]",0,3.3,4.3,1,91,9.5907e-08
"7800",1068,1068,"[29, 620, 879, 1140]",0,3.15,4.75,1,78,1.72782e-07
"7950",1620,1620,"[255, 404, 509, 872]",0,3.15,4.85,1,12,0.0127399
"8061",1974,1974,"[426, 574, 978, 1086]",0,3.4,5.75,1,88,1.05084e-07
"8067",1974,1974,"[426, 575, 978, 1086]",0,3.4,5.8,1,86,1.35417e-07
"8085",1974,1974,"[422, 568, 978, 1082]",0,3.2,5.8,1,98,6.39102e-08
"8086",1974,1974,"[426, 568, 978, 1082]",0,3.25,5.8,1,43,3.73562e-06
"8278",1974,1974,"[422, 573, 978, 1082]",0,3.25,5.85,1,15,0.0085155
"8309",1974,1974,"[426, 568, 978, 1083]",0,3.25,5.85,1,45,3.22766e-06
"8325",1974,1974,"[427, 575, 978, 1083]",0,3.35,5.9,1,41,4.81395e-06
"8354",1643,1643,"[62, 539, 838, 1157]",0,3.85,2.35,1,65,5.54873e-07
"8361",1643,1643,"[62, 539, 840, 1157]",0,3.9,2.3,1,66,5.38227e-07
"8455",1643,1643,"[65, 541, 840, 1159]",0,4.05,2.1,1,58,1.00961e-06
"8477",1643,1643,"[65, 541, 844, 1159]",0,4.1,2.1,1,92,9.30297e-08
"8656",1643,1643,"[66, 541, 845, 1161]",0,4.1,2.3,1,11,0.0137583
"8761",1378,1378,"[185, 245, 432, 1049]",0,4.45,4.75,1,43,3.73562e-06
"8840",1378,1378,"[188, 247, 432, 1053]",0,4.65,4.7,1,51,1.83703e-06
"8913",1378,1378,"[188, 247, 438, 1054]",0,4.7,4.7,1,2,0.0372494
"8949",1378,1378,"[188, 247, 432, 1056]",0,4.7,4.7,1,53,1.72846e-06
"9086",193,193,"[171, 593, 858, 987]",0,4.85,3.1,1,4,0.0242772
"9115",1378,1378,"[190, 248, 438, 1057]",0,4.85,4.65,1,86,1.35417e-07
"9137",1986,1986,"[456, 747, 916, 1100]",0,5.05,6.05,1,11,0.0137583
"9166",1986,1986,"[446, 748, 914, 1098]",0,4.85,6.25,1,38,7.2618e-06
"9179",1699,1699,"[181, 201, 753, 782]",0,5.65,2.05,1,49,2.36731e-06
"9234",1699,1699,"[180, 199, 751, 778]",0,5.45,2.35,1,35,1.01366e-05
"9246",1699,1699,"[179, 199, 754, 778]",0,5.45,2.45,1,12,0.0127399
"9463",1348,1348,"[15, 346, 622, 1167]",0,5.7,6.2,1,31,1.72024e-05
"9474",1348,1348,"[14, 346, 622, 1170]",0,5.75,6.1,1,23,5.06262e-05
