"","lambda","gamma","suppSize"
"1",0.0590191,0,0
"2",0.058429,0,1
"3",0.0388928,0,2
"4",0.033756,0,3
"5",0.0309528,0,4
"6",0.0274989,0,5
"7",0.0250952,0,6
"8",0.022556,0,7
"9",0.0179613,0,8
"10",0.01701,0,9
"11",0.0159162,0,11
"12",0.0142846,0,12
"13",0.0128492,0,13
"14",0.0122423,0,14
"15",0.0116937,0,17
"16",0.0109124,0,18
"17",0.0105627,0,21
"18",0.00983783,0,22
"19",0.00818768,0,23
"20",0.00569049,0,24
"21",0.000677708,0,24
"22",0.000372825,0,25
"23",0.000211188,0,25
"24",0.000156107,0,26
"25",0.000102973,0,26
"26",7.18053e-05,0,28
"27",6.98552e-05,0,29
"28",5.27563e-05,0,30
"29",4.86896e-05,0,31
"30",4.73212e-05,0,32
"31",4.68254e-05,0,33
"32",4.14437e-05,0,34
"33",3.80989e-05,0,34
"34",3.04791e-05,0,36
"35",2.73252e-05,0,37
"36",2.25903e-05,0,39
"37",2.21961e-05,0,39
"38",1.77569e-05,0,41
"39",1.72242e-05,0,40
"40",1.67074e-05,0,39
"41",1.49423e-05,0,39
"42",1.19538e-05,0,40
"43",1.15952e-05,0,44
"44",1.12474e-05,0,44
"45",8.99789e-06,0,46
"46",8.72795e-06,0,46
"47",6.98236e-06,0,48
"48",6.77289e-06,0,51
"49",6.5697e-06,0,51
"50",5.25576e-06,0,54
"51",5.09809e-06,0,55
"52",4.94515e-06,0,54
"53",4.79679e-06,0,55
"54",4.65289e-06,0,55
"55",3.72231e-06,0,55
"56",2.97785e-06,0,57
"57",2.88851e-06,0,60
"58",2.80186e-06,0,60
"59",2.24149e-06,0,62
"60",2.17424e-06,0,64
"61",2.10901e-06,0,65
"62",2.04574e-06,0,66
"63",1.98437e-06,0,67
"64",1.92484e-06,0,67
"65",1.53987e-06,0,70
"66",1.49368e-06,0,70
"67",1.19494e-06,0,70
"68",9.55953e-07,0,73
"69",9.27274e-07,0,73
"70",7.41819e-07,0,75
"71",7.19565e-07,0,77
"72",6.97978e-07,0,78
"73",6.77039e-07,0,80
"74",6.56727e-07,0,80
"75",6.37026e-07,0,80
"76",5.0962e-07,0,82
"77",4.94332e-07,0,82
"78",3.95465e-07,0,84
"79",3.83601e-07,0,84
"80",3.06881e-07,0,88
"81",2.97675e-07,0,90
"82",2.88745e-07,0,92
"83",2.80082e-07,0,94
"84",2.7168e-07,0,96
"85",2.63529e-07,0,96
"86",2.10823e-07,0,97
"87",2.04499e-07,0,98
"88",1.98364e-07,0,100
"89",1.92413e-07,0,101
"90",1.8664e-07,0,101
"91",1.49312e-07,0,104
"92",1.44833e-07,0,105
"93",1.40488e-07,0,105
"94",1.1239e-07,0,107
"95",1.09019e-07,0,108
"96",1.05748e-07,0,110
"97",1.02576e-07,0,111
"98",9.94984e-08,0,113
"99",9.65135e-08,0,112
"100",9.36181e-08,0,112
