"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"421",1227,1227,"[377, 532, 903, 1045]",0,2.15,1.9,1,8,0.0153438
"495",626,626,"[53, 224, 712, 918]",0,2.6,2.2,1,11,0.012907
"508",1227,1227,"[370, 530, 898, 1046]",0,1.9,2.1,1,69,5.09282e-07
"704",1227,1227,"[373, 529, 900, 1047]",0,2.05,1.9,1,59,1.01532e-06
"763",1227,1227,"[374, 538, 902, 1047]",0,2.15,2.15,1,64,7.19087e-07
"815",1227,1227,"[374, 538, 904, 1047]",0,2.2,2.1,1,64,7.19087e-07
"840",1227,1227,"[379, 534, 905, 1047]",0,2.2,2.2,1,21,0.000219433
"1062",1227,1227,"[373, 537, 907, 1048]",0,2.25,2.05,1,88,1.32097e-07
"1103",747,747,"[13, 495, 689, 973]",0,2.4,3.9,1,20,0.000248719
"1120",747,747,"[15, 496, 694, 973]",0,2.6,4.05,1,52,1.52622e-06
"1125",747,747,"[14, 496, 697, 973]",0,2.6,4.05,1,49,2.02761e-06
"1126",747,747,"[15, 496, 697, 973]",0,2.65,4.05,1,53,1.48043e-06
"1327",634,634,"[44, 181, 596, 927]",0,2.7,5.75,1,25,4.99548e-05
"1510",634,634,"[47, 182, 595, 934]",0,2.8,5.7,1,7,0.0158755
"1548",286,286,"[56, 110, 313, 1129]",0,2.55,5.6,1,44,3.47127e-06
"1631",256,256,"[280, 551, 709, 1128]",0,2.6,5.35,1,29,2.11195e-05
"1993",256,256,"[280, 548, 714, 1134]",0,2.65,5.3,1,41,4.61163e-06
"2002",256,256,"[280, 551, 714, 1134]",0,2.7,5.35,1,33,1.27177e-05
"2137",286,286,"[58, 109, 311, 1132]",0,2.45,6.1,1,24,5.44388e-05
"2280",286,286,"[58, 112, 316, 1131]",0,2.55,6.05,1,69,5.09282e-07
"2282",286,286,"[71, 112, 316, 1131]",0,2.65,6.05,1,98,6.62595e-08
"2582",286,286,"[70, 108, 315, 1130]",0,2.6,5.9,1,8,0.0153438
"3136",333,333,"[387, 469, 826, 1120]",0,2.7,7.1,1,8,0.0153438
"3197",626,626,"[68, 229, 716, 937]",0,2.95,2.35,1,27,2.8572e-05
"3524",626,626,"[67, 224, 716, 921]",0,2.8,2.2,1,63,7.41327e-07
"3525",626,626,"[68, 224, 716, 921]",0,2.8,2.25,1,47,2.61289e-06
"3530",626,626,"[60, 228, 716, 921]",0,2.8,2.2,1,24,5.44388e-05
"3532",626,626,"[67, 228, 716, 921]",0,2.85,2.2,1,91,9.94324e-08
"3538",747,747,"[15, 497, 697, 979]",0,2.85,4.05,1,62,7.64255e-07
"3540",747,747,"[17, 497, 697, 979]",0,2.9,4.1,1,4,0.0255272
"3551",256,256,"[284, 552, 713, 1138]",0,2.9,4.95,1,69,5.09282e-07
"3570",256,256,"[279, 553, 713, 1139]",0,2.8,5.1,1,62,7.64255e-07
"3587",256,256,"[281, 553, 714, 1139]",0,2.85,5.1,1,2,0.0336085
"3617",634,634,"[47, 185, 596, 926]",0,2.8,5.7,1,81,1.98232e-07
"3892",634,634,"[49, 184, 601, 938]",0,3.05,5.4,1,23,5.94823e-05
"4005",634,634,"[50, 181, 595, 940]",0,2.9,5.65,1,27,2.8572e-05
"4011",634,634,"[46, 184, 595, 940]",0,2.9,5.55,1,66,5.58012e-07
"4012",634,634,"[49, 184, 595, 940]",0,2.95,5.55,1,85,1.75493e-07
