"","lambda","gamma","suppSize"
"1",0.0614597,0,0
"2",0.0608451,0,1
"3",0.0309623,0,3
"4",0.030499,0,4
"5",0.0248505,0,5
"6",0.0225013,0,7
"7",0.0186115,0,8
"8",0.0161012,0,10
"9",0.0153533,0,11
"10",0.0148025,0,14
"11",0.0137367,0,15
"12",0.012845,0,16
"13",0.0126566,0,17
"14",0.0124555,0,19
"15",0.0120165,0,20
"16",0.0115221,0,22
"17",0.0105916,0,25
"18",0.000270612,0,27
"19",0.0001716,0,27
"20",0.00013728,0,30
"21",0.000102574,0,31
"22",7.62468e-05,0,33
"23",5.04349e-05,0,33
"24",4.03479e-05,0,35
"25",3.64249e-05,0,36
"26",2.55875e-05,0,39
"27",2.4873e-05,0,42
"28",2.3164e-05,0,43
"29",2.03678e-05,0,43
"30",1.62943e-05,0,44
"31",1.49751e-05,0,45
"32",1.33346e-05,0,45
"33",1.06676e-05,0,46
"34",7.71369e-06,0,48
"35",6.30415e-06,0,48
"36",5.04332e-06,0,52
"37",4.89202e-06,0,53
"38",4.82799e-06,0,54
"39",4.68315e-06,0,56
"40",3.71192e-06,0,58
"41",3.60057e-06,0,59
"42",3.24373e-06,0,64
"43",3.14642e-06,0,64
"44",3.05203e-06,0,63
"45",2.96047e-06,0,63
"46",2.36838e-06,0,64
"47",2.29732e-06,0,64
"48",2.2284e-06,0,65
"49",2.16155e-06,0,66
"50",2.09671e-06,0,66
"51",2.0338e-06,0,66
"52",1.62704e-06,0,71
"53",1.57823e-06,0,71
"54",1.26259e-06,0,77
"55",1.22471e-06,0,77
"56",9.79767e-07,0,78
"57",9.50374e-07,0,77
"58",9.21862e-07,0,77
"59",7.3749e-07,0,80
"60",7.15365e-07,0,80
"61",5.72292e-07,0,85
"62",5.55123e-07,0,85
"63",5.3847e-07,0,86
"64",5.22316e-07,0,86
"65",4.17852e-07,0,90
"66",4.05317e-07,0,90
"67",3.24254e-07,0,95
"68",3.14526e-07,0,97
"69",3.0509e-07,0,97
"70",2.44072e-07,0,102
"71",2.3675e-07,0,109
"72",2.29647e-07,0,109
"73",1.83718e-07,0,113
"74",1.78206e-07,0,115
"75",1.7286e-07,0,116
"76",1.67674e-07,0,119
"77",1.62644e-07,0,118
"78",1.57765e-07,0,117
"79",1.53032e-07,0,119
"80",1.48441e-07,0,121
"81",1.43988e-07,0,123
"82",1.39668e-07,0,124
"83",1.35478e-07,0,125
"84",1.31414e-07,0,125
"85",1.27471e-07,0,126
"86",1.23647e-07,0,126
"87",9.89177e-08,0,128
"88",9.59502e-08,0,129
"89",9.30717e-08,0,129
"90",9.02795e-08,0,129
"91",7.22236e-08,0,130
"92",7.00569e-08,0,131
"93",6.79552e-08,0,132
"94",6.59166e-08,0,134
"95",6.39391e-08,0,134
"96",5.11513e-08,0,137
"97",4.96167e-08,0,139
"98",4.81282e-08,0,141
"99",4.66844e-08,0,143
"100",4.52838e-08,0,146
