"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"12",776,776,"[42, 222, 584, 805]",0,2.05,2.9,1,19,0.000460877
"17",776,776,"[42, 222, 585, 805]",0,2.05,2.95,1,92,1.81208e-07
"104",2030,2030,"[650, 789, 960, 1060]",0,2.05,2.95,1,47,4.98471e-06
"207",776,776,"[42, 223, 580, 804]",0,1.9,3.05,1,35,2.65967e-05
"209",776,776,"[42, 223, 582, 804]",0,1.95,3.05,1,89,2.40737e-07
"350",2030,2030,"[647, 785, 958, 1056]",0,1.7,3.1,1,56,2.07625e-06
"408",2030,2030,"[651, 788, 958, 1057]",0,1.8,3.2,1,98,1.50941e-07
"465",2030,2030,"[650, 788, 960, 1058]",0,1.95,3.05,1,73,5.76181e-07
"466",2030,2030,"[651, 788, 960, 1058]",0,1.95,3.1,1,74,5.58895e-07
"483",2030,2030,"[643, 785, 958, 1059]",0,1.7,3.1,1,45,5.85013e-06
"484",2030,2030,"[644, 785, 958, 1059]",0,1.7,3.15,1,52,2.84364e-06
"712",2030,2030,"[651, 787, 959, 1061]",0,1.95,3.15,1,7,0.0182076
"830",1759,1759,"[369, 408, 668, 795]",0,2.35,6.7,1,36,2.04883e-05
"899",776,776,"[44, 231, 588, 812]",0,2.45,3.15,1,59,1.5719e-06
"910",776,776,"[52, 234, 589, 812]",0,2.6,3.25,1,9,0.016314
"989",2039,2039,"[422, 733, 884, 1088]",0,3,3.45,1,69,7.89139e-07
"1012",2039,2039,"[422, 733, 886, 1088]",0,3,3.55,1,68,8.13546e-07
"1015",2039,2039,"[415, 734, 886, 1088]",0,2.95,3.65,1,58,1.61117e-06
"1032",831,831,"[143, 335, 592, 1031]",0,2.9,6.6,1,65,8.91388e-07
"1055",831,831,"[143, 335, 590, 1031]",0,2.85,6.65,1,49,3.97391e-06
"1158",1759,1759,"[370, 411, 672, 798]",0,2.55,6.75,1,5,0.019574
"1166",1759,1759,"[374, 418, 672, 798]",0,2.65,6.75,1,65,8.91388e-07
"1199",831,831,"[144, 336, 593, 1032]",0,2.9,6.8,1,46,5.34115e-06
"1207",1759,1759,"[373, 408, 668, 795]",0,2.4,6.7,1,32,4.28427e-05
"1318",703,703,"[361, 534, 699, 815]",0,3.2,2.95,1,28,7.18601e-05
"1534",2039,2039,"[422, 735, 886, 1087]",0,3.05,3.55,1,66,8.64646e-07
"1570",2039,2039,"[429, 734, 884, 1088]",0,3.05,3.55,1,20,0.000411265
"1676",2039,2039,"[422, 734, 884, 1089]",0,3.05,3.45,1,96,1.60422e-07
"1719",2039,2039,"[423, 736, 887, 1089]",0,3.15,3.55,1,67,8.38707e-07
"1725",2039,2039,"[427, 733, 888, 1089]",0,3.15,3.4,1,6,0.0184134
"2104",1705,1705,"[65, 125, 293, 718]",0,3.3,4.55,1,66,8.64646e-07
"2127",1705,1705,"[64, 126, 297, 718]",0,3.35,4.55,1,63,1.1487e-06
"2281",1705,1705,"[63, 125, 293, 717]",0,3.25,4.45,1,90,2.33515e-07
