"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"50",1540,1540,"[114, 440, 756, 1091]",0,2.25,2.15,1,9,0.018361
"85",1540,1540,"[114, 440, 756, 1096]",0,2.3,2.2,1,66,4.79037e-07
"150",1540,1540,"[107, 438, 734, 1089]",0,1.95,2.25,1,87,1.41752e-07
"151",1540,1540,"[108, 438, 734, 1089]",0,1.95,2.3,1,22,0.000945683
"169",1540,1540,"[108, 438, 735, 1089]",0,1.95,2.35,1,99,6.69002e-08
"256",2038,2038,"[457, 612, 1013, 1222]",0,2.45,2.65,1,35,2.3877e-05
"896",2038,2038,"[442, 609, 1010, 1221]",0,2.2,2.55,1,40,6.20495e-06
"899",2038,2038,"[446, 609, 1010, 1221]",0,2.25,2.6,1,26,0.000268
"906",2038,2038,"[442, 611, 1010, 1221]",0,2.25,2.55,1,68,3.71732e-07
"934",2038,2038,"[458, 611, 1016, 1221]",0,2.5,2.6,1,2,0.0293584
"943",245,245,"[62, 254, 460, 702]",0,2.7,3.6,1,16,0.0109084
"997",245,245,"[62, 252, 460, 700]",0,2.6,3.7,1,66,4.79037e-07
"999",245,245,"[62, 254, 460, 700]",0,2.65,3.65,1,82,1.65071e-07
"1131",2064,2064,"[521, 782, 857, 1029]",0,2.6,5.75,1,94,9.44605e-08
"1134",2064,2064,"[525, 782, 857, 1029]",0,2.7,5.75,1,20,0.00551845
"1157",372,372,"[52, 189, 826, 1199]",0,2.4,6.65,1,68,3.71732e-07
"1285",372,372,"[52, 190, 830, 1204]",0,2.55,6.75,1,90,1.067e-07
"1287",372,372,"[57, 190, 830, 1204]",0,2.6,6.8,1,43,3.97606e-06
"1295",372,372,"[57, 193, 830, 1204]",0,2.65,6.8,1,46,2.30857e-06
"1331",372,372,"[50, 190, 829, 1201]",0,2.4,6.9,1,15,0.0116546
"1553",1284,1284,"[125, 491, 953, 1076]",0,3.65,4.5,1,23,0.00082429
"1564",1284,1284,"[125, 493, 953, 1080]",0,3.75,4.55,1,80,2.12721e-07
"1623",1596,1596,"[81, 280, 533, 942]",0,3.55,4.85,1,87,1.41752e-07
"1769",1596,1596,"[81, 280, 533, 946]",0,3.6,4.9,1,93,9.7382e-08
"1775",1596,1596,"[81, 284, 533, 946]",0,3.65,4.95,1,3,0.0278394
"1891",1863,1863,"[29, 416, 480, 659]",0,4.1,2.45,1,28,0.000150608
"1892",1863,1863,"[29, 418, 480, 659]",0,4.15,2.45,1,88,1.375e-07
"1893",1863,1863,"[29, 419, 480, 659]",0,4.15,2.5,1,79,2.193e-07
"1951",1284,1284,"[125, 494, 953, 1080]",0,3.8,4.55,1,66,4.79037e-07
"1985",1284,1284,"[126, 493, 953, 1084]",0,3.85,4.55,1,70,3.49763e-07
"2018",1284,1284,"[126, 493, 961, 1084]",0,3.9,4.6,1,77,2.33074e-07
"2028",1284,1284,"[130, 495, 966, 1084]",0,4.15,4.45,1,4,0.0235448
"2212",1284,1284,"[127, 493, 953, 1086]",0,3.85,4.7,1,43,3.97606e-06
"2213",1284,1284,"[128, 493, 953, 1086]",0,3.9,4.65,1,48,1.79145e-06
"2214",1284,1284,"[129, 493, 953, 1086]",0,3.9,4.7,1,40,6.20495e-06
"2282",1596,1596,"[92, 288, 543, 952]",0,4.05,4.95,1,72,3.29092e-07
"2291",1596,1596,"[92, 288, 543, 951]",0,4.05,4.9,1,88,1.375e-07
"2345",1596,1596,"[92, 280, 541, 945]",0,3.8,4.85,1,66,4.79037e-07
"2359",1596,1596,"[92, 288, 541, 945]",0,3.9,4.9,1,32,8.1549e-05
"2382",1596,1596,"[92, 288, 543, 945]",0,3.95,4.9,1,98,6.89692e-08
"2534",1596,1596,"[87, 283, 537, 949]",0,3.8,4.9,1,66,4.79037e-07
"2543",1596,1596,"[93, 285, 537, 949]",0,3.85,5.05,1,35,2.3877e-05
"2733",1863,1863,"[34, 421, 482, 661]",0,4.4,2.5,1,1,0.0361108
"2741",1863,1863,"[32, 425, 482, 661]",0,4.4,2.6,1,71,3.3927e-07
"2981",197,197,"[157, 484, 599, 982]",0,4.6,2.6,1,40,6.20495e-06
"3187",197,197,"[162, 489, 600, 984]",0,4.75,2.85,1,60,6.97301e-07
"3279",1123,1123,"[41, 243, 549, 1150]",0,4.7,3.1,1,18,0.00944046
"3622",798,798,"[156, 298, 725, 1100]",0,4.4,3.35,1,57,9.26374e-07
"3638",798,798,"[156, 293, 726, 1100]",0,4.35,3.35,1,50,1.68557e-06
"3653",798,798,"[156, 298, 726, 1100]",0,4.4,3.4,1,56,9.55025e-07
"3682",798,798,"[160, 294, 729, 1100]",0,4.45,3.3,1,7,0.0197557
"3882",1096,1096,"[18, 372, 570, 917]",0,4.65,5.65,1,55,9.84562e-07
"4150",1742,1742,"[390, 433, 992, 1112]",0,4.6,6.35,1,31,8.93147e-05
"4163",1742,1742,"[390, 433, 993, 1112]",0,4.6,6.4,1,69,3.6058e-07
"4164",1742,1742,"[391, 433, 993, 1112]",0,4.6,6.45,1,3,0.0278394
"4238",197,197,"[169, 488, 604, 988]",0,4.95,2.55,1,19,0.0063768
"4241",197,197,"[165, 490, 604, 988]",0,4.95,2.6,1,92,1.00394e-07
"4244",197,197,"[171, 490, 604, 988]",0,5,2.65,1,91,1.03499e-07
