"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"44",1734,1734,"[248, 342, 520, 999]",0,2.05,2.65,1,89,1.32432e-07
"340",1734,1734,"[252, 343, 521, 1003]",0,2.15,2.8,1,11,0.0167528
"664",1734,1734,"[256, 351, 526, 1008]",0,2.5,2.9,1,53,2.49898e-06
"685",1734,1734,"[246, 344, 519, 1001]",0,1.95,2.95,1,27,0.000102196
"880",1734,1734,"[256, 351, 526, 1007]",0,2.45,2.95,1,55,1.93921e-06
"1440",1734,1734,"[256, 351, 526, 1006]",0,2.45,2.9,1,46,6.68478e-06
"1474",760,760,"[113, 353, 569, 801]",0,2.35,3.65,1,12,0.0149708
"1477",760,760,"[113, 355, 569, 801]",0,2.4,3.6,1,55,1.93921e-06
"2071",760,760,"[116, 358, 568, 810]",0,2.6,3.6,1,34,3.11943e-05
"2092",760,760,"[116, 358, 572, 810]",0,2.65,3.65,1,89,1.32432e-07
"2130",764,764,"[6, 363, 590, 810]",0,2.65,3.6,1,17,0.0105571
"2549",1368,1368,"[323, 425, 830, 873]",0,2.25,5.55,1,74,3.72789e-07
"2564",1368,1368,"[322, 425, 832, 873]",0,2.3,5.4,1,78,3.30028e-07
"2565",1368,1368,"[323, 425, 832, 873]",0,2.3,5.45,1,63,1.12642e-06
"2666",1368,1368,"[323, 430, 828, 875]",0,2.3,5.6,1,12,0.0149708
"3997",1649,1649,"[128, 855, 907, 1033]",0,2.65,5.45,1,49,4.14991e-06
"4176",1649,1649,"[119, 849, 905, 1031]",0,2.4,5.7,1,88,1.36528e-07
"4187",1649,1649,"[119, 847, 906, 1031]",0,2.45,5.5,1,23,0.000688968
"4255",1649,1649,"[119, 856, 908, 1031]",0,2.55,5.65,1,49,4.14991e-06
"4278",885,885,"[182, 387, 862, 1108]",0,2.75,6.1,1,10,0.0186078
"4579",1368,1368,"[324, 428, 831, 875]",0,2.25,5.9,1,64,1.09263e-06
"4588",1368,1368,"[327, 432, 834, 875]",0,2.4,5.85,1,63,1.12642e-06
"4702",764,764,"[5, 369, 594, 814]",0,2.8,3.55,1,55,1.93921e-06
"4705",764,764,"[9, 369, 594, 814]",0,2.85,3.6,1,57,1.8246e-06
"4707",764,764,"[5, 369, 595, 814]",0,2.8,3.6,1,43,8.88083e-06
"4821",1649,1649,"[139, 855, 910, 1036]",0,2.9,5.5,1,3,0.0326393
"4953",885,885,"[185, 394, 866, 1112]",0,2.95,6.15,1,25,0.00020595
"5032",885,885,"[182, 393, 864, 1111]",0,2.9,5.9,1,69,6.38217e-07
"5204",885,885,"[181, 393, 860, 1107]",0,2.8,5.85,1,74,3.72789e-07
"5205",885,885,"[182, 393, 860, 1107]",0,2.8,5.9,1,67,8.22445e-07
"5305",885,885,"[182, 394, 861, 1104]",0,2.75,6,1,94,9.37932e-08
"5410",1073,1073,"[73, 644, 921, 964]",0,3.15,4.4,1,19,0.00871451
"5434",1073,1073,"[72, 643, 926, 966]",0,3.25,4.25,1,87,1.40751e-07
"5489",1073,1073,"[72, 646, 926, 968]",0,3.35,4.25,1,51,3.22033e-06
"5491",1073,1073,"[75, 646, 926, 968]",0,3.4,4.3,1,30,5.40721e-05
"5618",2070,2070,"[715, 820, 943, 1014]",0,3.95,2.4,1,77,3.40235e-07
"5633",2070,2070,"[717, 820, 949, 1011]",0,4.05,2.1,1,28,9.80838e-05
"5683",2070,2070,"[715, 820, 942, 1013]",0,3.95,2.3,1,2,0.0396532
