"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"30",66,66,"[3, 543, 593, 1103]",0,1.85,2.05,1,84,9.12207e-08
"41",66,66,"[3, 543, 595, 1103]",0,1.9,2,1,23,7.00747e-05
"121",66,66,"[5, 544, 596, 1104]",0,1.95,2.15,1,52,9.31472e-07
"213",66,66,"[6, 545, 596, 1109]",0,2.1,2.1,1,83,9.40419e-08
"278",719,719,"[277, 815, 866, 986]",0,2.1,3.1,1,94,5.5479e-08
"425",719,719,"[280, 819, 867, 986]",0,2.2,3.15,1,4,0.0251146
"438",719,719,"[278, 816, 866, 987]",0,2.1,3.25,1,55,7.01138e-07
"439",719,719,"[279, 816, 866, 987]",0,2.1,3.3,1,55,7.01138e-07
"440",719,719,"[280, 816, 866, 987]",0,2.15,3.2,1,68,2.64722e-07
"441",719,719,"[281, 816, 866, 987]",0,2.15,3.25,1,63,3.73778e-07
"448",719,719,"[280, 819, 866, 987]",0,2.2,3.15,1,94,5.5479e-08
"449",719,719,"[281, 819, 866, 987]",0,2.2,3.2,1,73,2.27326e-07
"462",719,719,"[279, 816, 867, 987]",0,2.1,3.35,1,58,5.2776e-07
"463",719,719,"[280, 816, 867, 987]",0,2.15,3.25,1,95,5.38147e-08
"471",719,719,"[280, 819, 867, 987]",0,2.2,3.2,1,84,9.12207e-08
"511",155,155,"[69, 320, 845, 1058]",0,2.1,4.1,1,29,1.72361e-05
"517",155,155,"[69, 317, 848, 1058]",0,2.1,4.1,1,68,2.64722e-07
"523",155,155,"[69, 320, 848, 1058]",0,2.15,4.1,1,48,1.54684e-06
"524",155,155,"[70, 320, 848, 1058]",0,2.15,4.15,1,83,9.40419e-08
"525",155,155,"[71, 320, 848, 1058]",0,2.2,4.15,1,87,8.32546e-08
"664",66,66,"[6, 548, 604, 1103]",0,2.2,2,1,71,2.41605e-07
"847",66,66,"[6, 548, 604, 1109]",0,2.25,2.05,1,56,6.80104e-07
"930",66,66,"[7, 549, 596, 1114]",0,2.25,2.15,1,3,0.0271691
"1022",349,349,"[388, 502, 763, 890]",0,2.65,2.95,1,15,0.0125936
"1073",48,48,"[62, 228, 382, 1123]",0,2.45,2.95,1,31,1.29355e-05
"1264",48,48,"[63, 225, 383, 1113]",0,2.25,3.15,1,15,0.0125936
"1330",48,48,"[58, 225, 378, 1119]",0,2.1,3.2,1,89,6.46056e-08
"1349",48,48,"[63, 225, 379, 1119]",0,2.25,3.15,1,91,6.07874e-08
"1374",48,48,"[60, 225, 380, 1119]",0,2.2,3.2,1,79,1.5617e-07
"1375",48,48,"[63, 225, 380, 1119]",0,2.25,3.2,1,86,8.58295e-08
"1386",48,48,"[67, 227, 380, 1119]",0,2.35,3.2,1,53,9.03528e-07
