"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"2173",1550,1550,"[111, 422, 748, 852]",0,3.05,5.05,1,36,1.32514e-05
"2176",1550,1550,"[116, 422, 748, 852]",0,3.1,5.1,1,79,1.70098e-07
"2272",1550,1550,"[116, 425, 749, 854]",0,3.15,5.3,1,1,0.0534085
"2366",819,819,"[76, 431, 854, 1164]",0,3.1,5.55,1,78,1.75359e-07
"2371",819,819,"[77, 431, 855, 1164]",0,3.1,5.65,1,97,4.54844e-08
"2512",1550,1550,"[118, 429, 748, 877]",0,3.45,5.15,1,45,3.47037e-06
"2744",819,819,"[82, 439, 884, 1172]",0,3.7,5.4,1,19,0.00895011
"2822",1550,1550,"[120, 429, 758, 879]",0,3.55,5.45,1,53,1.44679e-06
"3572",819,819,"[76, 436, 879, 1170]",0,3.45,5.55,1,30,6.03519e-05
"3606",819,819,"[79, 439, 884, 1170]",0,3.6,5.55,1,89,5.80349e-08
"3614",819,819,"[76, 436, 854, 1163]",0,3.2,5.45,1,34,2.17886e-05
"3737",819,819,"[76, 434, 854, 1165]",0,3.2,5.5,1,75,2.32966e-07
"3896",819,819,"[76, 436, 879, 1165]",0,3.4,5.5,1,46,3.36625e-06
"4145",819,819,"[77, 435, 880, 1166]",0,3.35,5.75,1,73,2.476e-07
"5399",73,73,"[1, 508, 716, 976]",0,4.05,2.35,1,93,5.13779e-08
"5401",73,73,"[3, 508, 716, 976]",0,4.1,2.35,1,55,1.12271e-06
"5402",73,73,"[4, 508, 716, 976]",0,4.1,2.4,1,22,0.000361799
"5524",1517,1517,"[70, 174, 765, 1074]",0,3.9,3.15,1,70,3.2894e-07
"5528",1517,1517,"[70, 175, 765, 1074]",0,3.95,3.1,1,68,3.49601e-07
"5646",1517,1517,"[71, 180, 767, 1078]",0,4.1,3.25,1,13,0.0129814
"5670",1517,1517,"[70, 175, 765, 1075]",0,3.95,3.15,1,90,5.62938e-08
"5811",2049,2049,"[317, 392, 826, 1176]",0,4.1,5.1,1,79,1.70098e-07
"5817",2049,2049,"[317, 392, 827, 1176]",0,4.1,5.15,1,72,2.55257e-07
"5835",2049,2049,"[317, 392, 827, 1180]",0,4.15,5.15,1,68,3.49601e-07
"5895",2049,2049,"[317, 392, 827, 1179]",0,4.15,5.1,1,90,5.62938e-08
"5920",265,265,"[162, 593, 760, 890]",0,3.75,6.05,1,31,5.57214e-05
"5923",265,265,"[162, 597, 760, 890]",0,3.8,6.05,1,33,2.97034e-05
"5927",265,265,"[157, 593, 763, 890]",0,3.75,5.95,1,91,5.4605e-08
"5957",265,265,"[159, 595, 764, 892]",0,3.75,6.45,1,11,0.0150652
"5995",393,393,"[28, 764, 892, 1031]",0,3.95,6.6,1,38,8.18656e-06
"6057",111,111,"[29, 240, 626, 1034]",0,4.05,7.1,1,45,3.47037e-06
"6067",111,111,"[30, 240, 626, 1036]",0,4.1,7.1,1,37,1.24583e-05
"6108",111,111,"[25, 237, 624, 1033]",0,3.9,7.05,1,88,5.98298e-08
"6149",111,111,"[25, 237, 624, 1029]",0,3.85,7.05,1,90,5.62938e-08
"6191",111,111,"[25, 236, 623, 1028]",0,3.85,6.9,1,9,0.0161692
"6257",73,73,"[6, 509, 721, 980]",0,4.3,2.3,1,91,5.4605e-08
"6276",73,73,"[3, 514, 721, 980]",0,4.35,2.35,1,64,4.78815e-07
"6278",73,73,"[6, 514, 721, 980]",0,4.4,2.35,1,8,0.0206346
"6415",73,73,"[2, 509, 724, 979]",0,4.3,2.2,1,56,1.08903e-06
"6418",73,73,"[9, 509, 724, 979]",0,4.4,2.2,1,28,8.67456e-05
"6434",1611,1611,"[189, 457, 536, 1150]",0,4.65,3.2,1,30,6.03519e-05
"6438",1611,1611,"[189, 457, 537, 1150]",0,4.65,3.25,1,43,4.35214e-06
"6493",1611,1611,"[180, 457, 537, 1147]",0,4.4,3.4,1,78,1.75359e-07
"6495",1611,1611,"[184, 457, 537, 1147]",0,4.45,3.4,1,5,0.0226387
"6514",1496,1496,"[99, 196, 286, 648]",0,4.65,4,1,72,2.55257e-07
"6520",1496,1496,"[99, 196, 287, 648]",0,4.65,4.05,1,98,4.41199e-08
"6526",1496,1496,"[99, 196, 290, 648]",0,4.7,4,1,21,0.000635529
"6532",1496,1496,"[99, 196, 291, 648]",0,4.7,4.05,1,65,4.64451e-07
"6663",1496,1496,"[98, 205, 284, 649]",0,4.6,4.35,1,84,9.93559e-08
"6688",1496,1496,"[98, 205, 291, 649]",0,4.7,4.3,1,47,3.09614e-06
"6701",1496,1496,"[95, 198, 283, 650]",0,4.5,4.4,1,85,9.63753e-08
"6718",1496,1496,"[95, 206, 285, 650]",0,4.55,4.55,1,3,0.0376016
"6968",2049,2049,"[318, 394, 831, 1182]",0,4.4,4.8,1,88,5.98298e-08
"6987",2049,2049,"[321, 393, 828, 1183]",0,4.45,4.65,1,4,0.032086
"7009",2049,2049,"[317, 399, 827, 1180]",0,4.25,5.15,1,31,5.57214e-05
"7036",2049,2049,"[317, 396, 833, 1180]",0,4.3,5.2,1,68,3.49601e-07
"7070",2049,2049,"[318, 395, 826, 1179]",0,4.25,4.95,1,26,0.000149984
"7128",2049,2049,"[317, 396, 830, 1179]",0,4.25,5.15,1,91,5.4605e-08
"7168",1959,1959,"[476, 783, 915, 1002]",0,4.75,5.05,1,20,0.00122553
"7169",1959,1959,"[477, 783, 915, 1002]",0,4.75,5.1,1,82,1.28036e-07
"7373",1959,1959,"[481, 794, 920, 1016]",0,5.1,5.15,1,2,0.0389898
"7515",831,831,"[220, 297, 564, 1096]",0,4.9,5.75,1,52,1.49154e-06
"7541",831,831,"[220, 297, 565, 1095]",0,4.9,5.75,1,47,3.09614e-06
"7550",831,831,"[220, 297, 565, 1098]",0,4.95,5.75,1,50,1.92208e-06
"7765",831,831,"[222, 299, 566, 1100]",0,4.95,6.1,1,17,0.0101193
"7815",497,497,"[224, 276, 938, 1043]",0,5.1,5.95,1,24,0.000177845
"7816",497,497,"[224, 276, 941, 1043]",0,5.15,5.95,1,62,5.08891e-07
"7818",831,831,"[221, 297, 565, 1099]",0,4.95,5.85,1,91,5.4605e-08
"7821",831,831,"[220, 298, 565, 1099]",0,4.95,5.85,1,84,9.93559e-08
"7822",831,831,"[221, 298, 565, 1099]",0,4.95,5.9,1,80,1.64995e-07
"7826",831,831,"[221, 301, 565, 1099]",0,5,5.9,1,99,4.27963e-08
"7840",831,831,"[221, 301, 567, 1099]",0,5.05,5.9,1,97,4.54844e-08
"7845",497,497,"[226, 275, 940, 1058]",0,5.1,6.5,1,10,0.0159803
"8267",46,46,"[15, 108, 384, 1106]",0,5.55,2,1,77,1.80782e-07
"8309",46,46,"[15, 108, 387, 1106]",0,5.6,2,1,72,2.55257e-07
"9223",46,46,"[16, 105, 385, 1111]",0,5.55,2.2,1,12,0.0145702
"10129",1327,1327,"[47, 338, 491, 1020]",0,5.55,3.35,1,84,9.93559e-08
"10204",1327,1327,"[51, 338, 493, 1020]",0,5.6,3.45,1,31,5.57214e-05
"10251",1327,1327,"[43, 333, 484, 1021]",0,5.35,3.45,1,60,6.55787e-07
"10407",1327,1327,"[43, 333, 489, 1021]",0,5.4,3.5,1,53,1.44679e-06
"10707",1327,1327,"[47, 338, 488, 1024]",0,5.55,3.45,1,18,0.00920924
"10965",192,192,"[134, 400, 664, 928]",0,5.55,5.45,1,37,1.24583e-05
"11064",192,192,"[137, 401, 665, 931]",0,5.65,5.65,1,52,1.49154e-06
"11067",192,192,"[135, 403, 665, 931]",0,5.65,5.65,1,99,4.27963e-08
"11068",192,192,"[137, 403, 665, 931]",0,5.7,5.6,1,69,3.39113e-07
"11132",192,192,"[131, 400, 664, 930]",0,5.5,5.55,1,15,0.0116415
"11467",497,497,"[230, 276, 941, 1069]",0,5.35,5.95,1,38,8.18656e-06
"11628",497,497,"[232, 282, 943, 1071]",0,5.4,6.45,1,28,8.67456e-05
"11654",497,497,"[232, 282, 944, 1071]",0,5.45,6.4,1,70,3.2894e-07
"11710",497,497,"[232, 282, 944, 1070]",0,5.45,6.35,1,66,4.50517e-07
"11813",748,748,"[31, 643, 745, 908]",0,6.1,4.3,1,69,3.39113e-07
"11838",748,748,"[32, 644, 745, 909]",0,6.1,4.45,1,96,4.68912e-08
"11846",748,748,"[32, 644, 746, 909]",0,6.1,4.5,1,85,9.63753e-08
"11910",748,748,"[33, 645, 742, 910]",0,6.05,4.65,1,7,0.0216122
"12049",192,192,"[139, 408, 668, 934]",0,5.9,5.95,1,34,2.17886e-05
"12178",161,161,"[263, 534, 818, 1087]",0,6.55,2.35,1,93,5.13779e-08
"12180",161,161,"[267, 534, 818, 1087]",0,6.6,2.4,1,16,0.0111234
"12190",161,161,"[264, 535, 814, 1093]",0,6.55,2.55,1,56,1.08903e-06
"12193",161,161,"[264, 535, 819, 1093]",0,6.6,2.6,1,55,1.12271e-06
"12263",161,161,"[264, 535, 819, 1090]",0,6.55,2.65,1,63,4.93624e-07
"12292",745,745,"[40, 373, 808, 1159]",0,6.55,4.65,1,15,0.0116415
"12411",745,745,"[41, 377, 808, 1160]",0,6.65,4.65,1,98,4.41199e-08
"12464",745,745,"[41, 378, 810, 1160]",0,6.7,4.7,1,73,2.476e-07
"12496",745,745,"[37, 373, 808, 1156]",0,6.45,4.7,1,63,4.93624e-07
"12556",745,745,"[40, 378, 810, 1156]",0,6.6,4.75,1,72,2.55257e-07
