"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"97",1354,1354,"[168, 286, 597, 1031]",0,2.55,1.85,1,46,6.23352e-06
"98",1354,1354,"[171, 286, 597, 1031]",0,2.6,1.8,1,52,2.91285e-06
"114",1354,1354,"[165, 285, 581, 1025]",0,2.2,2.1,1,26,8.40983e-05
"664",1354,1354,"[170, 294, 598, 1037]",0,2.7,2.3,1,86,2.21362e-07
"884",1354,1354,"[168, 290, 592, 1033]",0,2.55,2.1,1,87,2.14721e-07
"886",1354,1354,"[170, 290, 592, 1033]",0,2.55,2.2,1,91,1.90091e-07
"983",1354,1354,"[170, 291, 598, 1034]",0,2.6,2.35,1,15,0.014142
"1192",1933,1933,"[47, 249, 456, 595]",0,2.45,2.8,1,39,1.66747e-05
"1205",1933,1933,"[48, 249, 461, 595]",0,2.5,2.9,1,98,8.61627e-08
"1218",812,812,"[111, 886, 1061, 1140]",0,2.1,2.8,1,98,8.61627e-08
"1232",812,812,"[115, 894, 1061, 1140]",0,2.25,2.8,1,90,1.9597e-07
"1412",812,812,"[113, 890, 1060, 1139]",0,2.2,2.6,1,52,2.91285e-06
"1670",812,812,"[117, 887, 1060, 1138]",0,2.25,2.4,1,57,1.70143e-06
"1787",812,812,"[117, 884, 1062, 1138]",0,2.25,2.45,1,94,1.43086e-07
"2213",812,812,"[116, 891, 1063, 1142]",0,2.4,2.4,1,13,0.0157827
"2462",1933,1933,"[53, 251, 458, 586]",0,2.45,3.15,1,5,0.0241078
"2532",789,789,"[78, 345, 538, 920]",0,2.6,3.85,1,8,0.0206993
"2540",789,789,"[71, 344, 535, 918]",0,2.3,3.8,1,80,3.22222e-07
"2543",789,789,"[75, 344, 535, 918]",0,2.35,3.85,1,70,7.78902e-07
"2558",789,789,"[75, 344, 535, 919]",0,2.4,3.85,1,77,4.28077e-07
"2668",28,28,"[24, 388, 603, 789]",0,2.9,6.25,1,10,0.0178996
"3372",690,690,"[420, 636, 834, 1174]",0,3.65,2.85,1,52,2.91285e-06
"3392",690,690,"[420, 637, 834, 1175]",0,3.7,2.9,1,64,1.13379e-06
"3395",690,690,"[420, 636, 835, 1175]",0,3.75,2.8,1,52,2.91285e-06
"3406",690,690,"[420, 637, 838, 1175]",0,3.8,2.85,1,57,1.70143e-06
"3457",690,690,"[421, 638, 837, 1176]",0,3.8,3.05,1,11,0.0168856
"3693",197,197,"[176, 490, 671, 912]",0,3.85,3.65,1,36,2.24102e-05
"3741",197,197,"[176, 490, 671, 908]",0,3.8,3.6,1,55,2.19256e-06
"3757",2040,2040,"[852, 925, 1086, 1219]",0,3.75,4.75,1,36,2.24102e-05
"3930",1624,1624,"[280, 444, 874, 1149]",0,3.9,5.45,1,41,1.29396e-05
"3945",1624,1624,"[280, 444, 875, 1149]",0,3.9,5.5,1,81,3.12555e-07
"4222",1931,1931,"[87, 148, 438, 545]",0,3.85,5.95,1,1,0.0427124
"4238",28,28,"[30, 390, 609, 795]",0,3.35,6,1,22,0.000249181
"4239",28,28,"[33, 390, 609, 795]",0,3.4,6,1,24,0.00011372
"4252",28,28,"[30, 390, 609, 798]",0,3.4,6,1,26,8.40983e-05
"4362",1931,1931,"[84, 149, 439, 543]",0,3.7,6.15,1,62,1.20501e-06
"4388",1931,1931,"[84, 152, 418, 542]",0,3.6,6.25,1,67,1.03478e-06
"4497",1931,1931,"[84, 145, 439, 541]",0,3.6,6.1,1,23,0.00016017
"4506",1931,1931,"[84, 152, 439, 541]",0,3.7,6.15,1,74,5.68706e-07
"4569",197,197,"[178, 495, 677, 916]",0,4.1,3.7,1,83,2.94083e-07
"4574",197,197,"[178, 494, 676, 911]",0,4.05,3.55,1,7,0.0212645
"4585",1721,1721,"[5, 367, 803, 994]",0,4.3,4.75,1,14,0.0148131
"4586",1721,1721,"[7, 367, 803, 994]",0,4.35,4.7,1,93,1.47511e-07
"4600",2040,2040,"[858, 929, 1092, 1228]",0,4.25,4.9,1,88,2.0828e-07
"4602",2040,2040,"[861, 929, 1092, 1228]",0,4.3,4.95,1,89,2.02031e-07
"4766",1624,1624,"[281, 450, 877, 1153]",0,4.1,5.3,1,62,1.20501e-06
"4767",1624,1624,"[282, 450, 877, 1153]",0,4.1,5.35,1,50,3.75368e-06
"4783",1624,1624,"[282, 450, 879, 1153]",0,4.1,5.45,1,57,1.70143e-06
"4784",1624,1624,"[282, 451, 879, 1153]",0,4.1,5.5,1,16,0.013199
"4843",2040,2040,"[861, 930, 1093, 1228]",0,4.3,5.05,1,31,4.19385e-05
"5049",2040,2040,"[857, 929, 1093, 1224]",0,4.1,5.1,1,14,0.0148131
"5261",1798,1798,"[15, 211, 373, 695]",0,5,2.3,1,52,2.91285e-06
"5549",1798,1798,"[18, 211, 378, 697]",0,5.15,2.25,1,15,0.014142
"5676",1798,1798,"[15, 211, 378, 695]",0,5.05,2.35,1,65,1.09978e-06
"5682",1798,1798,"[15, 213, 378, 695]",0,5.1,2.4,1,55,2.19256e-06
"5688",1798,1798,"[20, 212, 379, 695]",0,5.1,2.5,1,62,1.20501e-06
"5769",1415,1415,"[104, 560, 757, 1214]",0,5.15,5.4,1,36,2.24102e-05
"5879",1415,1415,"[104, 560, 756, 1218]",0,5.2,5.4,1,38,1.71904e-05
"5887",1415,1415,"[104, 560, 757, 1218]",0,5.2,5.45,1,96,1.11034e-07
"5889",1415,1415,"[102, 561, 757, 1218]",0,5.15,5.5,1,93,1.47511e-07
"5899",1415,1415,"[104, 560, 758, 1218]",0,5.2,5.5,1,88,2.0828e-07
"5946",1892,1892,"[136, 325, 631, 763]",0,5.3,5.75,1,19,0.0103448
"5983",1892,1892,"[136, 321, 632, 764]",0,5.35,5.6,1,80,3.22222e-07
"5987",1892,1892,"[134, 325, 632, 764]",0,5.4,5.55,1,34,2.9944e-05
"5989",1892,1892,"[136, 325, 632, 764]",0,5.4,5.65,1,83,2.94083e-07
"6268",1557,1557,"[153, 511, 825, 900]",0,5.95,2.9,1,91,1.90091e-07
"6345",855,855,"[68, 298, 670, 1126]",0,5.85,4.9,1,18,0.0110679
"6346",855,855,"[68, 300, 670, 1126]",0,5.9,4.9,1,57,1.70143e-06
"6443",855,855,"[67, 300, 669, 1125]",0,5.9,4.75,1,48,4.83721e-06
"6737",1892,1892,"[137, 324, 632, 767]",0,5.5,5.55,1,80,3.22222e-07
"6748",1892,1892,"[137, 328, 632, 767]",0,5.55,5.55,1,93,1.47511e-07
"6750",1892,1892,"[142, 328, 632, 767]",0,5.6,5.6,1,21,0.00032646
"6828",1843,1843,"[228, 469, 503, 715]",0,5.75,5.4,1,43,1.00411e-05
"6832",1843,1843,"[228, 471, 503, 715]",0,5.75,5.5,1,66,1.06679e-06
"6850",1843,1843,"[228, 471, 500, 716]",0,5.7,5.55,1,53,2.82547e-06
"6862",1843,1843,"[228, 469, 503, 716]",0,5.75,5.45,1,65,1.09978e-06
"6867",1843,1843,"[237, 471, 503, 716]",0,5.8,5.5,1,2,0.0323509
"7107",1415,1415,"[107, 561, 760, 1217]",0,5.35,5.35,1,20,0.00947164
"7178",1733,1733,"[141, 331, 474, 1051]",0,5.85,5.5,1,29,5.40444e-05
"7273",1647,1647,"[126, 600, 720, 1052]",0,5.95,5.55,1,16,0.013199
"7338",1843,1843,"[228, 471, 501, 712]",0,5.65,5.65,1,43,1.00411e-05
"7813",1647,1647,"[128, 600, 716, 1055]",0,5.95,5.6,1,61,1.24228e-06
"7839",1647,1647,"[128, 600, 717, 1056]",0,5.95,5.7,1,62,1.20501e-06
"7900",1415,1415,"[108, 567, 762, 1218]",0,5.4,5.65,1,57,1.70143e-06
"8347",861,861,"[478, 847, 970, 1110]",0,5.7,6.1,1,4,0.0263933
"8724",1557,1557,"[158, 514, 829, 903]",0,6.2,2.85,1,12,0.0164462
"8776",1557,1557,"[158, 511, 831, 903]",0,6.15,2.95,1,69,8.02992e-07
"8788",1557,1557,"[155, 514, 831, 903]",0,6.15,2.95,1,74,5.68706e-07
"9055",1557,1557,"[158, 516, 831, 902]",0,6.25,2.85,1,70,7.78902e-07
"9533",1138,1138,"[39, 248, 335, 1073]",0,6.3,3.8,1,58,1.65039e-06
"9618",1138,1138,"[42, 248, 335, 1081]",0,6.4,3.7,1,33,3.08701e-05
"9689",1138,1138,"[36, 238, 333, 1065]",0,6.05,3.6,1,46,6.23352e-06
"10358",1647,1647,"[132, 602, 728, 1058]",0,6.25,5.65,1,50,3.75368e-06
"10513",1557,1557,"[162, 520, 831, 904]",0,6.35,3.05,1,52,2.91285e-06
"10537",1998,1998,"[737, 866, 1070, 1172]",0,6.45,3.25,1,6,0.023439
"10613",1998,1998,"[733, 867, 1071, 1167]",0,6.3,3.4,1,59,1.60087e-06
"10829",1138,1138,"[39, 248, 340, 1082]",0,6.4,3.85,1,99,8.35778e-08
"10876",1138,1138,"[39, 248, 340, 1073]",0,6.35,3.85,1,67,1.03478e-06
"10891",1138,1138,"[39, 248, 340, 1081]",0,6.4,3.8,1,64,1.13379e-06
"10897",1138,1138,"[43, 247, 339, 1072]",0,6.4,3.7,1,17,0.0121421
"10964",1998,1998,"[738, 867, 1071, 1167]",0,6.35,3.45,1,57,1.70143e-06
"11428",188,188,"[198, 993, 1041, 1238]",0,6.65,4.35,1,98,8.61627e-08
"11465",188,188,"[198, 993, 1047, 1238]",0,6.75,4.35,1,93,1.47511e-07
"11558",188,188,"[191, 993, 1041, 1232]",0,6.5,4.35,1,52,2.91285e-06
"11651",188,188,"[198, 991, 1043, 1234]",0,6.6,4.3,1,9,0.0187179
"12232",1252,1252,"[313, 409, 783, 1022]",0,6.65,4.7,1,3,0.0309773
"12329",1252,1252,"[314, 409, 786, 1022]",0,6.7,4.75,1,53,2.82547e-06
"12335",1252,1252,"[314, 410, 786, 1022]",0,6.7,4.8,1,59,1.60087e-06
"12343",1252,1252,"[314, 413, 786, 1022]",0,6.75,4.75,1,94,1.43086e-07
"12344",1252,1252,"[307, 414, 786, 1022]",0,6.65,4.8,1,27,7.67254e-05
"12449",1252,1252,"[316, 414, 787, 1023]",0,6.9,4.7,1,24,0.00011372
"12672",524,524,"[404, 580, 744, 1106]",0,6.6,6.95,1,46,6.23352e-06
"12694",524,524,"[399, 580, 744, 1099]",0,6.45,6.9,1,82,3.03179e-07
"12697",524,524,"[404, 580, 744, 1099]",0,6.5,6.95,1,63,1.16886e-06
"12704",524,524,"[399, 580, 747, 1099]",0,6.5,6.85,1,81,3.12555e-07
"12972",524,524,"[398, 578, 747, 1098]",0,6.45,6.75,1,12,0.0164462
