"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"2020",780,780,"[18, 202, 287, 915]",0,2.65,4.3,1,50,1.75947e-06
"2087",1496,1496,"[144, 304, 384, 794]",0,2.85,5.25,1,52,1.65549e-06
"2185",1496,1496,"[145, 299, 385, 795]",0,2.8,5.45,1,87,8.30078e-08
"2190",1496,1496,"[145, 305, 385, 795]",0,2.85,5.45,1,13,0.0104491
"2241",744,744,"[33, 702, 910, 1154]",0,2.35,6.75,1,15,0.00792623
"2295",744,744,"[33, 702, 910, 1158]",0,2.4,6.75,1,66,4.12403e-07
"2368",744,744,"[41, 703, 920, 1161]",0,2.6,6.7,1,16,0.00160045
"2428",1626,1626,"[29, 185, 571, 970]",0,3.2,2.85,1,40,4.7755e-06
"2562",1626,1626,"[29, 180, 571, 963]",0,3.05,2.9,1,13,0.0104491
"2564",1626,1626,"[29, 185, 571, 963]",0,3.1,2.9,1,86,8.55751e-08
"2798",1762,1762,"[122, 230, 751, 935]",0,3.05,2.9,1,46,2.92186e-06
"2802",1762,1762,"[122, 231, 751, 935]",0,3.1,2.9,1,77,1.65488e-07
"2807",1762,1762,"[137, 231, 751, 935]",0,3.2,2.9,1,43,3.99964e-06
"2815",1762,1762,"[122, 231, 752, 935]",0,3.1,2.95,1,69,2.5602e-07
"2818",1762,1762,"[130, 231, 752, 935]",0,3.15,2.95,1,70,2.48339e-07
"2893",203,203,"[159, 313, 514, 950]",0,3.2,3.2,1,50,1.75947e-06
"2915",1626,1626,"[29, 185, 571, 967]",0,3.15,2.9,1,51,1.70669e-06
"2932",1626,1626,"[29, 182, 572, 968]",0,3.1,3.1,1,74,1.81322e-07
"3102",1372,1372,"[140, 323, 675, 994]",0,3.2,3.4,1,42,4.12334e-06
"3153",1372,1372,"[140, 323, 675, 995]",0,3.25,3.35,1,25,4.39622e-05
"3319",1372,1372,"[125, 321, 675, 993]",0,3.05,3.25,1,97,5.04841e-08
"3322",1372,1372,"[124, 322, 675, 993]",0,3.05,3.25,1,92,5.8789e-08
"3323",1372,1372,"[125, 322, 675, 993]",0,3.05,3.3,1,66,4.12403e-07
"3362",1372,1372,"[132, 323, 679, 993]",0,3.15,3.35,1,1,0.0369679
"3491",1762,1762,"[124, 231, 754, 936]",0,3.15,3.15,1,12,0.0132197
"3545",203,203,"[157, 311, 515, 951]",0,3.1,3.4,1,12,0.0132197
"3651",1626,1626,"[29, 182, 575, 969]",0,3.15,3.15,1,96,5.20455e-08
"3774",1626,1626,"[25, 183, 572, 968]",0,3.05,3.25,1,47,2.8342e-06
"3866",295,295,"[57, 247, 613, 954]",0,3.1,4.05,1,66,4.12403e-07
"3870",295,295,"[57, 248, 613, 954]",0,3.1,4.1,1,53,1.60582e-06
"4094",295,295,"[56, 251, 613, 960]",0,3.2,4,1,74,1.81322e-07
"4167",295,295,"[56, 251, 613, 947]",0,3.1,4,1,4,0.0254544
"4435",1496,1496,"[152, 305, 387, 803]",0,3.1,5.4,1,39,5.54818e-06
"4440",1496,1496,"[151, 304, 388, 799]",0,3.05,5.35,1,40,4.7755e-06
"4455",203,203,"[162, 318, 519, 958]",0,3.4,3.45,1,46,2.92186e-06
"4457",203,203,"[162, 318, 519, 951]",0,3.35,3.4,1,99,4.75005e-08
"4792",2015,2015,"[523, 834, 1076, 1143]",0,3.65,4.05,1,57,1.17247e-06
"4814",2015,2015,"[523, 834, 1077, 1143]",0,3.65,4.1,1,62,6.84854e-07
"5058",2015,2015,"[528, 834, 1077, 1147]",0,3.75,4.15,1,11,0.0137546
"5407",60,60,"[9, 459, 1012, 1097]",0,3.95,4.6,1,3,0.0263348
"5729",60,60,"[5, 458, 1011, 1096]",0,3.9,4.45,1,82,1.4211e-07
"5847",60,60,"[1, 454, 1004, 1093]",0,3.7,4.4,1,47,2.8342e-06
"6314",1720,1720,"[7, 343, 548, 1107]",0,3.7,5.1,1,39,5.54818e-06
"6315",1720,1720,"[8, 343, 548, 1107]",0,3.7,5.15,1,32,1.20478e-05
"6350",1720,1720,"[11, 343, 548, 1111]",0,3.8,5.1,1,66,4.12403e-07
"6356",1720,1720,"[12, 344, 548, 1111]",0,3.85,5.15,1,29,2.48224e-05
"6403",1720,1720,"[6, 344, 542, 1106]",0,3.7,4.9,1,14,0.00857768
"6488",1720,1720,"[6, 342, 542, 1110]",0,3.7,4.85,1,79,1.55707e-07
"6489",1720,1720,"[7, 342, 542, 1110]",0,3.7,4.9,1,73,1.8693e-07
"6490",1720,1720,"[10, 342, 542, 1110]",0,3.75,4.85,1,81,1.46505e-07
"6684",800,800,"[238, 402, 492, 888]",0,3.75,6.1,1,75,1.75882e-07
"6686",800,800,"[243, 402, 492, 888]",0,3.8,6.15,1,27,4.25309e-05
"6688",800,800,"[238, 406, 492, 888]",0,3.8,6.1,1,15,0.00792623
"6770",1132,1132,"[235, 345, 560, 858]",0,3.8,6.2,1,57,1.17247e-06
"6771",1132,1132,"[238, 345, 560, 858]",0,3.85,6.15,1,60,8.82544e-07
"6931",800,800,"[238, 405, 492, 894]",0,3.9,6.05,1,66,4.12403e-07
"6933",800,800,"[242, 405, 492, 894]",0,3.95,6.05,1,71,2.40889e-07
"6934",800,800,"[243, 405, 492, 894]",0,3.95,6.1,1,94,5.53146e-08
"6999",1132,1132,"[240, 349, 553, 858]",0,3.85,6.3,1,2,0.0351309
"7041",1132,1132,"[239, 349, 561, 858]",0,3.9,6.3,1,57,1.17247e-06
"7042",1132,1132,"[240, 349, 561, 858]",0,3.9,6.35,1,79,1.55707e-07
"7043",1132,1132,"[243, 349, 561, 858]",0,3.95,6.3,1,76,1.70606e-07
"7046",1132,1132,"[243, 352, 561, 858]",0,4,6.25,1,93,5.70253e-08
"7048",1132,1132,"[240, 353, 561, 858]",0,3.95,6.35,1,78,1.60523e-07
"7233",1132,1132,"[242, 352, 560, 861]",0,4.05,6.15,1,26,4.29678e-05
"7237",1132,1132,"[242, 352, 560, 860]",0,4.05,6.1,1,28,2.48372e-05
"7249",1491,1491,"[228, 257, 867, 1044]",0,4.9,2.6,1,15,0.00792623
"7251",1491,1491,"[228, 257, 876, 1044]",0,4.95,2.65,1,20,0.000246416
"7427",1270,1270,"[186, 504, 579, 1086]",0,4.95,5.5,1,8,0.0201744
"7428",1270,1270,"[186, 505, 579, 1086]",0,4.95,5.55,1,66,4.12403e-07
"7429",1270,1270,"[187, 505, 579, 1086]",0,4.95,5.6,1,88,8.05176e-08
"7442",1270,1270,"[187, 505, 581, 1086]",0,4.95,5.7,1,19,0.000338119
"7558",2067,2067,"[466, 725, 865, 1037]",0,4.6,6.65,1,18,0.00053759
"7559",2067,2067,"[467, 725, 865, 1037]",0,4.6,6.7,1,63,6.64308e-07
"7560",2067,2067,"[470, 725, 865, 1037]",0,4.65,6.65,1,59,9.09839e-07
"7750",2067,2067,"[471, 726, 882, 1047]",0,4.9,6.85,1,9,0.0181538
"7771",178,178,"[118, 422, 743, 900]",0,5.05,4.15,1,70,2.48339e-07
"7775",178,178,"[118, 421, 741, 898]",0,5.05,3.9,1,30,1.80404e-05
"7784",178,178,"[118, 422, 742, 899]",0,5.05,4.05,1,86,8.55751e-08
"7790",178,178,"[118, 422, 743, 899]",0,5.05,4.1,1,89,7.81021e-08
"7792",178,178,"[118, 426, 743, 899]",0,5.1,4.1,1,5,0.0229395
"7812",178,178,"[118, 422, 742, 903]",0,5.1,4.05,1,92,5.8789e-08
"7818",178,178,"[118, 422, 743, 903]",0,5.1,4.1,1,96,5.20455e-08
"7882",178,178,"[119, 427, 743, 904]",0,5.15,4.25,1,22,0.000103571
"7898",1270,1270,"[186, 507, 583, 1091]",0,5.1,5.65,1,46,2.92186e-06
"7900",1270,1270,"[188, 507, 583, 1091]",0,5.15,5.65,1,41,4.71794e-06
"7941",1270,1270,"[188, 506, 583, 1090]",0,5.15,5.55,1,44,3.87965e-06
"7976",1270,1270,"[188, 507, 583, 1086]",0,5.1,5.6,1,95,5.36551e-08
"8029",1525,1525,"[88, 271, 647, 833]",0,5.9,3.65,1,24,5.80613e-05
"8166",1525,1525,"[77, 269, 642, 824]",0,5.4,3.7,1,6,0.0215298
"8167",1525,1525,"[79, 269, 642, 824]",0,5.45,3.65,1,80,1.51036e-07
"8229",1525,1525,"[83, 269, 644, 830]",0,5.65,3.6,1,57,1.17247e-06
"8283",1525,1525,"[79, 269, 642, 827]",0,5.5,3.6,1,57,1.17247e-06
"8399",906,906,"[278, 376, 607, 756]",0,5.85,4.25,1,9,0.0181538
"8404",906,906,"[279, 376, 610, 756]",0,5.9,4.3,1,86,8.55751e-08
"8481",2063,2063,"[479, 649, 693, 986]",0,6.3,2.9,1,10,0.0146464
"8545",1568,1568,"[391, 785, 1067, 1122]",0,6.3,5.6,1,46,2.92186e-06
"8548",1568,1568,"[395, 785, 1067, 1122]",0,6.35,5.65,1,81,1.46505e-07
"8557",1568,1568,"[391, 785, 1068, 1122]",0,6.3,5.65,1,55,1.51092e-06
"8560",1568,1568,"[395, 785, 1068, 1122]",0,6.35,5.7,1,91,6.06072e-08
"8885",1568,1568,"[392, 784, 1067, 1121]",0,6.35,5.4,1,34,9.34909e-06
"8950",2063,2063,"[481, 653, 694, 986]",0,6.45,2.75,1,86,8.55751e-08
"8969",2063,2063,"[481, 656, 694, 988]",0,6.55,2.65,1,38,5.71978e-06
"8980",2063,2063,"[479, 653, 694, 986]",0,6.4,2.8,1,87,8.30078e-08
"9049",1458,1458,"[75, 450, 729, 817]",0,6.95,3.9,1,12,0.0132197
"9054",1458,1458,"[76, 451, 730, 817]",0,6.95,4.05,1,50,1.75947e-06
"9062",1568,1568,"[398, 787, 1065, 1122]",0,6.4,5.6,1,7,0.0205762
"9077",1568,1568,"[398, 785, 1068, 1122]",0,6.4,5.65,1,84,1.10277e-07
"9158",1568,1568,"[396, 789, 1063, 1120]",0,6.45,5.25,1,82,1.4211e-07
"9358",1568,1568,"[397, 784, 1064, 1121]",0,6.35,5.45,1,99,4.75005e-08
"9427",1568,1568,"[401, 791, 1068, 1121]",0,6.55,5.6,1,74,1.81322e-07
