"","lambda","gamma","suppSize"
"1",0.0631653,0,1
"2",0.0277683,0,2
"3",0.0255158,0,4
"4",0.0208184,0,5
"5",0.0201645,0,6
"6",0.0187082,0,7
"7",0.0167901,0,10
"8",0.0160641,0,14
"9",0.0157836,0,17
"10",0.0142393,0,18
"11",0.0123293,0,19
"12",0.0113842,0,20
"13",0.0109536,0,24
"14",0.00818182,0,25
"15",0.000659765,0,26
"16",0.000418945,0,27
"17",0.000320453,0,28
"18",0.000222444,0,29
"19",0.00021169,0,31
"20",0.000186234,0,32
"21",0.000162478,0,33
"22",8.99755e-05,0,33
"23",6.80662e-05,0,33
"24",5.4453e-05,0,36
"25",5.00973e-05,0,36
"26",4.00778e-05,0,38
"27",3.27213e-05,0,38
"28",2.40324e-05,0,40
"29",1.68213e-05,0,41
"30",1.54407e-05,0,41
"31",8.56311e-06,0,42
"32",7.21422e-06,0,43
"33",6.30241e-06,0,43
"34",5.04193e-06,0,46
"35",4.89067e-06,0,46
"36",3.91254e-06,0,49
"37",3.79516e-06,0,49
"38",3.03613e-06,0,55
"39",2.94505e-06,0,55
"40",2.35604e-06,0,59
"41",2.28536e-06,0,58
"42",2.21679e-06,0,58
"43",1.77344e-06,0,64
"44",1.72023e-06,0,67
"45",1.66863e-06,0,69
"46",1.61857e-06,0,69
"47",1.29485e-06,0,74
"48",1.25601e-06,0,74
"49",1.00481e-06,0,76
"50",9.74662e-07,0,81
"51",9.45422e-07,0,82
"52",9.1706e-07,0,82
"53",7.33648e-07,0,85
"54",7.11638e-07,0,84
"55",6.90289e-07,0,87
"56",6.69581e-07,0,90
"57",6.49493e-07,0,91
"58",6.30008e-07,0,91
"59",5.04007e-07,0,92
"60",4.88886e-07,0,92
"61",3.91109e-07,0,93
"62",3.79376e-07,0,96
"63",3.67995e-07,0,97
"64",3.56955e-07,0,97
"65",2.85564e-07,0,101
"66",2.76997e-07,0,101
"67",2.21598e-07,0,103
"68",2.1495e-07,0,105
"69",2.08501e-07,0,105
"70",1.66801e-07,0,106
"71",1.61797e-07,0,106
"72",1.29437e-07,0,107
"73",1.25554e-07,0,111
"74",1.21788e-07,0,113
"75",1.18134e-07,0,114
"76",1.1459e-07,0,115
"77",1.11152e-07,0,117
"78",1.07818e-07,0,120
"79",1.04583e-07,0,121
"80",1.01446e-07,0,121
"81",8.11566e-08,0,122
"82",7.87219e-08,0,125
"83",7.63603e-08,0,126
"84",7.40695e-08,0,129
"85",7.18474e-08,0,129
"86",6.96919e-08,0,129
"87",5.57536e-08,0,134
"88",5.4081e-08,0,137
"89",5.24585e-08,0,138
"90",5.08848e-08,0,141
"91",4.93582e-08,0,144
"92",4.78775e-08,0,144
"93",3.8302e-08,0,145
"94",3.71529e-08,0,148
"95",3.60383e-08,0,150
"96",3.49572e-08,0,152
"97",3.39085e-08,0,149
"98",3.28912e-08,0,152
"99",3.19045e-08,0,150
"100",3.09473e-08,0,150
