"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"32",1392,1392,"[300, 613, 1022, 1066]",0,2.35,3.1,1,38,4.55841e-06
"61",317,317,"[6, 462, 746, 1089]",0,2.2,3.1,1,8,0.0140674
"128",317,317,"[6, 465, 746, 1093]",0,2.3,3.15,1,91,5.71137e-08
"313",1706,1706,"[103, 193, 371, 764]",0,2.25,3.75,1,57,9.1125e-07
"325",1706,1706,"[98, 186, 363, 757]",0,1.85,3.75,1,86,8.06425e-08
"388",1706,1706,"[103, 193, 371, 757]",0,2.15,3.75,1,66,3.20521e-07
"435",1706,1706,"[100, 191, 369, 760]",0,2.15,3.45,1,64,4.13042e-07
"436",1706,1706,"[102, 191, 369, 760]",0,2.2,3.45,1,58,8.83912e-07
"542",1706,1706,"[101, 192, 370, 761]",0,2.15,3.65,1,26,2.14749e-05
"908",1706,1706,"[98, 186, 369, 756]",0,1.95,3.6,1,8,0.0140674
"1318",317,317,"[5, 463, 746, 1093]",0,2.2,3.25,1,83,8.83585e-08
"1319",317,317,"[5, 464, 746, 1093]",0,2.25,3.2,1,92,5.54003e-08
"1367",317,317,"[5, 465, 744, 1094]",0,2.2,3.35,1,44,2.41352e-06
"1474",238,238,"[115, 326, 820, 1124]",0,2.35,4.75,1,90,5.88802e-08
"1517",1392,1392,"[312, 621, 1026, 1073]",0,2.9,2.8,1,28,1.63119e-05
"1527",1392,1392,"[304, 617, 1021, 1069]",0,2.6,2.9,1,72,2.20194e-07
"1531",1392,1392,"[313, 617, 1023, 1069]",0,2.75,2.85,1,2,0.0257857
"1541",1392,1392,"[313, 617, 1027, 1069]",0,2.8,2.9,1,77,1.89088e-07
"1584",1392,1392,"[304, 617, 1021, 1066]",0,2.55,2.95,1,25,2.2671e-05
"1629",317,317,"[10, 465, 746, 1094]",0,2.35,3.25,1,71,2.27004e-07
"1661",383,383,"[27, 223, 583, 767]",0,2.9,4.8,1,12,0.00600563
"2248",238,238,"[115, 326, 826, 1127]",0,2.5,4.75,1,8,0.0140674
"2306",238,238,"[118, 326, 821, 1129]",0,2.55,4.65,1,49,1.40976e-06
"2321",238,238,"[118, 326, 824, 1129]",0,2.6,4.6,1,46,1.87289e-06
"2356",238,238,"[118, 326, 826, 1129]",0,2.6,4.7,1,83,8.83585e-08
"2535",383,383,"[28, 217, 577, 765]",0,2.7,4.9,1,34,7.97193e-06
"2538",383,383,"[28, 219, 577, 765]",0,2.75,4.85,1,86,8.06425e-08
"2541",383,383,"[28, 220, 577, 765]",0,2.75,4.9,1,39,4.42166e-06
"2561",383,383,"[28, 220, 578, 765]",0,2.75,4.95,1,51,1.32644e-06
"2584",383,383,"[28, 220, 584, 765]",0,2.8,4.95,1,53,1.24805e-06
"2763",383,383,"[29, 220, 585, 766]",0,2.8,5.1,1,72,2.20194e-07
"2856",1804,1804,"[34, 227, 388, 558]",0,2.95,5.3,1,83,8.83585e-08
"2857",1804,1804,"[35, 227, 388, 558]",0,2.95,5.35,1,85,8.31366e-08
"2865",1804,1804,"[35, 227, 389, 558]",0,2.95,5.4,1,20,6.86081e-05
"2993",231,231,"[147, 336, 844, 1034]",0,2.85,5.95,1,15,0.000827723
"2996",231,231,"[141, 336, 845, 1034]",0,2.8,6.05,1,75,2.00965e-07
"3005",231,231,"[141, 336, 846, 1034]",0,2.8,6.1,1,99,3.69175e-08
"3048",231,231,"[143, 343, 846, 1032]",0,2.75,6.45,1,55,1.17429e-06
"3081",231,231,"[143, 338, 854, 1032]",0,2.75,6.45,1,38,4.55841e-06
"3129",231,231,"[143, 343, 855, 1037]",0,2.9,6.6,1,85,8.31366e-08
"3131",231,231,"[143, 344, 855, 1037]",0,2.9,6.65,1,13,0.00284579
"3216",231,231,"[148, 337, 847, 1033]",0,2.8,6.3,1,2,0.0257857
"3447",1804,1804,"[40, 235, 394, 560]",0,3.25,4.95,1,98,3.80593e-08
"3523",1804,1804,"[40, 235, 394, 561]",0,3.25,5,1,7,0.0194773
"3827",2018,2018,"[452, 583, 833, 1101]",0,3.15,4.85,1,88,7.58765e-08
"3828",2018,2018,"[453, 583, 833, 1101]",0,3.15,4.9,1,24,2.30974e-05
"3829",2018,2018,"[452, 584, 833, 1101]",0,3.15,4.9,1,47,1.8167e-06
"3875",2018,2018,"[453, 585, 831, 1102]",0,3.1,5.1,1,68,3.01578e-07
"3929",2018,2018,"[452, 584, 833, 1104]",0,3.2,4.9,1,40,4.28901e-06
"3947",2018,2018,"[452, 584, 838, 1104]",0,3.25,4.95,1,4,0.0223785
"4315",1804,1804,"[43, 250, 393, 563]",0,3.25,5.6,1,35,7.73277e-06
"4358",1804,1804,"[43, 250, 397, 563]",0,3.3,5.6,1,94,5.21262e-08
"4507",1804,1804,"[43, 248, 397, 565]",0,3.35,5.45,1,84,8.57078e-08
"4558",2082,2082,"[571, 718, 863, 1014]",0,3.2,5.8,1,30,1.21836e-05
"4654",2082,2082,"[570, 722, 857, 1010]",0,3.15,5.75,1,84,8.57078e-08
"4780",650,650,"[16, 157, 928, 1055]",0,3.4,5.65,1,92,5.54003e-08
