"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"163",193,193,"[192, 584, 831, 966]",0,1.8,3.95,1,95,2.71566e-08
"178",193,193,"[192, 584, 828, 967]",0,1.8,4,1,13,0.0117719
"268",193,193,"[192, 583, 828, 965]",0,1.65,4.05,1,57,4.03648e-07
"285",193,193,"[192, 583, 828, 966]",0,1.7,4.05,1,64,2.21841e-07
"421",435,435,"[333, 398, 626, 745]",0,2.5,3.2,1,41,2.08807e-06
"563",435,435,"[331, 398, 621, 747]",0,2.4,3.3,1,82,7.19263e-08
"602",435,435,"[331, 398, 626, 747]",0,2.45,3.35,1,41,2.08807e-06
"1033",435,435,"[326, 395, 621, 742]",0,2.25,3.25,1,10,0.0142687
"1043",435,435,"[326, 398, 621, 742]",0,2.3,3.2,1,91,3.06752e-08
"1112",435,435,"[331, 398, 626, 742]",0,2.4,3.3,1,76,1.26947e-07
"1115",435,435,"[331, 399, 626, 742]",0,2.4,3.35,1,93,2.88623e-08
"1419",193,193,"[198, 584, 835, 967]",0,2.1,4,1,20,8.73671e-05
"1826",1637,1637,"[129, 644, 876, 1032]",0,3.4,2.15,1,10,0.0142687
"2219",1637,1637,"[133, 641, 877, 1033]",0,3.4,2.3,1,96,2.63419e-08
"2231",1637,1637,"[129, 645, 877, 1033]",0,3.4,2.3,1,92,2.9755e-08
"2278",1637,1637,"[133, 641, 879, 1033]",0,3.4,2.4,1,45,1.25739e-06
"2288",1637,1637,"[133, 644, 879, 1033]",0,3.45,2.4,1,98,2.47851e-08
"2290",1637,1637,"[129, 645, 879, 1033]",0,3.4,2.4,1,73,1.39093e-07
"2293",1637,1637,"[133, 645, 879, 1033]",0,3.45,2.45,1,93,2.88623e-08
"2513",1637,1637,"[133, 645, 878, 1034]",0,3.45,2.45,1,95,2.71566e-08
"2549",1637,1637,"[132, 642, 879, 1034]",0,3.35,2.6,1,45,1.25739e-06
"2586",1637,1637,"[132, 653, 879, 1034]",0,3.45,2.6,1,95,2.71566e-08
"2692",1517,1517,"[92, 279, 849, 1068]",0,3.3,5.35,1,21,6.76525e-05
"2694",1517,1517,"[92, 282, 849, 1068]",0,3.35,5.35,1,90,3.1624e-08
"2752",1517,1517,"[96, 282, 854, 1075]",0,3.65,5.25,1,55,5.20165e-07
"2780",1517,1517,"[92, 280, 849, 1068]",0,3.3,5.4,1,60,3.68399e-07
"2804",233,233,"[28, 291, 657, 1070]",0,3.5,6,1,12,0.0131365
"2811",1517,1517,"[96, 282, 854, 1093]",0,3.75,5.35,1,90,3.1624e-08
"2829",233,233,"[31, 291, 656, 1078]",0,3.6,5.95,1,57,4.03648e-07
"2843",233,233,"[31, 291, 656, 1086]",0,3.65,5.9,1,90,3.1624e-08
"2984",233,233,"[33, 296, 658, 1080]",0,3.65,6.35,1,88,4.07525e-08
"2994",233,233,"[26, 288, 650, 1066]",0,3.3,6.2,1,64,2.21841e-07
"3086",233,233,"[32, 295, 657, 1079]",0,3.65,6.15,1,66,2.0873e-07
"3295",233,233,"[31, 292, 657, 1078]",0,3.6,6.05,1,74,1.3492e-07
"3314",233,233,"[31, 292, 660, 1078]",0,3.65,6.05,1,19,0.00011811
"3482",724,724,"[248, 494, 707, 776]",0,4.15,3.75,1,57,4.03648e-07
"3486",724,724,"[248, 494, 709, 776]",0,4.15,3.85,1,1,0.0383155
"3532",772,772,"[299, 337, 452, 689]",0,3.9,4.6,1,29,8.53335e-06
"3590",772,772,"[303, 342, 453, 693]",0,4.1,4.75,1,4,0.0285128
"3607",772,772,"[302, 337, 453, 692]",0,4.05,4.6,1,92,2.9755e-08
"3611",772,772,"[302, 338, 453, 692]",0,4.05,4.65,1,47,1.18308e-06
