"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"146",659,659,"[49, 726, 875, 1058]",0,2.15,3.8,1,36,4.49734e-06
"158",659,659,"[49, 733, 875, 1058]",0,2.25,3.8,1,91,1.22626e-07
"807",659,659,"[50, 730, 876, 1058]",0,2.2,3.95,1,82,1.61301e-07
"811",659,659,"[50, 734, 876, 1058]",0,2.25,3.95,1,58,7.24175e-07
"989",659,659,"[50, 734, 876, 1059]",0,2.25,4,1,83,1.56462e-07
"1215",659,659,"[49, 730, 875, 1062]",0,2.25,3.85,1,71,2.25501e-07
"1318",659,659,"[45, 730, 876, 1063]",0,2.2,3.95,1,85,1.47215e-07
"1321",659,659,"[50, 730, 876, 1063]",0,2.25,4,1,84,1.51769e-07
"1327",659,659,"[45, 734, 876, 1063]",0,2.25,3.95,1,84,1.51769e-07
"1328",659,659,"[46, 734, 876, 1063]",0,2.25,4,1,78,1.82201e-07
"1384",659,659,"[46, 733, 879, 1063]",0,2.3,3.95,1,9,0.0164985
"1787",359,359,"[90, 473, 740, 899]",0,1.95,5.45,1,52,1.27814e-06
"1802",359,359,"[90, 473, 741, 899]",0,1.95,5.5,1,66,3.86059e-07
"1847",359,359,"[94, 476, 745, 899]",0,2.1,5.5,1,12,0.0144238
"1880",359,359,"[95, 476, 744, 903]",0,2.15,5.5,1,87,1.38515e-07
"1883",359,359,"[95, 477, 744, 903]",0,2.15,5.55,1,98,8.17155e-08
"1899",359,359,"[99, 477, 745, 903]",0,2.2,5.65,1,24,2.49728e-05
"3057",828,828,"[124, 511, 644, 947]",0,2.35,4.8,1,14,0.013299
"3058",828,828,"[124, 515, 644, 947]",0,2.4,4.75,1,71,2.25501e-07
"3073",828,828,"[124, 511, 640, 949]",0,2.35,4.75,1,53,1.23979e-06
"3236",828,828,"[124, 515, 644, 952]",0,2.5,4.7,1,49,1.69802e-06
"3317",893,893,"[147, 263, 709, 1025]",0,2.65,4.5,1,16,0.00808251
"3491",893,893,"[149, 263, 705, 1018]",0,2.6,4.5,1,60,6.81376e-07
"3494",893,893,"[147, 263, 706, 1018]",0,2.55,4.55,1,45,2.32562e-06
"3498",893,893,"[147, 266, 706, 1018]",0,2.6,4.55,1,84,1.51769e-07
"3504",893,893,"[147, 263, 709, 1018]",0,2.6,4.5,1,58,7.24175e-07
"3515",893,893,"[149, 263, 710, 1018]",0,2.65,4.55,1,87,1.38515e-07
"3520",893,893,"[147, 266, 710, 1018]",0,2.65,4.55,1,78,1.82201e-07
"3521",893,893,"[149, 266, 710, 1018]",0,2.7,4.55,1,36,4.49734e-06
