"","lambda","gamma","suppSize"
"1",0.0466698,0,0
"2",0.0462031,0,1
"3",0.0299563,0,2
"4",0.0293303,0,4
"5",0.0246608,0,5
"6",0.0225211,0,6
"7",0.0217106,0,7
"8",0.0196164,0,8
"9",0.0185973,0,9
"10",0.0170278,0,10
"11",0.0157576,0,11
"12",0.0152962,0,14
"13",0.0149763,0,15
"14",0.0141677,0,19
"15",0.0137122,0,20
"16",0.0128522,0,21
"17",0.0122881,0,22
"18",0.00951784,0,24
"19",0.00128514,0,25
"20",0.000486079,0,26
"21",0.00032866,0,26
"22",0.000185982,0,26
"23",0.000148786,0,27
"24",0.00012031,0,27
"25",9.62478e-05,0,30
"26",8.2295e-05,0,31
"27",5.31046e-05,0,33
"28",4.52443e-05,0,33
"29",3.61955e-05,0,35
"30",3.2416e-05,0,36
"31",2.97593e-05,0,37
"32",2.30579e-05,0,37
"33",1.84463e-05,0,43
"34",1.78929e-05,0,44
"35",1.73561e-05,0,44
"36",1.38849e-05,0,46
"37",1.34683e-05,0,46
"38",1.07747e-05,0,48
"39",1.04514e-05,0,48
"40",8.36115e-06,0,49
"41",8.11031e-06,0,51
"42",7.867e-06,0,51
"43",6.2936e-06,0,54
"44",6.10479e-06,0,54
"45",4.88383e-06,0,55
"46",4.73732e-06,0,55
"47",3.78986e-06,0,57
"48",3.67616e-06,0,57
"49",2.94093e-06,0,59
"50",2.8527e-06,0,59
"51",2.28216e-06,0,62
"52",2.2137e-06,0,62
"53",1.77096e-06,0,62
"54",1.71783e-06,0,62
"55",1.37426e-06,0,66
"56",1.33303e-06,0,68
"57",1.29304e-06,0,68
"58",1.03443e-06,0,72
"59",1.0034e-06,0,73
"60",9.733e-07,0,73
"61",9.44101e-07,0,74
"62",9.15778e-07,0,74
"63",7.32622e-07,0,75
"64",7.10643e-07,0,76
"65",6.89324e-07,0,76
"66",6.68644e-07,0,77
"67",6.48585e-07,0,78
"68",6.29127e-07,0,77
"69",6.10254e-07,0,77
"70",4.88203e-07,0,79
"71",4.73557e-07,0,82
"72",4.5935e-07,0,85
"73",4.4557e-07,0,86
"74",4.32203e-07,0,87
"75",4.19236e-07,0,89
"76",4.06659e-07,0,91
"77",3.9446e-07,0,93
"78",3.82626e-07,0,94
"79",3.71147e-07,0,94
"80",2.96918e-07,0,99
"81",2.8801e-07,0,101
"82",2.7937e-07,0,102
"83",2.70989e-07,0,102
"84",2.16791e-07,0,103
"85",2.10287e-07,0,103
"86",1.6823e-07,0,106
"87",1.63183e-07,0,107
"88",1.58287e-07,0,108
"89",1.53539e-07,0,109
"90",1.48933e-07,0,109
"91",1.19146e-07,0,112
"92",1.15572e-07,0,113
"93",1.12105e-07,0,115
"94",1.08741e-07,0,116
"95",1.05479e-07,0,118
"96",1.02315e-07,0,118
"97",9.92454e-08,0,118
"98",9.6268e-08,0,120
"99",9.338e-08,0,122
"100",9.05786e-08,0,123
