"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"246",676,676,"[262, 338, 848, 1037]",0,2.45,3.2,1,8,0.0188073
"250",676,676,"[262, 338, 849, 1037]",0,2.45,3.25,1,94,9.44523e-08
"576",1828,1828,"[34, 122, 700, 976]",0,2.7,3.85,1,99,8.11094e-08
"661",1828,1828,"[35, 121, 703, 977]",0,2.8,3.75,1,6,0.0203034
"796",1828,1828,"[32, 116, 697, 974]",0,2.45,3.85,1,35,1.73286e-05
"904",579,579,"[238, 669, 948, 1104]",0,2.45,4.55,1,3,0.0367782
"1003",579,579,"[237, 667, 947, 1105]",0,2.45,4.4,1,35,1.73286e-05
"1027",579,579,"[239, 671, 948, 1105]",0,2.6,4.45,1,78,4.02971e-07
"1036",579,579,"[239, 671, 950, 1105]",0,2.65,4.4,1,95,9.16188e-08
"1049",579,579,"[237, 667, 947, 1106]",0,2.45,4.45,1,22,0.00049635
"1065",579,579,"[240, 671, 948, 1106]",0,2.6,4.55,1,67,8.28225e-07
"1130",567,567,"[167, 365, 503, 621]",0,2.6,5.6,1,63,1.13434e-06
"1211",1543,1543,"[130, 497, 655, 1063]",0,2.6,5.35,1,13,0.0129811
"1246",1543,1543,"[127, 492, 649, 1061]",0,2.35,5.55,1,76,4.28282e-07
"1255",1543,1543,"[127, 496, 649, 1061]",0,2.4,5.6,1,84,2.28318e-07
"1419",1543,1543,"[130, 495, 657, 1064]",0,2.55,5.55,1,85,2.21469e-07
"1569",1543,1543,"[131, 496, 663, 1065]",0,2.6,5.7,1,47,5.83202e-06
"1662",1543,1543,"[133, 500, 663, 1068]",0,2.8,5.5,1,46,6.0124e-06
"1674",2006,2006,"[437, 506, 772, 1068]",0,2.75,5.65,1,33,2.04665e-05
"1779",764,764,"[15, 280, 435, 653]",0,2.35,6.55,1,46,6.0124e-06
"1780",764,764,"[16, 280, 435, 653]",0,2.35,6.6,1,48,5.65706e-06
"1793",764,764,"[15, 284, 435, 653]",0,2.45,6.55,1,4,0.0305821
"1828",764,764,"[12, 279, 432, 648]",0,2.2,6.45,1,21,0.00114387
"1832",764,764,"[12, 280, 435, 648]",0,2.25,6.45,1,93,9.73736e-08
"1983",764,764,"[15, 284, 435, 660]",0,2.5,6.5,1,94,9.44523e-08
"2017",764,764,"[15, 282, 435, 651]",0,2.4,6.45,1,61,1.46178e-06
"2046",1828,1828,"[40, 124, 706, 982]",0,3.1,3.75,1,43,7.98756e-06
"3039",567,567,"[172, 365, 510, 623]",0,2.85,5.65,1,14,0.0123848
"3218",567,567,"[176, 368, 511, 628]",0,3.05,5.95,1,76,4.28282e-07
"3230",728,728,"[44, 368, 576, 664]",0,2.9,6.1,1,40,1.04412e-05
"3261",1079,1079,"[43, 400, 576, 773]",0,2.8,6.15,1,16,0.0119462
"3263",1079,1079,"[44, 402, 576, 773]",0,2.9,6.1,1,83,2.3538e-07
"3275",1079,1079,"[44, 404, 575, 774]",0,2.85,6.4,1,48,5.65706e-06
"3493",2073,2073,"[470, 712, 744, 919]",0,3.75,4,1,12,0.0150237
"3601",2073,2073,"[471, 709, 739, 921]",0,3.65,4.15,1,60,1.50699e-06
"3607",2073,2073,"[471, 713, 739, 921]",0,3.7,4.2,1,66,8.5384e-07
"3674",1616,1616,"[197, 515, 729, 922]",0,3.7,4.4,1,18,0.0107466
"3776",1616,1616,"[197, 515, 729, 920]",0,3.65,4.35,1,89,1.33363e-07
"3862",2073,2073,"[471, 713, 743, 921]",0,3.75,4.25,1,93,9.73736e-08
"3865",2073,2073,"[471, 714, 743, 921]",0,3.75,4.3,1,90,1.29362e-07
"3914",929,929,"[252, 329, 722, 1052]",0,3.65,4.4,1,15,0.0121949
"3957",929,929,"[251, 328, 722, 1054]",0,3.7,4.3,1,76,4.28282e-07
"3958",929,929,"[253, 328, 722, 1054]",0,3.75,4.35,1,92,1.00385e-07
"4131",1079,1079,"[47, 409, 579, 779]",0,3.25,6.15,1,39,1.07642e-05
"4176",1079,1079,"[50, 408, 591, 790]",0,3.55,6.05,1,27,7.87968e-05
"4191",1035,1035,"[147, 209, 591, 1095]",0,3.75,5.85,1,94,9.44523e-08
"4477",1611,1611,"[230, 533, 605, 1072]",0,4.2,2.2,1,37,1.18088e-05
"4478",1611,1611,"[230, 533, 605, 1073]",0,4.2,2.25,1,52,3.4155e-06
"4506",325,325,"[25, 472, 803, 970]",0,4.05,3.25,1,17,0.0114315
"4587",325,325,"[24, 472, 803, 969]",0,4,3.25,1,57,2.42749e-06
"4590",325,325,"[28, 472, 803, 969]",0,4.05,3.3,1,53,3.31304e-06
