"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"6",372,372,"[79, 238, 780, 1115]",0,2.05,2.2,1,91,1.15572e-07
"7",372,372,"[80, 238, 780, 1115]",0,2.1,2.2,1,86,1.63183e-07
"15",372,372,"[80, 238, 782, 1115]",0,2.1,2.3,1,2,0.0299563
"22",372,372,"[80, 240, 782, 1115]",0,2.1,2.4,1,63,7.10643e-07
"23",372,372,"[81, 240, 782, 1115]",0,2.1,2.45,1,57,1.03443e-06
"167",1460,1460,"[136, 231, 631, 976]",0,2.25,4.8,1,24,9.62478e-05
"424",1460,1460,"[136, 246, 631, 975]",0,2.3,4.7,1,32,1.84463e-05
"426",1460,1460,"[136, 247, 631, 975]",0,2.3,4.75,1,32,1.84463e-05
"496",715,715,"[224, 702, 910, 1141]",0,1.95,5.85,1,98,9.338e-08
"533",715,715,"[224, 702, 910, 1142]",0,1.95,5.9,1,16,0.0122881
"547",715,715,"[225, 703, 911, 1142]",0,1.95,6.05,1,70,4.73557e-07
"824",76,76,"[2, 504, 636, 816]",0,2.4,3.65,1,33,1.78929e-05
"833",76,76,"[2, 507, 635, 818]",0,2.45,3.6,1,57,1.03443e-06
"858",76,76,"[3, 507, 636, 818]",0,2.55,3.5,1,90,1.19146e-07
"895",76,76,"[2, 502, 636, 820]",0,2.45,3.6,1,32,1.84463e-05
"922",76,76,"[2, 507, 635, 819]",0,2.45,3.65,1,66,6.48585e-07
"960",76,76,"[3, 507, 637, 819]",0,2.55,3.6,1,6,0.0217106
"1091",1566,1566,"[399, 492, 936, 1001]",0,2.95,4.7,1,92,1.12105e-07
"1096",1460,1460,"[138, 246, 630, 976]",0,2.35,4.65,1,46,3.78986e-06
"1149",1460,1460,"[137, 245, 629, 970]",0,2.3,4.4,1,50,2.28216e-06
"1187",1460,1460,"[141, 251, 633, 974]",0,2.5,4.4,1,44,4.88383e-06
"1201",1460,1460,"[138, 246, 630, 975]",0,2.35,4.6,1,79,2.96918e-07
"1204",1460,1460,"[138, 253, 630, 975]",0,2.4,4.65,1,14,0.0137122
"1224",1566,1566,"[400, 493, 936, 1002]",0,2.95,4.85,1,29,3.2416e-05
"1303",1101,1101,"[165, 211, 393, 826]",0,2.85,6.65,1,76,3.9446e-07
"1356",1101,1101,"[165, 211, 393, 824]",0,2.8,6.7,1,75,4.06659e-07
"1407",1101,1101,"[165, 213, 393, 831]",0,2.95,6.65,1,37,1.07747e-05
"1735",1101,1101,"[165, 213, 393, 832]",0,2.95,6.7,1,39,8.36115e-06
"1795",1101,1101,"[167, 212, 390, 828]",0,2.8,6.95,1,10,0.0157576
"2400",1566,1566,"[400, 497, 938, 1004]",0,3.1,4.85,1,32,1.84463e-05
"2552",1101,1101,"[173, 216, 396, 832]",0,3.15,6.75,1,64,6.89324e-07
"2625",741,741,"[65, 652, 693, 1135]",0,3.6,2.8,1,15,0.0128522
"2717",741,741,"[58, 649, 693, 1135]",0,3.45,2.85,1,60,9.44101e-07
"2787",741,741,"[61, 653, 691, 1136]",0,3.55,2.9,1,28,3.61955e-05
"2846",741,741,"[59, 653, 697, 1136]",0,3.6,2.95,1,87,1.58287e-07
"3074",741,741,"[58, 653, 690, 1138]",0,3.55,2.85,1,57,1.03443e-06
"3225",1792,1792,"[198, 419, 926, 1150]",0,3.55,3.6,1,70,4.73557e-07
"3227",1792,1792,"[201, 419, 926, 1150]",0,3.6,3.6,1,42,6.2936e-06
"3239",1792,1792,"[201, 421, 926, 1150]",0,3.6,3.7,1,50,2.28216e-06
"3247",1792,1792,"[198, 419, 926, 1154]",0,3.6,3.55,1,74,4.19236e-07
"3263",1792,1792,"[199, 422, 926, 1154]",0,3.65,3.65,1,4,0.0246608
"3356",1566,1566,"[404, 499, 944, 1006]",0,3.4,4.65,1,5,0.0225211
"3398",1111,1111,"[89, 312, 805, 1163]",0,3.85,4.65,1,85,1.6823e-07
"3489",1111,1111,"[89, 312, 806, 1166]",0,3.9,4.7,1,85,1.6823e-07
"3586",1111,1111,"[84, 309, 807, 1164]",0,3.7,4.85,1,26,5.31046e-05
"3637",876,876,"[431, 725, 842, 928]",0,3.95,5.7,1,83,2.16791e-07
"3649",876,876,"[431, 724, 842, 929]",0,3.9,5.8,1,19,0.000486079
"3663",876,876,"[431, 725, 842, 927]",0,3.95,5.65,1,71,4.5935e-07
"3911",659,659,"[51, 666, 858, 1030]",0,4.4,3.25,1,17,0.00951784
"3939",659,659,"[52, 669, 844, 1028]",0,4.35,3.35,1,30,2.97593e-05
"3951",659,659,"[51, 665, 858, 1028]",0,4.3,3.25,1,99,9.05786e-08
"3963",659,659,"[51, 668, 858, 1028]",0,4.4,3.25,1,80,2.8801e-07
"3968",659,659,"[52, 669, 858, 1028]",0,4.4,3.35,1,70,4.73557e-07
"4086",1293,1293,"[127, 417, 746, 1188]",0,4.5,4.05,1,13,0.0141677
"4237",1111,1111,"[89, 315, 809, 1169]",0,4.05,4.65,1,90,1.19146e-07
"4341",1111,1111,"[96, 319, 814, 1170]",0,4.25,4.9,1,35,1.38849e-05
"4369",1111,1111,"[92, 317, 811, 1167]",0,4.05,4.95,1,9,0.0170278
"4717",876,876,"[437, 727, 842, 931]",0,4.1,5.7,1,22,0.000148786
"5378",863,863,"[448, 515, 997, 1076]",0,4.3,5.4,1,17,0.00951784
"5390",863,863,"[448, 517, 997, 1076]",0,4.4,5.4,1,24,9.62478e-05
"5427",863,863,"[448, 517, 999, 1076]",0,4.45,5.4,1,26,5.31046e-05
"5669",876,876,"[438, 730, 856, 935]",0,4.25,5.85,1,1,0.0462031
"5671",876,876,"[438, 730, 842, 932]",0,4.15,5.85,1,83,2.16791e-07
"5706",1293,1293,"[132, 417, 751, 1188]",0,4.6,4.15,1,58,1.0034e-06
"5711",1293,1293,"[131, 417, 751, 1186]",0,4.55,4.15,1,55,1.33303e-06
"5714",1293,1293,"[133, 417, 747, 1192]",0,4.6,4.25,1,88,1.53539e-07
"5806",1895,1895,"[6, 336, 355, 678]",0,5.25,3.05,1,58,1.0034e-06
"5836",1895,1895,"[6, 339, 355, 681]",0,5.35,3.1,1,93,1.08741e-07
"5850",1895,1895,"[7, 337, 355, 678]",0,5.25,3.15,1,94,1.05479e-07
"5858",1895,1895,"[8, 342, 356, 679]",0,5.4,3.2,1,32,1.84463e-05
"5952",1895,1895,"[8, 337, 357, 684]",0,5.4,3.35,1,37,1.07747e-05
"6215",1895,1895,"[8, 336, 356, 683]",0,5.4,3.2,1,54,1.37426e-06
"6220",1895,1895,"[8, 342, 356, 683]",0,5.5,3.2,1,76,3.9446e-07
"6301",1895,1895,"[11, 339, 357, 681]",0,5.45,3.25,1,3,0.0293303
"6432",399,399,"[39, 555, 766, 1178]",0,5.35,6.65,1,11,0.0152962
"6436",399,399,"[39, 557, 766, 1178]",0,5.4,6.6,1,54,1.37426e-06
"6687",135,135,"[305, 594, 732, 983]",0,5.85,4.1,1,71,4.5935e-07
"6754",1125,1125,"[71, 180, 470, 1104]",0,5.85,5.15,1,32,1.84463e-05
"7125",1125,1125,"[72, 181, 476, 1107]",0,5.95,5.35,1,70,4.73557e-07
"7157",399,399,"[41, 559, 769, 1181]",0,5.6,6.4,1,48,2.94093e-06
"7170",862,862,"[474, 548, 590, 1049]",0,5.65,6.45,1,3,0.0293303
"7202",862,862,"[474, 547, 589, 1050]",0,5.65,6.4,1,79,2.96918e-07
"7203",862,862,"[474, 548, 589, 1050]",0,5.65,6.45,1,55,1.33303e-06
"7204",862,862,"[474, 551, 589, 1050]",0,5.7,6.4,1,52,1.77096e-06
"7255",399,399,"[42, 560, 770, 1182]",0,5.6,6.6,1,98,9.338e-08
"7256",399,399,"[44, 560, 770, 1182]",0,5.65,6.55,1,96,9.92454e-08
"7278",846,846,"[188, 292, 583, 1065]",0,6.6,3.9,1,11,0.0152962
"7299",846,846,"[189, 289, 581, 1066]",0,6.5,4.1,1,54,1.37426e-06
"7387",135,135,"[304, 620, 734, 986]",0,6.05,3.95,1,48,2.94093e-06
"7403",135,135,"[304, 620, 737, 986]",0,6.1,3.95,1,40,8.11031e-06
"7414",135,135,"[305, 621, 735, 987]",0,6.05,4.15,1,12,0.0149763
"7445",846,846,"[189, 293, 581, 1062]",0,6.45,4.15,1,42,6.2936e-06
"7641",235,235,"[33, 346, 657, 867]",0,6.4,5.1,1,69,4.88203e-07
"7690",1125,1125,"[73, 184, 482, 1109]",0,6.15,5.1,1,13,0.0141677
"7695",1125,1125,"[74, 183, 483, 1109]",0,6.15,5.15,1,73,4.32203e-07
"7698",1125,1125,"[73, 184, 483, 1109]",0,6.15,5.15,1,90,1.19146e-07
"7715",235,235,"[33, 348, 659, 869]",0,6.55,4.95,1,13,0.0141677
"7727",235,235,"[33, 349, 660, 869]",0,6.55,5.05,1,80,2.8801e-07
"7798",1168,1168,"[279, 540, 754, 960]",0,6.05,5.5,1,24,9.62478e-05
"7823",1168,1168,"[279, 540, 757, 960]",0,6.1,5.5,1,28,3.61955e-05
"8060",1168,1168,"[280, 538, 757, 964]",0,6.1,5.6,1,72,4.4557e-07
"8065",1168,1168,"[280, 539, 757, 964]",0,6.1,5.65,1,81,2.7937e-07
"8093",1168,1168,"[280, 539, 758, 964]",0,6.1,5.7,1,79,2.96918e-07
"8096",1168,1168,"[284, 539, 758, 964]",0,6.15,5.7,1,71,4.5935e-07
"8102",1168,1168,"[279, 541, 758, 964]",0,6.15,5.65,1,8,0.0185973
"8183",1168,1168,"[283, 540, 760, 965]",0,6.3,5.5,1,25,8.2295e-05
