"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"5903",652,652,"[141, 246, 635, 726]",0,4.75,2.3,1,45,7.83292e-06
"5928",652,652,"[141, 246, 636, 726]",0,4.8,2.3,1,42,1.15083e-05
"5982",1653,1653,"[72, 439, 697, 785]",0,4.7,2.5,1,32,3.38291e-05
"6045",1653,1653,"[76, 436, 697, 786]",0,4.7,2.6,1,52,3.36885e-06
"6061",1653,1653,"[76, 439, 698, 786]",0,4.75,2.65,1,97,1.51034e-07
"6115",1653,1653,"[76, 439, 702, 799]",0,4.85,2.6,1,43,1.13323e-05
"6246",1653,1653,"[77, 444, 704, 812]",0,4.95,3.05,1,9,0.0140035
"6313",1486,1486,"[297, 462, 581, 791]",0,4.7,3.75,1,92,1.75879e-07
"6390",1486,1486,"[294, 462, 580, 790]",0,4.65,3.65,1,15,0.0101726
"6535",1486,1486,"[299, 464, 584, 812]",0,4.95,3.45,1,34,2.55285e-05
"6887",1486,1486,"[299, 464, 580, 814]",0,4.9,3.55,1,57,1.96778e-06
"6901",1486,1486,"[299, 464, 581, 814]",0,4.9,3.6,1,63,1.35184e-06
"6925",1486,1486,"[299, 464, 584, 814]",0,4.95,3.55,1,93,1.70603e-07
"7145",2039,2039,"[504, 796, 906, 1072]",0,4.4,6,1,57,1.96778e-06
"7146",2039,2039,"[507, 796, 906, 1072]",0,4.45,6,1,90,2.26649e-07
"7185",2039,2039,"[507, 795, 912, 1075]",0,4.65,5.95,1,3,0.0288051
"7218",2039,2039,"[511, 797, 910, 1080]",0,4.7,6.3,1,79,4.6583e-07
"7288",2039,2039,"[512, 798, 910, 1074]",0,4.6,6.4,1,59,1.527e-06
"7343",2039,2039,"[511, 811, 910, 1077]",0,4.7,6.3,1,30,4.38582e-05
"7395",2039,2039,"[508, 797, 907, 1072]",0,4.5,6.1,1,61,1.43675e-06
"8360",1239,1239,"[236, 344, 616, 853]",0,5.25,4.85,1,40,1.27093e-05
"8409",1239,1239,"[236, 345, 621, 853]",0,5.3,4.95,1,83,3.40121e-07
"8532",1239,1239,"[234, 345, 614, 851]",0,5.1,5.05,1,55,2.5358e-06
"8541",1239,1239,"[234, 345, 617, 851]",0,5.15,5.05,1,68,9.57419e-07
"8648",1330,1330,"[49, 606, 743, 1057]",0,5.35,6.7,1,42,1.15083e-05
"8649",1330,1330,"[45, 607, 743, 1057]",0,5.3,6.7,1,63,1.35184e-06
"8663",1330,1330,"[45, 606, 744, 1057]",0,5.3,6.7,1,63,1.35184e-06
"8665",1330,1330,"[48, 606, 744, 1057]",0,5.35,6.7,1,69,9.28697e-07
"8666",1330,1330,"[49, 606, 744, 1057]",0,5.35,6.75,1,70,9.00836e-07
"8743",1330,1330,"[46, 608, 748, 1057]",0,5.35,6.85,1,99,1.42108e-07
"8746",1330,1330,"[50, 608, 748, 1057]",0,5.4,6.9,1,79,4.6583e-07
"8796",657,657,"[14, 606, 923, 972]",0,5.4,6.65,1,63,1.35184e-06
"9137",1304,1304,"[185, 526, 655, 975]",0,5.8,3.6,1,2,0.0298427
"9161",1304,1304,"[186, 526, 657, 975]",0,5.85,3.7,1,70,9.00836e-07
"9163",1304,1304,"[186, 527, 657, 975]",0,5.85,3.75,1,55,2.5358e-06
"9247",1304,1304,"[186, 526, 657, 980]",0,5.9,3.7,1,57,1.96778e-06
"9262",746,746,"[22, 517, 900, 1130]",0,5.95,4.15,1,16,0.00917872
"9285",746,746,"[22, 516, 900, 1124]",0,5.9,4.1,1,85,2.63934e-07
"9292",746,746,"[23, 517, 901, 1124]",0,5.9,4.25,1,35,2.20685e-05
"9346",1239,1239,"[238, 347, 620, 852]",0,5.4,4.85,1,9,0.0140035
"9353",1239,1239,"[238, 344, 623, 852]",0,5.4,4.8,1,93,1.70603e-07
"9362",1239,1239,"[236, 345, 624, 853]",0,5.35,4.95,1,94,1.65485e-07
"9407",1239,1239,"[238, 344, 621, 856]",0,5.4,4.9,1,67,9.8703e-07
"9412",1239,1239,"[238, 344, 623, 856]",0,5.45,4.85,1,79,4.6583e-07
"9519",1330,1330,"[49, 610, 748, 1055]",0,5.4,6.7,1,1,0.0411226
"9541",1330,1330,"[53, 604, 744, 1056]",0,5.3,6.8,1,98,1.46503e-07
"9599",657,657,"[16, 606, 922, 972]",0,5.4,6.6,1,18,0.00783556
"9602",657,657,"[14, 610, 922, 972]",0,5.4,6.65,1,80,4.51855e-07
"9649",657,657,"[17, 610, 924, 972]",0,5.55,6.65,1,86,2.56016e-07
"9972",1330,1330,"[52, 610, 747, 1057]",0,5.5,6.65,1,68,9.57419e-07
"9990",1330,1330,"[48, 610, 748, 1057]",0,5.45,6.7,1,94,1.65485e-07
"10000",1330,1330,"[54, 611, 748, 1057]",0,5.5,6.85,1,45,7.83292e-06
"10005",1330,1330,"[54, 612, 748, 1057]",0,5.5,6.9,1,63,1.35184e-06
"10070",1330,1330,"[48, 610, 751, 1057]",0,5.5,6.7,1,95,1.6052e-07
"10073",1330,1330,"[53, 610, 751, 1057]",0,5.55,6.75,1,65,1.04903e-06
"10081",1330,1330,"[49, 612, 751, 1057]",0,5.5,6.85,1,62,1.39365e-06
"10082",1330,1330,"[50, 612, 751, 1057]",0,5.5,6.9,1,68,9.57419e-07
"10132",1304,1304,"[189, 530, 658, 980]",0,6.05,3.8,1,31,4.30332e-05
"10348",365,365,"[8, 268, 488, 1145]",0,6.85,2.65,1,20,0.00194182
"10352",365,365,"[9, 269, 488, 1145]",0,6.9,2.65,1,83,3.40121e-07
"10360",365,365,"[6, 266, 485, 1140]",0,6.55,2.85,1,5,0.023936
"10432",365,365,"[2, 268, 485, 1143]",0,6.6,2.8,1,24,0.000212195
"10481",365,365,"[10, 267, 487, 1144]",0,6.75,2.85,1,73,8.22169e-07
"10490",365,365,"[10, 267, 488, 1144]",0,6.8,2.8,1,71,8.73811e-07
"10504",1532,1532,"[149, 277, 542, 942]",0,6.9,4.1,1,57,1.96778e-06
"10506",1532,1532,"[152, 277, 542, 942]",0,6.95,4.15,1,60,1.48119e-06
"10591",1532,1532,"[152, 277, 542, 944]",0,6.95,4.25,1,67,9.8703e-07
"10592",1532,1532,"[153, 277, 542, 944]",0,6.95,4.3,1,99,1.42108e-07
"10933",1532,1532,"[150, 276, 545, 944]",0,6.9,4.4,1,12,0.0130794
