"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"96",1974,1974,"[558, 664, 992, 1041]",0,2.75,3.35,1,49,1.61448e-06
"312",1974,1974,"[557, 663, 992, 1044]",0,2.8,3.25,1,49,1.61448e-06
"383",1974,1974,"[557, 666, 994, 1044]",0,2.8,3.5,1,82,1.04319e-07
"422",1974,1974,"[557, 666, 990, 1045]",0,2.75,3.55,1,10,0.0147144
"431",1974,1974,"[558, 664, 992, 1045]",0,2.8,3.4,1,51,1.25284e-06
"652",252,252,"[130, 481, 966, 1113]",0,2.2,4.85,1,45,2.68108e-06
"653",252,252,"[129, 473, 967, 1113]",0,2.1,4.95,1,18,0.000304923
"657",252,252,"[130, 481, 971, 1113]",0,2.25,4.85,1,40,4.59002e-06
"668",252,252,"[130, 481, 972, 1121]",0,2.3,4.9,1,1,0.0435995
"669",1863,1863,"[108, 489, 501, 715]",0,2.55,5.85,1,36,8.29227e-06
"678",1863,1863,"[105, 478, 498, 696]",0,2.15,5.95,1,35,9.43236e-06
"679",1863,1863,"[105, 485, 498, 696]",0,2.2,5.9,1,58,5.67874e-07
"711",1863,1863,"[106, 479, 499, 698]",0,2.2,6.1,1,13,0.0120025
"739",1863,1863,"[105, 478, 498, 697]",0,2.2,5.9,1,41,4.45232e-06
"740",1863,1863,"[105, 485, 498, 697]",0,2.25,5.85,1,78,1.42876e-07
"750",1573,1573,"[444, 519, 704, 1133]",0,2.7,2.6,1,15,0.0100883
"761",1395,1395,"[434, 548, 953, 1106]",0,3.1,3.05,1,54,9.43037e-07
"823",1395,1395,"[438, 546, 953, 1103]",0,3.05,3.05,1,49,1.61448e-06
"1562",1974,1974,"[557, 667, 992, 1044]",0,2.85,3.3,1,62,4.14627e-07
"1611",1974,1974,"[558, 668, 994, 1044]",0,2.85,3.5,1,81,1.07546e-07
"2134",677,677,"[45, 278, 677, 978]",0,2.9,4.55,1,14,0.0112001
"2144",677,677,"[45, 274, 673, 982]",0,2.85,4.45,1,56,7.31797e-07
"2145",677,677,"[45, 277, 673, 982]",0,2.9,4.4,1,71,2.14407e-07
"2156",677,677,"[44, 276, 676, 982]",0,2.95,4.3,1,37,7.44446e-06
"2198",677,677,"[48, 278, 679, 982]",0,3.05,4.5,1,25,4.82348e-05
"2225",677,677,"[48, 280, 680, 982]",0,3.1,4.5,1,54,9.43037e-07
"2430",645,645,"[123, 301, 638, 1075]",0,3.1,2.8,1,58,5.67874e-07
"2601",1395,1395,"[438, 550, 957, 1111]",0,3.35,2.95,1,78,1.42876e-07
"2664",645,645,"[124, 302, 639, 1077]",0,3.15,2.95,1,10,0.0147144
"2665",645,645,"[126, 302, 639, 1077]",0,3.2,2.9,1,67,2.42188e-07
"3059",1395,1395,"[438, 550, 957, 1108]",0,3.3,2.95,1,81,1.07546e-07
"3072",1395,1395,"[434, 548, 958, 1108]",0,3.2,3.05,1,93,6.15421e-08
