"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"208",1137,1137,"[85, 152, 504, 1035]",0,2.5,4.3,1,91,7.82419e-08
"260",1137,1137,"[85, 150, 504, 1036]",0,2.45,4.3,1,50,1.54502e-06
"311",1137,1137,"[85, 152, 503, 1039]",0,2.55,4.25,1,92,7.58946e-08
"318",1137,1137,"[85, 150, 504, 1039]",0,2.5,4.25,1,46,2.11606e-06
"325",1137,1137,"[85, 152, 504, 1039]",0,2.55,4.3,1,93,7.36178e-08
"376",1137,1137,"[85, 150, 503, 1040]",0,2.5,4.25,1,26,8.72045e-05
"390",1137,1137,"[85, 150, 504, 1040]",0,2.5,4.3,1,55,9.02462e-07
"402",1137,1137,"[86, 153, 504, 1040]",0,2.55,4.45,1,8,0.0189639
"523",154,154,"[401, 446, 583, 900]",0,3.15,5.05,1,93,7.36178e-08
"525",154,154,"[403, 446, 583, 900]",0,3.2,5.05,1,73,1.99027e-07
"527",154,154,"[401, 447, 583, 900]",0,3.15,5.1,1,78,1.70911e-07
"529",154,154,"[403, 447, 583, 900]",0,3.2,5.1,1,68,3.40735e-07
"656",1641,1641,"[129, 829, 1005, 1182]",0,2.25,6.45,1,55,9.02462e-07
"659",1641,1641,"[133, 829, 1005, 1182]",0,2.3,6.45,1,50,1.54502e-06
"685",1641,1641,"[133, 829, 1006, 1182]",0,2.3,6.5,1,55,9.02462e-07
"843",1641,1641,"[132, 829, 1008, 1183]",0,2.4,6.35,1,9,0.0175201
"1146",579,579,"[340, 809, 1091, 1244]",0,2.45,6.95,1,16,0.00724966
"1354",154,154,"[404, 447, 583, 901]",0,3.25,5.1,1,15,0.0106284
"1388",154,154,"[400, 446, 583, 904]",0,3.2,5,1,36,7.78216e-06
"1390",154,154,"[403, 446, 583, 904]",0,3.25,5.05,1,37,4.96168e-06
"1768",1720,1720,"[5, 367, 660, 1177]",0,3.2,5.95,1,85,1.13891e-07
"1770",1720,1720,"[7, 367, 660, 1177]",0,3.2,6.05,1,31,1.96507e-05
"1787",1720,1720,"[5, 368, 661, 1177]",0,3.3,5.85,1,55,9.02462e-07
"1790",1720,1720,"[10, 368, 661, 1177]",0,3.35,5.9,1,55,9.02462e-07
"1791",1720,1720,"[5, 369, 661, 1177]",0,3.3,5.9,1,7,0.0199312
"1795",1720,1720,"[5, 371, 661, 1177]",0,3.35,5.85,1,57,8.49127e-07
"1923",1765,1765,"[77, 141, 285, 653]",0,3.75,2.75,1,15,0.0106284
"2199",1765,1765,"[83, 146, 285, 654]",0,3.85,2.95,1,55,9.02462e-07
"2268",1765,1765,"[79, 146, 285, 657]",0,3.85,2.9,1,73,1.99027e-07
"2271",1765,1765,"[83, 146, 285, 657]",0,3.9,2.9,1,57,8.49127e-07
"2337",1765,1765,"[83, 146, 285, 658]",0,3.9,2.95,1,51,1.49867e-06
"2426",1937,1937,"[55, 327, 479, 637]",0,3.9,3.5,1,15,0.0106284
"2437",1937,1937,"[55, 331, 479, 640]",0,4,3.55,1,93,7.36178e-08
"2439",1937,1937,"[55, 334, 479, 640]",0,4.05,3.5,1,68,3.40735e-07
"2497",1937,1937,"[55, 331, 479, 638]",0,3.95,3.6,1,66,3.62137e-07
"2750",1937,1937,"[63, 332, 482, 646]",0,4.15,3.9,1,42,3.51403e-06
"2777",1709,1709,"[113, 552, 599, 845]",0,3.8,6.5,1,68,3.40735e-07
"2778",1709,1709,"[113, 553, 599, 845]",0,3.85,6.45,1,89,8.31564e-08
"2780",1709,1709,"[113, 552, 599, 846]",0,3.85,6.45,1,96,5.54136e-08
"2781",1709,1709,"[113, 553, 599, 846]",0,3.9,6.4,1,14,0.0113374
"2787",42,42,"[178, 436, 703, 1055]",0,3.85,6.35,1,13,0.0122944
"2794",42,42,"[178, 438, 703, 1055]",0,3.9,6.3,1,75,1.87264e-07
"2797",42,42,"[177, 439, 703, 1055]",0,3.9,6.3,1,85,1.13891e-07
"2798",42,42,"[178, 439, 703, 1055]",0,3.9,6.35,1,92,7.58946e-08
"2884",1723,1723,"[67, 477, 858, 1052]",0,4.45,2.85,1,33,1.29865e-05
"2934",1723,1723,"[67, 477, 855, 1049]",0,4.35,2.9,1,67,3.51273e-07
"2947",1723,1723,"[67, 477, 858, 1049]",0,4.4,2.9,1,46,2.11606e-06
"2958",1723,1723,"[70, 477, 855, 1050]",0,4.4,2.95,1,88,8.57283e-08
"2967",1723,1723,"[59, 472, 856, 1050]",0,4.25,3.1,1,2,0.0264143
"3023",1723,1723,"[71, 472, 856, 1051]",0,4.35,3.15,1,30,2.33471e-05
"3168",1937,1937,"[69, 334, 485, 647]",0,4.4,3.5,1,21,0.000173746
"3201",1937,1937,"[61, 335, 483, 646]",0,4.25,3.75,1,79,1.65784e-07
"3207",1053,1053,"[478, 647, 744, 857]",0,4.4,3.35,1,23,0.00011662
"3250",1937,1937,"[63, 334, 483, 645]",0,4.25,3.75,1,67,3.51273e-07
"3251",1937,1937,"[63, 335, 483, 645]",0,4.25,3.8,1,53,1.16297e-06
"3429",399,399,"[22, 616, 819, 1232]",0,4.7,2.35,1,80,1.6081e-07
"3476",399,399,"[22, 615, 818, 1234]",0,4.75,2.2,1,41,3.62271e-06
"3494",399,399,"[22, 615, 819, 1234]",0,4.75,2.25,1,41,3.62271e-06
"3631",399,399,"[24, 620, 823, 1236]",0,4.9,2.45,1,74,1.93056e-07
"3644",399,399,"[24, 620, 824, 1236]",0,4.9,2.5,1,93,7.36178e-08
"3725",399,399,"[25, 620, 819, 1235]",0,4.85,2.45,1,9,0.0175201
"4041",506,506,"[411, 494, 755, 1125]",0,5.05,3.9,1,1,0.0342944
"4059",506,506,"[412, 496, 756, 1125]",0,5.1,4.05,1,36,7.78216e-06
"4060",506,506,"[413, 496, 756, 1125]",0,5.1,4.1,1,48,1.991e-06
"4061",506,506,"[418, 496, 756, 1125]",0,5.15,4.05,1,37,4.96168e-06
"4062",506,506,"[419, 496, 756, 1125]",0,5.15,4.1,1,44,2.72689e-06
"4073",584,584,"[341, 752, 894, 1094]",0,4.85,3.9,1,6,0.0218901
"4077",584,584,"[341, 753, 895, 1094]",0,4.9,3.9,1,87,8.83797e-08
"4163",628,628,"[235, 535, 930, 1025]",0,4.95,4.35,1,34,1.16614e-05
"4179",628,628,"[235, 535, 931, 1025]",0,4.95,4.4,1,56,8.75389e-07
"4182",628,628,"[238, 535, 931, 1025]",0,5.05,4.35,1,3,0.0239187
"4248",628,628,"[235, 535, 930, 1024]",0,4.95,4.3,1,41,3.62271e-06
"4295",628,628,"[235, 535, 930, 1020]",0,4.9,4.3,1,33,1.29865e-05
"4438",506,506,"[424, 497, 762, 1131]",0,5.4,4.05,1,19,0.000230064
"4475",1860,1860,"[31, 396, 562, 766]",0,5.55,4.65,1,14,0.0113374
"4560",4,4,"[123, 185, 278, 1076]",0,5.35,4.65,1,44,2.72689e-06
"4561",4,4,"[124, 185, 278, 1076]",0,5.35,4.7,1,39,4.66844e-06
"4577",4,4,"[119, 185, 279, 1076]",0,5.3,4.7,1,5,0.0225013
"4616",1587,1587,"[123, 425, 499, 937]",0,5.4,4.4,1,38,4.81283e-06
"4653",4,4,"[120, 186, 275, 1077]",0,5.25,4.85,1,46,2.11606e-06
"4715",4,4,"[124, 186, 280, 1077]",0,5.35,4.9,1,74,1.93056e-07
