"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"74",1799,1799,"[99, 262, 369, 691]",0,2.25,2.85,1,84,1.92949e-07
"75",1799,1799,"[100, 262, 369, 691]",0,2.25,2.9,1,92,8.48342e-08
"162",1799,1799,"[100, 261, 371, 687]",0,2.1,3.15,1,35,1.31894e-05
"163",1799,1799,"[101, 261, 371, 687]",0,2.1,3.2,1,31,2.19442e-05
"322",1799,1799,"[100, 261, 371, 690]",0,2.15,3.15,1,99,6.85446e-08
"358",1799,1799,"[100, 267, 372, 690]",0,2.25,3.2,1,12,0.0132902
"587",1732,1732,"[73, 121, 436, 1041]",0,2.15,5.4,1,14,0.01235
"689",1732,1732,"[71, 122, 438, 1038]",0,2.1,5.55,1,87,1.45236e-07
"868",1732,1732,"[71, 126, 437, 1046]",0,2.2,5.6,1,52,1.97024e-06
"879",1732,1732,"[71, 122, 438, 1046]",0,2.2,5.55,1,74,3.8467e-07
"893",1732,1732,"[71, 126, 438, 1046]",0,2.25,5.55,1,75,3.7313e-07
"1434",1731,1731,"[49, 271, 429, 1040]",0,2.2,5.95,1,37,8.92009e-06
"1435",1731,1731,"[53, 271, 429, 1040]",0,2.25,5.95,1,41,5.95329e-06
"1443",1731,1731,"[53, 266, 430, 1040]",0,2.2,6,1,6,0.0224781
"1446",1731,1731,"[49, 271, 430, 1040]",0,2.2,6,1,39,7.85028e-06
"1650",1041,1041,"[336, 543, 764, 1137]",0,2.15,6.4,1,76,3.61936e-07
"1657",1041,1041,"[336, 543, 768, 1137]",0,2.2,6.4,1,87,1.45236e-07
"1664",1731,1731,"[50, 271, 427, 1044]",0,2.2,6.05,1,64,7.66892e-07
"1729",1731,1731,"[50, 271, 427, 1040]",0,2.15,6.05,1,41,5.95329e-06
"1736",1731,1731,"[50, 271, 430, 1040]",0,2.2,6.05,1,32,2.13935e-05
"1753",1041,1041,"[341, 547, 764, 1136]",0,2.3,6.3,1,8,0.0172782
"1764",1041,1041,"[336, 543, 765, 1137]",0,2.15,6.45,1,57,1.39539e-06
"1770",1041,1041,"[336, 548, 768, 1137]",0,2.25,6.45,1,36,1.03995e-05
"1795",1799,1799,"[100, 262, 370, 695]",0,2.3,3,1,60,8.66259e-07
"1798",1799,1799,"[105, 262, 370, 695]",0,2.4,3,1,90,9.01628e-08
"1952",1799,1799,"[104, 262, 370, 695]",0,2.35,3.05,1,49,2.61749e-06
"1965",1799,1799,"[100, 262, 375, 695]",0,2.35,3.05,1,91,8.74579e-08
