,gene,gene_number,x,y
0,Ppm1g,150,975.9170484835488,611.6614230596822
1,Tpm4,239,1013.1104060888664,491.6865697241623
2,Tpm4,239,1017.186520906034,499.27584137118754
3,Arpc5,8,1027.3199683801563,614.1713529864384
4,Tpm4,239,1029.5284871933254,494.78736318979816
5,Tpm4,239,1034.1027896961175,623.9325449289815
6,Khdrbs1,73,1043.241531760797,574.8456624973521
7,Tpm4,239,1043.9010600717418,598.0410883846105
8,Ppm1g,150,1054.5539795024924,432.7269005124084
9,Ppm1g,150,1059.1576277730785,537.6681152437557
10,Rad21,176,1059.3229305795978,537.6492669900922
11,Zfp36l1,269,1072.4326526726352,502.7699367588071
12,Tpm4,239,1072.779089954607,431.5293203309535
13,Hdgf,56,1074.1573791653973,523.29809495438
14,Cops7a,17,1074.0224144699482,523.6632868386839
15,Spp1,214,1075.1741868219303,538.074009221194
16,Khdrbs1,73,1077.9207711098943,393.5610750608813
17,Ppm1g,150,1078.2714612616037,518.7773121454699
18,Khdrbs1,73,1078.84152052518,479.77875616466696
19,Tpm4,239,1079.7237940220073,511.8451255178729
20,Nap1l1,120,1082.5677675350885,392.1112845965782
21,Khdrbs1,73,1082.332469053262,591.0138631439663
22,Khdrbs1,73,1082.6975094227332,401.8169067590837
23,Ppm1g,150,1084.0300160395018,550.8899130757112
24,Ltbp3,80,1085.5273311083029,557.1992657344579
25,Khdrbs1,73,1086.370682219749,476.4042054172273
26,Spp1,214,1089.6878666733437,456.0681828149148
27,Ltbp3,80,1089.6845444818948,500.82130810517936
28,Cops7a,17,1091.7489107877732,412.0075527216184
29,Rarg,179,1092.9296959079395,515.8514489580725
30,Ppm1g,150,1093.7253542432632,571.0896450397479
31,Ltbp3,80,1093.839604225839,476.499106348354
32,Rarg,179,1095.020714102673,581.4066365606246
33,Tcp1,227,1096.099775520653,441.6304065041447
34,Sfpq,206,1096.2884274110083,439.1734710929848
35,Ptbp1,167,1098.2841741274483,447.16211239046686
36,Cops7a,17,1097.3361253540545,421.5154314325866
37,Uqcrc1,256,1098.310771597734,552.2133145824771
38,Tomm40,235,1099.4061690688532,550.6722268149347
39,Cops7a,17,1098.1947054387758,463.94909085194826
40,Ppm1g,150,1098.3075108099365,514.864991941397
41,Tpm4,239,1100.6318934706003,520.8714208534623
42,Rarg,179,1101.4440617406808,602.6773646824711
43,Rarg,179,1101.9294466494507,569.8380063101911
44,Tpm4,239,1102.0618414226528,478.65100824770025
45,Thy1,228,1104.042697513372,448.8071965126187
46,Cops7a,17,1103.0320426140158,448.1622740621421
47,Sfpq,206,1103.3377609135068,448.4154177403212
48,Mvd,116,1102.7264032350138,427.1753445793464
49,Rarg,179,1105.2847703930902,489.1695235234496
50,Zfp36l1,269,1106.910034243579,472.3045731602853
51,Spp1,214,1108.9342097904034,521.1479088822515
52,Arpc2,7,1106.1590961540455,437.5288055505458
53,Spp1,214,1107.8922337036608,437.2583249344921
54,Tpm4,239,1110.10707097589,542.9269136036996
55,Gsto1,54,1108.135365308206,542.6409498055685
56,Csf1,21,1111.296202013399,473.45894134147306
57,Rarg,179,1113.4937977174063,541.765927911909
58,Ppm1g,150,1115.3859271483143,480.98497092919774
59,Arpc5,8,1116.879390934747,504.534801963751
60,Ltbp3,80,1117.4819195003338,549.2513422457978
61,Zfp36l1,269,1119.2398608225965,401.7799557073629
62,Nedd4,126,1120.0976108434825,544.9220301599659
63,Rarg,179,1119.497174864743,545.1963446488116
64,Mrpl10,91,1121.6175748228534,458.3426573595572
65,Rarg,179,1120.7673932167654,538.9240313475713
66,Ptbp1,167,1122.1240926730118,469.7770385364984
67,Jun,70,1122.3704020501905,471.11569473689343
68,Polr2m,149,1122.9122096482408,429.7468007153129
69,Vim,261,1120.968595944465,426.4226678561287
70,Trim28,241,1123.0058817322922,402.8131718605085
71,Msn,112,1126.644088761073,539.2751327892768
72,Vim,261,1127.0293417734788,538.2686501712037
73,Raly,177,1127.10464765934,538.0170130008186
74,Fkbp4,44,1127.884159410649,538.550405347351
75,Spp1,214,1128.398304982502,471.4983110687511
76,Psap,160,1128.8162649788558,585.4863382041721
77,Hspa8,62,1129.535843053112,450.1526977191809
78,Tnk2,234,1132.1400801608545,441.29374975869
79,Spp1,214,1133.8689324918396,452.8333615137068
80,Ppm1g,150,1134.1913111744257,476.0633803360283
81,Tpi1,237,1135.9638621693805,566.3507157457257
82,Xdh,262,1137.1752501174549,565.6764572355023
83,Rarg,179,1138.6765607352029,439.9210569092553
84,Gsto1,54,1140.5479218671574,536.3655303736332
85,Spp1,214,1143.071626249611,451.752377409298
86,Snx5,212,1143.9520440358194,401.4559689230475
87,Vim,261,1145.7618494413334,400.8450253307775
88,Tubb5,246,1145.383867925701,401.1235447893407
89,Zfp36l1,269,1145.3006184201226,401.1555699309975
90,Emp1,39,1148.0027952085006,475.3727612096515
91,Ppm1g,150,1146.562771802631,473.8672006772151
92,Aars,1,1147.548314084053,475.1559057474801
93,Nudt9,132,1147.6305501479096,475.9975189029313
94,Stip1,221,1148.8885964587898,476.1461972870976
95,Cct3,9,1145.6743202039793,472.77302040930255
96,Tnfrsf1a,233,1148.1467509082966,476.8906061877401
97,Eef1g,28,1145.1670596205088,586.6402138624273
98,Spp1,214,1147.3467129551225,558.9159640238025
99,Idh2,65,1148.7252019426203,490.9652296205674
100,Rpl18a,187,1147.1761130432371,491.6977056321447
101,Pkm,144,1147.9670124451982,491.9674649014453
102,Zfp36l1,269,1147.5239151101437,509.9037552090142
103,Tpm4,239,1148.7547844261962,576.9080003956424
104,Actn4,3,1151.273368595735,575.7915216952605
105,Sae1,199,1148.4409778109698,576.6779226439405
106,Ehmt2,31,1150.7106774036176,576.4367904127266
