,gene,gene_number,x,y
0,Arpc5,8,1306.1593860392654,966.9413073545792
1,Sec13,204,1343.4903570874674,964.170595543589
2,Psmd7,165,1343.1999671136275,964.1746816291457
3,Mrpl35,98,1371.6505999388069,972.4703581539508
4,negative_control,1177,1434.8903173228591,921.3576735331638
5,negative_control,1089,1434.9128890066982,921.3471361129452
6,Hnrnpul1,60,1466.025269124459,928.2100364843658
7,Rps15a,191,1467.0979703590317,928.934385865836
8,Ncl,121,1465.9132224644031,928.5070671907648
9,Zfp36l1,269,1523.9486706041969,916.119420276756
10,negative_control,926,1523.855965402612,916.1515361916786
11,Trps1,243,1523.943745518728,916.3054043627482
12,negative_control,622,1523.917699249988,916.2375272996384
13,negative_control,1124,1523.7445874766538,916.2353753060332
14,negative_control,409,1523.9534752228424,916.1788124750038
15,negative_control,1177,1523.8035360155466,916.244914825308
16,Ppm1g,150,1585.971440379519,933.4055927105368
17,negative_control,593,1586.1916418836404,940.1297447141844
18,Ehmt2,31,1604.2200859802172,931.7849877851324
19,Tpm4,239,1604.212364354201,929.9807183507128
20,Raly,177,1605.7427343726144,930.4495589285152
21,Ndufs8,123,1605.2550779762746,931.6340742778189
22,Ptgs1,169,1606.6547238335934,931.2211943990188
23,negative_control,290,1606.2838346968836,932.0974276763905
24,Prmt1,153,1606.1430994789348,929.5035298170952
25,Khdrbs1,73,1610.9216228359755,927.7009086808608
26,Spp1,214,1615.6449860311968,922.5251708159836
27,Khdrbs1,73,1619.2367961212242,944.4715296009956
28,negative_control,1189,1620.3496806032567,927.55006621452
29,Pgrmc1,143,1621.6374896541963,928.2386755669662
30,negative_control,1889,1620.3273669570583,928.1227509789838
31,Actn4,3,1619.8145463080823,928.035632500858
32,Rpsa,197,1621.812961175281,928.354217750695
33,Ppm1g,150,1625.636723343492,948.9503072700196
34,Spp1,214,1627.388571843676,935.7675742022044
35,Rarg,179,1629.639903180026,967.5670793250556
36,Spp1,214,1631.0185966406652,913.016966679366
37,Stip1,221,1630.7889223852835,908.1593594983652
38,negative_control,593,1630.2558022959902,906.673281269218
39,negative_control,1918,1630.7435632926936,927.340064942738
40,Prrx1,159,1630.7699100789762,928.6250193531278
41,Tmbim6,230,1631.8179128395484,926.5842025084896
42,Tomm40,235,1630.5053591896517,927.4764732338836
43,negative_control,1701,1630.777552124743,955.9521313029836
44,Uqcrc1,256,1629.5048167038372,948.6436487181612
45,negative_control,377,1631.0532255491005,949.1221351117196
46,Ly6e,81,1633.034109638941,946.9413685807006
47,Rpl21,188,1632.6533006555424,950.1819987600464
48,Ugdh,255,1631.3509887663354,948.1920240464196
49,negative_control,1605,1631.1413139701192,949.3679288172112
50,Thy1,228,1630.5626730032236,937.7768462338752
51,Spp1,214,1631.7529164655973,937.0724624959876
52,Vim,261,1640.0208436296975,962.0342026317768
53,Actn4,3,1638.3987291736062,959.2442911115844
54,Cops7a,17,1639.357385545128,960.9512328085611
55,Msn,112,1641.2584020566155,962.4729318201408
56,Ercc1,40,1639.625845353336,959.9622371983888
57,Pkm,144,1638.5665968180892,959.704203159906
58,Tpm4,239,1639.758061523907,915.33663873346
59,Vim,261,1641.0559324924466,948.1126090796748
