gene,x,y
Zfp36l1,229.0434031177472,1283.1782570254
Tpm4,264.1866803819752,1310.8335766754287
Rarg,274.86853311670245,1310.734543671604
Ppm1g,275.9809750070434,1322.9938983105362
Cops7a,298.865337077133,1334.681914774386
Rarg,301.7219155851388,1308.5981932820116
Mvd,306.5705310028528,1348.0832878674248
Rarg,307.3156899705147,1330.8383136652528
Rarg,307.788778102657,1310.4911384183608
Rarg,383.9266094532173,1317.2456873337123
Rarg,393.1671638094258,1316.6334503739745
Mvd,405.68693572153256,1321.6601618162274
negative_control,429.6331789180709,1242.8318091336498
negative_control,429.1724320943629,1242.9465475580482
Mtap,453.4365418883927,1227.557876365834
Ppm1g,452.9247619677655,1227.3126509773183
Cops7a,488.5202492483761,1223.5567444334292
Zfp36l1,494.4837368641147,1206.9299830477264
Mvd,504.35396463911417,1179.241501495912
Snx5,522.4979570808046,1169.150705089265
Sat1,522.5407088547017,1168.714984158625
Vim,521.850728782967,1169.802654497547
Mvd,524.7900115394546,1174.8379300235497
Rarg,527.8765482549943,1191.7107133441534
Tmbim6,526.9160510846831,1191.8334797658174
Spp1,533.417752713261,1170.22215697421
Zfp36l1,547.0487482129317,1186.2217383913624
Zfp36l1,554.1532548944297,1160.304547624849
Khdrbs1,558.5894221232282,1178.933886842285
Rpl15,571.6195845390722,1153.9808814153205
Zfp36l1,571.1975867430097,1153.1537550390142
Ybx1,571.58078853372,1154.8738184624085
Mvd,573.4034623554431,1153.692460954437
Rpl18a,583.693841699883,1154.1990061971326
Cops7a,589.0079178473776,1165.1455755161471
Spp1,590.8269876549216,1154.225119591954
Rarg,590.9286623594741,1129.2986895306146
Mvd,591.587714756296,1122.1926349925666
Mrpl35,594.9060454254998,1142.087356399705
negative_control,595.8003591605075,1118.2201659584312
Spp1,601.8508401027444,1127.7562885570908
Spp1,604.6556988286001,1147.0964968121905
Ywhaq,602.9463500219643,1146.9102243439118
negative_control,604.759957312139,1147.1992977816226
Tpm4,609.1031275352291,1097.7419369242798
Paics,609.4540659852304,1098.6376279281596
Grina,609.7618496551082,1098.502697539659
Mvd,609.2635441049022,1126.2452910037932
Vim,618.3229287300877,1122.4460660559416
Spp1,617.3874076868296,1122.8537453950948
Igfbp6,617.363847283946,1121.005117152671
Ppm1g,618.1220640050017,1133.928732363218
Mvd,619.9294583812651,1141.5048172848055
Spp1,620.4699390097435,1079.4081411881643
Vim,622.3597859787776,1114.2203935346147
Spp1,621.2523856728511,1112.0915988914549
negative_control,621.0993251076266,1113.6249228339357
Spp1,623.6759425902296,1126.770081471405
Thy1,627.3432916225698,1099.7455224676369
negative_control,627.2548826137233,1098.2140351193366
Hdgf,627.8456135788257,1099.0948983528715
Aebp1,627.520470296857,1097.9511120051704
Zfp36l1,628.5530044795164,1088.4686656798972
Spp1,636.5285375138563,1131.9096977258257
negative_control,647.0368163966134,1097.8912919714403
Ppm1g,652.7997485768253,1097.8972897533567
Spp1,659.3943455195943,1101.315716420302
negative_control,661.6871034786407,1025.7213179314415
Eif4b,664.5968469661718,1100.814807760385
Efemp1,664.1456368323861,1101.6192142087714
Sec13,664.869590882655,1101.9205223182998
Zyx,665.165538222941,1101.168939217743
Skp1a,663.7908999879451,1065.518878997833
Arf1,662.7543129765163,1064.3846127514994
Rpl18a,664.008905771837,1065.3800459686315
negative_control,663.4658247804389,1064.5770368494425
negative_control,663.6049111969838,1064.6699235596311
negative_control,668.2816390981109,1075.1577151540828
Mvd,668.6910484961784,1063.631976534901
Spp1,670.286213746745,1049.734913077909
Ltbp3,674.097442499681,1101.1627244548313
negative_control,673.6850221176543,1036.9448283050947
Oaf,673.9229242146095,1028.4254844601885
negative_control,675.282161527919,1028.5559934055486
Spp1,674.8741431860157,1029.274870527654
Ltbp3,675.1242310084504,1093.5899102216763
Ltbp3,680.6706663348783,1031.3349257495904
Tpm4,681.5999319138419,972.2669456889512
Spp1,685.8220512156315,1094.4861003208264
Pdia3,686.4915823595951,1018.9960777100569
Ctsb,685.8045591142824,1021.1323547202562
Mvd,686.4337604544057,1020.3950689223294
Spp1,686.6601390645877,1015.7408398807056
Spp1,688.9690120539337,994.5176829041844
Vim,689.4603285998542,973.7134041420568
Hspa8,690.1647031674992,974.1695720240946
Tpm4,691.8126721073073,982.152138692654
Vim,693.1528700841848,988.777599731633
Zfp36l1,692.154018981182,989.632013217584
Pdia3,692.2894392553078,987.7398600362988
Zfp36l1,692.8312867577054,1064.5927602626743
Mvd,693.4612701831761,1044.6554718935945
Tsc22d1,694.7049743736932,974.751383420237
Il1rl1,694.4123318055679,976.4157732007702
Khdrbs1,693.4756135706751,975.6604983643264
negative_control,694.9919696833159,975.55167985481
negative_control,695.6547645414879,975.092229028267
negative_control,693.3883036472886,974.5356742160336
Vim,695.9502927229506,971.8190783615182
negative_control,695.1993652627605,971.2132902968706
Arpc2,696.2974374693308,1094.4189510879671
Zfp36l1,700.1829215484975,949.6016429797236
Slc38a2,700.642957863379,976.164588744074
negative_control,700.8287207933217,974.6440701499212
Sf3b2,701.5156776569157,1079.5014689117006
Sec13,699.8233136376439,1083.8152877815385
negative_control,701.3932282517828,1081.7229952772211
Npc2,700.7522219851401,1082.5690891704608
negative_control,700.9641794048997,1081.8842787675926
negative_control,700.9186582818699,990.0727077780142
Igfbp6,702.7392113670243,993.1537848409436
negative_control,701.7178103042663,990.7083601959332
Arpc5,703.1208110648224,965.4790711063984
Tubb5,702.6723760441384,964.0825279267104
Hspa8,704.5524194120381,983.3068153707555
Spp1,705.4585945849994,1076.519595600172
Spp1,707.3102513325227,1071.9783280845998
Spp1,708.3887857647173,938.1328677536762
Rarg,708.9267035884252,1006.6121076392498
Spp1,709.6703385917376,999.875951856167
negative_control,709.9304380241927,1063.6011226886883
Spp1,712.6821524042891,1061.5028687039685
negative_control,713.8117625905506,1061.7532104844
Oaf,713.0834207221284,1062.304905014377
Zfp36l1,718.6785748622431,1029.781659849515
Spp1,720.1235507088306,946.968441555161
Tpm4,720.2352473032554,1069.195210178611
negative_control,720.3653356990358,989.395648070236
Ltbp3,722.1883725935323,1061.7896151483314
negative_control,725.5138989331449,1068.1474353405592
negative_control,726.1884261424821,954.1403924004372
Spp1,728.2740532672141,1064.3646681351206
negative_control,733.3164982870077,1008.04029386924
Fus,733.6586162157704,1009.7266633557535
Scarb1,733.706809264922,944.7532548819288
Ncl,733.9089534604111,944.0941321635858
Spp1,737.5633993149024,1021.0615836518416
Timp2,740.6074003221745,1065.7844358543114
Ctsb,739.7092080975323,1066.1779598448995
Emp1,739.6693795465482,1065.6165313535917
Spp1,740.7012952581982,1033.9567566774715
Ltbp3,747.3636214279979,1036.1330478783984
Mvd,751.2410098481462,1041.2197494147829
Cops7a,755.1181144675212,903.0461966763484
negative_control,770.9299864608726,974.4522400377508
Ltbp3,771.458872394061,896.9005728515067
Spp1,779.0010721814213,944.5745502626926
Spp1,779.1195635355274,986.53776304616
negative_control,780.1748832555522,883.8909622536275
Fkbp4,779.5470951379976,884.6271765271979
negative_control,779.0121959879693,884.4331043994927
Prrc2a,780.6521552789685,884.4362246523702
Arpc5,784.0285748224882,877.7933621287459
Loxl1,785.5030273452221,984.5881654975703
Psmc2,785.8491850315286,888.5621235961888
negative_control,786.5727824802991,888.6437580519173
Uba1,786.9089277441341,888.4306018526863
Sfpq,786.7373963203553,887.8613580198365
negative_control,786.2263307947442,888.7415079542177
negative_control,789.7297075698201,886.0045974142649
Rarg,793.9415871604053,995.4350338337936
Spp1,796.2652824262412,964.8790480429498
Vim,799.0216496969033,871.9747975267412
negative_control,798.5449107517305,871.0942667026148
Zfp36l2,798.4614906794412,871.2591220948835
negative_control,797.0004783993771,872.6476134026364
negative_control,797.4981341001806,873.2176051555646
Spp1,797.1539559646535,1027.835523544822
Rab34,797.566219436962,881.9692113882408
Ltbp3,798.5635076566023,1000.5147651289208
Ubxn1,801.0785294348798,880.5028414454181
negative_control,801.2700419350554,881.1668683225075
negative_control,802.3786285266065,881.5777747894022
Mvd,803.8400597673423,923.2014237415904
negative_control,803.1750186622123,870.2701930597038
Rarg,807.6134965957289,920.3274562826158
Vim,810.4923594923685,902.8829325544386
Hdgf,807.8498129628019,903.605796357841
negative_control,808.6555320722342,903.7136832519146
negative_control,809.0118178801462,904.3831539117076
Tubb5,806.9064467055855,874.5338178862239
negative_control,807.4812632673993,873.5525773895483
negative_control,808.1372249430507,873.1292536375365
Idh2,808.2518964817059,872.6839225653732
Eif4g2,806.9905188232233,874.537223200721
Cops7a,810.4887185863728,937.4020196260572
Spp1,818.7352971927397,939.8058649966364
Lmna,818.5330477884611,888.484475101451
Spp1,819.6355403465401,888.0207281754238
Mrpl37,821.3634382809043,873.1580191735827
Spp1,822.2047703834295,1007.9655224539318
Zfp36l2,822.0212063552331,1009.2221350417286
Thy1,820.8236155640915,1009.1011308104726
Spp1,824.2968388263381,878.0097682556928
Malat1,826.6083014422811,954.0571151931724
Mvd,828.4444721649994,986.9469904700062
negative_control,830.455476296876,855.2652968989701
Spp1,832.9664708781802,878.1478569339381
Spp1,836.6102643425787,882.9949098456324
Spp1,838.4409190173255,890.629938227995
Ltbp3,840.5867482661233,884.328708861918
Psap,847.7235017016347,835.3185446685834
Ubxn1,847.5620124654511,836.6786338594086
negative_control,850.2811089600821,843.4050201567443
negative_control,849.8236508840861,843.5090080350333
negative_control,850.6948223431174,844.0048993340147
negative_control,851.0246280246243,842.397965869397
Hdgf,850.6110748506488,843.2522023800341
Eif4g2,850.45712982447,843.7801988952436
negative_control,849.9862452812566,844.4821733294712
Rarg,852.7306450062167,996.182498906999
negative_control,854.4535088167509,918.7316913993724
negative_control,855.6232529629663,887.1671991507573
negative_control,855.1297197342814,887.8211477655198
Eif4b,854.4815062518605,887.5281199156803
Cops7a,863.0287533761388,877.5321596266031
Mvd,870.2929180240355,982.557176239266
Slc38a2,870.9029385684909,862.8476142561844
Vim,870.8505460165393,881.3138111492322
negative_control,873.6719517888746,878.1103164954886
Ctbp1,872.4994187257614,879.1367092516888
Tpm4,879.6817974796683,909.3616023710788
Spp1,880.3617337209115,862.0868314777564
Spp1,897.8088556484686,948.5653413322552
Rpsa,903.1111905030998,904.4763047406966
negative_control,903.5849490712534,904.9380140674328
negative_control,903.6057413507413,904.95186266657
Nfe2l1,904.855989797706,937.8471056284136
negative_control,903.8207101839234,938.8705360816208
negative_control,904.7217838253326,937.5416090758968
negative_control,904.5193949848868,937.6763739181986
negative_control,904.1306508055882,937.3887836530656
negative_control,904.5796073750348,936.8535761071126
Spp1,905.8804189263906,945.400124025074
Zfp36l1,909.6137823573996,964.7978075946488
Rarg,910.1688989670824,835.3712909079356
Xdh,910.8076061044922,866.5823854442904
Spp1,910.1811639374976,865.1830796238798
negative_control,909.4403057101543,866.2570328364429
Ppm1g,911.023451343009,843.3255398253016
Mvd,912.2474016877966,951.451961917905
Spp1,914.1651214091078,845.7015041994453
Ltbp3,916.568554666839,937.0943821329791
Zfp36l1,917.3007676142616,943.5186754560724
Rarg,917.2876595549676,888.1451265315949
Tpm4,920.4074540641764,893.4869668726906
Rarg,921.3785693743674,886.1230646071898
Ctsb,922.981033120018,887.0829713675962
Spp1,924.742596238468,865.4504407864844
Mrpl35,924.7942442156516,920.2745452167732
Neat1,925.3439923270182,830.4060934184932
Xdh,926.1421359336732,830.3890881398697
negative_control,924.5970562781192,829.8525675346866
Spp1,927.0814621669527,830.194218978084
Gpi1,928.371864221649,867.5878500877012
Khdrbs1,929.802007062874,866.8646413486938
Eif4g2,936.8219891295586,863.3518379755849
St13,934.835618507157,862.9531660501286
negative_control,936.1054088986808,862.4794766267283
Vat1,936.2555425922768,862.5362628731953
Ppp2r1a,936.5124364409652,863.0868563576057
Ly6e,937.895866499636,862.2349803368652
negative_control,934.9774284962992,863.8896461937848
negative_control,935.4121881524602,863.5137265258868
Eif3d,933.8987357724394,862.0664271785355
Rarg,937.0337940658712,929.7790678607398
Ltbp3,937.4714649379828,921.0292961639138
Ltbp3,938.1477100429568,856.2229226276803
Rps15a,938.131360968988,842.8829245437853
Cops7a,943.644148321106,925.4811445871474
Npc2,939.8412506697364,840.2695358838699
Hnrnpul1,941.6204954236308,841.5869447703288
Nucb1,940.8958620540368,837.4360436606071
Hspa8,942.4940819325458,841.3585162288588
negative_control,940.3699175166348,838.0213173120251
Uqcrq,941.3821870044624,836.4571591932289
Spp1,943.6160674948188,841.4358431048977
