,gene,gene_number,x,y
0,Pkm,144,34.38999103592099,338.23338651350537
1,Rpsa,197,34.061169746528,337.012834118966
2,Tpm4,239,37.95392103131568,389.6330260878637
3,Tpm4,239,40.577345918355405,371.36706875793664
4,Arpc5,8,44.81490857730141,338.8347713275955
5,Khdrbs1,73,48.84600709496354,404.8253807714739
6,Spp1,214,53.41005646375883,418.0470264293735
7,Spp1,214,57.89776094517804,381.00558973598254
8,Arpc5,8,67.70720749674454,450.4607041778555
9,Ppm1g,150,69.25106500773497,420.6417193140365
10,Spp1,214,74.08083635151338,455.4322876066529
11,Tpm4,239,75.63159714386359,348.3629223320576
12,Tpm4,239,76.54580953473702,390.3845606629515
13,Ltbp3,80,79.29673692980259,446.3072622240155
14,Rarg,179,80.92854492195934,455.6137812126341
15,Ppm1g,150,83.33948393616234,315.5645399376134
16,Ppm1g,150,87.54683824800847,286.08068371944546
17,Ctbp1,24,90.54320577001612,245.1289642242296
18,Cnn2,16,90.24470552397004,246.68024286118816
19,Tpm4,239,91.14325980117908,381.6967887085585
20,Ssr2,217,92.91857500697338,423.2290791958775
21,Arf1,6,92.97903625375352,424.1710950911048
22,Ppm1g,150,93.2927178455872,470.4747132814708
23,Spp1,214,94.55547671800092,479.816785135494
24,Spp1,214,95.07254442242991,391.3784004487353
25,Tpm4,239,96.71781036419829,260.2533695367131
26,Spp1,214,100.29905217961556,475.6057865522759
27,Tpm4,239,104.26912533309394,262.12698308920284
28,Rarg,179,104.76710977837078,391.2255453286214
29,Spp1,214,107.34649017813824,497.4092807394541
30,Ltbp3,80,108.30904844812838,363.7215470494489
31,Tpm4,239,108.25859559069048,266.2228635928872
32,Mvd,116,108.44919627480895,373.2242792425656
33,Ppm1g,150,108.70726324619604,500.21866500460857
34,Tpm4,239,115.0481591190632,250.6478516652822
35,Spp1,214,115.9101771867262,484.9810129375883
36,Hnrnpk,59,117.19279699019408,547.9104061202157
37,Spp1,214,117.11974494148151,545.6482612290629
38,Mrfap1,89,118.9144843209742,420.2170766627455
39,Myh9,118,118.29155035975832,421.65719523685095
40,Psap,160,122.05231162126026,449.8329049648149
41,Ssrp1,219,122.22154683159198,450.9813699907774
42,Zfp36l1,269,121.77392354619604,495.7848594057972
43,Khdrbs1,73,125.10481017070448,426.1234513253562
44,Spp1,214,124.84947811468588,493.49916074203327
45,Spp1,214,125.4807181643184,458.10318773121577
46,Nedd4,126,129.45988853261133,406.0941766920082
47,Arpc5,8,131.1763924202324,500.7302234166026
48,Ltbp3,80,132.37756475769038,575.4027868137604
49,Spp1,214,133.94501854808885,497.4823459516562
50,Spp1,214,135.3095068218446,560.2673373134071
51,Tpm4,239,135.36322289599147,457.6912147985898
52,Cs,20,136.2444672959146,458.2446512344393
53,Spp1,214,135.79803016923287,578.0768274970651
54,Spp1,214,136.69894352580476,509.3941922032757
55,Ppm1g,150,138.3217866067759,529.1664058131487
56,Ppm1g,150,139.28402758994318,392.49541502506986
57,Tpm4,239,144.48735392668618,547.1526925591859
58,Spp1,214,144.49705445751002,590.0302946893703
59,Tpm4,239,144.32957095962968,401.1035921866408
60,Ltbp3,80,145.52427505845804,556.1534893292819
61,Ppm1g,150,146.9046974639536,461.7448789070337
62,Spp1,214,148.4405373063842,387.9749702512506
63,Mbd3,84,147.76344361818542,395.1687841354528
64,Spp1,214,148.1194337889499,522.5947687131414
65,Spp1,214,148.52854007677132,507.1018631963632
66,Spp1,214,149.31732725535647,595.7653892869165
67,Tpm4,239,151.05327485440787,409.18067973807626
68,Spp1,214,151.89871435980888,441.9706476989755
69,Spp1,214,152.95712777441685,500.9839027454128
70,Spp1,214,153.11826201350038,539.6056758604914
71,Spp1,214,153.23776909633412,571.4187326247433
72,Spp1,214,154.7934534197496,478.6421166358491
73,Spp1,214,154.87550225842364,578.6859959205999
74,Tpm4,239,155.57050155433953,547.8147040934706
75,Ppm1g,150,156.66319498645572,488.9259896652803
76,Ppm1g,150,158.84516941227588,408.81624851427296
77,Ywhaq,267,159.1585615833222,407.5690143125517
78,Spp1,214,159.4299253239521,608.0386350426172
79,Srm,216,160.48525904872264,532.0216920334747
80,Spp1,214,161.796262702128,563.0626555613904
81,Arpc5,8,165.76748173977867,585.8631287319473
82,Spp1,214,167.167135695649,399.6325976865641
83,Spp1,214,168.3331281545506,465.7300597550955
84,Ltbp3,80,170.5446220378204,394.13138382614295
85,Ppm1g,150,171.90635626650138,578.5055455563343
86,Spp1,214,173.89790972642075,465.6170751576387
87,Spp1,214,174.9728792807761,611.6136817055976
88,Spp1,214,176.22815374327405,420.1164337122439
89,Cops7a,17,180.12368032476968,554.5943660820212
90,Spp1,214,182.02024456074457,418.2339132217575
91,Spp1,214,183.82826545961308,483.7712286762704
92,Ppm1g,150,187.79028879157903,503.9129616836569
93,Arpc5,8,187.8244816502777,390.5329967323351
94,Ppm1g,150,189.2206614659122,516.0148756507892
95,Spp1,214,191.1472412550972,486.6887795730624
96,Spp1,214,196.55887231808475,404.2354636536805
97,Grina,53,196.2294877486289,403.3385717735017
98,Il1rl1,69,195.68915782805405,403.3592669627316
99,Myh9,118,199.28535247597367,438.3349558611322
100,Spp1,214,201.19840974370817,447.06547657019553
101,Tpm4,239,202.31372966306463,499.3163281064624
102,Twist2,247,205.1128757095653,568.8502534114637
103,Morf4l2,88,204.80342093753404,569.6850870357982
104,Rarg,179,203.52716849442825,569.7848713777769
105,Spp1,214,205.368008908981,578.5919111685989
106,Pdia3,140,205.92997470725848,516.1127621370787
107,Ltbp3,80,215.9976750189886,443.26987412367873
108,Cops7a,17,215.83852140891744,463.7046306207734
109,Cops7a,17,218.191280424174,564.7473493328986
110,Spp1,214,224.1977789969533,494.4639462908547
111,Ltbp3,80,230.98482661240365,668.708908727778
112,Ppm1g,150,231.8860459396228,515.6220558852988
113,Ltbp3,80,231.8986629413656,480.96106664068407
114,Arpc5,8,234.48968348929463,426.8239557390663
115,Spp1,214,240.0956587242393,493.99849971744993
116,Ppm1g,150,243.05947498722804,680.1329749796681
117,Tpm4,239,244.63644110875865,683.8622129493177
