gene,x,y
Ppm1g,226.64533227160084,51.01830636377819
Tpm4,229.7892899021216,57.84768904243104
Spp1,231.70012366780105,83.06333426145396
Spp1,238.22803660647412,95.43442235335324
Ppm1g,238.3560502201331,140.71066426863132
Cops7a,238.8944983132357,23.67332841389324
Tcf25,240.2697748870389,51.91197889995635
Tpm4,241.1467223457585,391.3832125391151
Arpc5,241.44837345631476,459.8978261782609
Rarg,242.76934386711,479.444337056171
Rps15a,243.1083931814153,443.8522472461294
Cops7a,243.459187671474,445.3434972918645
Ppm1g,244.7130021417251,46.11463750863821
Ppm1g,245.83145419177896,40.11286182377209
Spp1,247.32593060537505,403.84131274059945
Fkbp9,249.56712764847288,153.22705553062846
Tmbim6,248.66983736472253,153.69013604260329
Spp1,250.1227084087389,73.46046135577272
Spp1,253.04137749536883,110.88746607267689
Mvd,252.69133874979627,355.8054519923005
Ppm1g,253.41090283218716,82.76383301679536
Khdrbs1,253.5840203788431,469.21272812105474
Rpl18a,255.96944068200492,414.8829362430837
Rpl4,254.6589521401881,414.3322689813035
Tpm4,258.72247854811764,357.930454052718
Spp1,258.61653716461217,377.88095670995705
Spp1,259.09254990989587,452.66215359007015
Spp1,260.68991254817433,117.34189384037244
Ybx1,262.3762325123078,242.43418780866176
Zfp36l1,261.8958430729898,243.4315852196575
Khdrbs1,262.1142063639759,99.6262186297402
Rarg,263.1349155172528,401.23899706178327
Khdrbs1,263.46313516593074,178.50849674473258
Spp1,263.8685605541466,131.6969058955821
Cops7a,265.22578393344605,436.8235116051407
Spp1,265.0187109390536,110.76093642748545
Snx5,264.74406103692684,452.5623098204401
Ppm1g,265.41146684280307,453.15568401988406
Ppm1g,265.36341077027697,123.91874538625989
Lmna,266.3002279446565,430.02567303292574
Spp1,265.9057685024037,185.44886490214373
Rpl21,267.0470845896858,362.15687352617374
Rpsa,266.4593616262533,362.7298421120064
Lamp1,267.22323646710186,361.66228258272906
Tpm4,266.84194506022754,466.1064786709053
Mrpl35,268.99455057915543,366.8603355863887
Khdrbs1,271.4664993081841,212.7627036624312
Spp1,270.9333358848398,187.4185160672993
Tpm4,271.04768895756973,474.4367117256341
Spp1,272.4234209847485,129.20892927962907
Oxct1,272.79877156954007,437.5723601483241
Spp1,273.3596984351116,145.1123517941232
Arpc5,273.33383164248767,397.8683543142397
Trim28,274.47784879526574,365.1543432852154
Mbd3,273.30097580519384,364.5496404405046
Csf1,272.470349434235,364.19370804505706
Rpn2,274.0166842856065,364.3961296149488
Ppm1g,275.0880440474646,485.7245187547952
Rarg,274.9175990214732,341.06156927606287
Spp1,275.0135982237131,168.14065112085262
Spp1,275.29333741514773,372.5185286597418
Tpm4,275.7181444262235,346.9204557847045
Rarg,276.1885409824636,423.8077255316449
Rarg,275.87583698580465,458.1245858326668
Ppm1g,276.3258444836118,431.7442459724058
Rarg,278.80382593518164,248.3599693549928
Zfp36l1,280.7011783555312,387.3008935224342
Vim,284.30039566166056,219.519710257326
Spp1,283.87954961071324,219.9471709194841
Rarg,284.237908721915,333.6443607995266
Spp1,284.25355809831206,157.6980153937422
Spp1,285.5152070042583,239.28708411351045
