,gene,gene_number,x,y
0,Rarg,179,938.3357286980466,1197.730828897136
1,Mvd,116,945.5981081196884,1212.9387031455528
2,Spp1,214,996.678359813862,1192.769048958251
3,Cops7a,17,1027.2793197670264,1194.709529774692
4,Khdrbs1,73,1034.2457757697098,1168.684951532692
5,Arf1,6,1038.5193554753623,1169.2252872225308
6,Mvd,116,1037.8451550501688,1170.5547328748985
7,Rarg,179,1041.7851356761405,1177.0876554124584
8,Rarg,179,1042.9221713426855,1179.7083751892917
9,Khdrbs1,73,1044.1629419590226,1184.068971494476
10,Cops7a,17,1045.4017466675068,1193.021139465004
11,Gsto1,54,1047.685537675795,1208.237412056259
12,Vim,261,1047.7330638491765,1206.9976038767268
13,Csnk1a1,22,1045.4925386603252,1208.6321363660704
14,Khdrbs1,73,1051.7461534133993,1209.978014755366
15,Morf4l2,88,1051.789684680292,1189.2726759747204
16,Junb,71,1051.183250450439,1188.4723376588868
17,Lmna,77,1052.6400329787564,1189.396539144233
18,Thy1,228,1052.9119791261865,1189.289144793711
19,Zfp36l1,269,1051.5289519131657,1189.7227011229577
20,Aqp1,5,1052.487604054065,1188.15798558982
21,Tpm4,239,1053.6969669702291,1212.9193723060373
22,negative_control,1785,1059.234589393524,1190.3595294731997
23,Ubxn1,253,1059.463782044782,1189.6620331648107
24,Hspa8,62,1059.684963507774,1189.1235295484098
25,Idh2,65,1057.408317132899,1190.837118539174
26,negative_control,1858,1060.2500811050238,1190.867260956089
27,negative_control,1089,1057.568658704689,1191.8173026180625
28,Jun,70,1060.7039049699586,1189.0217498143015
29,Spp1,214,1061.6491391144043,1205.2156000403716
30,negative_control,576,1063.3535473274806,1162.389968627027
31,Rarg,179,1067.8701784224982,1170.7863815463863
32,Hdgf,56,1068.8259514342851,1170.802316313904
33,negative_control,395,1067.8177730018097,1169.941630938529
34,Msn,112,1066.7498196222352,1168.8161280408954
35,negative_control,1900,1068.467728245626,1169.69306499095
36,negative_control,298,1067.3373463690364,1169.4562197251298
37,Spp1,214,1068.8514447941416,1203.5688635755544
38,negative_control,1260,1067.17366228846,1203.3061073886577
39,Gsto1,54,1071.9236741065836,1177.6923918590776
40,Fbln2,42,1069.5353041971434,1177.9033423665644
41,Hnrnpul1,60,1068.5422149189264,1175.9795599751649
42,Oaf,133,1069.767294604474,1178.1703244808286
43,negative_control,814,1071.3958491153594,1178.9390898206416
44,negative_control,299,1073.1679006542413,1185.750904124754
45,Mvd,116,1077.2442937141736,1194.4070789632071
46,Vat1,259,1081.465168321546,1222.5292218858842
47,Prrx1,159,1081.585009780622,1223.254884712156
48,Fus,47,1081.4065215285982,1225.4504211182837
49,Actn4,3,1082.1533792683072,1224.2870035559197
50,Timp2,229,1083.9328584915893,1181.398375580569
51,negative_control,1207,1082.8958217452878,1182.0047576837226
52,Spp1,214,1083.3402455997884,1180.037786437903
53,Ltbp3,80,1082.8719240770602,1204.257673078926
54,Txn2,248,1081.178092596752,1200.7160695066586
55,Psap,160,1082.5498347287798,1201.0520544724882
56,Timp2,229,1085.359644220944,1191.1697145631044
57,negative_control,2058,1085.1685335199893,1190.170668529138
58,Ndufs2,122,1086.6865714944888,1189.7713779411777
59,negative_control,337,1084.7313840392628,1190.339365059688
60,Pkm,144,1087.585518445238,1191.51610338887
61,Hspa8,62,1085.6131809821636,1155.8459513517105
62,Cited2,13,1085.1168094505988,1157.683964525178
63,negative_control,1575,1086.0157823641734,1154.530860449515
64,Arpc5,8,1086.6534413701625,1156.7381926808798
65,Ltbp3,80,1086.8843824832118,1152.119370146452
66,negative_control,1476,1094.6578760728005,1200.3522618377915
67,Spp1,214,1094.2337916777565,1200.7789014470309
68,negative_control,321,1094.043804027862,1200.9453193911172
69,negative_control,594,1093.6211159393972,1200.3314970857514
70,negative_control,1504,1096.177566635209,1200.2580120013426
71,Rrp1,198,1095.3960593065722,1200.516175031907
72,negative_control,1430,1096.8086131866116,1199.7361788078092
73,negative_control,1736,1096.2308164663928,1200.832780048578
74,Rarg,179,1097.1766060086993,1237.672935287249
75,Timp2,229,1098.0416889763785,1205.206012452294
76,Fbln2,42,1098.779717195909,1205.2078997678152
77,Il1rl1,69,1098.0368770146747,1206.753184395629
78,negative_control,785,1097.4727828850318,1119.887828164829
79,Aco2,2,1097.416643299154,1120.150405689598
80,Lrrc59,79,1098.4388645209988,1121.158778278393
81,Eif4b,37,1098.7782351974115,1121.2409887255656
82,Loxl1,78,1097.9232065948313,1116.5215748782666
83,negative_control,1175,1098.5788536867426,1121.8182316109985
84,Ckap4,14,1097.079354660775,1120.2551990138647
85,negative_control,456,1098.1003998214123,1115.3758781963506
86,negative_control,862,1097.5765430036497,1120.3731259612507
87,Nr2f2,129,1097.0708833828653,1120.256621116764
88,Pla2g4a,145,1096.9576638588965,1117.9823568525544
89,Nfe2l1,127,1097.1118441483334,1226.2395748276017
90,Il1rl1,69,1097.396082785045,1227.3017317168487
91,Pa2g4,135,1097.242269698994,1159.1656470703122
92,Actn4,3,1096.363721320753,1157.8594596235
93,negative_control,1304,1098.8788282799242,1158.6223593660395
94,G3bp1,49,1098.31932480277,1158.3474483420596
95,Psma7,161,1099.3222726642568,1158.7317934517628
96,Vim,261,1098.0454320434574,1157.5096503597383
97,negative_control,293,1099.3301755835678,1158.5291818816231
98,negative_control,867,1096.6888516464082,1158.6649655395272
99,negative_control,1279,1097.170866574187,1157.6623766274638
100,negative_control,1202,1097.18324001965,1157.9604658079802
101,Eif4b,37,1096.865169171929,1157.3115060365712
102,Hdgf,56,1096.7672473450534,1158.5051868030423
103,negative_control,1108,1099.3242402016724,1158.203159863354
104,Slc38a2,209,1099.4509782467994,1222.8068155893443
105,Spp1,214,1102.8810436472331,1125.7342078901622
106,Zfp36l1,269,1106.7121531203884,1238.3265720331417
107,negative_control,914,1106.9953529667896,1241.407483289312
108,Eif4g2,38,1107.5749849175495,1241.9402866195376
109,negative_control,1481,1106.23208113574,1241.916329031222
110,Eif3d,33,1105.11422243254,1241.851562575264
111,negative_control,515,1105.0938782998528,1241.5217854022603
112,negative_control,960,1107.7730032052905,1241.1532362954931
113,Ssrp1,219,1108.1804645317152,1243.6507439165737
114,negative_control,703,1107.8886229813595,1241.9233220221788
115,Ube2m,252,1107.412527773358,1241.968108321432
116,Ptgs1,169,1106.4238528384085,1242.010057988559
117,negative_control,1723,1105.8762262312584,1242.0596933905167
118,Top2a,236,1107.8588841108258,1241.8297593250504
119,negative_control,1070,1104.5163054862269,1241.1220763833471
120,negative_control,1840,1106.7834510516232,1240.6759467741674
121,Zfp36l1,269,1107.3193786567322,1243.2547563953076
122,negative_control,1120,1106.9699971065145,1242.294437866994
123,Ltbp3,80,1108.7030404827926,1141.2050617914958
124,Lmna,77,1111.041655215737,1108.1774593818996
125,Hspa9,63,1110.8645956322237,1107.578061722428
126,Spp1,214,1110.707336126543,1107.1105958519972
127,Fkbp8,45,1109.7235058835336,1107.5705198118324
128,Spp1,214,1111.809351310661,1127.533953718018
