,gene,gene_number,x,y
0,Rps15a,191,501.0437882653508,959.7865194023608
1,Ncl,121,533.3501487923621,930.7888173340398
2,negative_control,1525,532.7247162074132,930.274540556754
3,negative_control,2012,532.3310574350553,930.1346137069664
4,Eif4g2,38,534.5469824914265,929.6730571819402
5,Rrp1,198,537.2844322994155,962.0404817140172
6,Gsto1,54,544.7152506160135,914.8412393738174
7,Rpl15,186,545.7498367978058,915.6096394539496
8,Pkm,144,545.101237082737,914.8872791505104
9,negative_control,1037,544.7542335597107,914.4274199099626
10,Spp1,214,553.0793708068845,937.097045900296
11,Lmna,77,560.9434965576819,903.871089287011
12,Vim,261,561.3677413037706,903.2784814197648
13,Rab7,174,563.0172975222214,891.348509613773
14,Tpi1,237,563.1200287175794,891.6701203167918
15,Spp1,214,561.74818321313,891.5625643092528
16,negative_control,814,564.2598130854155,946.3929213478737
17,Pdha1,139,563.8827272852468,913.6886743465786
18,Rarg,179,568.696728462468,882.2661609262296
19,Emp1,39,570.0486419880011,940.780029703718
20,negative_control,1519,569.2940772408706,942.2152029948134
21,negative_control,905,570.0867979649053,942.2872502959076
22,negative_control,331,569.8584204528621,945.6948498957676
23,negative_control,812,569.547957936979,942.6059612663008
24,Mdh2,85,569.767423325762,945.2387261943256
25,negative_control,1068,570.9333016451963,942.1804124379188
26,negative_control,416,572.8942264790007,956.855031167198
27,negative_control,1944,574.1457562926862,954.2746641291448
28,negative_control,748,573.2707556219996,955.7030230019818
29,negative_control,442,573.9218104099572,955.2645327343844
30,Morf4l2,88,572.8904465947377,957.3804018772752
31,negative_control,1475,574.5721208478952,954.7154149836632
32,Ybx1,263,573.8430627977514,954.9840921319208
33,Cops7a,17,574.1434899186022,956.262268819232
34,Ugdh,255,576.0252359425818,865.4176158258613
35,Eif3d,33,576.9514840002328,865.4277818615567
36,negative_control,979,576.5528857065451,866.6177249542503
37,Actn4,3,578.4143620455645,888.7183796418467
38,Vim,261,579.417557916546,888.3386381524948
39,Vim,261,579.0223236296468,853.2002545712163
40,Spp1,214,580.0358065587857,854.0276914217357
41,Arpc5,8,582.5797605885818,947.3347235609504
42,Rad21,176,582.889810773206,958.9243875285176
43,negative_control,342,583.9400114948708,895.3293986771365
44,Khdrbs1,73,584.338677025361,964.5650658787896
45,negative_control,1128,585.6768113265168,850.1649926568198
46,Spp1,214,586.2787599978908,956.344501046164
47,Rpl18a,187,587.5106726608597,858.0779323839876
48,Polr2e,148,589.8212834054636,886.7252000351173
49,Fgf7,43,592.1699303210278,941.6484465874488
50,Sf3b2,205,591.7371608739654,942.57097519374
