,gene,gene_number,x,y
0,Arpc5,8,336.8822658765923,450.2434402403642
1,Cops7a,17,350.129832106162,326.0762943948697
2,Spp1,214,359.6270702373032,422.87415436454125
3,Spp1,214,361.33238347873726,434.362057237733
4,Rarg,179,361.6649669247527,302.2595860872659
5,Vim,261,362.05835318602,301.5822156205617
6,Rpl18a,187,362.5257918744165,300.0594726294827
7,Spp1,214,362.7852458752096,428.913756082681
8,Mvd,116,363.56242726178033,334.47262070111776
9,Spp1,214,363.38722032594177,320.8493528451245
10,Spp1,214,364.5674371713716,410.23479036170215
11,Spp1,214,366.71539347576135,457.36150511681984
12,Jun,70,367.24922447699566,401.5209378750088
13,Cops7a,17,368.0324062772251,391.5842089995783
14,Spp1,214,367.7409549365711,424.8577870985086
15,Spp1,214,367.9140087575697,418.3764251583268
16,Arpc5,8,369.4621398734566,450.47696002130937
17,Spp1,214,371.565950087333,398.3403383461237
18,Spp1,214,371.6301595533835,464.6533955391275
19,Cops7a,17,372.7486963578056,373.3636065020717
20,Mvd,116,373.4149573090558,327.44504612181845
21,Spp1,214,373.2194436669491,452.90867650912486
22,Rarg,179,373.945251430594,314.6981364640266
23,Arpc5,8,373.7934888455971,380.5930509354608
24,Spp1,214,374.6142461664795,408.6264569012127
25,Spp1,214,374.2049829718063,437.7519986716705
26,Ltbp3,80,375.7690797376568,422.0934195980233
27,Cops7a,17,376.3882196934959,361.483154051103
28,Mtap,114,375.9723190544553,322.13985037905064
29,Prrx1,159,375.39051812163007,321.14553121923177
30,Cops7a,17,376.4150963914238,322.4750204374933
31,Spp1,214,379.2292990678119,390.0838958797857
32,Spp1,214,380.4103496631818,424.5122947604483
33,Spp1,214,381.8726449616146,408.4861382215482
34,Tmbim6,230,383.2193324239802,393.1716930873978
35,U2af2,249,380.910122672916,394.2762836362563
36,Spp1,214,384.6822938290279,330.28257544327505
37,Spp1,214,387.1888920707183,463.4802830043871
38,Spp1,214,387.1513412710001,379.926678384736
39,Uqcrc1,256,387.49456175655007,336.155877523118
40,Ltbp3,80,388.14928520827664,326.3927681439312
41,Ppm1g,150,388.3951300437406,375.8348269701033
42,Spp1,214,387.93603253158096,476.45567834018937
43,Spp1,214,388.8150405821448,456.048496989751
44,Tpm4,239,390.33988298236255,467.273278039766
45,Spp1,214,390.7210285626588,440.7927960382852
46,Ptbp1,167,390.0270338833213,412.1988484869195
47,Morf4l2,88,390.5619573430576,413.5669465053776
48,Psap,160,390.7750529330218,411.9503640302733
49,Zyx,271,392.81242232808006,446.8472844354101
50,Spp1,214,391.9439799435398,446.9547379153379
51,Twist2,247,391.43584767423016,447.2374119556359
52,Vim,261,391.7561876231646,455.5761552776204
53,Ppm1g,150,392.46816419884846,455.7409193543067
54,Spp1,214,393.4642684680607,404.91504057968064
55,Spp1,214,394.8498483338802,479.54039723828527
56,Khdrbs1,73,394.68773876518406,360.8007912848228
57,Spp1,214,395.9111094535505,465.1047732453696
58,Pdia6,142,396.8130879229004,452.8496495639652
59,Ctsb,25,396.25363572793856,450.7087457853469
60,Eef1g,28,396.3287306194634,450.8120643585328
61,Mrpl41,102,395.6339071675191,450.86619220662976
62,Ppm1g,150,396.2053798667429,450.87780160343664
63,Pcdhgc3,138,395.88312701675005,452.4864043797724
64,Tmbim6,230,398.0436161473241,438.051564366092
65,Ltbp3,80,396.9264916754253,422.0110707493957
66,Khdrbs1,73,399.3963481731316,395.70621859598737
