gene,x,y
Tpm4,874.5799401963063,1906.67803531848
Eef1g,875.2808958728091,1907.720575462967
Tpm4,899.2372317397756,1917.8754860690528
Ppm1g,912.0359729589368,1914.906449889505
Ppm1g,941.393633360363,1905.259381812275
Ppm1g,945.3232174033824,1910.0120241626933
Ppm1g,979.897438264632,1896.6342794005848
Ppm1g,1007.1720469477448,1891.001712941151
Spp1,1068.5005552954706,1872.977582589814
Khdrbs1,1077.8676997557336,1865.1636548336896
Khdrbs1,1101.7783694674774,1863.506936842948
Spp1,1128.5683070166858,1848.898315385856
Vim,1165.3636895916084,1834.4423173991536
Rnf11,1164.9509245323525,1835.659186011199
Spp1,1165.6426709133607,1835.1818445238496
Cops7a,1176.3684227710423,1830.4310844389445
Spp1,1178.2361812306715,1852.8404010395775
Spp1,1179.042107138375,1858.2748618945
Loxl1,1183.9550260711578,1819.061613007499
St13,1184.8993574042668,1819.322716590476
Ptges3,1183.8399253102057,1819.54138600329
Ltbp3,1186.342967410741,1856.353863950352
Zfp36l1,1191.726370272491,1858.3864277830185
Spp1,1199.966870457568,1812.06273960275
Ppm1g,1207.4259089737493,1851.9374349551476
Khdrbs1,1207.9219459382196,1801.2387982875298
Slc38a2,1212.4175682510074,1830.671492454691
Ssr3,1211.9002359500662,1830.3528009213487
Spp1,1221.2654853497515,1827.2841791648848
Spp1,1225.9212575369484,1790.112863115464
Loxl1,1226.7740135062468,1857.4129694428188
Spp1,1226.4685012246052,1851.0759087971924
Eef1g,1231.3894180066002,1852.7442095160172
Spp1,1233.2450462895888,1847.370473047053
Spp1,1235.8419207444874,1794.0394206292465
Rps15a,1252.0173150599626,1813.7289479906149
Timp2,1251.0918349004742,1812.987217281383
Vim,1251.5643879656675,1813.3445126652791
Fkbp9,1250.6899410433757,1812.9655971689865
Tmbim6,1251.430546715671,1768.587681678186
Ltbp3,1252.3205596178695,1809.620038985655
Mrfap1,1254.9466541319243,1763.5481551449957
Msn,1254.6139120917203,1764.5004583633197
Ptbp1,1254.9429239408032,1834.1470766460084
Rarg,1256.3850023604932,1862.1680009518093
Spp1,1256.1064800163972,1776.124858244535
Spp1,1258.4147115907897,1830.374152016012
Tpm4,1259.223771615221,1815.5383285753076
Ppm1g,1260.475660389488,1830.7916310640264
Spp1,1263.15062502753,1763.3242494083752
Ptgs2,1264.0898186061013,1763.835716874932
Oaf,1263.6344370551424,1763.458434742431
Rcn3,1263.6596938112227,1764.3121091792416
Zfp36l1,1264.7654748281443,1780.352550597395
Hspd1,1266.5125918662488,1808.0693530195576
Rpl21,1267.1322632529534,1807.434906535172
Eif4g2,1265.8790381296687,1809.5142426796665
Arpc5,1265.712071093731,1808.296520450716
Timp2,1266.0923759793543,1809.038600461708
Ppm1g,1265.6221480616657,1819.386722626807
Spp1,1267.536572162922,1850.1243452454084
Tpm4,1268.356936751043,1816.9660099110167
Ltbp3,1273.331507787808,1795.2430307354214
Spp1,1274.4103278547138,1852.118843554233
Spp1,1276.5583065934738,1752.7571674631238
Cops7a,1280.059399449391,1777.9760750080056
Ltbp3,1285.0343161347705,1853.3724029533105
Zfp36l1,1291.0738707486298,1768.4641355999738
Tnfrsf1a,1291.9493513648597,1783.894662871141
Spp1,1290.9513785723975,1783.970322354836
Spp1,1301.6487482130042,1755.1051758099152
Khdrbs1,1307.3812657611168,1742.282423182456
Spp1,1307.8518263299654,1776.8304581146845
Spp1,1312.85860156507,1831.983746317151
Ltbp3,1312.5442364408054,1802.3331256151728
Spp1,1313.6183949130043,1771.3738551051945
Spp1,1316.9870520674544,1762.7625529136874
Ybx1,1316.0034066007354,1735.9388223322007
Vat1,1316.263607647065,1735.996325647043
Emp1,1316.778560312072,1737.9489960116937
Twist2,1316.9860049026483,1737.8456517412142
Trap1,1316.867854818504,1736.942828522269
Spp1,1319.2051416014742,1756.7278738074644
Spp1,1327.9030360847382,1751.048047884464
Fkbp9,1327.3428600282243,1759.8076928533778
Tpm4,1334.2897109363917,1781.3973867822651
Rarg,1335.7480664596526,1795.3966756415068
Spp1,1340.5942605354858,1747.485370902158
Spp1,1341.2155410966425,1829.6213669340432
Tpm4,1343.16720795175,1864.2714912458132
Spp1,1349.161528567883,1786.443142281597
Ppm1g,1351.3522813937243,1807.742966423261
Spp1,1352.6687182168434,1817.4208165735288
Spp1,1357.135198262391,1784.1874746739456
Spp1,1365.6293046975563,1812.248112237342
Xdh,1373.0174872620769,1887.7797739975977
Eef1g,1372.4044018731663,1886.8948995143155
