,gene,gene_number,x,y
0,Arpc5,8,528.7341612862125,1214.047087939928
1,Zfp36l1,269,532.8741090254688,1156.5701889975178
2,Rarg,179,547.0767116600042,1174.4811783153411
3,Cops7a,17,555.0835588069554,1210.3163644140554
4,Tpm4,239,560.5192526377133,1225.3018812182902
5,Eif3f,35,572.1788184657294,1163.6737329920345
6,Tpm4,239,573.238681805648,1189.7393944792032
7,Tpm4,239,579.6700553030992,1174.8075743834206
8,Rarg,179,585.3872769501287,1226.9677891066244
9,Khdrbs1,73,595.5164092047673,1192.477971438487
10,Khdrbs1,73,599.0917818888082,1169.9902097930435
11,Eif4g2,38,601.9528385748879,1230.5778140598163
12,Pkm,144,608.5533501359143,1222.9335149728136
13,Rarg,179,611.3993443311035,1168.582655344485
14,Gsto1,54,614.8183024134968,1194.3578435385575
15,Khdrbs1,73,618.9528356784589,1215.1601056371576
16,Tcp1,227,619.0183772419927,1213.1867849142286
17,Rarg,179,622.5742427962834,1198.5669587892476
18,Arpc5,8,625.8907957169174,1206.8556537829518
19,Mta1,113,627.3026016349718,1194.798661633723
20,Zfp36l1,269,631.2071194243862,1204.6686864651574
21,Mvd,116,631.7471848334413,1157.3855177562443
22,Tpm4,239,632.9784704212473,1162.8374405372133
23,Ppm1g,150,633.952850642946,1171.369667558513
24,Cops7a,17,634.1474797494017,1224.5377088924051
25,Mrpl35,98,643.2788228541485,1167.4201709640186
26,Khdrbs1,73,652.1356802613815,1154.980735656479
27,Khdrbs1,73,655.6600710595668,1176.4971454994438
28,Khdrbs1,73,658.2972150548968,1187.9224865407691
29,Ppm1g,150,661.3243301652046,1206.7029756822585
30,Tpm4,239,662.106030942821,1178.9649598017622
31,Mrfap1,89,664.175842918021,1167.422130466341
32,Cops7a,17,664.7857346953672,1138.752230843564
33,Cops7a,17,666.7847324807476,1156.0952828173529
34,Cops7a,17,677.74844252966,1181.1014576641942
35,Rarg,179,678.5393708636241,1177.071408556399
36,Cct3,9,686.4542472443358,1130.023367781777
37,Arpc5,8,685.9293605547746,1130.461346482087
38,Zfp36l1,269,686.5710707794519,1178.310022006675
39,Spp1,214,687.5575589118046,1188.0527545985638
40,Rps15a,191,690.9639013189662,1114.718898198228
41,Ssrp1,219,689.8606051289089,1115.2496874159324
42,Spp1,214,693.7900304303464,1143.8973213522086
43,Rpl21,188,697.8451214834448,1163.9115077557526
44,Lmna,77,698.3205892657016,1162.093831702124
45,Slc25a1,208,698.5175915466399,1163.257693331762
46,Sec13,204,697.984765141077,1163.5547945111116
47,Rps6ka3,193,698.2718442570308,1161.295837534459
48,Eif4g2,38,698.5842829663992,1162.1486462314792
49,Tpm1,238,697.194599324742,1160.392053572241
50,Hnrnpul1,60,698.3624030427754,1177.3827239381774
51,Rad21,176,699.2701153788092,1176.6004742020627
52,Puf60,171,698.9094327091082,1175.9254945696416
53,Rbbp7,181,699.0585033284843,1176.4252236523614
54,Rpl15,186,699.6782359195612,1127.1817065786554
55,Arpc5,8,701.2190179096356,1128.1070117320896
56,Ltbp3,80,704.920692542331,1191.0500439582963
57,Rarg,179,706.0007284318369,1148.1148897880798
58,Arpc5,8,706.3650739012467,1107.3776906210269
59,Mvd,116,709.4268039326661,1141.88852093552
60,Ppm1g,150,710.5397599228877,1124.4186534454088
61,Idh2,65,714.2698327679152,1147.7142461062876
62,Zfp36l1,269,715.3518585240727,1176.1502263172324
63,Maged1,82,716.1220569607344,1175.0714675264262
64,Tpm4,239,716.9615177338596,1151.9346686320778
65,Spp1,214,719.0881703927548,1107.2706995009348
