gene,x,y
Rarg,1212.2200056855088,1472.3713274344473
Rpl18a,1228.9980645116102,1487.3903466415334
Vim,1229.914620490811,1487.4897171731077
Ppm1g,1249.375971661883,1489.010656655273
Stip1,1264.2139258680331,1489.5305880276037
Ppm1g,1269.5500439556322,1508.476719372026
Arpc5,1272.2877460009363,1513.3478849956866
Nedd4,1307.0615151104903,1518.1352960792317
Vim,1305.94407433046,1518.5549284785538
negative_control,1319.4066960013192,1544.4975437343444
negative_control,1318.6389894270883,1542.5578175446576
negative_control,1319.3634402649222,1543.6767030930964
Ybx1,1320.1800489160596,1541.1501015419356
Sec13,1319.6733493660197,1541.859909694958
Uba1,1322.590794484698,1525.0748590120506
negative_control,1319.6088285342717,1525.483091194602
negative_control,1322.780038074434,1524.596357644671
Cops7a,1322.1488783315103,1525.7379902093355
Zfp36l2,1322.2559693189612,1526.8077417579675
Ubxn1,1321.617361864874,1526.0450024803197
negative_control,1326.7236922139757,1529.882278343932
Sec13,1328.3231061457568,1531.246125688586
negative_control,1327.1405036116848,1530.1848590600648
Rac1,1325.739392964962,1531.5884580070388
negative_control,1327.8960227753505,1530.215251007868
Ywhaz,1326.689946083216,1531.1912219011094
Vim,1328.9786009546622,1515.9191740722829
Khdrbs1,1328.720798461747,1514.6868676728952
negative_control,1332.9537546045951,1522.306621543261
Junb,1333.2671618023755,1523.733521097642
Khdrbs1,1335.1111022898513,1522.958471802572
negative_control,1332.9358379529835,1523.5718130995865
Tpm1,1335.085066152854,1522.9380759665432
Arpc5,1333.4763704189593,1540.9162548689535
Hspa8,1332.1529690405646,1541.7458448468112
negative_control,1338.413333703383,1541.4517261506162
negative_control,1339.0301547650288,1538.3452716426632
negative_control,1337.8741854768225,1538.4554289820185
negative_control,1337.7707867458175,1541.4067725981272
negative_control,1337.0240748685435,1540.7985329577675
negative_control,1337.4540709378548,1542.0291104764142
Zfp36l2,1336.072304098998,1539.626648680036
negative_control,1336.764993800842,1541.2040126660631
Vim,1339.2589124790009,1537.6517879389569
negative_control,1335.8167078801755,1540.6704973616838
negative_control,1336.8247920523845,1542.0774978184395
negative_control,1338.393129640198,1540.9040650049155
negative_control,1338.668102542343,1538.727654253319
Cct5,1337.4509054918758,1541.0592299550203
negative_control,1337.8730243953771,1539.3896854106722
negative_control,1336.5907766468308,1541.0958648591288
Aars,1338.377709511509,1537.1034675443586
Rarg,1338.1801350925325,1529.4462707229998
Vim,1341.7481369521893,1526.5950744570928
Sfpq,1339.668925973372,1524.8001519419915
negative_control,1340.858734750191,1526.0028222862215
Cops7a,1340.0270369304117,1526.521208371354
negative_control,1339.74028232337,1526.0853264485004
Laptm4a,1341.073447914075,1533.2285970952043
Tpm4,1340.8003701437074,1532.7716269491957
Mrpl37,1340.6787700420707,1533.4934371146433
Idh2,1344.3414283879088,1561.874035072217
Ybx1,1344.1693597720416,1538.1589530576557
Tpm4,1345.6663339472632,1538.8351627157008
Vim,1354.9942777604856,1569.3069053755828
negative_control,1354.8198439376115,1570.1843924589762
negative_control,1354.3008450653488,1570.079452357165
Cct5,1355.1906251195974,1568.8375951174246
Zfp36l1,1354.420676343315,1526.6631525038242
Vim,1359.133843728983,1522.9021469803647
Spp1,1358.4450043624547,1523.6731166359457
Pdia3,1359.0437402219536,1525.0267362963382
Igfbp6,1359.174901958173,1525.1649257744082
Lmna,1358.614359788996,1522.3988765912552
Lamp1,1358.2679241960896,1524.2537674351852
negative_control,1358.5671853729584,1524.367326708014
negative_control,1360.5230319193306,1522.682956709088
negative_control,1362.4773117146938,1532.7535666675035
Lmna,1367.8378986751409,1585.7791270049363
Gsto1,1368.3632136083047,1586.5807985847498
Vim,1373.8682002400578,1572.9490326644489
Idh3g,1370.445953845784,1573.0823476750372
Pkm,1371.4882536221053,1572.2329756233207
Prmt1,1371.4268175436823,1573.6569657021391
negative_control,1371.0182159213996,1575.456952488576
Rpl15,1371.2388069842232,1574.5614008480254
negative_control,1370.5637691250731,1574.1626271945722
Cs,1373.1263050216824,1572.2737888986994
negative_control,1370.6558901844337,1575.041855875577
Ppm1g,1370.900992456699,1581.986531560106
Emp1,1379.454353133514,1550.3543752066896
Rps15a,1380.3413744393204,1550.2670702309372
Psap,1379.2233699458009,1549.1236681361047
Vim,1378.5971489016597,1547.7778539593462
Pkm,1380.1517899630098,1552.6820286051477
Nedd4,1379.396587885427,1551.721145295361
negative_control,1380.0068009436018,1551.0927700264676
negative_control,1379.5135436455685,1551.2219289330844
Vim,1378.7205613120582,1582.202749104513
negative_control,1379.8513256183246,1582.0456333115164
Ppm1g,1380.0141318327342,1566.5327823745197
Hnrnpk,1382.7698392878256,1596.3375187910815
negative_control,1381.435783947798,1595.0075162854566
Tpm4,1382.031294089733,1596.2718588690907
Paics,1380.7980018424382,1594.6678785689112
Sf3b2,1383.1168030984843,1595.0299642568737
Psap,1380.2156778441952,1596.064861900741
negative_control,1382.8409232186132,1547.0781373761106
Ehmt2,1384.6911808436314,1571.3776169310397
Uqcrc1,1384.2531311631412,1571.5829825213068
negative_control,1383.3303903538863,1571.8111656974563
negative_control,1384.615872668155,1571.998223555344
Mdh2,1386.16597752383,1571.1498696623098
negative_control,1385.2224389455816,1572.15564572994
negative_control,1382.8908273091536,1570.2960942754623
negative_control,1385.3088416400053,1571.9043172449924
negative_control,1385.4354581570524,1572.4166459305231
Pkm,1385.1872907995617,1526.1714068110832
Prpsap1,1385.6906230478994,1526.3763929579652
Pcdhgc3,1386.432837688667,1526.006246035755
negative_control,1387.124813762226,1525.7874705977672
Mbd3,1385.2299707372306,1527.1513997686377
negative_control,1386.446688872037,1526.023746635099
Il1rl1,1384.4544264619235,1527.103520455536
Tubb5,1387.1855398410285,1527.6593368006695
Spp1,1386.4867825281822,1607.5459897827286
negative_control,1387.7990772152211,1598.3394908407092
U2af2,1386.4966435025249,1598.2575343228586
Sf3b2,1386.5645689161229,1599.673362570498
negative_control,1386.6840349167212,1597.6802314942047
negative_control,1388.4269667062124,1598.7596141040533
Tubb5,1387.564558861945,1596.8491192323008
negative_control,1387.112463081299,1599.696380817904
Tubb5,1387.3145191803933,1612.885329125305
Hspa8,1387.4006728811846,1611.548990061649
Ppm1g,1388.2843333766878,1612.239861438605
negative_control,1389.5788082067431,1572.5779957956202
negative_control,1389.216937678385,1574.3334852061098
Puf60,1390.4307515844916,1571.0649725709388
Eif3i,1389.9844977079913,1571.0215866192143
Mrpl28,1391.5078430699157,1553.0062418972057
negative_control,1391.6574794474252,1553.1941232632148
Pkm,1392.5938706039278,1565.7029068974002
Rps15a,1391.7335249129223,1565.2801371541707
Vim,1390.7152649242323,1567.091973247352
negative_control,1391.691478021152,1565.5948003450253
Hspa8,1393.1584185529796,1564.5551568158942
Uba1,1391.821536464493,1566.6260843415023
negative_control,1391.0486538191417,1564.7340412689232
Ywhag,1392.4340664462866,1564.899809175242
negative_control,1391.7260573880894,1564.6832425820458
Rrp1,1393.4955047228923,1527.548353731279
Spp1,1392.1352805516017,1528.240571596712
negative_control,1393.1703124145588,1528.5748228065313
Mrpl41,1392.012433426914,1528.9212655680926
negative_control,1390.9152306388223,1527.8416487060304
negative_control,1393.15712672242,1527.7025490738547
Taldo1,1392.2064364664047,1600.1176343364175
Zyx,1392.2941651152637,1599.001809962177
Spp1,1392.641413087088,1599.1811765758164
Spp1,1393.448676308024,1544.390498601277
Rps15a,1393.407886155209,1615.6654286496478
Ppm1g,1394.5506665636024,1614.9692594624044
Nr2f2,1395.105874947999,1537.8411671068325
negative_control,1395.206214346255,1537.613912086475
Spp1,1396.0397141885114,1521.0710255323302
Gpi1,1396.3426303865756,1624.2829333216876
negative_control,1396.9583287335531,1623.7361976258549
Sec13,1397.6972328196948,1623.5863849069926
Sdc4,1397.5494739860117,1622.89603391095
Spp1,1401.3019922251497,1605.3088404305647
Rpl15,1403.148050450456,1524.1868262355
Ppm1g,1402.909810076284,1525.113720056227
Tpm4,1402.911804851636,1578.258627693969
Actn4,1401.477285550172,1579.2198013838483
Ywhag,1402.6333849508137,1578.8492813674254
Tnfrsf1a,1401.8067050503178,1579.2167931379
Pkm,1405.3362030558433,1532.5100159898273
negative_control,1404.545525229868,1531.767977144252
Emp1,1403.4199323442956,1558.7743816216523
Spp1,1404.7895852361228,1558.3151371305698
Efemp2,1404.951632083334,1560.2665306333045
Gsto1,1403.9825275839632,1559.244183479987
negative_control,1405.8597624437748,1560.1293757403178
negative_control,1404.487753403058,1550.3611278855074
Aebp1,1404.609372602834,1550.2263451313331
Pkm,1405.388516530577,1550.1159192846158
Hspa8,1403.9857112675882,1550.931874867544
Mrpl12,1404.129830320437,1548.9382265599063
negative_control,1404.9175918040928,1550.0391822105223
negative_control,1404.6395441672255,1550.5184669047344
Rpn2,1407.807206268777,1588.708083492887
Emp1,1408.459138575247,1588.4363255217525
negative_control,1408.5552598839404,1588.8074241889713
negative_control,1408.4389574095449,1588.6939625401674
Vim,1409.0012822711874,1588.31271331804
negative_control,1407.913919513895,1589.5593441665212
Spp1,1410.23813698995,1557.6144731088832
Rps15a,1413.3812909045992,1618.6196751684754
Rpsa,1412.0817087102528,1618.3554783162683
Ybx1,1412.4298965453308,1619.5569111057528
Spp1,1412.7705573270248,1526.7798722984598
Pdia4,1410.986245101941,1527.6545560347618
Rpl21,1410.541847213582,1527.5828401953013
negative_control,1416.5964242933967,1561.3851207845569
negative_control,1414.7521650353915,1560.202926811623
Prmt1,1413.933890512625,1559.7790361525244
negative_control,1415.90553359078,1560.080840600581
negative_control,1416.9538503847402,1561.4632108566047
negative_control,1417.370528205774,1561.5794454960142
negative_control,1417.3815792595256,1561.4489248209225
Tpm4,1415.2981007569897,1558.0500369378583
negative_control,1415.1557856454374,1560.2557827081991
negative_control,1415.028027695179,1597.7146853802064
Cops7a,1415.1330107418507,1642.6498402075122
Spp1,1418.5534374606175,1556.4262212081214
Rpl18a,1418.6038782159776,1615.0252173408294
Pdia4,1418.0895091179136,1615.001386578184
Tnfrsf1a,1417.5854513066686,1614.006862473825
negative_control,1417.1331778832655,1610.6700620666302
Maged1,1416.2288935665742,1610.0724575023569
negative_control,1416.3725852678745,1612.2396998537447
Spp1,1418.059788011852,1611.2965870771563
Csf1,1417.6126856887604,1610.773340078464
Arpc2,1418.9697109521264,1609.8438866244833
Spp1,1418.9245481789812,1547.4491822792943
Spp1,1420.6477807950498,1541.076235640212
Vim,1422.5554549735227,1534.3805257847152
negative_control,1421.68223069003,1533.1030756220996
Trps1,1424.0459240825312,1535.4600904658255
negative_control,1422.511691405829,1534.0083877516108
negative_control,1422.562206011704,1561.9443214803769
Vim,1421.6895744380397,1581.384577382156
Ybx1,1422.3984535208108,1581.08419112141
Ehmt2,1423.5314364781198,1579.61482793007
Rpsa,1423.975497437987,1581.16623106222
negative_control,1421.53751362588,1582.064094341938
Emp1,1421.1773564640257,1582.1756250664776
negative_control,1425.379106574335,1643.839643667182
negative_control,1425.9595701332207,1643.765584230524
negative_control,1425.950345062267,1644.2825102609827
negative_control,1426.6340316083638,1644.54524549133
negative_control,1422.3383682842575,1644.279086266023
U2af2,1425.7729891886463,1644.9645857373096
negative_control,1424.1005819743525,1643.8257334654638
Vim,1426.319983362689,1644.5102145542942
negative_control,1423.8537148526498,1644.2865966374673
negative_control,1428.1968905846452,1554.0121272265158
Spp1,1431.435617231219,1584.0420271586822
Myh9,1432.6317270392617,1540.5628437882222
Ybx1,1432.9922455429592,1540.8286178815847
Igfbp6,1433.5180242202696,1611.2759724688667
Gsto1,1434.126085273644,1611.3509217626283
Timp2,1433.1011978076615,1612.565858198632
Vim,1432.5866814577994,1612.2236873166762
Mmp14,1432.084615370533,1613.861468015696
negative_control,1432.8471730847607,1613.7291244727198
U2af2,1434.0238570776287,1612.7268915888044
negative_control,1432.279314345359,1613.2175520463215
Hdgf,1435.18514038199,1538.3685993591102
Timp2,1434.8672498701092,1539.0690144703924
Spp1,1434.7813963895585,1539.317116770531
Eef1g,1436.0167180482313,1524.4093730266322
negative_control,1436.3852196752437,1524.458749763417
Arpc5,1437.2015599309057,1663.1631118107707
negative_control,1439.0993503494506,1585.970620793083
negative_control,1438.753842224444,1586.1772894864232
Arpc5,1438.985684940638,1586.2338114141216
Psap,1439.4107066340243,1587.0395447668457
Cs,1439.1983229221294,1587.8083524951105
negative_control,1440.115159263578,1588.1576576743855
Psma7,1438.1790471464897,1586.7497174584232
Khdrbs1,1439.95618530551,1678.7872990264332
negative_control,1439.4837343696472,1594.0758802567573
Hspa8,1439.8487492071083,1552.5471744056497
negative_control,1437.734987326878,1552.6182775634068
Ybx1,1439.6247903260737,1552.731697640629
negative_control,1439.4394891146712,1553.7393577380064
Hdgf,1439.0560915396125,1552.8842275925408
Tpm4,1441.6776337776894,1599.5698992668013
negative_control,1442.7803003501558,1659.0952042387753
Eef1g,1442.056079539129,1659.630372144805
negative_control,1443.1069805942425,1591.6410947744705
negative_control,1442.0487869892945,1614.0588292171656
negative_control,1442.3434849418566,1613.795028407562
Rcc2,1442.7273198721005,1614.7906973637112
negative_control,1440.9742300880805,1613.6803108232818
Rps15a,1441.76601615479,1613.5807447151644
negative_control,1442.9197038544107,1613.53917658424
Ywhaz,1442.153537523628,1614.579779123856
negative_control,1442.6196654519397,1647.1337344128422
negative_control,1443.82885884009,1647.5757543026173
Vim,1443.8862473019185,1649.6276519833136
Prpsap1,1441.8658374917152,1646.9511240558718
Arpc2,1443.029449834304,1649.3687087470398
Emp1,1443.4300372248997,1647.9114429509004
Mdh2,1445.072083112163,1524.8523827444224
Msn,1443.1639221138828,1524.2215928850565
Maged1,1443.9617943163448,1524.5088471321694
Pkm,1441.5885473705987,1523.2301140961254
negative_control,1440.5518150997411,1522.988867870957
negative_control,1441.5509174347158,1524.0236215100358
G3bp1,1442.5318716438458,1523.2628888898696
Gpi1,1442.4882318523466,1523.764576995221
Csnk1a1,1444.955690529937,1684.1184175352166
Ugdh,1450.3165215757642,1687.520995706681
negative_control,1450.0761314274828,1687.915597592976
