gene,x,y
Ppm1g,1184.7315060614724,297.47875671084205
Arpc5,1191.9396259372306,304.2229720944936
Mvd,1205.644923821861,224.8120627395864
Tpm4,1210.8867504267996,235.6648064840824
Tpm4,1214.251001887037,288.67439425804207
Mvd,1214.8682639563972,263.29412614675294
Tpm4,1215.614907809617,327.4772549278506
Ppm1g,1217.8894336185529,277.2761815080468
Cops7a,1219.8844883317431,302.91384179860177
Zfp36l1,1227.3508764506348,256.90831119524046
Tpm4,1229.2160314550458,301.81059098423304
Cops7a,1236.1894792568023,301.33303040055034
Morf4l2,1237.7772143717275,375.0708691615238
negative_control,1238.9192383669415,374.5135354272126
Eif3e,1236.155019755038,372.8977910183633
Oxct1,1238.1482045344248,374.0832431968755
Tpm4,1243.4075960866528,323.2980214620932
Vim,1243.244601754645,338.92936181037146
Lmna,1245.18158287214,339.9790156773014
Vat1,1246.1934148120292,331.31925298396897
Vim,1247.1487731921447,332.86757678898755
Cops7a,1245.7819590460945,330.3420691702676
Cct5,1245.520743705376,331.5633286387033
Nedd4,1248.8749159018753,256.10310536928694
Fus,1249.166185587182,256.2946791049494
Ran,1247.020136076288,257.65504930797533
Tpm4,1248.8758995878438,289.05223530204427
Pafah1b3,1249.5634399408416,353.59321923669205
Rps15a,1249.4753709321265,353.4265914405429
Tpm4,1249.5020024174692,353.14984115507013
Mvd,1252.7279684892112,322.4716122209161
negative_control,1253.7153370268848,276.1084213865432
Cops7a,1255.0055602256534,370.3613845265751
Arpc5,1258.8651173220485,235.3677208602306
Tpm4,1259.6479118393122,408.3434100687713
Tpm4,1261.9814447882816,331.6301008435398
Clta,1262.2606864238696,330.94468166583965
Ppm1g,1262.3460561415186,370.8334554216948
Cops7a,1264.2187272705237,246.71785792127824
Ywhag,1269.4487591147606,401.1557752834874
negative_control,1265.6365188560285,400.2826527161044
Vdac1,1267.0742253447145,397.6716468210204
negative_control,1267.2491522533603,400.7144917130973
negative_control,1267.4227926535889,399.3354726542026
Hmgcs1,1266.6005869898504,398.8901432921463
Ncl,1268.12924962532,397.5012156138967
Stip1,1267.2645160037348,339.3702871810277
Paics,1265.4745036927916,340.1496749150621
Ybx1,1264.9258501263032,339.2073207022786
negative_control,1266.992742154462,341.01375241121343
Rbbp7,1266.755255934166,341.903466637724
Lamp2,1270.17309888351,370.16395778021104
negative_control,1271.2219352827474,301.4042817413074
negative_control,1270.8275176293305,302.22131797690366
Mrfap1,1272.726121302133,274.3029628922527
Arpc5,1271.7611722515232,274.21852667644976
Gsto1,1271.6269528921778,317.0963975979366
negative_control,1271.915700680406,314.90482579403
Ergic1,1270.256469986901,313.32480368968913
Aars,1271.3429964041206,313.44760969519507
negative_control,1271.9568866547447,315.3606305410855
negative_control,1271.815996973443,314.1876496128993
Khdrbs1,1274.388922889916,310.59823038696106
negative_control,1274.3598429133683,330.9595587430172
Tpm4,1275.3660447198467,235.95201742904592
Tpm4,1276.1410863114602,350.5961146690956
Fkbp4,1276.9218072183205,335.25575133455345
Ppm1g,1278.7176359022433,394.1968743767626
Ube2m,1281.8622960356206,337.1903917858972
Spp1,1279.1757743045132,336.7749016253329
Vim,1279.673338451825,337.6950318478594
Top2a,1281.4511703167286,337.49816285053424
Arpc5,1280.88073858887,410.4445345196595
Ppm1g,1281.962008470584,303.3348228841928
Morf4l2,1285.4147948358043,321.48280471393434
Hnrnpk,1285.3197329147824,320.99916045186774
Vim,1284.7035251792745,322.45426319108464
Zfp36l1,1283.8900545118245,321.5340117245969
negative_control,1287.1114199634976,372.6619339454403
Kars,1288.1464777243025,372.6809815963472
Gsto1,1287.8133780080298,371.9849622820988
Sec13,1286.4830561137478,393.9392428514204
negative_control,1287.34109856736,394.3964533672182
Oaf,1288.9709517297945,408.59021710064826
Spp1,1289.033944244578,407.7794660860016
negative_control,1291.724583973671,362.8518344367911
Spp1,1290.975198588758,410.971181522178
G3bp1,1289.8530793909222,311.2849111717401
negative_control,1290.490861823921,310.52425047792445
negative_control,1289.451057693706,309.99316739990826
Ppm1g,1291.7273350452556,310.5306463019697
Cs,1292.0843932047162,337.93397080996925
Rpsa,1292.4340319821324,338.66461461324457
Idh2,1293.3737444532085,337.3883775449524
negative_control,1293.13778485201,339.7694948825684
negative_control,1294.0973423352416,339.46068999287786
negative_control,1292.984479625972,339.8845398906679
negative_control,1294.5442207571082,337.39798026157314
Khdrbs1,1292.1371686337543,315.97014127293824
Mvd,1293.4148213389792,364.32672734064766
Rpsa,1296.6751508044526,375.9995198827924
Spp1,1295.822758153951,406.0223474888287
Actn4,1294.307573034921,404.04948544104826
negative_control,1297.8064912705206,239.02804169818447
Ctbp1,1298.240598970497,233.27198951100812
Rarg,1297.6686867245296,233.63938133691175
Tpm4,1297.8931411206968,341.4546741543049
Spp1,1297.973908591825,400.923830566015
Spp1,1298.2531094524006,409.8146557985348
Mrpl17,1296.915741428414,409.25158767831465
Zfp36l1,1298.3644894602471,325.414805060891
Hspa8,1301.7352742559017,343.85996480730086
Ltbp3,1302.1850907697617,343.4096606175528
negative_control,1301.5416243998231,344.0599310580069
negative_control,1300.6644920379051,344.25493783495483
Tpm4,1304.587563011214,302.464830329668
negative_control,1304.9322724004055,336.0865829229493
Pkm,1304.3247678481916,335.4153802413289
Khdrbs1,1304.946853462864,337.9628850638395
Mvd,1306.0520947695366,294.7111678418132
Sfpq,1307.6536951357969,396.6189895860551
Il1rl1,1307.75394316624,396.4157220580625
Khdrbs1,1307.0822563661757,396.7993877713225
Ssr2,1307.4688156497616,396.76427154019046
negative_control,1307.9700621996735,397.6408832179994
Ppm1g,1307.4713835682765,387.2671012313578
