,gene,gene_number,x,y
0,Arpc5,8,989.3777243150984,657.3875592188264
1,Pdha1,139,1015.204138250309,642.3765753445198
2,Tpm4,239,1014.4835815836489,642.3659775661695
3,Rarg,179,1016.5225248322768,591.8733936837267
4,Zfp36l1,269,1019.454733136896,603.9739788441307
5,Rarg,179,1025.3843265623027,535.8218587866893
6,Fgf7,43,1026.2562531370477,636.5595725112812
7,Rpl21,188,1025.328958331525,635.3236487820619
8,Cops7a,17,1026.4435843335325,665.043269489379
9,Rarg,179,1034.5538542821164,658.0853338972404
10,Zfp36l1,269,1044.2563374884794,651.853155012756
11,Ehmt2,31,1052.7054120132048,601.6272936194741
12,Rarg,179,1053.5759230081671,601.118068924025
13,Tpm4,239,1053.831904284304,678.8392081199438
14,Rarg,179,1055.923237947778,575.130088535871
15,Zfp36l1,269,1057.521144415893,639.3180726711107
16,negative_control,340,1059.8593848549324,591.2822719142844
17,Mvd,116,1063.2760851679873,586.539469836381
18,Tpm4,239,1063.9179414868995,624.6165704545516
19,Rarg,179,1066.0868167698932,535.4074147555298
20,Khdrbs1,73,1066.521799908191,634.2033042598421
21,Zfp36l1,269,1075.1281560004602,600.2809778131732
22,negative_control,637,1077.1929500703193,629.679347661348
23,negative_control,343,1076.6461572178164,629.3166889257279
24,Spp1,214,1080.7744106558562,634.6208893905008
25,Spp1,214,1081.1202863648084,677.5839543142049
26,negative_control,1618,1092.618203943313,719.3762823225443
27,Ltbp3,80,1094.6059412296522,683.8986219254127
28,Zfp36l1,269,1096.9793586005403,692.969415391986
29,Spp1,214,1096.2992096818873,622.8795193032696
30,Zfp36l1,269,1097.3285809540937,730.1339830236494
31,Ltbp3,80,1100.0979941272335,616.0159609516247
32,Spp1,214,1100.2783783023056,688.3829768768869
33,Sf3b2,205,1101.9615867543373,712.858780889412
34,Eif4g2,38,1102.0559035201657,712.8818924963598
35,Khdrbs1,73,1104.8926323994667,597.4723057799431
36,Arpc5,8,1104.9509502924625,638.9595500756345
37,Ltbp3,80,1105.6223943940054,692.9710726678584
38,Vim,261,1106.8474786260256,730.6016762165301
39,Spp1,214,1114.538412489413,708.9089003977407
40,Vim,261,1116.9183806010506,745.2486335095534
41,Spp1,214,1116.3433040622522,745.6674038781325
42,Rarg,179,1118.6963646802303,638.4350163485537
43,Maged1,82,1118.2209861757035,643.6328304290915
44,Spp1,214,1124.1197989976604,619.0697383683091
45,Zfp36l2,270,1125.1366341059738,620.2603879750311
46,Npc2,128,1125.161392204965,619.3900564115286
47,Ppm1g,150,1123.6868178567954,605.0213792364237
48,Zfp36l1,269,1126.8878448465862,659.7347451395765
49,Zfp36l1,269,1130.1390255913686,722.7707219992524
50,Khdrbs1,73,1134.3308813441988,757.1524311260264
51,negative_control,800,1134.2441714600918,687.9066193636614
52,Csf1,21,1133.1648690076272,686.8464170236638
53,Spp1,214,1134.1813710595725,688.0587317130714
54,Rarg,179,1133.991923653192,668.9844953020336
55,Rpl15,186,1138.5177221014997,602.2016273826799
56,Rpl18a,187,1137.825337488303,602.2301814708287
57,Psap,160,1138.4003926822363,737.3092088080248
58,negative_control,1543,1138.655402398001,738.0442274301772
59,negative_control,972,1141.4880923822193,776.8332979271843
60,Spp1,214,1141.3698336895425,682.8888560838222
61,Thy1,228,1142.0501311198366,682.867678621085
62,Spp1,214,1142.3323700710266,795.6974520365548
63,negative_control,344,1141.8823459080563,692.7768239845021
64,negative_control,1618,1144.1718518102432,727.4678298459661
65,Tpm4,239,1144.8886680106298,748.0392002245152
66,negative_control,1166,1146.3429148918894,686.8243299358346
