gene,x,y
Plk2,1248.7745664740232,1706.1848574950982
Khdrbs1,1246.7186785009003,1704.995794467347
Ppm1g,1250.44754621861,1702.05414456394
Mvd,1250.7618465106111,1721.0025453178048
Prpsap2,1256.39470666015,1703.4499519077654
Tpm4,1255.5021404565332,1703.628743063514
Malat1,1270.2006150366674,1726.0994830221855
Cct5,1276.5656156110035,1695.2416745965882
Ywhaq,1275.7325988476089,1695.180790828474
Igfbp4,1276.1524116181322,1695.4373148526877
Mrpl35,1276.998057852648,1702.4547116007373
Zfp36l2,1280.5257484947426,1728.8090381072884
Ncl,1279.481802439805,1729.127255840966
Zfp36l1,1288.411447683408,1726.8064639339532
Zfp36l1,1288.7972611776952,1676.902200786827
Spp1,1289.3950446692138,1695.076672640096
Zfp36l1,1293.819850527911,1714.84825731528
Hdgf,1297.858000388822,1720.1075661601938
Khdrbs1,1298.6175171068166,1718.58096168229
Rarg,1314.884476081711,1691.035766789953
Mrpl35,1321.8678978758712,1686.807536285537
Ppm1g,1335.8052637862538,1661.9342847992657
Tpi1,1337.4229660481978,1658.6982233339031
Spp1,1337.442256950421,1658.1287262933126
Tpm4,1341.994389207076,1731.9477775013756
Cct5,1343.0250080787723,1712.365658482933
Tpm4,1344.3983274504867,1728.7298556639016
Zfp36l1,1344.562286069572,1694.984639230796
Spp1,1347.6049700230842,1765.172625824661
Ltbp3,1363.213304948881,1668.4027910753643
Spp1,1369.2742730060857,1774.6376812555047
Rarg,1369.440120355525,1772.2121944496105
Cops7a,1375.2502292497134,1716.3131807003242
Tpm4,1381.995159628327,1665.0264943897523
Spp1,1392.230438227197,1721.7146030436486
Tpm4,1401.9679389354808,1759.6475461333998
St13,1400.8456317912223,1780.471463578321
Oxct1,1401.191134095536,1781.0324790197728
Prkcsh,1401.259694095001,1782.3900744940236
Spp1,1402.0481571919106,1781.4155087352303
Tubb5,1402.1223733771317,1780.6868830300364
Cops7a,1402.447259274808,1678.608619261735
Spp1,1415.790070298553,1689.5773161943853
Spp1,1418.111443551261,1752.7915045532368
Rpsa,1418.730780348696,1648.898837780731
Nr2f2,1421.6272526631633,1648.5997516104444
Cops7a,1420.4314242690664,1647.0077433821816
Hspa8,1420.9331186966242,1648.3258558549148
Mta1,1420.2345921228818,1648.954319172879
Vim,1429.0746450318493,1646.7293577877208
Rbbp7,1427.921368018819,1646.9600164285655
Ltbp3,1431.897648305844,1774.392138809421
Zfp36l1,1432.3594363737998,1731.548556656297
Prkcsh,1445.4780479895546,1753.4859495497942
Mvd,1445.4703230951675,1752.711113307918
Rarg,1447.4204453306995,1642.4888469435043
Ppm1g,1462.0577846112258,1692.3455837819597
Cops7a,1469.3858131537136,1764.2591187566009
Zfp36l1,1484.0999159129467,1670.923470991048
Cops7a,1490.1760557488014,1678.8411475468376
Zfp36l1,1493.5468645961437,1730.813434393979
Spp1,1503.783727971174,1634.3581455866338
Spp1,1512.704153370321,1624.7203529494489
Ltbp3,1514.2251507397714,1648.9421911046056
Ppm1g,1519.8900236011789,1621.846110301083
Zfp36l1,1526.757574716493,1627.639260237428
Ltbp3,1529.995779327508,1723.181308056478
Spp1,1530.9889591732629,1638.6389462518223
Zfp36l1,1534.1357123021874,1678.0298082978663
Spp1,1548.8946310169388,1716.513320355701
Zfp36l1,1570.806755118215,1690.85026117929
Spp1,1582.9002294958598,1707.557936234832
Spp1,1587.2985920735146,1708.1534594350387
Zfp36l1,1590.4370143985907,1665.4932836960818
Ltbp3,1596.5080686770243,1650.3555757044446
Ppm1g,1596.8217996518365,1628.129283397621
Ltbp3,1603.5066089928405,1713.7177087896616
Ugdh,1619.2177149107883,1702.765455672191
Morf4l2,1619.5701828999645,1702.2852863958035
Zfp36l1,1620.3465164378176,1702.135225464821
Spp1,1623.1138506405484,1651.2886882046137
Spp1,1623.5743400929744,1666.3101107978673
Spp1,1640.944581234012,1679.5907653258157
Spp1,1644.892335111203,1623.9523944176365
Rarg,1646.8459959879865,1618.904065709164
Spp1,1651.8682949726558,1693.8142651701723
Spp1,1653.1000669848672,1646.4714917502406
Spp1,1662.6348660684205,1624.1240114078678
Spp1,1669.9476381920822,1609.936328461302
Spp1,1677.0994502683443,1661.1203419437556
Ptbp1,1682.3870298720435,1670.336783744386
Ppm1g,1683.2392680904843,1615.7880749050469
Spp1,1684.2425014550536,1676.9930918340676
Rarg,1684.6875134799898,1692.09779791778
Cops7a,1690.1381870093458,1687.604355131616
Spp1,1692.6274930078175,1683.8794110140595
Spp1,1694.615757655232,1673.0663197616896
Ltbp3,1694.8394268788634,1607.9429442122785
Prpsap2,1694.124554916751,1607.845436816664
Loxl1,1694.5367404509802,1608.828483417318
Khdrbs1,1698.8744376075597,1642.240127737583
Spp1,1699.1061810351234,1681.1302270074666
Spp1,1701.2891813594356,1677.8482600123696
Spp1,1707.2231520948271,1654.55488779601
Spp1,1708.8799842431029,1633.5595272009184
Spp1,1710.7974979176165,1686.9772755157276
Spp1,1711.010042188976,1616.6054625399372
Cox7a2l,1714.9330588264106,1685.9838511617284
Arpc5,1715.4779770220453,1628.153131115081
Mdh2,1718.103127312146,1699.1344786869968
Spp1,1719.7279219541497,1634.8246507821489
Spp1,1724.4639993369915,1627.472772016921
Khdrbs1,1724.6968356208458,1631.381832922569
Rarg,1726.884591636927,1666.758169102876
Spp1,1729.1981641420618,1611.1222865434536
Tpm4,1733.8943421087638,1620.226417233
Arpc5,1736.457843867374,1658.9804328180376
Ppm1g,1739.9006537487196,1650.3795906752612
Spp1,1741.0521326233704,1629.7460607939431
Spp1,1743.0052995629326,1661.5002763938298
Arpc5,1743.507635320906,1659.1128209511123
Spp1,1748.3169584847944,1648.219086941463
Cops7a,1749.5522839531454,1628.8068545996505
Rarg,1755.855357007047,1710.3683140074445
Rpsa,1243.3835187238633,1701.596592990446
Prrx1,1246.260996813789,1712.406055497783
Rpsa,1247.541872234085,1692.1342027642231
Rpsa,1249.1817256202332,1700.753345708477
Rpsa,1249.6972680584977,1719.128942854926
Rpsa,1265.2223906544605,1721.9544056147663
Rpsa,1266.3755632490902,1696.9220812834517
Rpl18a,1268.2662929716728,1725.3543465213215
Mrpl28,1268.9271090982347,1725.8628772152322
Prrx1,1270.406038343513,1687.1619301173123
Rcn3,1269.4936521746208,1714.70279623565
Myc,1270.6824775394375,1713.4383500329625
Rpsa,1273.6447568600834,1729.0609915101377
Rpsa,1279.3992420366758,1719.2464992661085
Rpsa,1279.9347097238651,1706.4281651940166
Rpsa,1279.9804856637943,1732.9309447490198
Psmd2,1280.541951165886,1717.2639646647574
Rpsa,1281.6486584446743,1725.9386955135824
Rpl18a,1286.6557931407528,1730.3845906824058
Rpsa,1285.5677236702809,1715.707430285057
Rpsa,1289.5114955504632,1685.182191088457
Rpsa,1290.6546743276683,1652.873345614887
Aars,1290.409608902701,1739.8100459228772
Fbln2,1290.776590341726,1694.3222337662755
Rpsa,1295.6321011558052,1688.316879557054
Aars,1297.752675066624,1714.962626667187
Prrx1,1298.0185657540248,1728.1697399711377
Psmd2,1298.3544319953678,1716.895278197645
Cnn2,1302.1654796612072,1736.4688735334437
Myc,1302.3033478966072,1736.1734221883823
Rpsa,1303.460756443376,1746.7187027309103
Rpsa,1303.7472796979794,1714.2825315942462
Ssrp1,1309.5507151325603,1684.3961209689974
Prrx1,1307.8511434479085,1663.4446033037948
Myc,1308.2840372289234,1690.7380352188025
Psmd8,1309.1130459227186,1676.1948422057171
Morf4l2,1310.006684844214,1674.5905952597316
Rpsa,1309.62464038967,1635.2778743741385
Pkm,1309.8323970103984,1729.9543470098856
Vim,1310.2499018254675,1672.5652231063168
Myc,1311.1161346431045,1711.5300350712205
Actn4,1311.4064030492227,1715.9037900320582
Psmd2,1310.924990604086,1714.3152985413954
Rpsa,1312.5951868050338,1690.8770923826671
Rpsa,1314.4832779035487,1657.1478179857377
Rpsa,1314.820709380087,1710.5480503710842
Csnk2b,1313.9842369165783,1709.604766069357
Myc,1314.6713220033469,1703.7704350655276
Rpsa,1315.591804799204,1724.679035939507
Rpsa,1319.133731902715,1728.207853135571
Cct8,1319.5803002260948,1726.1472638156138
Ctsb,1319.80311492871,1741.7046340475056
Rpsa,1320.803873761569,1661.66444699752
Rpsa,1324.2722231604205,1673.4769495339967
Morf4l2,1324.0343643870497,1734.9386529453154
Rpsa,1325.039492591954,1722.2006089234917
Aebp1,1326.349368298363,1704.438841720924
Rpsa,1326.7326165375798,1701.490011468663
Rpsa,1327.3049109661667,1759.249502249202
Psmd8,1327.2734540176134,1671.2068533737838
Lmna,1326.8579145978647,1670.2382695703348
Psma7,1326.904816431785,1672.1901257771358
Rpsa,1328.489405414206,1729.4325321102842
Myc,1328.690153223998,1676.5297052074789
Ptges3,1329.7749978933366,1651.7174121161552
Rpsa,1330.298648301325,1726.7984877444935
Rpsa,1330.0986946629566,1658.4540134257068
Rpsa,1330.9965976162946,1692.0674808930762
Rpsa,1331.3016024399458,1679.0298258786827
Ctsb,1331.4386929331629,1696.452585522317
Myc,1335.0679269223035,1709.5935912737282
Aebp1,1336.0951399921491,1743.6046399507063
Rpsa,1336.849634016522,1698.0565671543268
Ctsb,1337.6152341344757,1685.876503629774
Ctsb,1338.8828608469444,1702.6157984204983
Rpsa,1338.615861795745,1713.5006816523835
Rpsa,1343.0502415872547,1722.0835251997717
Rpsa,1343.5654792475052,1752.6659094539634
Aebp1,1343.7428543388874,1757.5955386422925
Myc,1345.3398449668784,1775.4216910016871
Rpsa,1345.6286091420468,1768.3505610288985
Npc2,1346.4766189419609,1768.890017368251
Rpsa,1346.3982378339088,1670.9675917191744
Ctsb,1349.464632759548,1725.0134771757089
Ctsb,1349.4299079958969,1673.9542584029855
Rpsa,1350.866343338569,1742.2508525316368
Myc,1352.796332262226,1684.2997905923444
Sat1,1353.3339220923451,1666.9345301023454
Rpsa,1356.681539820952,1735.043078492266
Aebp1,1356.504587372542,1710.13011260879
Rpsa,1356.3419904552395,1688.3162155423938
Rpsa,1358.9107236554703,1715.135820075728
Rpsa,1359.6794513200953,1726.6598513757745
Aebp1,1359.6319288522886,1671.9849772092994
Rpsa,1360.2986489098298,1766.9464045760103
Rpsa,1360.3811245465183,1709.3981053556383
Rpsa,1361.4743435667974,1752.5789665335683
Rpsa,1364.523245928446,1724.1275603366785
Aebp1,1364.476185631579,1746.9507218533258
Psmd2,1365.0388515213576,1630.5430218065276
Aebp1,1365.2649537560387,1682.0295010191385
Rpsa,1365.6446613838498,1760.8535277868598
Rpsa,1366.2747422586224,1708.82981915243
Ctsb,1368.1733482575044,1732.9447361826303
Mbd3,1372.5270949453957,1786.2537396069918
Aebp1,1372.3399166894949,1711.4397405347204
Aebp1,1373.553161435514,1658.4290952142867
Ctsb,1373.9484190976077,1708.5070896955108
Aebp1,1373.9043613523331,1704.4967637939394
Aebp1,1374.88166722784,1732.084948091604
Ctsb,1376.1303324917708,1670.9134890224373
Ctsb,1377.4365962247866,1776.3477110875313
Rcc2,1377.419442758341,1775.7128875285512
Aebp1,1376.6077391295566,1781.3769284230682
Aebp1,1377.7687906041774,1733.5517609221265
Ctsb,1377.8075516771278,1751.3762065454323
Zfp36l2,1378.8211216229715,1751.937881667377
Aebp1,1378.4118372404132,1737.9136465607764
Ctsb,1379.5757204756458,1742.2495404855847
Ctsb,1381.0348753985645,1672.6999453999374
Rpsa,1381.5101900879422,1746.2435656144917
Aebp1,1382.063797181942,1771.891580028737
Rpsa,1382.2694373629945,1777.8071972796906
Rpsa,1384.046326908731,1731.34896306957
Rpsa,1387.133061418,1671.3829949563783
Ctsb,1387.413679620826,1769.4487176386283
Rpsa,1390.3949149821915,1787.8634130360454
Psmd2,1392.3955485610131,1784.5396866036767
Ctsb,1394.0152644257023,1673.379649238627
Rpsa,1394.35132540643,1759.782116521948
Ctsb,1394.6615239821951,1662.2206228953728
Myc,1395.0326130553026,1680.2931155058436
Rpsa,1399.2669059916846,1640.340761425048
Rpsa,1400.4563132641213,1769.2931589742936
Rpl18a,1402.0935572757671,1660.2260593668616
Ctsb,1401.94588295213,1777.5929895892514
Rpsa,1404.0619883621523,1766.3980973696332
Psmd2,1404.662556125742,1646.7025137543758
Aebp1,1406.8954635702707,1756.6912178463745
Tspan3,1408.3635455704475,1779.2818743954952
Rpsa,1408.9681279815668,1754.4868482440995
Aebp1,1408.6568693161862,1748.855377382374
Rpsa,1412.471113818408,1660.3666922434145
Pcdhgc3,1414.229656255357,1769.1979888269511
Ctsb,1413.8779977393465,1781.89296533387
Psmd8,1414.2331971493072,1723.1609361071205
Fbln2,1416.7433041962058,1679.3216544976694
Fbln2,1417.6484336085323,1753.4315711125478
Rpsa,1419.769865889914,1656.5553881877809
Prmt1,1422.1552288248913,1748.163505081385
Prrx1,1422.7186111490787,1711.4926300414872
Rpsa,1426.3864656568114,1646.821876567723
Rpsa,1428.9843799177652,1775.12319119514
Fbln2,1429.2881140102163,1719.4582429144698
Fbln2,1432.95606889263,1685.2896401880646
Ehmt2,1435.4580889326894,1734.3213644490463
Fbln2,1435.263998793246,1733.5809813097126
Aebp1,1435.7606771470114,1672.372788381918
Ctsb,1441.2091461193986,1772.4802949272544
Prrx1,1443.1941110344203,1738.9575936599656
Rpsa,1444.0178146213334,1647.7859900580756
Ctsb,1444.7118495353998,1753.620155274591
Psmd2,1445.3755224273673,1703.873961747472
Rpsa,1445.1700833394866,1643.7437077890058
Ncl,1447.252294599136,1761.032922475314
Rpsa,1447.096030116288,1767.2556691855348
Fbln2,1447.810540800566,1730.5324498291711
Rpsa,1450.7938424452573,1770.0618753114093
Myc,1457.4842757614065,1649.3114977098296
Prrx1,1457.744660041957,1713.257602772739
Rpsa,1461.504771025331,1660.1664094565788
Prrx1,1462.3010602759932,1688.622690002915
Myc,1464.6585052236824,1758.7242109348804
Fbln2,1465.9855026150856,1722.6090643473233
Aebp1,1466.4328352435564,1676.9958409063688
Ctsb,1468.0548402395264,1761.0604077465289
Tspan3,1467.2159288508435,1702.6967519425868
Ctsb,1467.1249789676249,1648.7277721478854
Rpsa,1468.716171584905,1656.2132409290434
Rpsa,1473.2659560332577,1756.2978275805244
Rpsa,1480.8242112606174,1637.2370995702388
Rpsa,1482.161196427408,1653.3489762378872
Rpsa,1483.209003954113,1660.4040451267897
Myc,1484.516499741107,1634.386697583291
Myc,1487.0256089485133,1652.4782206170748
Ctsb,1489.0851298907792,1756.75252881311
Rpsa,1492.3596466016234,1745.4846830797171
Rpsa,1493.2464955197015,1668.1406752424834
Rpsa,1496.0172922781062,1741.645787864593
Rpsa,1496.9809280027916,1634.43582550228
Ctsb,1497.5448377437788,1753.8560834573177
Tspan3,1501.784050951641,1634.5173862108477
Rpsa,1502.921037582332,1665.5078257861323
Aebp1,1506.4548808642112,1737.886083236734
Rpsa,1506.364620554922,1752.473075369152
Rpsa,1507.5084929214445,1673.5558767888265
Rpsa,1511.940552128574,1651.2927634949283
Rpsa,1511.988014640384,1664.5337601526378
Rpsa,1512.064167257104,1644.0291649007786
Rpsa,1512.6402703327983,1607.1527560999846
Rpsa,1512.5986815492638,1738.7297714298616
Rpsa,1517.4540508398156,1629.9149764382298
Myc,1518.3390314471671,1715.802665895221
Fbln2,1520.1917365705024,1642.5401101216326
Aebp1,1520.4967107562147,1723.3562638849178
Aebp1,1521.734522593465,1730.9712002522672
Rpsa,1522.6552855636655,1636.4599779163243
Ctsb,1526.1140161505214,1724.6602918893227
Rpsa,1526.583374019167,1628.0060508638244
Rpsa,1528.4659676031297,1706.392520508482
Fbln2,1529.1880019058208,1633.2861249228276
Rpsa,1529.3434376527805,1692.3000475228027
Rpsa,1529.570670399011,1635.7880598893412
Ctsb,1530.3648095583808,1702.4590016566713
Aebp1,1530.790995564752,1724.0868117488094
Rpsa,1532.8569540912144,1720.260672894454
Rpsa,1533.2929338000115,1725.8688157815695
Aebp1,1534.944107814861,1706.1279242675455
Rpsa,1537.1252700601678,1681.6803285698795
Tspan3,1540.0520403569988,1723.7284976981357
Rpsa,1539.8785119386705,1652.729529327165
Rpsa,1539.7639872792054,1647.4516998842516
Myc,1544.6683443645402,1643.2640518778271
Myc,1544.430536223034,1668.0373650778567
Rpsa,1546.9176893262836,1654.1280723388209
Rpsa,1547.6912363360266,1650.3968256931903
Ctsb,1547.781211246874,1714.9206336518691
Myc,1548.568113917328,1679.068122085156
Rpsa,1549.6111984758395,1644.0901559824615
Rpsa,1553.1138934455398,1631.4290617314282
Prrx1,1553.5397437185982,1711.7160698183284
Aars,1556.6023490422783,1706.2381173790875
Rpsa,1558.1031652960935,1664.7200755517758
Fbln2,1560.3887396965724,1630.2265300114736
Rpsa,1560.9812487047468,1644.8157572061757
Rpsa,1562.1192050079692,1680.6833160670064
Myc,1561.6630592316058,1649.641636175088
Rpsa,1566.5673110724658,1698.9960174668392
Ctsb,1566.6013701721863,1651.001338007044
Psmd2,1567.5067407507609,1722.4838129756945
Aebp1,1567.0226376355986,1638.4938784580786
Rpsa,1568.119140000147,1694.4034516948836
Rpsa,1567.726585689301,1683.7348780413297
Rpsa,1569.8377984494405,1634.8699499430072
Prrx1,1572.5199395857687,1716.4398914700423
Ctsb,1574.385057931494,1672.5792186494689
Ctsb,1579.835767817423,1680.236558816882
Rpsa,1579.1412137031357,1691.643472455587
Ctsb,1580.7307691546612,1639.7641863080937
Aebp1,1580.709707379037,1700.2916765771915
Fbln2,1580.8768789291146,1707.216736463811
Aebp1,1586.7149725323325,1681.5369427158632
Rpsa,1587.2607677102087,1655.6773920343585
Myc,1588.7555715623453,1668.5757967515108
Rpsa,1590.4368900302024,1712.097391689588
Rpsa,1590.5869286331238,1634.5408746163175
Aebp1,1591.890614896062,1669.7883460978023
Rpl15,1592.6064169753115,1699.5167470868098
Rpsa,1592.8389535828678,1685.9899318738546
Rpsa,1595.825603090342,1659.908833134576
Rpsa,1595.6223540788446,1679.3441340911377
Aebp1,1595.899032062925,1635.0245182763156
Rpsa,1596.4093397264924,1673.5121653371984
Rpsa,1597.6172169449014,1695.7838093995215
Ctsb,1600.478102808798,1665.8008389195777
Aebp1,1601.0694624744751,1673.99976912617
Ctsb,1601.3681317642258,1712.8395007900383
Aebp1,1604.885292384337,1647.0548215012625
Rpsa,1606.195251863784,1659.0286059440932
Myc,1607.1510433837043,1633.2210389851434
Rpsa,1608.0343080164323,1649.8811018512686
Rpsa,1608.1520988111224,1697.1249512600834
Fbln2,1608.689406050962,1714.3887076029844
Rpsa,1608.6779665464228,1707.1633030310784
Rpsa,1609.516592059692,1654.3458955957478
Rpsa,1609.5849706360934,1639.7738398219026
Timp2,1610.9156778555848,1658.151603625385
Thy1,1612.4250439459315,1658.523754303863
