gene,x,y
Khdrbs1,1149.902498741866,1398.1255222587697
Mvd,1151.2524054072064,1412.8248306831065
Rarg,1160.4490736142643,1430.8573761707162
Tpm4,1161.0566958287782,1400.4894293742152
Psap,1161.6512668628316,1427.3266883115791
negative_control,1162.8438396416548,1428.1198364157535
negative_control,1173.1477530281222,1401.4182782101589
Eef1g,1173.3636887480511,1399.9933998433885
negative_control,1172.023086113329,1403.1760907748485
negative_control,1170.2311455507013,1400.6240524713303
Scarb1,1173.2899111949037,1401.423525635431
Sfpq,1174.784252672158,1426.974898885336
Nap1l1,1173.4939417085218,1426.766160718662
Malat1,1173.6420606751135,1427.8765783702886
negative_control,1176.594926929181,1416.1312959837855
H1f0,1175.6877171661436,1416.0389832400606
Rarg,1174.79355266862,1416.9625426720077
negative_control,1175.7812720126096,1415.7163721929562
negative_control,1174.262485469626,1374.1162763237303
negative_control,1175.1565499193334,1373.5501396790646
negative_control,1174.3970137923611,1374.2337273081837
negative_control,1180.1165637959302,1381.1029489569546
Spp1,1180.7334352101072,1397.013259835654
Ywhag,1181.0181732511328,1375.241753355519
negative_control,1180.318746272947,1374.552085052661
Tnfrsf1a,1179.3959118856542,1373.9350342194746
negative_control,1180.84879791904,1375.6031109032588
negative_control,1179.7496158526187,1376.119072337701
negative_control,1178.8242883816044,1372.6342694988105
Cct3,1180.3109122565488,1375.7035677429153
Vat1,1179.4515098865784,1373.0814551068906
Ptbp1,1181.1567398639888,1404.4237427603164
Mvd,1182.277622882181,1403.1682880770395
negative_control,1180.9681810412526,1403.4709723042092
Ugdh,1183.9022253206226,1448.4697997670528
negative_control,1183.795882133272,1450.343571629341
negative_control,1185.6794515212462,1449.967067464528
negative_control,1184.7238941003832,1450.2466213735177
negative_control,1188.9478948978754,1363.4649617339678
Khdrbs1,1189.003975136729,1362.6664136933912
Malat1,1190.450262029039,1362.6673321193364
Ctbp1,1189.0027463101787,1362.7552204208312
Rcn3,1188.5441866293258,1362.2963607413117
Lrrc59,1191.6816938944755,1450.9262875996071
Aars,1188.9640117722845,1451.4827069243556
negative_control,1190.019549698451,1451.9402093326426
negative_control,1188.7730148904257,1452.035671697715
negative_control,1189.1301690139658,1451.7947662389429
negative_control,1191.7166934029524,1428.6248565068431
Ywhag,1191.7690124598637,1429.54690585484
Spp1,1192.978109542004,1429.468039583292
Zyx,1199.577893781338,1452.1558015668277
Pdia3,1197.9522593081492,1451.8753963548004
negative_control,1196.8687173714816,1453.2796603204492
negative_control,1199.5155505616383,1452.3206473770963
negative_control,1196.8741422048174,1453.40241572391
Malat1,1200.7976334459636,1453.5164210441887
negative_control,1196.997489261441,1455.2121991035156
negative_control,1196.9015709492758,1454.846796328009
Psmd2,1199.780075473986,1452.536787588975
negative_control,1197.1766041542055,1455.1757819151494
