,gene,gene_number,x,y
0,Cops7a,17,970.6812360044054,1246.6633427633135
1,Arpc5,8,973.479467295792,1268.7645443054307
2,Rarg,179,975.5943505412336,1298.0497005929135
3,Spp1,214,977.0362581533808,1235.0771470892578
4,Tpm4,239,980.0897252332322,1276.869612853152
5,Zfp36l1,269,990.7170673639496,1317.8864971762096
6,Khdrbs1,73,992.4725033821228,1330.2704819753735
7,Spp1,214,993.8942825069118,1494.7493397242058
8,Tpm4,239,995.5806019534232,1366.006875894523
9,Ppm1g,150,1000.9055919644708,1508.2473429243817
10,Cops7a,17,1000.2637912721136,1287.907927159372
11,Fxr1,48,1000.344062354975,1343.6040827779689
12,Spp1,214,1000.9040972578744,1525.9671909047966
13,Rcc2,183,1001.6519048751396,1283.747386098786
14,Rarg,179,1001.9919111686876,1424.6533917118047
15,Spp1,214,1001.9442157624928,1485.131874675752
16,Spp1,214,1002.4094743965794,1453.6973301233234
17,Spp1,214,1004.3227502662384,1517.1868721435044
18,Il1rl1,69,1002.6362579799052,1479.1184120319076
19,Prrc2a,158,1004.325688400818,1478.2782094972645
20,Spp1,214,1004.0155562786372,1479.2232241077177
21,Tpm4,239,1004.6526353205924,1377.0054052823964
22,Spp1,214,1006.824749936652,1449.9060162271503
23,Ltbp3,80,1007.4437441726624,1420.9279935325585
24,Ppm1g,150,1006.9642959260516,1496.3472863145792
25,Ppm1g,150,1007.5035100466504,1272.1572363175292
26,Zyx,271,1006.6038739619588,1418.5923858172996
27,Spp1,214,1007.345817620748,1418.4164228824231
28,Msn,112,1007.6991222804188,1419.9089021630534
29,Spp1,214,1008.1596151223382,1468.796201703219
30,Ltbp3,80,1008.7223720036526,1547.4583019224158
31,Spp1,214,1008.8763785057508,1481.595524954926
32,Ncl,121,1008.560518507295,1505.3520839973576
33,Gsto1,54,1010.7874401525872,1284.265633751619
34,Mvd,116,1009.463276841366,1284.504116838306
35,Zfp36l1,269,1009.5919821433544,1443.3568101853598
36,Ncl,121,1009.3392446921343,1442.3503802514092
37,Arpc5,8,1010.6245374076142,1458.821965163531
38,Spp1,214,1011.5858479522328,1316.3627485903553
39,Lrrc59,79,1011.2472535663458,1364.59351572458
40,Ncl,121,1011.722909461528,1365.7009690778093
