,gene,gene_number,x,y
0,Tpm4,239,1386.4418933339753,648.3147952979897
1,Arpc5,8,1431.5944818248186,755.5340864195689
2,Tpm4,239,1439.1469760098191,887.5419953050018
3,Tpm4,239,1442.5619023864324,859.4411876453287
4,Rarg,179,1457.9814688551276,955.0459453988956
5,Rarg,179,1462.5874732524485,864.7866832638208
6,Tpm4,239,1463.1129353691508,973.8615800027716
7,Arpc5,8,1464.5605880915596,1023.8006231919248
8,Tpm4,239,1467.188625404371,876.8366328553504
9,Ncl,121,1469.8239911429578,946.1000246350496
10,Khdrbs1,73,1471.762812909485,823.1279501797432
11,Arpc5,8,1472.5734767894903,915.067041864421
12,Spp1,214,1473.6196249976456,861.4432751498722
13,Rarg,179,1474.2515381606092,958.7526699059624
14,Khdrbs1,73,1475.8412169073752,951.1733798251864
15,Khdrbs1,73,1477.9823800005083,929.3377080988804
16,Tpm4,239,1479.3546242950276,880.153279003552
17,Tpm4,239,1480.141455000217,941.639231682916
18,Arf1,6,1480.9912954259837,1074.370586674363
19,Tpm4,239,1481.7689982218742,946.1707877288868
20,Arpc5,8,1481.907791971402,771.2457431892342
21,Arf1,6,1485.005733529255,1063.273830745576
22,Tpm4,239,1484.2528274327035,800.5837373309654
23,Mvd,116,1485.4305653527451,694.4333133248334
24,Mvd,116,1485.8939957553605,1042.8774875199283
25,Spp1,214,1486.0916821174133,960.27309392319
26,Ppm1g,150,1486.173025050079,796.5719458278022
27,Tpm4,239,1489.328027791424,868.0070385977303
28,Tpm4,239,1489.19791140071,1005.3025232054708
29,Tpm4,239,1490.1103064429894,914.2177014854764
30,Ltbp3,80,1490.716444929187,1022.8639738636682
31,Spp1,214,1490.9068695847898,686.1624638528813
32,Cops7a,17,1491.2054732213835,1216.7581665501357
33,Zfp36l1,269,1491.6236597033987,1065.099054811783
34,Cox7a2l,18,1495.2307037739404,981.9576848265802
35,Lmna,77,1495.3884746280698,982.383332741591
36,Spp1,214,1494.742239604505,892.6788363770723
37,Tpm4,239,1495.16309955858,1111.6002566773304
38,Ppm1g,150,1496.8198390410912,694.543029535676
39,Spp1,214,1497.47818928398,1016.4243451939265
40,Tpm4,239,1497.7936700050082,761.3354393440368
41,Tpm4,239,1497.89129825904,818.1277376736285
42,Tpm4,239,1500.1705749665598,988.9341645879996
43,Spp1,214,1500.9538691066305,1012.5675514191992
44,Cops7a,17,1501.24629506624,867.1087567813363
45,Tpm4,239,1501.9364477677188,1059.859773187479
46,Khdrbs1,73,1502.385875700293,835.4289845680361
47,Spp1,214,1504.3356137136716,1132.1367976751994
48,Spp1,214,1506.7739344029155,1022.4760722420616
49,Mvd,116,1508.839528394412,882.4385419928506
50,Mvd,116,1508.51719146428,1092.1192057717158
51,G3bp1,49,1509.6203273192991,839.2549731619954
52,Spp1,214,1510.3121520881214,1017.6351495841031
53,Spp1,214,1509.202040683652,1029.671363608423
54,Ppm1g,150,1510.4219567859575,562.5933266862636
55,Spp1,214,1510.110707830382,997.1562445458414
56,Tpm4,239,1511.0726046637792,1052.9871589484694
57,Spp1,214,1510.9258688629775,1248.690104292724
58,Trps1,243,1511.1630548957812,1158.6413113914423
59,Zfp36l1,269,1510.7889790896877,1158.8920912370995
60,Mvd,116,1511.5182662810685,765.9441057028832
61,Eif3f,35,1510.5938623987486,766.6635386153164
