,gene,gene_number,x,y
0,St13,220,114.12034617235322,1890.6711916725983
1,Ybx1,263,113.44104342987433,1891.119331751769
2,negative_control,299,110.84326089073176,1889.990336429772
3,Msn,112,111.70756611303172,1890.3866980889736
4,Rarg,179,114.98124159937882,1918.554848161501
5,Khdrbs1,73,117.60340067343562,1892.8331637676984
6,Eif4b,37,118.61292544928614,1866.1996099623648
7,Spp1,214,119.05712261443276,1867.66637418289
8,Spp1,214,119.15014621211763,1862.082401026997
9,Ubxn1,253,122.84865181753344,1858.749454536899
10,Idh3g,66,124.54225126471805,1858.13921514884
11,Tpm4,239,127.45444819803126,1903.9593670815832
12,Ltbp3,80,134.99609828890877,1865.722543753216
13,Ywhaq,267,135.72663698721277,1865.3468651932492
14,Khdrbs1,73,139.28957099823864,1906.246224514776
15,Spp1,214,141.4954968039205,1877.1897800499585
16,Prrx1,159,140.1821923782755,1888.8237310109064
17,Arpc5,8,140.62678108001705,1888.44957242441
18,Spp1,214,141.3558650869801,1872.8240980049595
19,Tpm4,239,145.7568519035524,1849.9720616768384
20,Rpsa,197,145.9031812312276,1902.327340508076
21,Spp1,214,146.26835885709738,1875.8767862091795
22,Ltbp3,80,147.69803739245438,1889.548027538991
23,negative_control,1618,152.46911560384015,1820.628825873088
24,negative_control,1618,159.11562355034218,1801.037223184985
25,Rcc2,183,166.1251345908637,1819.0039073545167
26,Ywhag,265,165.70405083453528,1819.405585216501
27,Trp53,242,164.72971179349503,1818.285354751314
28,Eif3a,32,164.6358189427867,1817.9564107137949
29,negative_control,842,165.18061094491466,1817.6221955398012
30,Vim,261,164.80992484860536,1836.7993001841212
31,Tubb5,246,165.2389891764942,1836.9350038248344
32,Spp1,214,168.66505025433287,1851.745229426529
33,Ppm1g,150,171.31493832263996,1819.106429722312
34,Tpm4,239,173.4568906517192,1907.9148710857776
35,Zfp36l1,269,172.3595722135207,1825.48227620283
36,Tpm4,239,172.8737556612786,1800.7903205205716
37,Trp53,242,174.81594933436526,1795.8739366696443
38,Spp1,214,173.74637052869963,1846.994681058904
39,Rarg,179,176.69183263013667,1811.7843736485088
40,Mta1,113,179.42547243144895,1843.3681550434933
41,Spp1,214,179.28672312496838,1842.0395956928287
42,Efemp1,29,180.1321952476447,1928.294455815084
43,Psmd2,163,179.7713676253721,1927.4840102261585
44,Malat1,83,186.15941082043827,1916.5233139584536
45,Eif4b,37,186.83154160890416,1915.893093663328
46,negative_control,805,185.3766052278729,1915.189947504268
47,Rarg,179,187.77959351121444,1898.9519071306397
48,Khdrbs1,73,188.2505754816704,1827.8957537940764
49,Ptbp1,167,189.2990334698454,1827.5328836694175
50,Tpi1,237,189.97632753581917,1911.5379014112632
51,Uba1,250,192.01562653970055,1912.0141898121487
52,Malat1,83,190.50731158501085,1911.701098151662
53,Rpsa,197,189.35720679922304,1910.7710556399172
54,Snx5,212,189.8296438323743,1911.3079797319915
55,negative_control,1145,191.2801672780856,1911.4252844005316
56,Vim,261,186.84449220258,1925.6660577934492
57,Cct5,10,191.3664456888037,1925.843785223572
58,negative_control,1023,191.11732383021857,1924.270849436748
59,Vim,261,191.107702117452,1925.6207555916571
60,Ckap4,14,191.58276467572557,1924.0492431258915
61,Tmed9,231,191.845341633393,1925.397912433446
62,Rab34,172,188.6269103468896,1925.9923571190172
63,Spp1,214,194.5323646268834,1816.8627409641692
64,Spp1,214,194.2421862534605,1919.340335513701
65,Khdrbs1,73,198.87311494504115,1821.372615119201
66,Spp1,214,198.76173018921705,1914.7531469062585
67,Cops7a,17,201.5031119590302,1841.3460484238176
68,Msn,112,204.3889899667336,1910.2504341098
69,Khdrbs1,73,207.23108663932896,1887.9626602367264
70,negative_control,1160,207.8999318244276,1888.7579478802568
71,Paics,137,210.1215135063285,1833.705354913981
72,Ndufs8,123,208.07062806121584,1833.1363128092144
73,negative_control,1274,209.3430794833934,1833.4265051274435
74,Ppm1g,150,207.6230796051295,1834.894969440066
75,negative_control,1720,207.14718950756932,1833.6460857103648
76,negative_control,664,207.8652333160421,1834.3430678482696
77,Khdrbs1,73,212.12498974074043,1820.4386537686612
78,Ncl,121,214.86245348064216,1831.823371754761
79,Rpsa,197,218.8541115278145,1835.475830910277
80,Mta1,113,217.9710528112161,1834.7434633040712
81,Msn,112,220.2054174288301,1836.512140567982
82,Zyx,271,218.46599699856375,1834.013231007963
83,Mtap,114,219.2097636358141,1836.1438221647072
84,Ubxn1,253,218.24567771148335,1837.7238578371223
85,negative_control,1889,223.3775943025792,1849.975405659888
86,Sat1,200,224.49277020582304,1849.18218911761
87,Ppm1g,150,223.7471536729612,1903.7630361469232
88,negative_control,361,223.44206759612055,1903.7552334242032
89,negative_control,1767,224.45090065389888,1903.111625831145
90,Ptbp1,167,223.3613266657299,1902.602997918947
91,negative_control,403,223.22919485002163,1903.8956611273377
92,negative_control,975,224.04185029610093,1904.3395125254328
93,Tpm4,239,225.02915756093356,1894.6804585327395
94,Ppm1g,150,235.2895265340877,1887.0330312722288
