,gene,gene_number,x,y
0,Khdrbs1,73,500.5862455765851,596.5638710226349
1,Arpc5,8,505.8230233151692,544.6497776891392
2,Ppm1g,150,513.5166838999961,551.4887603920306
3,Khdrbs1,73,555.3029458871608,624.7631245311347
4,Mvd,116,559.6210429014218,568.7308916196122
5,Tpm4,239,559.1584470884046,550.6819430517755
6,Tpm4,239,560.4855870463086,617.6892148220999
7,Zfp36l1,269,560.3665502359579,601.0888617252384
8,Arpc5,8,562.0746796089302,557.2953918588482
9,Tpm4,239,572.4884991405228,579.4304421034929
10,Ubxn1,253,574.4852921895135,590.9707783624373
11,Mrpl43,103,575.7445434789486,609.8176098542924
12,Mrps9,111,576.1746445274626,609.5832137782647
13,Snx5,212,577.1497020421023,574.3270399244873
14,Ssrp1,219,577.5938253102072,574.1773484652681
15,Khdrbs1,73,581.1181152560891,617.9328560504863
16,Taldo1,223,579.3091901895916,615.9202028369507
17,Tpm4,239,581.6395120704526,575.4912132079696
18,Ppm1g,150,585.5974036986394,608.3833995681316
19,Tpm4,239,592.2121230911904,614.271954656769
20,Khdrbs1,73,593.8687634577506,549.0628043547922
21,Ugdh,255,603.9843028354808,586.7200776323482
22,Khdrbs1,73,604.7269677424532,587.1559853478138
23,Tcp1,227,604.7462198145436,586.6390457133491
24,Khdrbs1,73,608.8385183007225,563.4457533436116
25,Tpm4,239,612.1217810686946,608.494204675134
26,Rarg,179,616.445544537185,625.7332735786273
27,Ppm1g,150,621.7355555924289,629.1701172368879
28,Arpc5,8,634.6431819395516,566.9273063568639
29,Arpc5,8,640.2626118948828,635.9077851449867
30,Rarg,179,641.2677941205175,602.9886736247155
31,Rarg,179,641.0804133337856,580.869086858992
32,Cops7a,17,642.4240608376392,551.9867462990869
33,Tpm4,239,647.0902604576166,634.9220692643136
34,Prrc2a,158,648.2443559972645,619.6912056207402
35,Il1rl1,69,647.2014092364286,618.8010862569267
36,Rarg,179,664.4333944656966,613.3268321481445
37,Cops7a,17,675.0201408916018,591.4408001340662
38,Mrpl35,98,683.6334965355544,587.8526674006011
39,Rpsa,197,689.9862177198669,570.2922281694325
40,Tpm4,239,708.533956389059,665.2004099104711
41,Spp1,214,711.3922031928605,614.9492358511416
42,Csnk2b,23,715.6242648201826,568.97943117094
