,gene,gene_number,x,y
0,Khdrbs1,73,931.3984341467368,1696.1652058136706
1,Myh9,118,946.413490619872,1680.1003891827622
2,Tubb5,246,946.8292790404356,1677.7691436900266
3,Cops7a,17,972.1671297667498,1666.2836312898703
4,Cops7a,17,1003.4007263521568,1600.9544018536694
5,negative_control,1713,1003.9223284002368,1600.7020740022374
6,Psmd4,164,1005.37391053248,1611.3150970813797
7,Gpi1,52,1005.254190070634,1610.557237373191
8,Hnrnpk,59,1006.213879319162,1610.3974163379728
9,Khdrbs1,73,1006.1864443746088,1610.5496784428808
10,Sdc4,202,1004.1822053344822,1609.8283830511705
11,Khdrbs1,73,1007.018966909723,1617.4743442500164
12,Khdrbs1,73,1028.2973107395742,1674.5810832714446
13,Pa2g4,135,1028.5208642524822,1675.1458703143956
14,Crlf1,19,1026.7129616617556,1673.811007309961
15,Rarg,179,1041.1348725393582,1681.1962486381976
16,Vim,261,1048.460811675191,1622.5818106242364
17,Tpm4,239,1047.5158145187647,1622.2658336852962
18,negative_control,1320,1047.6254109258196,1623.074029938397
19,Gsto1,54,1051.267505742776,1669.8726656692677
20,Vat1,259,1052.0321475104083,1668.9139629522233
21,Mbd3,84,1052.3446083963454,1675.470514781737
22,Ppm1g,150,1051.6300146053277,1674.3385180438058
23,Zyx,271,1055.080728415483,1660.3948882062084
24,Pkm,144,1055.389088467896,1627.254017255591
25,Ncl,121,1055.4453840931742,1627.5107012354913
26,Prrc2a,158,1058.2784965401552,1670.4818922095833
27,Ehmt2,31,1058.219532016069,1670.639184198979
28,Cops7a,17,1058.3165907573698,1670.9490869801532
29,Mtch1,115,1057.3397648732484,1671.0421066916128
30,Rarg,179,1059.900449380179,1609.6799924173952
31,Khdrbs1,73,1065.995804702089,1625.448153347612
32,Cops7a,17,1068.402473485441,1617.5336915114403
33,Ercc1,40,1080.4596544416092,1627.6067443838092
34,Ppm1g,150,1080.8975777780147,1629.6052737839527
35,Rarg,179,1083.81078717819,1631.0240100891992
36,Ppm1g,150,1089.5169584735622,1604.0966294486907
37,Eif4g2,38,1091.1338375609078,1628.3104443455618
38,Rarg,179,1092.5431328580771,1628.426915003956
39,Sdhc,203,1092.0491625423967,1627.1916000065685
40,Vim,261,1092.1128614371191,1628.1167732460513
41,negative_control,604,1105.2679512677469,1609.6326102156395
42,Mrpl45,105,1112.0174805570457,1621.195787317366
43,negative_control,715,1112.8304163927132,1620.6377399833273
44,negative_control,1867,1113.1288420171936,1620.825487113508
45,Naca,119,1111.7767772782106,1619.5444192130387
46,Tubb5,246,1110.2208977324094,1619.205670536692
47,Zyx,271,1112.2002323286365,1619.5058686262632
48,negative_control,1464,1114.2398023865048,1619.9075906142016
49,Mrpl12,92,1112.8108331256717,1620.089209494666
50,negative_control,948,1113.116408624925,1620.0607446283534
51,negative_control,1612,1111.9118910168224,1620.7885985149169
52,negative_control,821,1112.2690477398116,1620.6582836144537
53,negative_control,859,1113.964005590497,1620.1222356262074
54,Tpm4,239,1112.092118092292,1602.3581677727586
55,negative_control,593,1117.3744063799902,1627.0667351819811
56,negative_control,1850,1118.1849914874224,1627.350933934965
57,Sf3b2,205,1119.5231513890144,1619.0781076185972
58,negative_control,1569,1123.4175771216762,1626.4211635437146
59,Sf3b2,205,1123.084109254588,1627.2967807995833
60,negative_control,1977,1124.202178604631,1625.054946765815
61,Mdh2,85,1122.932043382885,1628.4670319888369
62,negative_control,813,1123.455791960628,1628.3247804171976
63,Oaf,133,1123.7251270495508,1625.294713521772
64,Eef1g,28,1124.16210151404,1626.8357076704233
65,negative_control,1092,1122.8689537445755,1628.037534551488
66,Hdgf,56,1122.884436761778,1626.2518774135767
67,negative_control,914,1124.0940892243143,1626.29813195407
68,negative_control,337,1125.9699506456263,1607.745374062927
69,negative_control,1619,1130.9178240055294,1620.3067486934815
70,negative_control,1001,1136.47043401901,1593.671224472285
71,negative_control,770,1143.8051880146836,1599.2667552634516
72,negative_control,1829,1145.6144392216306,1599.08287915049
73,negative_control,1972,1145.547438012722,1598.867838057393
74,negative_control,298,1144.25099831101,1598.375779065941
75,Efemp2,30,1142.9878108143596,1598.4185807414735
76,Tpm4,239,1150.36933827451,1587.400381761991
77,Mrpl12,92,1149.8865311523427,1579.137303068842
78,negative_control,1525,1155.7805669053098,1603.308014293489
79,Prps1l3,154,1154.1774833612162,1604.5937081057496
80,negative_control,1791,1155.8773957855178,1605.2960358163027
