,gene,gene_number,x,y
0,Spp1,214,34.59437920184245,689.3299136072627
1,Khdrbs1,73,49.90973591454829,648.2922054598176
2,Ppm1g,150,61.028509407050045,669.1512714703116
3,Spp1,214,68.35091842402392,680.4250887761535
4,Khdrbs1,73,77.43855768308416,655.6474307614468
5,Mvd,116,82.16955114237435,647.2721827166381
6,Fus,47,83.0356373469964,634.2531815400106
7,Ugdh,255,83.37230224164239,634.0332991032222
8,Rarg,179,82.79071669977243,635.2722614074995
9,negative_control,985,86.3971974648377,618.487290951409
10,Hnrnpul1,60,87.84163169717363,617.8700522027896
11,Tpm4,239,109.5687502981516,651.8423302782579
12,Zfp36l1,269,110.44725826045917,632.7171775887141
13,Mta1,113,116.7164390202741,638.3794025707027
14,Pkm,144,116.56966550281254,637.2810387500552
15,Fkbp9,46,116.05825472109515,638.7701771440662
16,Cnn2,16,116.96924400207668,636.2672503038217
17,Cops7a,17,115.25634425530114,637.1290433546105
18,Spp1,214,132.31599678754085,668.4395488187367
19,Rpl18a,187,142.10414198153285,664.0402102835158
20,Spp1,214,142.06856706508964,665.2027170488727
21,Spp1,214,152.324094716798,623.2555879751995
22,Khdrbs1,73,154.235933060952,655.6646317106006
23,negative_control,1619,157.5372178973715,601.5216011765822
24,Ncl,121,157.45699744900088,637.7519958438173
25,Tpm4,239,161.14113656037335,590.9100528327677
26,Psmd2,163,162.79816401856155,592.5160895646184
27,Zfp36l1,269,168.51870013859892,666.4462218865382
28,Arpc5,8,169.09223587234433,585.0433056633594
29,Ltbp3,80,171.80035633128227,660.9866249437218
30,Spp1,214,173.36541394520583,637.5568728500102
31,Spp1,214,175.20384420128696,589.2489733588284
32,Psap,160,175.58770553591944,667.1460856289746
33,Khdrbs1,73,175.1897588370554,667.6309917109144
34,Spp1,214,177.7365670734063,624.8806148780088
35,Aebp1,4,178.8607537496601,625.3652764409253
36,Spp1,214,181.49266247554056,635.3859469260673
37,Spp1,214,187.71155323266407,676.5585088408111
38,Tpm4,239,188.27785817405103,596.7206256402694
39,Spp1,214,189.222699691628,576.9019578562229
40,negative_control,1362,190.55728015096216,605.401444244791
41,Snx3,211,190.776710478011,640.2196237396352
42,negative_control,1222,191.9957441115851,640.9312614604779
43,Vim,261,191.24569625134345,641.2933891187624
44,negative_control,1798,192.21586039137512,642.9930326394172
45,Twist2,247,192.73999469147188,639.3100787251487
46,Aco2,2,191.6368243191693,640.7047251399005
47,Hspa8,62,189.6317442222276,639.9226710713101
48,Rpl18a,187,192.84778110446436,589.8395223916402
49,Vim,261,193.6173255236532,596.6303542246978
50,Polr2e,148,193.51157998481617,596.1035024745723
51,negative_control,1841,193.9624937806052,597.03743307388
52,negative_control,1707,193.1820314831269,597.0172933985082
53,negative_control,343,195.92326841279936,597.2324055988586
