,gene,gene_number,x,y
0,Ppm1g,150,184.3008186296057,1414.462548907916
1,Tpm4,239,200.36118039366252,1443.4770263635255
2,Mrps5,110,202.6355040180512,1442.4355503815082
3,Tpm4,239,207.14945155542887,1451.785449406134
4,Tpm4,239,210.59067402624893,1424.5526955205091
5,Cops7a,17,216.15933799263587,1457.1561818244445
6,Mvd,116,217.2195670047414,1401.394765916777
7,Sec13,204,220.195335632782,1379.3539310177252
8,Eif3e,34,218.35253133011147,1381.632510865179
9,Hspa9,63,220.3684775477309,1378.708657975192
10,Snx3,211,219.02233526022508,1469.1442468108444
11,Pkm,144,219.77446373869415,1469.7275634815007
12,Eif3i,36,218.9887857185108,1468.7362949200724
13,negative_control,341,219.3034045760682,1470.050076520546
14,negative_control,1003,221.2069488377201,1419.6843045307812
15,negative_control,900,221.54440816056328,1421.067599747966
16,Tpm4,239,225.46110513329543,1496.4888703999782
17,Myh9,118,225.006787789989,1449.112554095757
18,Tnfrsf1a,233,226.3880948046494,1449.20565529308
19,Psmd7,165,226.8058641295009,1457.806368659271
20,negative_control,1121,227.20070308170588,1458.6036144834598
21,Fkbp4,44,228.31312233726356,1458.8081815217788
22,Lrrc59,79,227.96883175096548,1457.750976232902
23,Rpl18a,187,230.3812869061816,1355.1495716423517
24,Hnrnpk,59,229.90452203883967,1456.1922631960902
25,Tpm4,239,229.91220809042332,1402.7862709932788
26,Ehmt2,31,230.1873864324704,1402.8803420836812
27,negative_control,1799,229.88217233819304,1402.7597695972615
28,Zyx,271,232.64762651470136,1463.5228543981764
29,negative_control,1532,233.81918801638173,1419.211922620214
30,negative_control,1606,234.97735238164927,1419.2339623145422
31,negative_control,1001,236.04153827681387,1420.6291467351764
32,Cops7a,17,238.4178842592908,1347.1896042130252
33,negative_control,1964,239.4799362134766,1489.9939514295668
34,Rrp1,198,240.01489144948408,1382.8533584240213
35,Rarg,179,239.17117675762253,1382.3887236835694
36,negative_control,611,238.22840674489225,1381.936411345433
37,Mtch1,115,237.3933641351649,1381.688343181507
38,Khdrbs1,73,245.229615385665,1530.198227300788
39,Vim,261,245.05932103055363,1352.728631571119
