,gene,gene_number,x,y
0,Cops7a,17,374.9603288716444,831.6538980910179
1,Arpc5,8,376.3002399786554,871.9033602717343
2,Arpc5,8,380.7505858945914,855.8045656786486
3,Khdrbs1,73,381.1823076924579,875.1072679001146
4,Ugdh,255,399.6453095102126,766.9653655816314
5,Oxct1,134,399.6498301063597,766.397343906037
6,Rpsa,197,402.0524033663936,858.9764417910021
7,Eif4b,37,405.4721586615542,783.0733452694531
8,Spp1,214,406.4162616496063,775.8985389260279
9,Cops7a,17,406.786724680691,864.838811232473
10,Spp1,214,409.2592316814385,764.7559425479301
11,Rarg,179,409.8404354314605,752.7091178358093
12,Arpc5,8,414.8518664270376,772.3377342749166
13,Oxct1,134,414.8901382816255,799.091617031138
14,Tubb5,246,414.1965488556513,798.2608708764033
15,Rarg,179,415.27351587635087,797.3195871797097
16,Lmna,77,415.865325272642,797.1136727162402
17,negative_control,2079,415.34529700838414,797.3086226752173
18,Hdgf,56,417.0328395303713,730.4455183948296
19,Vim,261,416.6004387705578,730.5769307213963
20,Eef1g,28,421.2813188344852,860.4738496087955
21,Ppm1g,150,424.4933554899389,822.6448096829301
22,Ppm1g,150,424.110742248577,701.1267258540089
23,Rarg,179,425.70467783206254,809.465677616201
24,Hspa8,62,426.4742593457467,825.8919249864771
25,negative_control,1370,426.8624200553111,825.9869616999247
26,negative_control,1262,426.6404070633567,695.1397280700962
27,Spp1,214,428.5280551206079,681.8963412730776
28,negative_control,1110,429.8604743300714,643.1029307435438
29,negative_control,604,429.77237370698657,743.8964635873208
30,negative_control,1245,429.4155621452458,743.3812625797216
31,Ppm1g,150,429.5400701745946,771.30171052171
32,Ppm1g,150,429.86339724312353,652.6890487370327
33,Vim,261,429.7128362757559,829.5457910314813
34,negative_control,1369,429.1140043431087,828.7352167157562
35,negative_control,593,429.8749071270587,829.622361885317
36,Maged1,82,429.6481232451218,830.3408863139138
37,Sfpq,206,431.8608537629134,666.6606243516478
38,Mbd3,84,431.9060879928346,667.191406172872
39,Rpl18a,187,430.1674480477439,666.5854246943968
40,negative_control,326,430.1791455727907,666.7707415377577
41,negative_control,1305,431.57609487308986,668.4043396228266
42,Tpm1,238,430.88071765885934,667.689017511924
43,Vim,261,432.5649337690463,693.0787792589675
44,negative_control,1587,432.2476997995578,692.4062858808378
45,Gsto1,54,432.0613618156048,692.796221869129
46,Mrfap1,89,432.1025346414184,837.1909913686738
47,negative_control,814,433.2942368491381,836.9476729718479
48,Trim28,241,433.1614572752642,837.2897694771135
49,Khdrbs1,73,433.40383884019946,729.0591481198685
50,negative_control,1474,431.9620030733943,746.0127658291348
51,Myc,117,434.9126329451311,789.1896090357542
52,negative_control,512,433.7210761292166,790.1256216889229
53,Cops7a,17,434.2816799056036,789.1363004596809
54,negative_control,1467,436.1563937001872,706.0730735843384
55,Rab7,174,435.99569523498167,706.749528856726
56,Emp1,39,435.72927642978857,704.6158683687454
57,Mmp14,87,434.162479320348,703.6621146268037
58,Timp2,229,435.9532634968476,704.018541461842
59,Snx5,212,435.2915618764996,705.6485234596807
60,Hspa8,62,435.852236137824,751.4319494659879
61,Uck2,254,435.080268936891,753.2745810654945
62,Mtch1,115,435.4296425369855,751.9801861869289
63,Lmna,77,435.7642263244076,750.4782620703515
64,Ubxn1,253,435.82175715716687,753.0675962752423
65,Psmd8,166,434.7020123974701,751.6602154680102
66,Spp1,214,435.5418368312822,781.0221989519944
67,Ybx1,263,435.1299555611663,781.1399332741432
68,Ssr2,217,435.4157818329654,782.0445482331647
69,St13,220,435.4431857417492,782.7112258234506
70,Vat1,259,434.5014533481987,783.1504817117011
71,Tsc22d1,244,435.2880734296276,684.7278158804631
72,Spp1,214,436.0656983293564,685.6807156479754
73,negative_control,2044,437.0393915084448,710.6442293457651
74,U2af2,249,436.9253819882163,711.1049089505718
75,Spp1,214,436.5604858250327,711.1801424577493
76,Mdh2,85,438.6891890985799,711.8795345656104
77,Spp1,214,436.7525184394388,645.2356879033381
78,Spp1,214,439.3479575732912,695.980413782944
79,Cnn2,16,442.32891366883,748.8229925506912
80,Hnrnpk,59,441.8505559084606,747.7362722899087
81,negative_control,1901,440.8753522753515,748.5693157086699
82,Eif4g2,38,442.37656598770207,748.0076951225981
83,Vim,261,443.1624878498823,747.1200438285191
84,negative_control,852,439.6553443844359,748.4829843195316
85,Hnrnpul1,60,442.6667830991561,749.0532771143838
86,Ptbp1,167,443.44329692076735,633.5094507447243
87,Pdia4,141,443.36851643393214,634.1418807633399
88,Rbbp7,181,442.3152679848061,807.4699684815618
89,Khdrbs1,73,442.49702966899,805.9062784710713
90,Ywhaq,267,441.6774614116598,788.5683825661417
91,negative_control,694,441.6974884100882,790.5123749849083
92,Rpl18a,187,443.678477300736,788.2820704800981
93,negative_control,1353,440.2665497007176,790.091853452425
94,Rpl15,186,439.8836653252106,787.7844174134872
95,U2af2,249,443.4891112398593,790.0348191884718
96,Psmd7,165,441.03620314824445,788.9525325492091
97,negative_control,1263,441.6749475474454,789.4509162839493
98,Mbd3,84,443.2457087499848,788.8072372681047
