,gene,gene_number,x,y
0,Cops7a,17,150.33442671237378,1098.1855277959085
1,Tpm4,239,188.1677685780708,1078.201511627158
2,Mvd,116,193.40739482196045,1258.9377371293822
3,Myh9,118,193.47259539650227,1168.0426552584604
4,Puf60,171,200.4040777536352,1181.4633459925265
5,Hspa8,62,198.71556965009125,1181.6120848485734
6,Hnrnpul1,60,201.2642879760885,1179.7390823312392
7,negative_control,1491,199.8971136908088,1181.0927682287158
8,Rpl15,186,199.5557141887654,1179.416559919064
9,Zfp36l1,269,199.79328617809,1181.2824538358857
10,Ppm1g,150,201.64569611229297,1169.0576410077604
11,Uqcrq,257,204.37625124212303,1106.1307769502455
12,Khdrbs1,73,204.71295219346536,1105.4155743474355
13,Rarg,179,204.3105013020795,1268.8802255337146
14,Khdrbs1,73,208.51184315355215,1172.9202769731517
15,Spp1,214,209.60364967092735,996.6965187695984
16,Khdrbs1,73,210.0822714505824,1144.9033175058169
17,Nr2f2,129,210.64997552470317,1072.3148982833288
18,Spp1,214,209.99073542324825,1073.4655282005467
19,Cops7a,17,211.87134185769128,1113.2913285071936
20,Ltbp3,80,212.87005881226645,1187.607539774715
21,Khdrbs1,73,216.50696810946403,1184.131387703796
22,Cnn2,16,217.20696603675768,1113.3590617107443
23,Psmd8,166,216.74911408353503,1113.0986915761753
24,Rab7,174,217.2046088447284,1113.1861701719563
25,Spp1,214,218.82151190611464,1211.925779565799
26,Rarg,179,218.4144293240236,1198.6574661995976
27,Sdc4,202,220.31071007427124,1180.370737918253
28,Cops7a,17,219.16953227163404,1180.086991409426
29,Ptbp1,167,220.75409988717445,1179.2656250316272
30,Npc2,128,220.94763102478535,1180.1065596833655
31,Tpm4,239,221.4330074881123,993.4302951779752
32,St13,220,225.82206776872377,1278.2402531399025
33,Nr2f2,129,226.1929373794564,1278.599924296692
34,Eif4g2,38,226.3511019610692,1278.9524875021298
35,Ywhaz,268,226.4403144801581,1279.010955393982
36,Snx5,212,226.7454661742381,1277.2162469918842
37,Vat1,259,226.0900371367591,1278.9450076770067
38,Maged1,82,227.3308555517515,1206.9537709766298
39,Tpm4,239,226.7383920040635,1206.8373467299978
40,Ppm1g,150,228.54998268589344,1086.9121412132129
41,Ppm1g,150,232.820527983584,1084.6646631945798
42,negative_control,334,232.85734636218032,1208.0245356886603
43,Ncl,121,233.48300789394548,1209.7413790829223
44,Eif3f,35,233.58942671609591,1163.6967438434526
45,Puf60,171,234.218714307852,1163.910802538438
46,negative_control,456,233.00308923486585,1163.0672524613851
47,Eif4g2,38,235.0919496562395,1166.1166085722343
48,negative_control,992,233.860534747148,1164.2279591274505
49,negative_control,1645,235.25040832843928,1225.292992954278
50,Khdrbs1,73,235.3635842963036,1263.0545906757377
51,Vim,261,238.65364347150052,1235.1528018017743
52,Spp1,214,239.01149492674816,1205.9790033304505
53,Spp1,214,239.5872476517025,1096.3902208422903
54,Myh9,118,242.6652682424722,1084.5874786689387
55,Mrpl35,98,242.3426590880564,1170.5143394750876
56,Ncl,121,243.20222072648212,1170.220954762885
57,Pkm,144,244.7072035708649,1215.692037293412
58,Rps6kb1,195,242.8306466749073,1215.0272257187585
59,Vim,261,245.1247348853611,1195.0974169895333
60,negative_control,1701,246.20170354794584,1209.409088527087
61,negative_control,1637,247.33276263453388,1208.5328389120195
62,Uba1,250,249.2397339961801,1140.296146786499
63,Rcc2,183,248.1309566515133,1138.5128754395323
64,Lmna,77,247.878148009276,1138.964549570212
65,negative_control,1794,248.0217172684728,1139.190387232819
66,Ssr3,218,249.01365803828756,1268.0821409213122
67,Mvd,116,250.00462742972243,1268.9075571960066
68,Psmd2,163,249.04724742490967,1268.9637265564238
69,negative_control,339,250.1351342808248,1236.865484738263
70,Cox7a2l,18,251.9224958044007,1242.9221091492775
71,Mvd,116,252.7692509297875,1160.340655214726
72,Arpc5,8,255.1975873481549,1060.9995229408382
73,negative_control,1881,255.7861651201748,1139.5877609864954
74,negative_control,1546,255.58988340156168,1165.8997093060148
75,Spp1,214,255.62721233378036,1166.1114142596257
76,Arpc5,8,257.7315548033863,1071.4086143515908
77,Mvd,116,259.6709408504628,1188.8678060362531
78,Cct5,10,262.26269784155403,1114.1039970514164
79,Tubb5,246,260.89042533789586,1113.504541875755
80,Cops7a,17,260.6924155137643,1113.2824947929034
81,Arf1,6,262.92148040722856,1112.0739005035496
82,negative_control,367,264.67313968591964,1195.022455053372
83,Timp2,229,263.12218175039766,1194.875647536914
84,Gsto1,54,263.26586765843945,1256.1901958733297
85,negative_control,336,263.8025641989369,1145.469420980975
86,Tpm4,239,264.92938830112155,1067.4297927661785
87,Jun,70,264.58966855069446,1268.7173877862945
88,Nucb1,131,266.89650155458463,1269.551135280382
89,Fgf7,43,264.01083053424094,1268.362521218917
90,Snrnp70,210,265.16280345824896,1268.4023727310432
91,Rcc2,183,266.70163855521344,1268.7369794500232
92,Malat1,83,265.05914537097965,1269.4293601099662
93,Eef1g,28,265.81036914101696,1269.5728494354526
94,negative_control,2062,264.55105855850564,1270.034208023292
95,Rarg,179,266.9861862611867,1302.6409550894257
96,negative_control,284,269.9347642663166,1125.6282862288117
97,Hspa8,62,268.078985153944,1129.622650931765
98,negative_control,1584,268.08476401172845,1128.2858037736294
99,negative_control,1853,269.2863106452226,1127.9402675082342
100,negative_control,341,268.45235775725695,1128.002423080984
101,Cops7a,17,270.2772279059772,1024.564956089305
102,negative_control,812,270.8132807251017,1247.6465110058184
103,negative_control,2075,272.22118821452483,1244.7900052634266
104,negative_control,838,272.4407376179312,1245.1003805776895
105,Junb,71,271.4580627634704,1247.4295099823514
106,Sdc4,202,273.3154249082246,1243.7143181805443
107,negative_control,2019,270.10347435437626,1248.9399421755993
108,Mrps18b,106,268.90017117367074,1248.0689024767807
109,negative_control,1163,269.3732615373692,1247.3290834791635
110,Rpl15,186,267.8413463864366,1237.7648745732372
111,Lmna,77,268.86651007904953,1234.6097985956706
112,Vim,261,268.91881914526857,1237.6703438921932
113,negative_control,1358,269.9297681158083,1234.7205009427848
114,negative_control,1138,268.3712090775601,1238.6940050022006
115,negative_control,998,268.29929433407017,1237.7822755298234
116,negative_control,1856,267.5904261706268,1236.1257772534314
117,negative_control,926,270.8944011541183,1235.416447564823
118,Top2a,236,268.27388999058473,1236.1721944911671
119,negative_control,339,270.781816753734,1235.6988597443783
120,Fkbp8,45,268.6749688546444,1239.532402511175
121,negative_control,1168,271.281188748514,1149.1213845193563
122,negative_control,528,270.84440972709723,1149.5189229402065
123,negative_control,466,270.64883583477445,1149.072679433171
124,negative_control,592,271.257203641318,1149.4355609425895
125,Rarg,179,271.4262038600037,1110.754020933266
126,negative_control,1881,272.3941156071487,1185.723848194017
127,Got2,51,275.1433216377984,1289.6521369148174
128,Pkm,144,274.3897690165076,1287.6094540930642
129,Zyx,271,277.54364319825027,1267.0906789356568
130,Il1rl1,69,276.6259333139975,1267.1867079851008
131,Ppm1g,150,277.5011455003237,994.4764444291452
132,Nedd4,126,278.47305548735415,1214.8999249593603
133,Lmna,77,278.2919296379119,1213.8906501036734
134,Rars,180,279.44672581587434,1254.8125629374958
135,Spp1,214,279.93142963790194,1253.7153293348465
136,Cct5,10,279.9989748681004,1254.944182212843
137,Arpc5,8,280.8620553177592,1031.2888312852624
138,Slc25a1,208,285.4138793829751,1041.7525806563715
139,Arpc5,8,284.4912810403799,1040.5043850044472
140,Rcc2,183,285.3651190237292,1267.717326275268
141,Hspa8,62,285.82572698730706,1267.2511440392614
142,Lamp1,74,284.4435477739817,1268.0965362840411
143,Thy1,228,285.9211402109157,1268.899113026323
144,Tpm4,239,284.9640164434786,1268.376673714159
145,Pdia6,142,285.70523119209435,1268.0731741328243
146,Spp1,214,285.4255718166819,1061.25496950887
147,Tpm4,239,285.78924435985147,999.8695722301562
148,Spp1,214,286.7093287251192,1187.3301868244278
149,Spp1,214,286.190932532212,1275.7209855099593
150,Spp1,214,286.48986749599175,1262.214051058074
151,Msn,112,287.0386664439884,1262.4259710173455
152,Ywhag,265,286.8810557678513,1260.3647760821775
153,Prrc2a,158,286.2245990817267,1262.0936232597403
154,Lmna,77,286.48085908643924,1261.2345380977613
155,Fgf7,43,286.53260880844164,1262.3939431209965
156,negative_control,1570,287.40752383426315,1260.2926985990623
157,negative_control,1717,287.74382890181107,1257.1206952541568
158,negative_control,1881,287.9245085716659,1215.8429673039882
159,Ybx1,263,285.08938685996947,1252.3217966127302
160,Rpn2,190,285.62685050159104,1251.8127631759164
161,negative_control,1865,287.7631437104979,1252.2171955130775
162,Cops7a,17,289.85766142189345,1021.3227467981824
163,Rarg,179,289.8107787398395,1045.2051721132286
164,Zfp36l1,269,293.08357115097067,1108.4052603353134
165,negative_control,1881,293.6894136876294,1239.2340048133665
166,Psmd4,164,293.474847114576,1238.7089615759903
167,Tpm4,239,295.22077065119447,1058.5979141947355
168,negative_control,2019,297.52357869387765,1244.01621123831
169,Igfbp6,68,297.97493296843504,1243.1077842206664
170,Ndufs8,123,297.3740303962187,1242.1025503670194
171,Lamp1,74,298.38733336349725,1243.4007638712355
172,Tnc,232,297.14901549755547,1243.137512522626
173,Sfpq,206,299.05828983149854,1243.600070207218
174,negative_control,564,297.82455989345385,1241.1410586680731
175,negative_control,679,297.90684222901126,1240.9100389839598
176,negative_control,1943,299.0401617938203,1241.2684605762622
177,Khdrbs1,73,296.9334011630756,1029.0803228400596
178,Spp1,214,297.2605262063837,1290.6725477100786
179,Loxl1,78,298.5742552003661,1272.562458630544
180,Psap,160,298.42550331595686,1270.6878584603708
181,Khdrbs1,73,298.1949422936541,1271.44868162149
182,Mmp14,87,299.6868625649873,1195.2366570493202
183,Timp2,229,298.37398041177715,1192.8255432989563
184,Dpy19l1,27,297.9501405942351,1192.7771450406185
