,gene,gene_number,x,y
0,Spp1,214,1458.0763223526333,977.146362104167
1,Cops7a,17,1465.89314611873,973.8702660765808
2,Lmna,77,1466.3621572741572,974.7183428187966
3,Cnn2,16,1468.2303765841807,976.052758920229
4,Tpm1,238,1468.52322940746,948.7128855818296
5,Ltbp3,80,1470.2277347319746,948.9675554454964
6,Rarg,179,1473.2784041732782,861.1036446117964
7,Lamp1,74,1473.235072944091,970.4246188117704
8,Zfp36l1,269,1475.9285253075984,923.3099561748356
9,Arpc5,8,1478.569490226442,887.1221780478271
10,Spp1,214,1480.608807591675,933.4445183189224
11,Snrnp70,210,1480.1686389942076,933.4065311082204
12,Myh9,118,1479.892590333464,948.5028328683704
13,negative_control,1556,1478.7449900968995,948.6315723690034
14,Zfp36l2,270,1479.55433428401,947.9574814670788
15,Arf1,6,1482.0145820043683,978.9459780287672
16,negative_control,1977,1481.7868705935036,938.6897393409556
17,Msn,112,1481.4978447891322,938.871859790678
18,negative_control,1279,1481.9558571746295,940.0064051305378
19,Tpm4,239,1481.8448068830614,862.7839646273117
20,Ywhah,266,1482.0920251672255,863.8404679273592
21,negative_control,1530,1482.146448909835,863.7409142081552
22,Mdh2,85,1479.7100513364508,886.1231783227321
23,Eif3a,32,1481.3976791744308,885.2437131349478
24,Morf4l2,88,1481.3726285150617,885.0570971094653
25,G3bp1,49,1482.5576930356272,934.6038050689942
26,Spp1,214,1484.0249894107478,917.70196351862
27,Prrx1,159,1483.804753635598,917.5777067741452
28,negative_control,1240,1484.945462914365,918.8467289759528
29,Msn,112,1482.837307244889,920.1938337303376
30,Puf60,171,1482.8367834123142,917.6784909844516
31,H1f0,55,1484.0441105905138,920.6088249164646
32,negative_control,890,1483.66020561061,922.604194835634
33,negative_control,1952,1484.7515240733132,921.9705072627618
34,Maged1,82,1485.7096583701675,991.725459230146
35,Gas1,50,1485.5278649348209,991.8394506229232
36,negative_control,377,1485.167441438232,992.034399954071
37,negative_control,1701,1485.0538451028956,991.4165968779542
38,Zfp36l1,269,1489.2903400817029,971.6796477227496
39,Taldo1,223,1489.9328209286364,886.6375800874887
40,negative_control,1910,1491.115987247051,962.362309868529
41,Clta,15,1490.2547041585954,962.9493719314167
42,Stip1,221,1488.9371622613223,962.2583663749608
43,Tpm4,239,1492.255894327955,924.104178568482
44,Vim,261,1493.7507715818915,928.350829645719
45,Ubxn1,253,1492.4886943107444,926.9426656038796
46,negative_control,1110,1493.296759963548,927.5895460455602
47,Tubb5,246,1493.7281387973287,929.2688412631936
48,negative_control,1037,1494.5135414219276,951.28547278029
49,negative_control,1829,1494.741989668914,949.8890416661002
50,negative_control,291,1495.429763354558,911.6654363533682
51,negative_control,1005,1496.025662934681,913.24743799499
52,Mdh2,85,1497.004636912337,912.4658872265426
53,negative_control,797,1497.1207888209435,912.0535176794224
54,negative_control,1243,1496.7502194797426,957.3426868539684
55,Tbrg1,225,1497.2406156278485,955.9355886585532
56,negative_control,1823,1495.8985846133116,996.4797171501028
57,negative_control,1775,1496.822026535188,994.8946448007576
58,Tpm4,239,1497.7760145859163,932.3098386138512
59,Spp1,214,1501.274571374061,940.5816837464675
60,St13,220,1502.8141273309332,883.7397146073471
61,negative_control,476,1501.8242368120689,994.190714520716
62,Rpn2,190,1501.6709604819275,996.00733820281
63,Zfp36l1,269,1502.111820850598,896.8525599161817
64,Mrpl17,95,1502.9201211098768,947.1783250543764
65,Lmna,77,1501.6328801464,929.3431890144946
66,negative_control,1895,1502.4866445388548,929.9176779898402
67,negative_control,344,1502.6564873122966,930.8566291725894
68,Vim,261,1502.477767159697,915.7977582947668
69,Zfp36l1,269,1502.9721405871885,914.6713508150564
70,Pkm,144,1502.2413687953,915.2600882764568
71,negative_control,1273,1503.4036128885025,878.0794291887148
72,negative_control,1617,1502.8908837882327,876.991694074605
73,Spp1,214,1505.2185679084582,954.541881148025
74,negative_control,1097,1506.409781572739,1009.3278387182438
75,Tpm4,239,1507.4292181579451,924.3563274090473
76,Spp1,214,1507.73152719035,1016.8093951284656
77,negative_control,1901,1509.1246573664544,963.2382070674192
78,Grina,53,1509.3322413600454,964.1534636660326
79,Tpm1,238,1508.283485596545,963.1726111243324
80,negative_control,1696,1508.693371038437,962.397295111504
81,negative_control,1928,1508.5747704371015,965.988837246123
82,negative_control,1701,1507.9403688793975,966.1622416169928
83,negative_control,714,1508.6112524249745,963.1094915785642
84,Npc2,128,1507.98534052918,961.1014173602224
85,negative_control,1565,1508.1094228438635,960.1849645309997
86,Spp1,214,1510.057325324281,1011.3161531621838
87,Rab7,174,1508.6558348942804,854.2179797566433
88,Cops7a,17,1510.920226578919,874.1866533440108
89,negative_control,1327,1510.8128378512918,873.881325331565
90,negative_control,1009,1513.4134620468162,910.4369293410932
91,negative_control,1814,1510.9021532738764,909.3381245658278
92,Vim,261,1511.8273045832625,908.5127030549778
93,negative_control,1307,1512.459373991638,909.267856764028
94,Vat1,259,1514.488761703501,911.4663291864532
95,negative_control,487,1512.2381966106486,908.843031286821
96,U2af2,249,1512.310261252009,910.4434323402166
97,negative_control,375,1513.6324101276268,910.510651028372
98,Ctsb,25,1516.1521286586235,910.3745792885886
99,negative_control,1082,1511.9392490048383,908.997425139028
100,Hspa8,62,1515.8037683315465,1009.355115845428
101,Tpm4,239,1513.9582549354643,1008.4977075194228
102,Khdrbs1,73,1515.6105592054494,1036.5640548321408
103,Khdrbs1,73,1515.3192532923806,864.5640853826972
104,negative_control,1362,1516.3544946375468,852.0576991813791
105,Ptbp1,167,1516.2945000649315,954.9651990332547
106,negative_control,1529,1517.2685936430407,955.3278323150984
107,Lamp1,74,1517.7049912298776,897.5046390301055
108,negative_control,1262,1516.765248409481,896.9474891884511
109,Nucb1,131,1517.788315245975,899.2623230661793
110,Gsto1,54,1518.5862751787354,899.7648185701449
111,Spp1,214,1517.7632487110493,1040.47088336077
112,Tpm4,239,1517.755660804019,893.9129786743684
113,Thy1,228,1517.7818967578503,894.5859067200363
114,Tpm4,239,1518.7901193224602,876.2534156884058
115,negative_control,895,1519.1906696988594,859.2021294824365
116,Mrpl35,98,1519.6461390196423,857.8510187951337
117,Arpc5,8,1520.0463504602535,1024.3996540583566
118,Spp1,214,1521.4760549653483,883.7325529633555
119,Maged1,82,1522.8979093521975,1026.6385296431315
120,Spp1,214,1521.9507274827397,1027.3448999049883
121,Hdgf,56,1522.747755742941,1026.3276867946038
122,Ran,178,1522.9360161348593,1026.8996250189375
123,Spp1,214,1522.8619641114085,855.02237383779
124,negative_control,347,1524.0641191175532,931.0268984944904
125,negative_control,1167,1524.8101042937203,930.252499807007
126,Eif4b,37,1524.6949950208468,930.8502755965494
127,negative_control,729,1524.742968138632,931.1505355708864
128,negative_control,1253,1524.1740838904236,930.19982839537
129,Rbm3,182,1522.0227576698624,1010.7245834145928
130,negative_control,1907,1522.915914799575,1010.980387463653
131,negative_control,1307,1521.4630425938033,1010.1910648260848
132,Ssr2,217,1522.055791211916,1010.9269190584472
133,negative_control,988,1523.320652683981,1010.989210594856
134,Vim,261,1521.5992490171548,1009.5667355929604
135,Tpm4,239,1523.189962536764,901.1544891217976
136,Spp1,214,1524.110584263358,1044.1365888092407
137,negative_control,1984,1525.4398305967798,926.6493211863008
138,negative_control,1888,1525.72164862588,927.0404865904328
139,negative_control,1235,1524.4787060282524,926.8113963057174
140,negative_control,1666,1529.187693809405,927.1885027780154
